WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
177.4, 1012.0, 4.9, 0.954999, 98.1, 98.1,2019-11-19 00:00:00, 4.899,47
210.0, 1012.0, 4.9, 0.973999, 97.5, 97.5,2019-11-19 01:00:00, 4.919,47
214.1, 1013.0, 4.8, 1.066, 96.7, 96.7,2019-11-19 02:00:00, 4.799,47
194.8, 1013.0, 4.7, 0.6, 97.3, 97.3,2019-11-19 03:00:00, 4.742,47
224.2, 1014.0, 4.7, 0.874, 97.8, 97.8,2019-11-19 04:00:00, 4.656,47
180.4, 1015.0, 4.6, 1.003, 97.4, 97.4,2019-11-19 05:00:00, 4.641,47
203.6, 1015.0, 4.3, 1.356, 97.9, 97.9,2019-11-19 06:00:00, 4.329,47
212.3, 1016.0, 4.2, 1.394, 98.5, 98.5,2019-11-19 07:00:00, 4.19,47
226.2, 1017.0, 3.9, 1.207, 98.6, 98.6,2019-11-19 08:00:00, 3.929,47
210.8, 1018.0, 3.7, 1.254, 98.6, 98.6,2019-11-19 09:00:00, 3.683,47
283.9, 1018.0, 3.5, 0.493999, 98.4, 98.4,2019-11-19 10:00:00, 3.45,47
357.6, 1019.0, 3.5, 0.446999, 98.4, 98.4,2019-11-19 11:00:00, 3.514,47
104.1, 1020.0, 3.7, 0.545, 98.0, 98.0,2019-11-19 12:00:00, 3.653,47
151.0, 1020.0, 4.8, 0.699, 92.9, 92.9,2019-11-19 13:00:00, 4.783,47
196.3, 1020.0, 5.4, 0.873, 87.1, 87.1,2019-11-19 14:00:00, 5.431,47
201.0, 1021.0, 5.0, 1.704, 88.8, 88.8,2019-11-19 15:00:00, 5.039,47
212.0, 1021.0, 4.4, 1.052, 91.2, 91.2,2019-11-19 16:00:00, 4.399,47
172.6, 1022.0, 4.1, 0.555, 93.6, 93.6,2019-11-19 17:00:00, 4.147,47
196.8, 1022.0, 3.8, 0.695999, 96.9, 96.9,2019-11-19 18:00:00, 3.816,47
26.3, 1022.0, 3.5, 0.439, 98.0, 98.0,2019-11-19 19:00:00, 3.481,47
66.1, 1023.0, 3.4, 0.321, 98.4, 98.4,2019-11-19 20:00:00, 3.36,47
345.4, 1022.0, 3.4, 0.584999, 98.6, 98.6,2019-11-19 21:00:00, 3.378,47
69.4, 1022.0, 3.4, 0.493, 98.7, 98.7,2019-11-19 22:00:00, 3.438,47
20.6, 1022.0, 3.4, 0.462998, 98.8, 98.8,2019-11-19 23:00:00, 3.439,47
30.0, 1023.0, 3.5, 0.264999, 98.9, 98.9,2019-11-20 00:00:00, 3.478,47
60.4, 1023.0, 3.5, 0.112, 98.9, 98.9,2019-11-20 01:00:00, 3.476,47
39.1, 1023.0, 3.5, 0.469998, 98.9, 98.9,2019-11-20 02:00:00, 3.495,47
27.1, 1022.0, 3.5, 0.202, 98.9, 98.9,2019-11-20 03:00:00, 3.489,47
26.1, 1022.0, 3.4, 0.252, 98.9, 98.9,2019-11-20 04:00:00, 3.424,47
70.9, 1022.0, 3.4, 0.354999, 98.9, 98.9,2019-11-20 05:00:00, 3.352,47
25.7, 1021.0, 3.3, 0.319999, 98.9, 98.9,2019-11-20 06:00:00, 3.274,47
66.0, 1021.0, 3.2, 0.184, 98.9, 98.9,2019-11-20 07:00:00, 3.233,47
36.5, 1021.0, 3.2, 0.192, 99.0, 99.0,2019-11-20 08:00:00, 3.225,47
31.1, 1021.0, 3.2, 0.259999, 99.0, 99.0,2019-11-20 09:00:00, 3.21,47
35.5, 1021.0, 3.3, 0.09, 99.1, 99.1,2019-11-20 10:00:00, 3.296,47
19.4, 1021.0, 3.6, 0.224998, 99.1, 99.1,2019-11-20 11:00:00, 3.582,47
32.4, 1020.0, 3.9, 0.356999, 98.6, 98.6,2019-11-20 12:00:00, 3.888,47
5.2, 1019.0, 4.1, 0.312999, 97.1, 97.1,2019-11-20 13:00:00, 4.09,47
46.1, 1019.0, 4.2, 0.157, 96.2, 96.2,2019-11-20 14:00:00, 4.235,47
27.0, 1018.0, 4.2, 0.458, 96.2, 96.2,2019-11-20 15:00:00, 4.18,47
157.6, 1017.0, 4.1, 0.564998, 97.1, 97.1,2019-11-20 16:00:00, 4.139,47
97.2, 1016.0, 4.1, 0.23, 97.5, 97.5,2019-11-20 17:00:00, 4.059,47
64.1, 1015.0, 4.0, 0.201, 98.0, 98.0,2019-11-20 18:00:00, 3.985,47
30.7, 1015.0, 4.0, 0.266, 98.2, 98.2,2019-11-20 19:00:00, 3.962,47
20.7, 1014.0, 3.9, 0.739, 98.3, 98.3,2019-11-20 20:00:00, 3.925,47
333.0, 1013.0, 3.9, 0.374, 98.5, 98.5,2019-11-20 21:00:00, 3.873,47
