AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
0.8,0.0, 17.7,2017-04-09 00:00:00, 30.0,98.0,15
0.8,0.0, 15.4,2017-04-09 00:15:00, 29.0,98.0,15
0.6,0.0, 16.5,2017-04-09 00:30:00, 25.0,98.0,15
0.6,0.0, 12.6,2017-04-09 00:45:00, 15.0,98.0,15
0.6,0.0, 14.9,2017-04-09 01:00:00, 22.0,98.0,15
0.6,0.0, 15.7,2017-04-09 01:15:00, 25.0,98.0,15
0.5,0.0, 13.7,2017-04-09 01:30:00, 22.0,98.0,15
0.4,0.0, 13.5,2017-04-09 01:45:00, 21.0,98.0,15
0.3,0.0, 10.6,2017-04-09 02:00:00, 6.0,98.0,15
0.3,0.0, 10.6,2017-04-09 02:15:00, 8.0,98.0,15
0.4,0.0, 10.3,2017-04-09 02:30:00, 7.0,98.0,15
0.1,0.0, 10.0,2017-04-09 02:45:00, 352.0,97.0,15
0.4,0.0, 10.8,2017-04-09 03:00:00, 360.0,93.0,15
0.3,0.0, 10.5,2017-04-09 03:15:00, 355.0,92.0,15
0.2,0.0, 11.0,2017-04-09 03:30:00, 344.0,93.0,15
0.2,0.0, 9.5,2017-04-09 03:45:00, 343.0,93.0,15
0.1,0.0, 7.5,2017-04-09 04:00:00, 337.0,95.0,15
0.2,0.0, 13.5,2017-04-09 04:15:00, 316.0,97.0,15
0.5,0.0, 13.1,2017-04-09 04:30:00, 310.0,97.0,15
0.7,0.0, 10.8,2017-04-09 04:45:00, 309.0,98.0,15
0.8,0.0, 9.4,2017-04-09 05:00:00, 309.0,98.0,15
0.9,0.0, 9.1,2017-04-09 05:15:00, 304.0,98.0,15
0.9,0.26, 10.4,2017-04-09 05:30:00, 302.0,98.0,15
0.9,0.0, 8.0,2017-04-09 05:45:00, 308.0,98.0,15
0.9,0.0, 12.1,2017-04-09 06:00:00, 295.0,98.0,15
0.9,0.0, 11.7,2017-04-09 06:15:00, 295.0,98.0,15
1.0,0.0, 11.9,2017-04-09 06:30:00, 295.0,98.0,15
1.2,0.0, 10.9,2017-04-09 06:45:00, 295.0,98.0,15
1.2,0.0, 16.1,2017-04-09 07:00:00, 273.0,98.0,15
1.4,0.0, 14.4,2017-04-09 07:15:00, 279.0,98.0,15
1.5,0.0, 15.9,2017-04-09 07:30:00, 273.0,98.0,15
1.6,0.0, 17.8,2017-04-09 07:45:00, 265.0,98.0,15
1.5,0.0, 17.5,2017-04-09 08:00:00, 264.0,98.0,15
1.7,0.0, 18.9,2017-04-09 08:15:00, 259.0,98.0,15
1.9,0.0, 15.3,2017-04-09 08:30:00, 277.0,98.0,15
1.9,0.0, 15.1,2017-04-09 08:45:00, 277.0,98.0,15
1.9,0.0, 13.1,2017-04-09 09:00:00, 284.0,98.0,15
2.0,0.0, 11.0,2017-04-09 09:15:00, 293.0,98.0,15
2.0,0.0, 11.1,2017-04-09 09:30:00, 289.0,98.0,15
2.7,0.0, 12.3,2017-04-09 09:45:00, 286.0,97.0,15
2.5,0.0, 16.4,2017-04-09 10:00:00, 265.0,96.0,15
2.9,0.0, 16.7,2017-04-09 10:15:00, 268.0,95.0,15
3.7,0.0, 14.9,2017-04-09 10:30:00, 276.0,91.0,15
4.2,0.0, 15.9,2017-04-09 10:45:00, 270.0,86.0,15
4.3,0.0, 16.2,2017-04-09 11:00:00, 267.0,87.0,15
4.4,0.0, 16.6,2017-04-09 11:15:00, 266.0,85.0,15
5.7,0.0, 16.9,2017-04-09 11:30:00, 268.0,80.0,15
6.4,0.0, 19.0,2017-04-09 11:45:00, 256.0,76.0,15
6.0,0.0, 14.0,2017-04-09 12:00:00, 283.0,77.0,15
6.3,0.0, 12.1,2017-04-09 12:15:00, 292.0,79.0,15
6.3,0.0, 14.3,2017-04-09 12:30:00, 277.0,80.0,15
6.6,0.0, 10.5,2017-04-09 12:45:00, 297.0,72.0,15
7.5,0.0, 12.8,2017-04-09 13:00:00, 293.0,72.0,15
7.2,0.0, 14.7,2017-04-09 13:15:00, 284.0,70.0,15
6.7,0.0, 15.2,2017-04-09 13:30:00, 287.0,73.0,15
6.6,0.0, 11.7,2017-04-09 13:45:00, 294.0,69.0,15
7.2,0.0, 14.0,2017-04-09 14:00:00, 291.0,68.0,15
6.6,0.0, 9.1,2017-04-09 14:15:00, 306.0,70.0,15
7.0,0.0, 9.9,2017-04-09 14:30:00, 307.0,69.0,15
7.4,0.0, 13.2,2017-04-09 14:45:00, 291.0,66.0,15
6.7,0.0, 13.0,2017-04-09 15:00:00, 290.0,70.0,15
6.4,0.0, 12.3,2017-04-09 15:15:00, 292.0,73.0,15
6.2,0.0, 14.7,2017-04-09 15:30:00, 288.0,74.0,15
6.2,0.0, 12.5,2017-04-09 15:45:00, 301.0,72.0,15
6.1,0.0, 12.0,2017-04-09 16:00:00, 300.0,73.0,15
5.6,0.0, 13.4,2017-04-09 16:15:00, 305.0,74.0,15
5.3,0.0, 13.3,2017-04-09 16:30:00, 300.0,78.0,15
5.1,0.0, 11.9,2017-04-09 16:45:00, 304.0,77.0,15
