wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
28.0, 93.0, 16.2, 0.0, -9.9, 12.6, -9.0, -9.6, 20.0, 0.0, 0.0, 92.0,2022-04-02 00:00:00,14
19.0, 95.0, 15.1, 0.0, -9.9, 12.5, -9.2, -10.1, 16.0, 0.0, 0.0, 93.0,2022-04-02 01:00:00,14
35.0, 92.0, 12.6, 0.0, -10.7, 11.6, -9.6, -10.4, 28.0, 0.0, 0.0, 92.0,2022-04-02 02:00:00,14
46.0, 93.0, 12.5, 0.0, -11.0, 7.6, -10.1, -10.6, 19.0, 0.0, 0.0, 91.0,2022-04-02 03:00:00,14
30.0, 92.0, 11.6, 0.0, -11.4, 8.0, -10.4, -10.8, 35.0, 0.0, 0.0, 91.0,2022-04-02 04:00:00,14
39.0, 91.0, 7.6, 0.0, -11.8, 5.7, -10.6, -10.9, 46.0, 0.0, 0.0, 89.0,2022-04-02 05:00:00,14
62.0, 91.0, None, 0.0, -12.0, 6.8, -10.8, -11.0, 30.0, 0.0, 0.0, 89.0,2022-04-02 06:00:00,14
70.0, 89.0, 5.7, 0.0, -12.4, 6.3, -10.9, -9.7, 39.0, 0.0, 0.0, 89.0,2022-04-02 07:00:00,14
90.0, 89.0, 6.8, 0.0, -12.5, 2.5, -11.0, -6.4, 62.0, 0.0, 0.0, 87.0,2022-04-02 08:00:00,14
127.0, None, None, 0.0, None, 2.4, None, -2.5, None, None, None, 77.0,2022-04-02 09:00:00,14
196.0, 87.0, 2.5, 0.0, -8.2, 7.1, -6.4, 1.3, 90.0, 0.0, 0.0, 48.0,2022-04-02 10:00:00,14
243.0, 77.0, 2.4, 0.0, -6.0, 10.5, -2.5, 3.8, 127.0, 0.0, 0.0, 37.0,2022-04-02 11:00:00,14
