wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
70.0, 80.0, None, 0.0, -11.9, 7.1, -9.1, -9.8, 95.0, 0.0, 0.0, 83.0,2022-04-02 00:00:00, None,14
93.0, 82.0, 6.6, 0.0, -11.9, 7.6, -9.4, -10.4, 78.0, 0.0, 0.0, 83.0,2022-04-02 01:00:00, None,14
91.0, 83.0, 7.1, 0.0, -12.1, 7.1, -9.8, -11.1, 70.0, 0.0, 0.0, 87.0,2022-04-02 02:00:00, None,14
99.0, 83.0, 7.6, 0.0, -12.7, 2.8, -10.4, -11.3, 93.0, 0.0, 0.0, 86.0,2022-04-02 03:00:00, None,14
108.0, 87.0, 7.1, 0.0, -12.8, 0.0, -11.1, -11.3, 91.0, 0.0, 0.0, 88.0,2022-04-02 04:00:00, None,14
72.0, 86.0, 2.8, 0.0, -13.2, 0.0, -11.3, -11.4, 99.0, 0.0, 0.0, 88.0,2022-04-02 05:00:00, None,14
82.0, 88.0, None, 0.0, -12.9, 0.0, -11.3, -9.0, 108.0, 0.0, 0.0, 79.0,2022-04-02 06:00:00, None,14
97.0, 88.0, None, 0.0, -13.0, 6.3, -11.4, -6.2, 72.0, 0.0, 0.0, 68.0,2022-04-02 07:00:00, None,14
97.0, 79.0, None, 0.0, -12.0, 4.8, -9.0, -3.5, 82.0, 0.0, 0.0, 61.0,2022-04-02 08:00:00, None,14
98.0, None, None, 0.0, None, 7.5, None, -0.8, None, None, None, 54.0,2022-04-02 09:00:00, None,14
140.0, 61.0, 4.8, 0.0, -9.9, 6.3, -3.5, 3.2, 97.0, 0.0, 0.0, 39.0,2022-04-02 10:00:00, None,14
253.0, 54.0, 7.5, 0.0, -8.9, 14.0, -0.8, 4.7, 98.0, 0.0, 0.0, 32.0,2022-04-02 11:00:00, None,14
206.0, 39.0, 6.3, 0.0, -9.4, 18.5, 3.2, 4.8, 140.0, 0.0, 0.0, 30.0,2022-04-02 12:00:00, None,14
232.0, 32.0, None, 0.0, -10.6, 19.9, 4.7, 5.0, 253.0, 0.0, 0.0, 26.0,2022-04-02 13:00:00, None,14
261.0, 30.0, 18.5, 0.0, -11.3, 19.0, 4.8, 5.0, 206.0, 0.0, 0.0, 26.0,2022-04-02 14:00:00, None,14
229.0, 26.0, 19.9, 0.0, -12.9, 14.0, 5.0, 5.0, 232.0, 0.0, 0.0, 29.0,2022-04-02 15:00:00, None,14
226.0, 26.0, None, 0.0, -12.9, 10.4, 5.0, 3.9, 261.0, 0.0, 0.0, 30.0,2022-04-02 16:00:00, None,14
213.0, 29.0, None, 0.0, -11.6, 11.0, 5.0, 3.2, 229.0, 0.0, 0.0, 35.0,2022-04-02 17:00:00, None,14
163.0, None, None, 0.0, None, 8.3, None, 1.6, None, None, None, 46.0,2022-04-02 18:00:00, None,14
168.0, None, None, 0.0, None, 11.0, None, 0.0, None, None, None, 52.0,2022-04-02 19:00:00, None,14
171.0, 46.0, 8.3, 0.0, -8.8, 9.9, 1.6, -0.4, 163.0, 0.0, None, 56.0,2022-04-02 20:00:00, None,14
158.0, 52.0, None, 0.0, -8.7, 10.1, 0.0, -1.1, 168.0, 0.0, 0.0, 58.0,2022-04-02 21:00:00, None,14
173.0, 56.0, 9.9, 0.0, -8.1, 11.3, -0.4, -1.1, 171.0, 0.0, 0.0, 61.0,2022-04-02 22:00:00, None,14
None, 58.0, 10.1, None, -8.3, None, -1.1, None, 158.0, 0.0, 0.0, None,2022-04-02 23:00:00, None,14
160.0, 61.0, 11.3, 0.0, -7.7, 9.9, -1.1, -1.6, 173.0, 0.0, 0.0, 67.0,2022-04-03 00:00:00, None,14
64.0, 66.0, 10.5, 0.0, -7.1, 6.3, -1.6, -1.6, 162.0, 0.0, 0.0, 70.0,2022-04-03 01:00:00, None,14
115.0, 67.0, 9.9, 0.0, -6.9, 6.2, -1.6, -1.7, 160.0, 0.0, 0.0, 72.0,2022-04-03 02:00:00, None,14
148.0, 70.0, 6.3, 0.0, -6.3, 8.3, -1.6, -2.7, 64.0, 0.0, 0.0, 77.0,2022-04-03 03:00:00, None,14
91.0, 72.0, 6.2, 0.0, -6.1, 6.0, -1.7, -3.1, 115.0, 0.0, 0.0, 78.0,2022-04-03 04:00:00, None,14
67.0, 77.0, 8.3, 0.0, -6.2, 8.2, -2.7, -2.8, 148.0, 0.0, 0.0, 79.0,2022-04-03 05:00:00, None,14
150.0, 78.0, None, 0.0, -6.4, 10.0, -3.1, 0.7, 91.0, 0.0, 0.0, 65.0,2022-04-03 06:00:00, None,14
155.0, 79.0, 8.2, 0.0, -5.9, 13.9, -2.8, 1.7, 67.0, 0.0, 0.0, 62.0,2022-04-03 07:00:00, None,14
164.0, 65.0, None, 0.0, -5.1, 12.5, 0.7, 2.5, 150.0, 0.0, 0.0, 60.0,2022-04-03 08:00:00, None,14
170.0, 62.0, 13.9, 0.0, -4.8, 20.9, 1.7, 5.4, 155.0, 0.0, 0.0, 48.0,2022-04-03 09:00:00, None,14
176.0, 60.0, 12.5, 0.0, -4.5, 20.3, 2.5, 4.6, 164.0, 0.0, 0.0, 48.0,2022-04-03 10:00:00, None,14
