time,tasmin,tasmax,pcp,week_of_year
2016-07-08, 6.4, 14.5,12.6,28
2016-07-09, 4.1, 19.0,4.1,28
2016-07-10, 7.9, 14.3,2.8,28
2016-07-11, 5.3, 14.2,0.3,28
2016-07-12, 5.8, 14.2,2.9,28
2016-07-13, 5.1, 14.1,3.7,28
2016-07-14, 6.5, 12.9,0.0,28
