station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -6.64, None, 2020-01-02 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.13
None, None, -7.169, None, 2020-01-02 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.13
None, None, -7.052, None, 2020-01-02 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.16
None, None, -7.307, None, 2020-01-02 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.24
None, None, -7.149, None, 2020-01-02 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.15
None, None, -8.7, None, 2020-01-02 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.2
None, None, -9.35, None, 2020-01-03 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.12
None, None, -10.93, None, 2020-01-03 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.14
None, None, -11.18, None, 2020-01-03 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.2
None, None, -10.64, None, 2020-01-03 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.14
None, None, -10.18, None, 2020-01-03 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.17
None, None, -10.2, None, 2020-01-03 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.07
None, None, -9.85, None, 2020-01-03 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.16
None, None, -9.33, None, 2020-01-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.15
None, None, -8.93, None, 2020-01-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.23
None, None, -8.42, None, 2020-01-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.24
None, None, -7.987, None, 2020-01-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.28
None, None, -7.5, None, 2020-01-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.26
None, None, -7.557, None, 2020-01-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 26.78
None, None, -7.408, None, 2020-01-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.41
None, None, -7.36, None, 2020-01-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 27.98
None, None, -7.29, None, 2020-01-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.64
None, None, -7.232, None, 2020-01-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 28.03
None, None, -7.129, None, 2020-01-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.94
None, None, -6.94, None, 2020-01-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.73
None, None, -6.742, None, 2020-01-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.47
None, None, -6.631, None, 2020-01-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.71
None, None, -6.478, None, 2020-01-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.58
None, None, -6.504, None, 2020-01-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.04
None, None, -6.577, None, 2020-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.16
None, None, -6.683, None, 2020-01-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.86
None, None, -7.544, None, 2020-01-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.87
None, None, -8.98, None, 2020-01-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.65
None, None, -9.75, None, 2020-01-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.48
None, None, -10.89, None, 2020-01-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.51
None, None, -11.24, None, 2020-01-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.58
None, None, -11.48, None, 2020-01-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.49
None, None, -10.78, None, 2020-01-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.53
None, None, -9.26, None, 2020-01-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.35
None, None, -6.68, None, 2020-01-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.26
None, None, -7.175, None, 2020-01-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.31
None, None, -5.339, None, 2020-01-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.56
None, None, -4.854, None, 2020-01-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.53
None, None, -4.544, None, 2020-01-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.72
None, None, -4.751, None, 2020-01-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.0
None, None, -5.04, None, 2020-01-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.99
None, None, -4.908, None, 2020-01-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.09
None, None, -4.16, None, 2020-01-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.27
None, None, -4.315, None, 2020-01-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.21
None, None, -4.139, None, 2020-01-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.66
None, None, -3.69, None, 2020-01-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.69
None, None, -3.658, None, 2020-01-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.34
None, None, -3.502, None, 2020-01-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.03
None, None, -3.36, None, 2020-01-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.61
None, None, -3.26, None, 2020-01-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 42.73
None, None, -3.563, None, 2020-01-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.51
None, None, -4.4, None, 2020-01-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.01
None, None, -4.297, None, 2020-01-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.77
None, None, -4.455, None, 2020-01-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.32
None, None, -4.898, None, 2020-01-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.06
None, None, -5.083, None, 2020-01-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.95
None, None, -5.24, None, 2020-01-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.47
None, None, -5.511, None, 2020-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.32
None, None, -5.14, None, 2020-01-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.11
None, None, -4.46, None, 2020-01-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.32
None, None, -4.74, None, 2020-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.11
None, None, -4.871, None, 2020-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.61
None, None, -5.54, None, 2020-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.48
None, None, -5.92, None, 2020-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.22
None, None, -6.077, None, 2020-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.94
None, None, -6.563, None, 2020-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.58
None, None, -7.362, None, 2020-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.61
None, None, -8.91, None, 2020-01-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.32
None, None, -12.63, None, 2020-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.8
None, None, -13.42, None, 2020-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.51
None, None, -13.78, None, 2020-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.44
None, None, -14.37, None, 2020-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.43
None, None, -14.99, None, 2020-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.31
None, None, -15.3, None, 2020-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.22
None, None, -15.08, None, 2020-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.17
None, None, -15.44, None, 2020-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.13
None, None, -14.71, None, 2020-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 47.03
None, None, -13.49, None, 2020-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.91
None, None, -12.95, None, 2020-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.82
None, None, -12.19, None, 2020-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.9
None, None, -11.49, None, 2020-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.79
None, None, -10.68, None, 2020-01-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.69
None, None, -10.31, None, 2020-01-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.53
None, None, -10.74, None, 2020-01-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.13
None, None, -12.39, None, 2020-01-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.1
None, None, -13.37, None, 2020-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.99
None, None, -13.57, None, 2020-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 46.14
None, None, -14.1, None, 2020-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.94
None, None, -14.37, None, 2020-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.76
None, None, -14.51, None, 2020-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.75
None, None, -14.94, None, 2020-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.63
None, None, -15.46, None, 2020-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.6
None, None, -15.84, None, 2020-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.5
None, None, -17.08, None, 2020-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.51
None, None, -16.42, None, 2020-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.25
None, None, -17.47, None, 2020-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.14
None, None, -17.46, None, 2020-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.2
None, None, -17.6, None, 2020-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.97
None, None, -16.89, None, 2020-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 45.0
None, None, -16.79, None, 2020-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.96
None, None, -17.14, None, 2020-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.9
None, None, -16.51, None, 2020-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.66
None, None, -16.39, None, 2020-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.66
None, None, -14.98, None, 2020-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.51
None, None, -13.8, None, 2020-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.27
None, None, -14.25, None, 2020-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.34
None, None, -13.82, None, 2020-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.34
None, None, -13.34, None, 2020-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.31
None, None, -13.09, None, 2020-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.3
None, None, -12.67, None, 2020-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.17
None, None, -12.8, None, 2020-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 44.1
None, None, -13.24, None, 2020-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.94
None, None, -14.89, None, 2020-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.68
None, None, -16.41, None, 2020-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.75
None, None, -17.45, None, 2020-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.82
None, None, -17.7, None, 2020-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.78
None, None, -18.09, None, 2020-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.52
None, None, -18.27, None, 2020-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.56
None, None, -18.64, None, 2020-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.53
None, None, -19.3, None, 2020-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.48
None, None, -19.52, None, 2020-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.49
None, None, -19.13, None, 2020-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.41
None, None, -18.58, None, 2020-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.41
None, None, -18.04, None, 2020-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.34
None, None, -17.62, None, 2020-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.33
None, None, -15.83, None, 2020-01-08 11:00:00, -15.8, None, -6999.0, -15.8, -19.1, -0.1, 0.0, -6999.0, None, None, 43.0, 43.26
None, None, -15.43, None, 2020-01-08 12:00:00, -15.4, None, -6999.0, -15.4, -19.1, 0.0, 0.0, -6999.0, None, None, 43.0, 43.18
None, None, -14.76, None, 2020-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.0
None, None, -14.11, None, 2020-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.02
None, None, -13.91, None, 2020-01-08 15:00:00, -13.9, None, -6999.0, -13.9, -19.1, 0.1, 0.0, -6999.0, None, None, 43.0, 43.25
None, None, -13.96, None, 2020-01-08 16:00:00, -13.8, None, -6999.0, -14.0, -19.1, 0.0, 0.0, -6999.0, None, None, 43.0, 43.05
None, None, -14.56, None, 2020-01-08 17:00:00, -13.8, None, -6999.0, -14.6, -19.1, 0.0, 0.0, -6999.0, None, None, 43.0, 43.09
None, None, -14.47, None, 2020-01-08 18:00:00, -13.8, None, -6999.0, -14.5, -19.1, 0.0, 0.0, -6999.0, None, None, 43.0, 43.15
None, None, -14.69, None, 2020-01-08 19:00:00, -14.5, None, -6999.0, -14.7, -14.7, 0.1, 0.0, -6999.0, None, None, 43.0, 43.16
None, None, -14.65, None, 2020-01-08 20:00:00, -14.5, None, -6999.0, -14.7, -14.7, 0.1, 0.0, -6999.0, None, None, 43.0, 43.21
None, None, -14.95, None, 2020-01-08 21:00:00, -14.5, None, -6999.0, -15.0, -14.9, 0.1, 0.0, -6999.0, None, None, 43.0, 43.24
None, None, -14.93, None, 2020-01-08 22:00:00, -14.5, None, -6999.0, -14.9, -15.2, 0.1, 0.0, -6999.0, None, None, 43.0, 43.33
None, None, -14.55, None, 2020-01-08 23:00:00, -14.5, None, -6999.0, -14.6, -15.2, 0.0, 0.0, -6999.0, None, None, 43.0, 43.28
None, None, -14.68, None, 2020-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.25
None, None, -14.47, None, 2020-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 43.16
None, None, -15.57, None, 2020-01-09 02:00:00, -14.4, None, -6999.0, -15.6, -15.5, 0.0, 0.0, -6999.0, None, None, 43.0, 42.99
None, None, -15.99, None, 2020-01-09 03:00:00, -14.4, None, -6999.0, -16.0, -16.3, 0.1, 0.0, -6999.0, None, None, 43.0, 43.09
None, None, -16.8, None, 2020-01-09 04:00:00, -14.4, None, -6999.0, -16.8, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 42.93
None, None, -17.22, None, 2020-01-09 05:00:00, -14.4, None, -6999.0, -17.2, -17.4, 0.0, 0.0, -6999.0, None, None, 43.0, 42.92
None, None, -16.79, None, 2020-01-09 06:00:00, -14.4, None, -6999.0, -16.8, -17.4, None, None, -6999.0, None, None, None, 42.93
None, None, -16.56, None, 2020-01-09 07:00:00, -16.6, None, -6999.0, -16.6, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 42.95
None, None, -15.87, None, 2020-01-09 08:00:00, -15.9, None, -6999.0, -15.9, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 42.89
None, None, -15.25, None, 2020-01-09 09:00:00, -15.3, None, -6999.0, -15.3, -16.9, 0.1, 0.0, -6999.0, None, None, 43.0, 43.05
None, None, -14.84, None, 2020-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 42.9
None, None, -13.98, None, 2020-01-09 11:00:00, -14.0, None, -6999.0, -14.0, -16.9, -0.5, 0.0, -6999.0, None, None, 43.0, 42.92
None, None, -13.54, None, 2020-01-09 12:00:00, -13.6, None, -6999.0, -13.5, -16.9, 0.0, 1.0, -6999.0, None, None, 43.0, 43.24
None, None, -13.29, None, 2020-01-09 13:00:00, -13.3, None, -6999.0, -13.3, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 43.15
None, None, -12.96, None, 2020-01-09 14:00:00, -13.0, None, -6999.0, -13.0, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 43.14
None, None, -13.03, None, 2020-01-09 15:00:00, -12.9, None, -6999.0, -13.0, -16.9, 0.1, 0.0, -6999.0, None, None, 43.0, 43.06
None, None, -13.1, None, 2020-01-09 16:00:00, -12.9, None, -6999.0, -13.1, -16.9, 0.1, 0.0, -6999.0, None, None, 43.0, 43.05
None, None, -13.29, None, 2020-01-09 17:00:00, -12.9, None, -6999.0, -13.3, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 43.09
None, None, -13.38, None, 2020-01-09 18:00:00, -12.9, None, -6999.0, -13.4, -16.9, 0.0, 0.0, -6999.0, None, None, 43.0, 43.04
None, None, -13.34, None, 2020-01-09 19:00:00, -13.3, None, -6999.0, -13.3, -13.4, 0.0, 0.0, -6999.0, None, None, 43.0, 43.04
None, None, -14.18, None, 2020-01-09 20:00:00, -13.3, None, -6999.0, -14.2, -14.2, 0.0, 0.0, -6999.0, None, None, 43.0, 42.94
None, None, -13.95, None, 2020-01-09 21:00:00, -13.3, None, -6999.0, -14.0, -14.3, 0.0, 0.0, -6999.0, None, None, 43.0, 43.11
None, None, -14.09, None, 2020-01-09 22:00:00, -13.3, None, -6999.0, -14.1, -14.3, 0.0, 0.0, -6999.0, None, None, 43.0, 42.93
None, None, -14.19, None, 2020-01-09 23:00:00, -13.3, None, -6999.0, -14.2, -14.3, 0.0, 0.0, -6999.0, None, None, 43.0, 43.04
None, None, -14.35, None, 2020-01-10 00:00:00, -13.3, None, -6999.0, -14.4, -14.4, 0.1, 1.0, -6999.0, None, None, 43.0, 43.44
None, None, -14.42, None, 2020-01-10 01:00:00, -13.3, None, -6999.0, -14.4, -14.4, 0.1, 0.0, -6999.0, None, None, 43.0, 43.05
None, None, -14.49, None, 2020-01-10 02:00:00, -13.3, None, -6999.0, -14.5, -14.5, 0.2, 1.0, -6999.0, None, None, 43.0, 43.46
None, None, -14.49, None, 2020-01-10 03:00:00, -13.3, None, -6999.0, -14.5, -14.5, 0.4, 2.0, -6999.0, None, None, 45.0, 44.66
None, None, -14.4, None, 2020-01-10 04:00:00, -13.3, None, -6999.0, -14.4, -14.6, 0.2, 1.0, -6999.0, None, None, 45.0, 45.08
None, None, -14.32, None, 2020-01-10 05:00:00, -13.3, None, -6999.0, -14.3, -14.6, 0.3, 0.0, -6999.0, None, None, 45.0, 45.25
None, None, -14.14, None, 2020-01-10 06:00:00, -13.3, None, -6999.0, -14.1, -14.6, 0.7, 1.0, -6999.0, None, None, 46.0, 45.86
None, None, -14.04, None, 2020-01-10 07:00:00, -14.1, None, -6999.0, -14.0, -14.2, 0.5, 1.0, -6999.0, None, None, 46.0, 46.23
None, None, -13.79, None, 2020-01-10 08:00:00, -13.8, None, -6999.0, -13.8, -14.2, 0.4, 1.0, -6999.0, None, None, 47.0, 46.78
None, None, -13.68, None, 2020-01-10 09:00:00, -13.7, None, -6999.0, -13.7, -14.2, 0.5, 1.0, -6999.0, None, None, 47.0, 47.12
None, None, -13.35, None, 2020-01-10 10:00:00, -13.4, None, -6999.0, -13.4, -14.2, 0.2, 0.0, -6999.0, None, None, 47.0, 47.05
3.4, None, -12.8, None, 2020-01-10 11:00:00, -12.8, None, -6999.0, -12.8, -14.2, 0.0, 0.0, -6999.0, None, None, 47.0, 47.12
3.6, None, -12.49, None, 2020-01-10 12:00:00, -12.5, None, -6999.0, -12.5, -14.2, 0.2, 0.0, -6999.0, None, None, 47.0, 47.34
3.6, None, -12.1, None, 2020-01-10 13:00:00, -12.0, None, -6999.0, -12.1, -14.2, 0.1, 0.0, -6999.0, None, None, 47.0, 47.49
3.8, None, -12.2, None, 2020-01-10 14:00:00, -12.0, None, -6999.0, -12.2, -14.2, 0.2, 1.0, -6999.0, None, None, 48.0, 47.81
4.1, None, -12.4, None, 2020-01-10 15:00:00, -12.0, None, -6999.0, -12.4, -14.2, 0.3, 1.0, -6999.0, None, None, 48.0, 48.12
4.3, None, -12.61, None, 2020-01-10 16:00:00, -12.0, None, -6999.0, -12.6, -14.2, 0.2, 0.0, -6999.0, None, None, 48.0, 48.05
4.6, None, -12.88, None, 2020-01-10 17:00:00, -12.0, None, -6999.0, -12.9, -14.2, 0.3, 1.0, -6999.0, None, None, 49.0, 48.57
5.0, None, -13.15, None, 2020-01-10 18:00:00, -12.0, None, -6999.0, -13.2, -14.2, 0.4, 1.0, -6999.0, None, None, 49.0, 48.91
5.2, None, -13.35, None, 2020-01-10 19:00:00, -13.1, None, -6999.0, -13.4, -13.3, 0.2, 1.0, -6999.0, None, None, 50.0, 49.67
5.9, None, -13.53, None, 2020-01-10 20:00:00, -13.1, None, -6999.0, -13.5, -13.5, 0.7, 1.0, -6999.0, None, None, 50.0, 50.31
6.3, None, -13.68, None, 2020-01-10 21:00:00, -13.1, None, -6999.0, -13.7, -13.7, 0.4, 0.0, -6999.0, None, None, 50.0, 50.36
6.5, None, -14.12, None, 2020-01-10 22:00:00, -13.1, None, -6999.0, -14.1, -14.2, 0.2, 0.0, -6999.0, None, None, 51.0, 50.52
6.7, None, -14.16, None, 2020-01-10 23:00:00, -13.1, None, -6999.0, -14.2, -14.2, 0.2, 0.0, -6999.0, None, None, 50.0, 50.44
6.7, None, -14.71, None, 2020-01-11 00:00:00, -13.1, None, -6999.0, -14.7, -14.7, 0.0, 0.0, -6999.0, None, None, 50.0, 50.36
