station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -10.55, 91.5, None, None, None, None, 11.94, 0.0, 343.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 11:00:00, None, None
None, -10.3, 91.5, None, None, None, None, 14.15, 0.0, 348.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 12:00:00, None, None
None, -10.19, 91.8, None, None, None, None, 13.12, 0.0, 337.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 13:00:00, None, None
None, -10.13, 91.9, None, None, None, None, 14.69, 0.0, 336.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 14:00:00, None, None
None, -10.17, 92.0, None, None, None, None, 13.91, 0.0, 335.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 15:00:00, None, None
None, -10.72, 91.6, None, None, None, None, 12.1, 0.0, 335.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 16:00:00, None, None
None, -10.76, 91.6, None, None, None, None, 8.73, 0.0, 336.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 17:00:00, None, None
None, -10.58, 91.8, None, None, None, None, 9.13, 0.0, 325.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 18:00:00, None, None
None, -10.44, 91.8, None, None, None, None, 6.823, 0.0, 334.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 19:00:00, None, None
None, -10.36, 91.9, None, None, None, None, 8.33, 0.0, 331.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 20:00:00, None, None
None, -10.26, 92.0, None, None, None, None, 8.62, 0.0, 321.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 21:00:00, None, None
None, -9.85, 92.4, None, None, None, None, 10.45, 0.0, 302.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 22:00:00, None, None
None, -9.53, 92.6, None, None, None, None, 19.53, 0.0, 285.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 23:00:00, None, None
None, -9.13, 93.1, None, None, None, None, 14.12, 0.0, 290.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 00:00:00, None, None
None, -8.3, 93.9, None, None, None, None, 11.05, 0.0, 303.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 01:00:00, None, None
None, -7.453, 95.8, None, None, None, None, 15.18, 0.0, 296.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 02:00:00, None, None
None, -6.763, 96.2, None, None, None, None, 11.98, 0.0, 290.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 03:00:00, None, None
None, -6.268, 96.7, None, None, None, None, 9.71, 0.0, 298.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 04:00:00, None, None
None, -5.721, 97.0, None, None, None, None, 9.6, 0.0, 296.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 05:00:00, None, None
None, -5.145, 97.5, None, None, None, None, 16.95, 0.0, 292.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 06:00:00, None, None
None, -4.785, 97.6, None, None, None, None, 21.46, 0.0, 290.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 07:00:00, None, None
None, -4.471, 97.8, None, None, None, None, 28.35, 0.0, 294.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 08:00:00, None, None
None, -4.005, 98.1, None, None, None, None, 24.88, 0.0, 300.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 09:00:00, None, None
None, -3.517, 98.5, None, None, None, None, 39.48, 0.0, 285.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 10:00:00, None, None
None, -2.73, 99.1, None, None, None, None, 40.86, 0.0, 239.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 11:00:00, None, None
None, -1.787, 99.3, None, None, None, None, 34.04, 0.0, 296.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 12:00:00, None, None
None, -1.901, 99.1, None, None, None, None, 17.21, 0.0, 310.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 13:00:00, None, None
None, -2.144, 99.2, None, None, None, None, 32.02, 0.0, 301.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 14:00:00, None, None
None, -3.604, 98.3, None, None, None, None, 48.14, 0.0, 277.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 17:00:00, None, None
None, -3.646, 98.4, None, None, None, None, 47.27, 0.0, 284.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 18:00:00, None, None
None, -3.721, 98.3, None, None, None, None, 40.51, 0.0, 292.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 19:00:00, None, None
None, -3.767, 98.2, None, None, None, None, 58.05, 0.0, 290.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 20:00:00, None, None
None, -4.493, 97.5, None, None, None, None, 75.57, 0.0, 218.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 21:00:00, None, None
None, -4.81, 97.6, None, None, None, None, 72.29, 0.0, 171.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 22:00:00, None, None
None, -4.64, 97.8, None, None, None, None, 78.8, 0.0, 31.92, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 23:00:00, None, None
None, -4.445, 97.9, None, None, None, None, 73.18, 0.0, 172.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 00:00:00, None, None
None, -4.298, 98.0, None, None, None, None, 71.79, 0.0, 148.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 01:00:00, None, None
None, -4.057, 98.3, None, None, None, None, 68.26, 0.0, 189.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 02:00:00, None, None
None, -3.957, 98.3, None, None, None, None, 36.2, 0.0, 187.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 03:00:00, None, None
None, -3.909, 98.4, None, None, None, None, 32.9, 0.0, 188.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 04:00:00, None, None
None, -4.397, 97.9, None, None, None, None, 34.35, 0.0, 193.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 05:00:00, None, None
None, -4.486, 97.9, None, None, None, None, 30.54, 0.0, 197.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 06:00:00, None, None
None, -5.005, 97.5, None, None, None, None, 22.88, 0.0, 204.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 07:00:00, None, None
None, -5.22, 97.3, None, None, None, None, 23.97, 0.0, 202.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 08:00:00, None, None
None, -7.379, 95.6, None, None, None, None, 42.4, 0.0, 262.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 09:00:00, None, None
None, -7.427, 95.6, None, None, None, None, 37.27, 0.0, 271.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 10:00:00, None, None
None, -9.2, 93.1, None, None, None, None, 33.67, 0.0, 250.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 13:00:00, None, None
None, -9.4, 93.0, None, None, None, None, 34.24, 0.0, 249.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 14:00:00, None, None
None, -9.29, 93.1, None, None, None, None, 29.37, 0.0, 249.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 15:00:00, None, None
None, -9.12, 93.2, None, None, None, None, 28.03, 0.0, 258.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 16:00:00, None, None
None, -9.32, 93.1, None, None, None, None, 27.84, 0.0, 256.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 17:00:00, None, None
None, -9.37, 92.9, None, None, None, None, 31.09, 0.0, 260.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 18:00:00, None, None
None, -9.56, 92.8, None, None, None, None, 28.73, 0.0, 251.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 19:00:00, None, None
None, -9.32, 93.1, None, None, None, None, 36.56, 0.0, 257.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 20:00:00, None, None
None, -9.1, 93.1, None, None, None, None, 36.42, 0.0, 253.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 21:00:00, None, None
None, -9.02, 93.2, None, None, None, None, 31.67, 0.0, 237.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 22:00:00, None, None
None, -8.98, 93.2, None, None, None, None, 33.25, 0.0, 240.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 23:00:00, None, None
None, -8.94, 93.1, None, None, None, None, 38.25, 0.0, 264.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 00:00:00, None, None
None, -8.93, 93.1, None, None, None, None, 37.6, 0.0, 277.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 01:00:00, None, None
None, -8.98, 93.1, None, None, None, None, 43.14, 0.0, 268.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 02:00:00, None, None
None, -8.9, 93.1, None, None, None, None, 39.43, 0.0, 281.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 03:00:00, None, None
None, -8.88, 93.0, None, None, None, None, 9.44, 0.0, 310.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 04:00:00, None, None
None, -8.96, 92.9, None, None, None, None, 5.396, 0.0, 310.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 05:00:00, None, None
None, -8.93, 92.9, None, None, None, None, 8.75, 0.0, 308.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 06:00:00, None, None
None, -8.95, 93.0, None, None, None, None, 4.413, 0.0, 312.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 07:00:00, None, None
None, -8.88, 93.1, None, None, None, None, 3.49, 0.0, 315.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 08:00:00, None, None
None, -8.76, 93.2, None, None, None, None, 6.768, 0.0, 307.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 09:00:00, None, None
None, -8.54, 93.5, None, None, None, None, 4.617, 0.0, 311.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 10:00:00, None, None
None, -8.2, 93.7, None, None, None, None, 30.33, 0.0, 302.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 11:00:00, None, None
None, -7.976, 93.9, None, None, None, None, 39.45, 0.0, 305.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 12:00:00, None, None
None, -7.903, 94.1, None, None, None, None, 7.653, 0.0, 312.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 13:00:00, None, None
None, -7.903, 94.1, None, None, None, None, 32.33, 0.0, 304.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 14:00:00, None, None
None, -7.86, 94.0, None, None, None, None, 26.29, 0.0, 311.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 15:00:00, None, None
None, -8.15, 93.7, None, None, None, None, 22.74, 0.0, 311.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 16:00:00, None, None
None, -8.36, 93.6, None, None, None, None, 48.72, 0.0, 291.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 17:00:00, None, None
None, -8.39, 93.6, None, None, None, None, 40.77, 0.0, 303.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 18:00:00, None, None
None, -8.15, 94.2, None, None, None, None, 34.99, 0.0, 208.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 19:00:00, None, None
None, -8.07, 93.7, None, None, None, None, 41.3, 0.0, 226.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 20:00:00, None, None
None, -8.61, 92.8, None, None, None, None, 21.05, 0.0, 230.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 21:00:00, None, None
None, -9.05, 92.5, None, None, None, None, 29.46, 0.0, 216.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 22:00:00, None, None
None, -9.59, 92.0, None, None, None, None, 27.91, 0.0, 222.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 23:00:00, None, None
None, -10.07, 91.7, None, None, None, None, 32.6, 0.0, 222.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 00:00:00, None, None
None, -10.28, 91.6, None, None, None, None, 26.63, 0.0, 228.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 01:00:00, None, None
None, -10.44, 91.5, None, None, None, None, 51.55, 0.0, 287.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 02:00:00, None, None
None, -10.48, 91.5, None, None, None, None, 35.9, 0.0, 315.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 03:00:00, None, None
None, -10.55, 91.5, None, None, None, None, 2.248, 0.0, 329.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 04:00:00, None, None
None, -10.56, 91.5, None, None, None, None, 1.567, 0.0, 328.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 05:00:00, None, None
None, -10.49, 91.8, None, None, None, None, 3.091, 0.0, 327.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 06:00:00, None, None
None, -10.36, 91.9, None, None, None, None, 5.074, 0.0, 328.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 07:00:00, None, None
None, -10.15, 92.1, None, None, None, None, 13.03, 0.0, 329.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 08:00:00, None, None
None, -9.83, 92.4, None, None, None, None, 39.29, 0.0, 319.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 09:00:00, None, None
None, -9.22, 93.0, None, None, None, None, 66.89, 0.0, 258.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 10:00:00, None, None
None, -8.56, 93.6, None, None, None, None, 39.51, 0.0, 323.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 11:00:00, None, None
None, -8.07, 93.6, None, None, None, None, 49.12, 0.0, 312.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 12:00:00, None, None
None, -7.855, 93.8, None, None, None, None, 39.58, 0.0, 228.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 13:00:00, None, None
None, -7.733, 93.9, None, None, None, None, 12.31, 0.0, 207.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 14:00:00, None, None
None, -7.611, 94.0, None, None, None, None, 26.86, 0.0, 215.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 15:00:00, None, None
None, -7.54, 94.4, None, None, None, None, 12.83, 0.0, 201.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 16:00:00, None, None
None, -7.328, 95.4, None, None, None, None, 35.78, 0.0, 199.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 17:00:00, None, None
None, -6.989, 95.6, None, None, None, None, 21.51, 0.0, 206.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 18:00:00, None, None
None, -6.589, 96.0, None, None, None, None, 13.53, 0.0, 204.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 19:00:00, None, None
None, -6.122, 96.3, None, None, None, None, 14.1, 0.0, 197.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 20:00:00, None, None
None, -5.612, 96.7, None, None, None, None, 69.4, 0.0, 310.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 21:00:00, None, None
None, -5.222, 97.0, None, None, None, None, 70.48, 0.0, 244.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 22:00:00, None, None
None, -4.783, 97.3, None, None, None, None, 27.41, 0.0, 191.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 23:00:00, None, None
None, -4.515, 97.5, None, None, None, None, 40.62, 0.0, 186.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 00:00:00, None, None
None, -4.296, 97.5, None, None, None, None, 57.18, 0.0, 195.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 01:00:00, None, None
None, -4.151, 97.6, None, None, None, None, 46.17, 0.0, 184.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 02:00:00, None, None
None, -4.062, 97.7, None, None, None, None, 39.53, 0.0, 172.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 03:00:00, None, None
None, -3.931, 97.8, None, None, None, None, 9.73, 0.0, 170.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 04:00:00, None, None
None, -3.833, 97.9, None, None, None, None, 8.91, 0.0, 173.0, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 05:00:00, None, None
None, -3.813, 97.9, None, None, None, None, 7.217, 0.0, 170.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 06:00:00, None, None
None, -3.645, 98.0, None, None, None, None, 9.33, 0.0, 169.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 07:00:00, None, None
None, -3.397, 98.3, None, None, None, None, 10.91, 0.0, 164.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 08:00:00, None, None
None, -3.129, 98.4, None, None, None, None, 15.53, 0.0, 160.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 10:00:00, None, None
None, -3.106, 98.4, None, None, None, None, 22.19, 0.0, 202.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 11:00:00, None, None
None, -3.182, 98.4, None, None, None, None, 19.63, 0.0, 157.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 12:00:00, None, None
None, -3.031, 98.4, None, None, None, None, 13.12, 0.0, 127.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 13:00:00, None, None
None, -2.859, 98.4, None, None, None, None, 3.145, 0.0, 121.4, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 14:00:00, None, None
None, -2.89, 98.4, None, None, None, None, 0.293, 0.0, 120.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 15:00:00, None, None
None, -3.004, 98.4, None, None, None, None, 0.0, 0.0, 120.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 16:00:00, None, None
None, -3.056, 98.4, None, None, None, None, 0.074, 0.0, 120.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 17:00:00, None, None
None, -3.198, 98.4, None, None, None, None, 22.94, 0.0, 142.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 18:00:00, None, None
None, -3.274, 98.3, None, None, None, None, 21.11, 0.0, 163.6, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 19:00:00, None, None
None, -3.397, 98.2, None, None, None, None, 20.58, 0.0, 134.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 20:00:00, None, None
None, -3.518, 98.1, None, None, None, None, 24.73, 0.0, 145.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 21:00:00, None, None
None, -3.615, 98.1, None, None, None, None, 14.84, 0.0, 172.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 22:00:00, None, None
None, -3.663, 98.0, None, None, None, None, 0.108, 0.0, 176.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 23:00:00, None, None
None, -3.825, 97.9, None, None, None, None, 0.0, 0.0, 176.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 00:00:00, None, None
None, -4.054, 97.8, None, None, None, None, 25.37, 10.26, 195.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 01:00:00, None, None
None, -4.297, 97.8, None, None, None, None, 8.15, 20.94, 230.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 02:00:00, None, None
None, -4.518, 97.7, None, None, None, None, 6.195, 19.08, 231.7, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 03:00:00, None, None
None, -4.615, 97.6, None, None, None, None, 5.791, 28.35, 233.8, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 04:00:00, None, None
None, -4.638, 97.6, None, None, None, None, 8.54, 21.54, 237.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 05:00:00, None, None
None, -4.688, 97.5, None, None, None, None, 8.83, 5.077, 239.5, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 06:00:00, None, None
None, -4.775, 97.4, None, None, None, None, 12.32, 0.0, 241.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 07:00:00, None, None
None, -4.95, 97.4, None, None, None, None, 8.23, 0.0, 238.9, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 08:00:00, None, None
None, -5.175, 97.1, None, None, None, None, 17.93, 0.0, 250.1, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 09:00:00, None, None
None, -6.235, 96.3, None, None, None, None, 12.87, 0.0, 261.3, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 11:00:00, None, None
None, -6.942, 95.9, None, None, None, None, 12.55, 0.0, 257.2, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 12:00:00, None, None
