station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp
None, 1.0, 1.032, 1.0, 0.0, None, 2.3, -6999.0, None, 2020-02-10 22:00:00, None, -6999.0
None, 0.9, 0.946, 0.9, 0.0, None, 2.3, -6999.0, None, 2020-02-10 23:00:00, None, -6999.0
None, 0.9, 0.863, 0.9, 0.0, None, 2.3, -6999.0, None, 2020-02-11 00:00:00, None, -6999.0
None, 0.9, 0.863, 0.8, 0.0, None, 2.3, -6999.0, None, 2020-02-11 01:00:00, None, -6999.0
None, 1.0, 0.989, 0.8, 1.0, None, 2.3, -6999.0, None, 2020-02-11 02:00:00, None, -6999.0
None, 1.1, 1.075, 0.8, 0.0, None, 2.3, -6999.0, None, 2020-02-11 03:00:00, None, -6999.0
None, 1.2, 1.247, 0.8, 1.0, None, 2.3, -6999.0, None, 2020-02-11 04:00:00, None, -6999.0
None, 1.4, 1.416, 0.8, 1.0, None, 2.3, -6999.0, None, 2020-02-11 05:00:00, None, -6999.0
None, 1.5, 1.5, 0.8, 0.2, None, 2.3, -6999.0, None, 2020-02-11 06:00:00, None, -6999.0
None, 1.6, 1.649, 1.5, 1.9, None, 1.6, -6999.0, None, 2020-02-11 07:00:00, None, -6999.0
None, 1.8, 1.755, 1.5, 0.0, None, 1.8, -6999.0, None, 2020-02-11 08:00:00, None, -6999.0
None, 2.1, 2.096, 1.5, 1.9, None, 2.1, -6999.0, None, 2020-02-11 09:00:00, None, -6999.0
None, 2.8, 2.772, 1.5, 0.1, None, 2.8, -6999.0, None, 2020-02-11 10:00:00, None, -6999.0
None, 3.6, 3.569, 1.5, 1.0, None, 3.6, -6999.0, None, 2020-02-11 11:00:00, None, -6999.0
9.0, 4.4, 4.383, 1.5, 1.0, None, 4.4, -6999.0, None, 2020-02-11 12:00:00, None, -6999.0
9.0, 5.0, 4.966, 1.5, 0.0, None, 5.0, -6999.0, None, 2020-02-11 13:00:00, None, -6999.0
10.0, 5.1, 5.14, 1.5, 1.0, None, 5.1, -6999.0, None, 2020-02-11 14:00:00, None, -6999.0
11.0, 5.7, 5.743, 1.5, 1.0, None, 5.7, -6999.0, None, 2020-02-11 15:00:00, None, -6999.0
11.0, 5.2, 5.199, 1.5, 0.0, None, 5.7, -6999.0, None, 2020-02-11 16:00:00, None, -6999.0
11.0, 4.3, 4.314, 1.5, 0.0, None, 5.7, -6999.0, None, 2020-02-11 17:00:00, None, -6999.0
11.0, 2.8, 2.786, 1.5, 0.0, None, 5.7, -6999.0, None, 2020-02-11 18:00:00, None, -6999.0
11.0, 2.1, 2.076, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-11 19:00:00, None, -6999.0
11.0, 2.2, 2.245, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-11 20:00:00, None, -6999.0
11.0, 2.5, 2.48, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-11 21:00:00, None, -6999.0
11.0, 2.6, 2.587, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-11 22:00:00, None, -6999.0
11.0, 2.7, 2.715, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-11 23:00:00, None, -6999.0
11.0, 2.8, 2.779, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-12 00:00:00, None, -6999.0
11.0, 2.8, 2.844, 2.1, 0.0, None, 2.8, -6999.0, None, 2020-02-12 01:00:00, None, -6999.0
10.0, 3.0, 3.005, 2.1, 0.0, None, 3.0, -6999.0, None, 2020-02-12 02:00:00, None, -6999.0
10.0, 3.0, 3.036, 2.1, 0.0, None, 3.1, -6999.0, None, 2020-02-12 03:00:00, None, -6999.0
9.0, 3.0, 3.023, 2.1, 0.0, None, 3.1, -6999.0, None, 2020-02-12 04:00:00, None, -6999.0
8.0, 3.0, 3.015, 2.1, 0.0, None, 3.1, -6999.0, None, 2020-02-12 05:00:00, None, -6999.0
7.8, 2.8, 2.779, 2.1, 0.0, None, 3.1, -6999.0, None, 2020-02-12 06:00:00, None, -6999.0
5.9, 2.5, 2.503, 2.5, 0.0, None, 2.8, -6999.0, None, 2020-02-12 07:00:00, None, -6999.0
5.9, 2.4, 2.352, 2.4, 0.0, None, 2.8, -6999.0, None, 2020-02-12 08:00:00, None, -6999.0
4.0, 2.7, 2.654, 2.3, 0.0, None, 2.8, -6999.0, None, 2020-02-12 09:00:00, None, -6999.0
4.0, 4.8, 4.794, 2.3, 0.0, None, 4.8, -6999.0, None, 2020-02-12 10:00:00, None, -6999.0
3.0, 7.1, 7.073, 2.3, 0.0, None, 7.0, -6999.0, None, 2020-02-12 11:00:00, None, -6999.0
2.0, 8.5, 8.49, 2.3, 0.0, None, 8.5, -6999.0, None, 2020-02-12 12:00:00, None, -6999.0
2.0, 10.7, 10.65, 2.3, 0.0, None, 10.6, -6999.0, None, 2020-02-12 13:00:00, None, -6999.0
None, 9.8, 9.77, 2.3, -1.0, None, 10.7, -6999.0, None, 2020-02-12 14:00:00, None, -6999.0
None, 9.0, 8.96, 2.3, 0.1, None, 10.7, -6999.0, None, 2020-02-12 15:00:00, None, -6999.0
None, 8.3, 8.25, 2.3, 0.8, None, 10.7, -6999.0, None, 2020-02-12 16:00:00, None, -6999.0
None, 6.1, 6.136, 2.3, -0.9, None, 10.7, -6999.0, None, 2020-02-12 17:00:00, None, -6999.0
None, 3.2, 3.203, 2.3, 0.0, None, 10.7, -6999.0, None, 2020-02-12 18:00:00, None, -6999.0
None, 1.6, 1.649, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-12 19:00:00, None, -6999.0
None, 1.7, 1.672, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-12 20:00:00, None, -6999.0
None, 2.1, 2.053, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-12 21:00:00, None, -6999.0
None, 2.5, 2.49, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-12 22:00:00, None, -6999.0
None, 2.7, 2.736, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-12 23:00:00, None, -6999.0
None, 2.9, 2.87, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 00:00:00, None, -6999.0
None, 3.0, 2.961, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 01:00:00, None, -6999.0
None, 2.9, 2.93, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 02:00:00, None, -6999.0
None, 2.9, 2.865, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 03:00:00, None, -6999.0
None, 3.0, 2.95, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 04:00:00, None, -6999.0
None, 3.0, 2.95, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 05:00:00, None, -6999.0
None, 3.0, 3.014, 1.6, 0.0, None, 3.2, -6999.0, None, 2020-02-13 06:00:00, None, -6999.0
None, 3.1, 3.137, 3.0, 0.0, None, 3.1, -6999.0, None, 2020-02-13 07:00:00, None, -6999.0
None, 3.2, 3.206, 3.0, 0.0, None, 3.2, -6999.0, None, 2020-02-13 08:00:00, None, -6999.0
None, 3.6, 3.635, 3.0, 0.0, None, 3.6, -6999.0, None, 2020-02-13 09:00:00, None, -6999.0
None, 4.1, 4.107, 3.0, 0.0, None, 4.1, -6999.0, None, 2020-02-13 10:00:00, None, -6999.0
None, 4.0, 4.042, 3.0, 0.0, None, 4.2, -6999.0, None, 2020-02-13 11:00:00, None, -6999.0
None, 4.1, 4.105, 3.0, 1.0, None, 4.2, -6999.0, None, 2020-02-13 12:00:00, None, -6999.0
None, 4.2, 4.193, 3.0, -0.1, None, 4.2, -6999.0, None, 2020-02-13 13:00:00, None, -6999.0
None, 4.2, 4.236, 3.0, 0.1, None, 4.2, -6999.0, None, 2020-02-13 14:00:00, None, -6999.0
None, 4.4, 4.382, 3.0, 0.0, None, 4.4, -6999.0, None, 2020-02-13 15:00:00, None, -6999.0
None, 4.0, 3.978, 3.0, 1.0, None, 4.4, -6999.0, None, 2020-02-13 16:00:00, None, -6999.0
None, 3.5, 3.547, 3.0, 0.0, None, 4.4, -6999.0, None, 2020-02-13 17:00:00, None, -6999.0
None, 3.3, 3.271, 3.0, 1.0, None, 4.4, -6999.0, None, 2020-02-13 18:00:00, None, -6999.0
None, 3.1, 3.122, 3.1, 1.0, None, 3.3, -6999.0, None, 2020-02-13 19:00:00, None, -6999.0
None, 3.1, 3.06, 3.1, 1.0, None, 3.3, -6999.0, None, 2020-02-13 20:00:00, None, -6999.0
None, 3.1, 3.051, 3.0, 1.0, None, 3.3, -6999.0, None, 2020-02-13 21:00:00, None, -6999.0
None, 3.0, 3.025, 3.0, 1.0, None, 3.3, -6999.0, None, 2020-02-13 22:00:00, None, -6999.0
None, 3.0, 2.971, 3.0, 0.8, None, 3.3, -6999.0, None, 2020-02-13 23:00:00, None, -6999.0
None, 2.9, 2.93, 2.9, 0.3, None, 3.3, -6999.0, None, 2020-02-14 00:00:00, None, -6999.0
None, 3.0, 2.95, 2.9, 0.0, None, 3.3, -6999.0, None, 2020-02-14 01:00:00, None, -6999.0
None, 3.0, 3.014, 2.9, 0.0, None, 3.3, -6999.0, None, 2020-02-14 02:00:00, None, -6999.0
None, 3.0, 2.993, 2.9, 0.0, None, 3.3, -6999.0, None, 2020-02-14 03:00:00, None, -6999.0
None, 2.9, 2.887, 2.9, 0.0, None, 3.3, -6999.0, None, 2020-02-14 04:00:00, None, -6999.0
None, 3.0, 2.993, 2.9, 0.1, None, 3.3, -6999.0, None, 2020-02-14 05:00:00, None, -6999.0
None, 3.1, 3.07, 2.9, 0.7, None, 3.3, -6999.0, None, 2020-02-14 06:00:00, None, -6999.0
None, 3.2, 3.165, 3.1, 0.2, None, 3.2, -6999.0, None, 2020-02-14 07:00:00, None, -6999.0
None, 3.2, 3.165, 3.1, 0.0, None, 3.2, -6999.0, None, 2020-02-14 08:00:00, None, -6999.0
None, 3.6, 3.609, 3.1, 1.0, None, 3.6, -6999.0, None, 2020-02-14 09:00:00, None, -6999.0
None, 5.4, 5.384, 3.1, 0.0, None, 5.4, -6999.0, None, 2020-02-14 10:00:00, None, -6999.0
None, 6.9, 6.852, 3.1, 0.5, None, 6.9, -6999.0, None, 2020-02-14 11:00:00, None, -6999.0
None, 7.7, 7.674, 3.1, 0.5, None, 7.7, -6999.0, None, 2020-02-14 12:00:00, None, -6999.0
10.0, 9.3, 9.26, 3.1, 0.0, None, 9.3, -6999.0, None, 2020-02-14 13:00:00, None, -6999.0
10.0, 9.3, 9.3, 3.1, 0.0, None, 10.0, -6999.0, None, 2020-02-14 14:00:00, None, -6999.0
10.0, 8.5, 8.49, 3.1, 0.0, None, 10.0, -6999.0, None, 2020-02-14 15:00:00, None, -6999.0
None, 6.9, 6.904, 3.1, -0.8, None, 10.0, -6999.0, None, 2020-02-14 16:00:00, None, -6999.0
None, 5.4, 5.378, 3.1, 0.5, None, 10.0, -6999.0, None, 2020-02-14 17:00:00, None, -6999.0
None, 3.3, 3.331, 3.1, -0.7, None, 10.0, -6999.0, None, 2020-02-14 18:00:00, None, -6999.0
None, 2.3, 2.311, 2.3, 0.0, None, 3.4, -6999.0, None, 2020-02-14 19:00:00, None, -6999.0
None, 2.0, 1.97, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-14 20:00:00, None, -6999.0
None, 2.3, 2.288, 2.0, 1.0, None, 3.4, -6999.0, None, 2020-02-14 21:00:00, None, -6999.0
None, 2.7, 2.72, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-14 22:00:00, None, -6999.0
None, 2.8, 2.846, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-14 23:00:00, None, -6999.0
None, 2.8, 2.844, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 00:00:00, None, -6999.0
None, 2.8, 2.801, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 01:00:00, None, -6999.0
None, 2.8, 2.779, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 02:00:00, None, -6999.0
None, 2.9, 2.865, 2.0, 1.0, None, 3.4, -6999.0, None, 2020-02-15 03:00:00, None, -6999.0
None, 3.0, 2.971, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 04:00:00, None, -6999.0
None, 3.0, 3.036, 2.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 05:00:00, None, -6999.0
None, 3.1, 3.057, 2.0, 1.0, None, 3.4, -6999.0, None, 2020-02-15 06:00:00, None, -6999.0
None, 3.1, 3.057, 3.0, 0.0, None, 3.1, -6999.0, None, 2020-02-15 07:00:00, None, -6999.0
None, 3.1, 3.105, 3.0, 1.0, None, 3.1, -6999.0, None, 2020-02-15 08:00:00, None, -6999.0
None, 3.5, 3.462, 3.0, 0.0, None, 3.4, -6999.0, None, 2020-02-15 09:00:00, None, -6999.0
None, 4.0, 3.987, 3.0, 0.7, None, 4.0, -6999.0, None, 2020-02-15 10:00:00, None, -6999.0
None, 4.9, 4.914, 3.0, 0.3, None, 4.9, -6999.0, None, 2020-02-15 11:00:00, None, -6999.0
None, 5.6, 5.643, 3.0, -0.3, None, 5.6, -6999.0, None, 2020-02-15 12:00:00, None, -6999.0
None, 6.4, 6.392, 3.0, 0.3, None, 6.4, -6999.0, None, 2020-02-15 13:00:00, None, -6999.0
None, 7.3, 7.29, 3.0, 0.0, None, 7.3, -6999.0, None, 2020-02-15 14:00:00, None, -6999.0
None, 6.5, 6.493, 3.0, 0.0, None, 7.3, -6999.0, None, 2020-02-15 15:00:00, None, -6999.0
None, 5.9, 5.874, 3.0, 0.0, None, 7.3, -6999.0, None, 2020-02-15 16:00:00, None, -6999.0
None, 4.8, 4.848, 3.0, 0.0, None, 7.3, -6999.0, None, 2020-02-15 17:00:00, None, -6999.0
None, 4.2, 4.174, 3.0, 0.0, None, 7.3, -6999.0, None, 2020-02-15 18:00:00, None, -6999.0
None, 3.7, 3.695, 3.7, 1.0, None, 4.2, -6999.0, None, 2020-02-15 19:00:00, None, -6999.0
None, 3.3, 3.278, 3.3, 2.0, None, 4.2, -6999.0, None, 2020-02-15 20:00:00, None, -6999.0
None, 3.1, 3.142, 3.1, 1.0, None, 4.2, -6999.0, None, 2020-02-15 21:00:00, None, -6999.0
None, 3.1, 3.099, 3.1, 1.0, None, 4.2, -6999.0, None, 2020-02-15 22:00:00, None, -6999.0
None, 3.1, 3.057, 3.1, 0.0, None, 4.2, -6999.0, None, 2020-02-15 23:00:00, None, -6999.0
None, 3.1, 3.057, 3.0, 0.0, None, 4.2, -6999.0, None, 2020-02-16 00:00:00, None, -6999.0
None, 3.0, 3.012, 3.0, 1.0, None, 4.2, -6999.0, None, 2020-02-16 01:00:00, None, -6999.0
None, 2.8, 2.806, 2.8, 0.0, None, 4.2, -6999.0, None, 2020-02-16 02:00:00, None, -6999.0
None, 2.2, 2.182, 2.2, 0.0, None, 4.2, -6999.0, None, 2020-02-16 03:00:00, None, -6999.0
None, 2.3, 2.288, 2.2, 0.0, None, 4.2, -6999.0, None, 2020-02-16 04:00:00, None, -6999.0
None, 2.4, 2.395, 2.2, 0.0, None, 4.2, -6999.0, None, 2020-02-16 05:00:00, None, -6999.0
None, 2.3, 2.331, 2.2, 0.0, None, 4.2, -6999.0, None, 2020-02-16 06:00:00, None, -6999.0
None, 1.8, 1.841, 1.8, 0.0, None, 2.3, -6999.0, None, 2020-02-16 07:00:00, None, -6999.0
None, 2.1, 2.119, 1.8, 0.0, None, 2.3, -6999.0, None, 2020-02-16 08:00:00, None, -6999.0
None, 2.8, 2.79, 1.8, 0.0, None, 2.8, -6999.0, None, 2020-02-16 09:00:00, None, -6999.0
None, 4.3, 4.33, 1.8, 0.0, None, 4.3, -6999.0, None, 2020-02-16 10:00:00, None, -6999.0
None, 9.0, 8.97, 1.8, 0.0, None, 8.9, -6999.0, None, 2020-02-16 11:00:00, None, -6999.0
6.3, 10.0, 9.98, 1.8, 0.0, None, 10.0, -6999.0, None, 2020-02-16 12:00:00, None, -6999.0
6.0, 11.3, 11.26, 1.8, 0.0, None, 11.2, -6999.0, None, 2020-02-16 13:00:00, None, -6999.0
6.0, 10.7, 10.69, 1.8, 0.0, None, 11.4, -6999.0, None, 2020-02-16 14:00:00, None, -6999.0
6.0, 8.9, 8.93, 1.8, 0.0, None, 11.4, -6999.0, None, 2020-02-16 15:00:00, None, -6999.0
6.0, 8.1, 8.08, 1.8, 0.0, None, 11.4, -6999.0, None, 2020-02-16 16:00:00, None, -6999.0
6.0, 6.1, 6.063, 1.8, 0.0, None, 11.4, -6999.0, None, 2020-02-16 17:00:00, None, -6999.0
6.0, 3.8, 3.772, 1.8, 0.0, None, 11.4, -6999.0, None, 2020-02-16 18:00:00, None, -6999.0
5.0, 2.0, 2.024, 2.0, 0.0, None, 3.8, -6999.0, None, 2020-02-16 19:00:00, None, -6999.0
3.0, 1.8, 1.798, 1.7, 0.0, None, 3.8, -6999.0, None, 2020-02-16 20:00:00, None, -6999.0
2.0, 2.3, 2.288, 1.7, 0.0, None, 3.8, -6999.0, None, 2020-02-16 21:00:00, None, -6999.0
1.0, 2.5, 2.528, 1.7, 0.0, None, 3.8, -6999.0, None, 2020-02-16 22:00:00, None, -6999.0
3.0, 2.6, 2.63, 1.7, 2.0, None, 3.8, -6999.0, None, 2020-02-16 23:00:00, None, -6999.0
3.0, 2.4, 2.374, 1.7, 0.0, None, 3.8, -6999.0, None, 2020-02-17 00:00:00, None, -6999.0
2.0, 1.6, 1.586, 1.6, 0.0, None, 3.8, -6999.0, None, 2020-02-17 01:00:00, None, -6999.0
2.0, 0.9, 0.946, 1.0, 0.0, None, 3.8, -6999.0, None, 2020-02-17 02:00:00, None, -6999.0
2.0, 0.9, 0.946, 0.8, 0.0, None, 3.8, -6999.0, None, 2020-02-17 03:00:00, None, -6999.0
2.2, 1.5, 1.523, 0.8, 0.2, None, 3.8, -6999.0, None, 2020-02-17 04:00:00, None, -6999.0
3.0, 1.9, 1.904, 0.8, 0.8, None, 3.8, -6999.0, None, 2020-02-17 05:00:00, None, -6999.0
3.0, 1.6, 1.629, 0.8, 0.0, None, 3.8, -6999.0, None, 2020-02-17 06:00:00, None, -6999.0
3.0, 1.2, 1.224, 1.2, 0.0, None, 1.6, -6999.0, None, 2020-02-17 07:00:00, None, -6999.0
3.0, 1.1, 1.118, 1.1, 0.0, None, 1.6, -6999.0, None, 2020-02-17 08:00:00, None, -6999.0
3.0, 2.3, 2.319, 1.1, 0.0, None, 2.2, -6999.0, None, 2020-02-17 09:00:00, None, -6999.0
3.0, 5.6, 5.623, 1.1, 0.0, None, 5.6, -6999.0, None, 2020-02-17 10:00:00, None, -6999.0
3.0, 8.4, 8.35, 1.1, 0.0, None, 8.3, -6999.0, None, 2020-02-17 11:00:00, None, -6999.0
3.0, 13.5, 13.46, 1.1, 0.0, None, 13.4, -6999.0, None, 2020-02-17 12:00:00, None, -6999.0
3.0, 13.8, 13.84, 1.1, 0.0, None, 13.8, -6999.0, None, 2020-02-17 13:00:00, None, -6999.0
None, 11.5, 11.49, 1.1, -1.0, None, 13.9, -6999.0, None, 2020-02-17 14:00:00, None, -6999.0
None, 10.4, 10.39, 1.1, 0.0, None, 13.9, -6999.0, None, 2020-02-17 15:00:00, None, -6999.0
None, 8.5, 8.46, 1.1, 0.0, None, 13.9, -6999.0, None, 2020-02-17 16:00:00, None, -6999.0
None, 6.2, 6.184, 1.1, 0.0, None, 13.9, -6999.0, None, 2020-02-17 17:00:00, None, -6999.0
None, 3.6, 3.611, 1.1, 0.0, None, 13.9, -6999.0, None, 2020-02-17 18:00:00, None, -6999.0
None, 2.2, 2.182, 2.2, 0.0, None, 3.6, -6999.0, None, 2020-02-17 19:00:00, None, -6999.0
None, 0.9, 0.859, 0.9, 0.0, None, 3.6, -6999.0, None, 2020-02-17 20:00:00, None, -6999.0
None, -0.3, -0.307, -0.3, 0.0, None, 3.6, -6999.0, None, 2020-02-17 21:00:00, None, -6999.0
None, -1.0, -0.988, -1.0, 0.0, None, 3.6, -6999.0, None, 2020-02-17 22:00:00, None, -6999.0
None, -1.5, -1.48, -1.5, 0.0, None, 3.6, -6999.0, None, 2020-02-17 23:00:00, None, -6999.0
None, -1.1, -1.082, -1.5, 0.0, None, 3.6, -6999.0, None, 2020-02-18 00:00:00, None, -6999.0
None, -1.3, -1.288, -1.5, 0.0, None, 3.6, -6999.0, None, 2020-02-18 01:00:00, None, -6999.0
None, -1.9, -1.91, -1.9, 0.0, None, 3.6, -6999.0, None, 2020-02-18 02:00:00, None, -6999.0
None, -3.2, -3.156, -3.1, 0.0, None, 3.6, -6999.0, None, 2020-02-18 03:00:00, None, -6999.0
None, -4.1, -4.096, -4.1, 0.0, None, 3.6, -6999.0, None, 2020-02-18 04:00:00, None, -6999.0
None, -4.4, -4.354, -4.4, 0.0, None, 3.6, -6999.0, None, 2020-02-18 05:00:00, None, -6999.0
None, -5.2, -5.19, -5.2, 0.0, None, 3.6, -6999.0, None, 2020-02-18 06:00:00, None, -6999.0
None, -6.0, -6.0, -6.0, 0.0, None, -5.2, -6999.0, None, 2020-02-18 07:00:00, None, -6999.0
None, -6.0, -5.985, -6.2, 0.0, None, -5.2, -6999.0, None, 2020-02-18 08:00:00, None, -6999.0
None, -2.7, -2.739, -6.2, 0.0, None, -2.9, -6999.0, None, 2020-02-18 09:00:00, None, -6999.0
None, 5.2, 5.16, -6.2, 0.0, None, 5.1, -6999.0, None, 2020-02-18 10:00:00, None, -6999.0
None, 10.5, 10.52, -6.2, 0.0, None, 10.5, -6999.0, None, 2020-02-18 11:00:00, None, -6999.0
None, 13.2, 13.18, -6.2, 0.0, None, 13.2, -6999.0, None, 2020-02-18 12:00:00, None, -6999.0
None, 13.2, 13.19, -6.2, 0.0, None, 13.5, -6999.0, None, 2020-02-18 13:00:00, None, -6999.0
0.0, 10.7, 10.73, -6.2, 0.0, None, 13.5, -6999.0, None, 2020-02-18 14:00:00, None, -6999.0
0.0, 8.7, 8.72, -6.2, 0.0, None, 13.5, -6999.0, None, 2020-02-18 15:00:00, None, -6999.0
None, 6.9, 6.86, -6.2, -0.8, None, 13.5, -6999.0, None, 2020-02-18 16:00:00, None, -6999.0
None, 3.5, 3.464, -6.2, -0.2, None, 13.5, -6999.0, None, 2020-02-18 17:00:00, None, -6999.0
None, 0.4, 0.401, -6.2, 1.0, None, 13.5, -6999.0, None, 2020-02-18 18:00:00, None, -6999.0
None, -1.6, -1.587, -1.6, 0.0, None, 0.4, -6999.0, None, 2020-02-18 19:00:00, None, -6999.0
None, -2.8, -2.784, -2.8, 0.0, None, 0.4, -6999.0, None, 2020-02-18 20:00:00, None, -6999.0
None, -3.5, -3.491, -3.5, 0.0, None, 0.4, -6999.0, None, 2020-02-18 21:00:00, None, -6999.0
None, -4.4, -4.395, -4.4, 0.0, None, 0.4, -6999.0, None, 2020-02-18 22:00:00, None, -6999.0
None, -5.1, -5.113, -5.1, 0.0, None, 0.4, -6999.0, None, 2020-02-18 23:00:00, None, -6999.0
None, -5.8, -5.822, -5.8, 0.0, None, 0.4, -6999.0, None, 2020-02-19 00:00:00, None, -6999.0
None, -6.5, -6.532, -6.5, 0.0, None, 0.4, -6999.0, None, 2020-02-19 01:00:00, None, -6999.0
None, -7.0, -7.025, -7.0, 0.0, None, 0.4, -6999.0, None, 2020-02-19 02:00:00, None, -6999.0
None, -7.6, -7.56, -7.5, 0.0, None, 0.4, -6999.0, None, 2020-02-19 03:00:00, None, -6999.0
None, -8.1, -8.14, -8.1, 0.0, None, 0.4, -6999.0, None, 2020-02-19 04:00:00, None, -6999.0
None, -8.6, -8.63, -8.6, 0.0, None, 0.4, -6999.0, None, 2020-02-19 05:00:00, None, -6999.0
None, -9.2, -9.16, -9.2, 0.0, None, 0.4, -6999.0, None, 2020-02-19 06:00:00, None, -6999.0
None, -9.4, -9.43, -9.4, 0.0, None, -9.2, -6999.0, None, 2020-02-19 07:00:00, None, -6999.0
None, -9.1, -9.14, -9.5, 0.0, None, -9.2, -6999.0, None, 2020-02-19 08:00:00, None, -6999.0
None, -3.5, -3.53, -9.5, 0.0, None, -3.6, -6999.0, None, 2020-02-19 09:00:00, None, -6999.0
None, 2.5, 2.485, -9.5, 0.0, None, 2.4, -6999.0, None, 2020-02-19 10:00:00, None, -6999.0
None, 7.0, 6.977, -9.5, 0.0, None, 6.9, -6999.0, None, 2020-02-19 11:00:00, None, -6999.0
None, 9.1, 9.13, -9.5, 0.0, None, 9.1, -6999.0, None, 2020-02-19 12:00:00, None, -6999.0
None, 10.8, 10.82, -9.5, 0.0, None, 10.8, -6999.0, None, 2020-02-19 13:00:00, None, -6999.0
None, 12.2, 12.24, -9.5, 0.0, None, 12.2, -6999.0, None, 2020-02-19 14:00:00, None, -6999.0
None, 12.0, 12.03, -9.5, 0.0, None, 12.4, -6999.0, None, 2020-02-19 15:00:00, None, -6999.0
None, 7.2, 7.228, -9.5, 0.0, None, 12.4, -6999.0, None, 2020-02-19 16:00:00, None, -6999.0
1.0, 2.8, 2.774, -9.5, 0.0, None, 12.4, -6999.0, None, 2020-02-19 17:00:00, None, -6999.0
0.0, -0.6, -0.558, -9.5, 0.0, None, 12.4, -6999.0, None, 2020-02-19 18:00:00, None, -6999.0
0.0, -2.7, -2.693, -2.7, 0.0, None, -0.5, -6999.0, None, 2020-02-19 19:00:00, None, -6999.0
0.0, -4.1, -4.128, -4.1, 0.0, None, -0.5, -6999.0, None, 2020-02-19 20:00:00, None, -6999.0
0.0, -5.2, -5.246, -5.2, 0.0, None, -0.5, -6999.0, None, 2020-02-19 21:00:00, None, -6999.0
0.0, -6.0, -5.985, -6.0, 0.0, None, -0.5, -6999.0, None, 2020-02-19 22:00:00, None, -6999.0
0.0, -6.8, -6.804, -6.8, 0.0, None, -0.5, -6999.0, None, 2020-02-19 23:00:00, None, -6999.0
0.0, -7.5, -7.473, -7.5, 0.0, None, -0.5, -6999.0, None, 2020-02-20 00:00:00, None, -6999.0
0.0, -8.0, -8.04, -8.0, 0.0, None, -0.5, -6999.0, None, 2020-02-20 01:00:00, None, -6999.0
0.0, -8.6, -8.6, -8.6, 0.0, None, -0.5, -6999.0, None, 2020-02-20 02:00:00, None, -6999.0
0.0, -9.1, -9.07, -9.1, 0.0, None, -0.5, -6999.0, None, 2020-02-20 03:00:00, None, -6999.0
0.0, -9.4, -9.39, -9.4, 0.0, None, -0.5, -6999.0, None, 2020-02-20 04:00:00, None, -6999.0
0.0, -9.8, -9.75, -9.8, 0.0, None, -0.5, -6999.0, None, 2020-02-20 05:00:00, None, -6999.0
0.0, -9.7, -9.73, -9.9, 0.0, None, -0.5, -6999.0, None, 2020-02-20 06:00:00, None, -6999.0
0.0, -9.3, -9.34, -9.7, 0.0, None, -9.3, -6999.0, None, 2020-02-20 07:00:00, None, -6999.0
0.0, -8.2, -8.22, -9.7, 0.0, None, -8.3, -6999.0, None, 2020-02-20 08:00:00, None, -6999.0
0.0, -5.2, -5.225, -9.7, 0.0, None, -5.3, -6999.0, None, 2020-02-20 09:00:00, None, -6999.0
0.0, -2.1, -2.134, -9.7, 0.1, None, -2.2, -6999.0, None, 2020-02-20 10:00:00, None, -6999.0
0.0, 1.3, 1.328, -9.7, 0.0, None, 1.3, -6999.0, None, 2020-02-20 11:00:00, None, -6999.0
0.0, 5.9, 5.874, -9.7, 0.0, None, 5.8, -6999.0, None, 2020-02-20 12:00:00, None, -6999.0
0.0, 9.5, 9.48, -9.7, 0.0, None, 9.4, -6999.0, None, 2020-02-20 13:00:00, None, -6999.0
