station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
-2.1, -2.099, -2.1, 1.8, -6999.0, 2020-02-09 23:00:00, -6999.0
-3.2, -3.179, -3.2, 1.8, -6999.0, 2020-02-10 00:00:00, -6999.0
-4.2, -4.202, -4.2, 1.8, -6999.0, 2020-02-10 01:00:00, -6999.0
-5.0, -4.982, -5.0, 1.8, -6999.0, 2020-02-10 02:00:00, -6999.0
-4.4, -4.365, -5.0, 1.8, -6999.0, 2020-02-10 03:00:00, -6999.0
-3.1, -3.127, -5.0, 1.8, -6999.0, 2020-02-10 04:00:00, -6999.0
-3.2, -3.213, -5.0, 1.8, -6999.0, 2020-02-10 05:00:00, -6999.0
-4.0, -3.973, -5.0, 1.8, -6999.0, 2020-02-10 06:00:00, -6999.0
-3.9, -3.902, -4.1, -3.9, -6999.0, 2020-02-10 07:00:00, -6999.0
-3.9, -3.912, -4.1, -3.7, -6999.0, 2020-02-10 08:00:00, -6999.0
-3.3, -3.305, -4.1, -3.3, -6999.0, 2020-02-10 09:00:00, -6999.0
0.0, -0.037, -4.1, -0.1, -6999.0, 2020-02-10 10:00:00, -6999.0
3.7, 3.654, -4.1, 3.6, -6999.0, 2020-02-10 11:00:00, -6999.0
9.4, 9.37, -4.1, 9.4, -6999.0, 2020-02-10 12:00:00, -6999.0
9.6, 9.57, -4.1, 9.5, -6999.0, 2020-02-10 13:00:00, -6999.0
12.4, 12.37, -4.1, 12.4, -6999.0, 2020-02-10 14:00:00, -6999.0
12.7, 12.74, -4.1, 12.8, -6999.0, 2020-02-10 15:00:00, -6999.0
8.6, 8.61, -4.1, 12.8, -6999.0, 2020-02-10 16:00:00, -6999.0
4.0, 4.044, -4.1, 12.8, -6999.0, 2020-02-10 17:00:00, -6999.0
0.8, 0.825, -4.1, 12.8, -6999.0, 2020-02-10 18:00:00, -6999.0
-1.5, -1.45, -1.4, 0.9, -6999.0, 2020-02-10 19:00:00, -6999.0
-2.6, -2.612, -2.6, 0.9, -6999.0, 2020-02-10 20:00:00, -6999.0
-3.4, -3.374, -3.4, 0.9, -6999.0, 2020-02-10 21:00:00, -6999.0
-3.6, -3.599, -3.6, 0.9, -6999.0, 2020-02-10 22:00:00, -6999.0
-3.2, -3.247, -3.6, 0.9, -6999.0, 2020-02-10 23:00:00, -6999.0
-2.6, -2.612, -3.6, 0.9, -6999.0, 2020-02-11 00:00:00, -6999.0
-1.4, -1.443, -3.6, 0.9, -6999.0, 2020-02-11 01:00:00, -6999.0
-0.8, -0.755, -3.6, 0.9, -6999.0, 2020-02-11 02:00:00, -6999.0
-1.0, -0.99, -3.6, 0.9, -6999.0, 2020-02-11 03:00:00, -6999.0
-1.9, -1.921, -3.6, 0.9, -6999.0, 2020-02-11 04:00:00, -6999.0
-2.1, -2.144, -3.6, 0.9, -6999.0, 2020-02-11 05:00:00, -6999.0
-1.9, -1.868, -3.6, 0.9, -6999.0, 2020-02-11 06:00:00, -6999.0
-1.5, -1.543, -1.9, -1.5, -6999.0, 2020-02-11 07:00:00, -6999.0
-1.5, -1.48, -1.9, -1.4, -6999.0, 2020-02-11 08:00:00, -6999.0
-2.3, -2.271, -2.3, -1.4, -6999.0, 2020-02-11 09:00:00, -6999.0
-1.2, -1.161, -2.3, -1.2, -6999.0, 2020-02-11 10:00:00, -6999.0
3.0, 3.041, -2.3, 2.9, -6999.0, 2020-02-11 11:00:00, -6999.0
8.3, 8.3, -2.3, 8.3, -6999.0, 2020-02-11 12:00:00, -6999.0
10.3, 10.25, -2.3, 10.2, -6999.0, 2020-02-11 13:00:00, -6999.0
12.4, 12.42, -2.3, 12.4, -6999.0, 2020-02-11 14:00:00, -6999.0
9.7, 9.7, -2.3, 12.6, -6999.0, 2020-02-11 15:00:00, -6999.0
5.5, 5.485, -2.3, 12.6, -6999.0, 2020-02-11 16:00:00, -6999.0
3.2, 3.167, -2.3, 12.6, -6999.0, 2020-02-11 17:00:00, -6999.0
1.9, 1.892, -2.3, 12.6, -6999.0, 2020-02-11 18:00:00, -6999.0
1.2, 1.183, 1.2, 1.9, -6999.0, 2020-02-11 19:00:00, -6999.0
0.7, 0.714, 0.7, 1.9, -6999.0, 2020-02-11 20:00:00, -6999.0
0.2, 0.212, 0.2, 1.9, -6999.0, 2020-02-11 21:00:00, -6999.0
-0.4, -0.373, -0.4, 1.9, -6999.0, 2020-02-11 22:00:00, -6999.0
-0.6, -0.563, -0.6, 1.9, -6999.0, 2020-02-11 23:00:00, -6999.0
-1.5, -1.517, -1.5, 1.9, -6999.0, 2020-02-12 00:00:00, -6999.0
-2.7, -2.715, -2.7, 1.9, -6999.0, 2020-02-12 01:00:00, -6999.0
-2.9, -2.892, -2.9, 1.9, -6999.0, 2020-02-12 02:00:00, -6999.0
-3.1, -3.064, -3.1, 1.9, -6999.0, 2020-02-12 03:00:00, -6999.0
-3.0, -3.021, -3.1, 1.9, -6999.0, 2020-02-12 04:00:00, -6999.0
-3.7, -3.696, -3.7, 1.9, -6999.0, 2020-02-12 05:00:00, -6999.0
-5.0, -4.962, -4.9, 1.9, -6999.0, 2020-02-12 06:00:00, -6999.0
-6.0, -5.951, -5.9, -4.9, -6999.0, 2020-02-12 07:00:00, -6999.0
-6.1, -6.133, -6.3, -4.9, -6999.0, 2020-02-12 08:00:00, -6999.0
-4.8, -4.805, -6.3, -4.8, -6999.0, 2020-02-12 09:00:00, -6999.0
-2.6, -2.584, -6.3, -2.6, -6999.0, 2020-02-12 10:00:00, -6999.0
2.2, 2.165, -6.3, 2.0, -6999.0, 2020-02-12 11:00:00, -6999.0
12.5, 12.54, -6.3, 12.4, -6999.0, 2020-02-12 12:00:00, -6999.0
15.6, 15.55, -6.3, 15.6, -6999.0, 2020-02-12 13:00:00, -6999.0
14.4, 14.4, -6.3, 15.6, -6999.0, 2020-02-12 14:00:00, -6999.0
13.9, 13.88, -6.3, 15.6, -6999.0, 2020-02-12 15:00:00, -6999.0
10.6, 10.57, -6.3, 15.6, -6999.0, 2020-02-12 16:00:00, -6999.0
7.7, 7.663, -6.3, 15.6, -6999.0, 2020-02-12 17:00:00, -6999.0
2.1, 2.113, -6.3, 15.6, -6999.0, 2020-02-12 18:00:00, -6999.0
-0.9, -0.938, -0.9, 2.2, -6999.0, 2020-02-12 19:00:00, -6999.0
-2.2, -2.162, -2.1, 2.2, -6999.0, 2020-02-12 20:00:00, -6999.0
-2.7, -2.72, -2.7, 2.2, -6999.0, 2020-02-12 21:00:00, -6999.0
-3.4, -3.355, -3.3, 2.2, -6999.0, 2020-02-12 22:00:00, -6999.0
-4.2, -4.182, -4.2, 2.2, -6999.0, 2020-02-12 23:00:00, -6999.0
-4.6, -4.593, -4.6, 2.2, -6999.0, 2020-02-13 00:00:00, -6999.0
-4.7, -4.679, -4.7, 2.2, -6999.0, 2020-02-13 01:00:00, -6999.0
-5.0, -5.047, -5.0, 2.2, -6999.0, 2020-02-13 02:00:00, -6999.0
-4.8, -4.789, -5.1, 2.2, -6999.0, 2020-02-13 03:00:00, -6999.0
-4.5, -4.528, -5.1, 2.2, -6999.0, 2020-02-13 04:00:00, -6999.0
-4.3, -4.268, -5.1, 2.2, -6999.0, 2020-02-13 05:00:00, -6999.0
-3.4, -3.357, -5.1, 2.2, -6999.0, 2020-02-13 06:00:00, -6999.0
-1.3, -1.309, -3.4, -1.3, -6999.0, 2020-02-13 07:00:00, -6999.0
-0.8, -0.777, -3.4, -0.8, -6999.0, 2020-02-13 08:00:00, -6999.0
-0.6, -0.563, -3.4, -0.6, -6999.0, 2020-02-13 09:00:00, -6999.0
0.2, 0.242, -3.4, 0.2, -6999.0, 2020-02-13 10:00:00, -6999.0
5.2, 5.182, -3.4, 5.1, -6999.0, 2020-02-13 11:00:00, -6999.0
7.7, 7.694, -3.4, 8.4, -6999.0, 2020-02-13 12:00:00, -6999.0
4.2, 4.187, -3.4, 8.4, -6999.0, 2020-02-13 13:00:00, -6999.0
4.3, 4.341, -3.4, 8.4, -6999.0, 2020-02-13 14:00:00, -6999.0
8.2, 8.23, -3.4, 8.4, -6999.0, 2020-02-13 15:00:00, -6999.0
5.3, 5.272, -3.4, 8.4, -6999.0, 2020-02-13 16:00:00, -6999.0
3.9, 3.871, -3.4, 8.4, -6999.0, 2020-02-13 17:00:00, -6999.0
0.6, 0.637, -3.4, 8.4, -6999.0, 2020-02-13 18:00:00, -6999.0
-1.2, -1.178, -1.2, 0.7, -6999.0, 2020-02-13 19:00:00, -6999.0
-2.0, -1.97, -2.0, 0.7, -6999.0, 2020-02-13 20:00:00, -6999.0
-2.9, -2.935, -2.9, 0.7, -6999.0, 2020-02-13 21:00:00, -6999.0
-4.0, -3.958, -3.9, 0.7, -6999.0, 2020-02-13 22:00:00, -6999.0
-4.8, -4.798, -4.8, 0.7, -6999.0, 2020-02-13 23:00:00, -6999.0
-4.1, -4.117, -4.8, 0.7, -6999.0, 2020-02-14 00:00:00, -6999.0
-3.3, -3.299, -4.8, 0.7, -6999.0, 2020-02-14 01:00:00, -6999.0
-3.9, -3.883, -4.8, 0.7, -6999.0, 2020-02-14 02:00:00, -6999.0
-4.4, -4.44, -4.8, 0.7, -6999.0, 2020-02-14 03:00:00, -6999.0
-4.5, -4.528, -4.8, 0.7, -6999.0, 2020-02-14 04:00:00, -6999.0
-4.5, -4.528, -4.8, 0.7, -6999.0, 2020-02-14 05:00:00, -6999.0
-3.4, -3.409, -4.8, 0.7, -6999.0, 2020-02-14 06:00:00, -6999.0
-3.4, -3.409, -3.4, -3.2, -6999.0, 2020-02-14 07:00:00, -6999.0
-4.5, -4.548, -4.5, -3.2, -6999.0, 2020-02-14 08:00:00, -6999.0
-3.5, -3.493, -4.5, -3.2, -6999.0, 2020-02-14 09:00:00, -6999.0
-3.0, -3.033, -4.5, -3.1, -6999.0, 2020-02-14 10:00:00, -6999.0
1.9, 1.937, -4.5, 1.8, -6999.0, 2020-02-14 11:00:00, -6999.0
4.0, 4.021, -4.5, 4.3, -6999.0, 2020-02-14 12:00:00, -6999.0
3.0, 3.038, -4.5, 4.3, -6999.0, 2020-02-14 13:00:00, -6999.0
6.3, 6.321, -4.5, 6.5, -6999.0, 2020-02-14 14:00:00, -6999.0
4.1, 4.105, -4.5, 6.5, -6999.0, 2020-02-14 15:00:00, -6999.0
4.3, 4.342, -4.5, 6.5, -6999.0, 2020-02-14 16:00:00, -6999.0
0.9, 0.853, -4.5, 6.5, -6999.0, 2020-02-14 17:00:00, -6999.0
-1.2, -1.181, -4.5, 6.5, -6999.0, 2020-02-14 18:00:00, -6999.0
-2.4, -2.442, -2.4, -1.1, -6999.0, 2020-02-14 19:00:00, -6999.0
-2.6, -2.612, -2.7, -1.1, -6999.0, 2020-02-14 20:00:00, -6999.0
-2.4, -2.353, -2.7, -1.1, -6999.0, 2020-02-14 21:00:00, -6999.0
-2.3, -2.291, -2.7, -1.1, -6999.0, 2020-02-14 22:00:00, -6999.0
-2.1, -2.142, -2.7, -1.1, -6999.0, 2020-02-14 23:00:00, -6999.0
-2.3, -2.271, -2.7, -1.1, -6999.0, 2020-02-15 00:00:00, -6999.0
-2.5, -2.5, -2.7, -1.1, -6999.0, 2020-02-15 01:00:00, -6999.0
-2.6, -2.593, -2.7, -1.1, -6999.0, 2020-02-15 02:00:00, -6999.0
-2.6, -2.612, -2.7, -1.1, -6999.0, 2020-02-15 03:00:00, -6999.0
-2.5, -2.485, -2.7, -1.1, -6999.0, 2020-02-15 04:00:00, -6999.0
-2.7, -2.741, -2.7, -1.1, -6999.0, 2020-02-15 05:00:00, -6999.0
-3.1, -3.082, -3.1, -1.1, -6999.0, 2020-02-15 06:00:00, -6999.0
-3.5, -3.47, -3.5, -3.1, -6999.0, 2020-02-15 07:00:00, -6999.0
-3.9, -3.922, -4.0, -3.1, -6999.0, 2020-02-15 08:00:00, -6999.0
-2.9, -2.935, -4.0, -2.9, -6999.0, 2020-02-15 09:00:00, -6999.0
-0.8, -0.759, -4.0, -0.8, -6999.0, 2020-02-15 10:00:00, -6999.0
3.5, 3.499, -4.0, 3.4, -6999.0, 2020-02-15 11:00:00, -6999.0
5.4, 5.354, -4.0, 5.4, -6999.0, 2020-02-15 12:00:00, -6999.0
7.3, 7.256, -4.0, 7.2, -6999.0, 2020-02-15 13:00:00, -6999.0
9.8, 9.8, -4.0, 10.3, -6999.0, 2020-02-15 14:00:00, -6999.0
9.3, 9.34, -4.0, 10.3, -6999.0, 2020-02-15 15:00:00, -6999.0
8.9, 8.88, -4.0, 10.3, -6999.0, 2020-02-15 16:00:00, -6999.0
4.5, 4.534, -4.0, 10.3, -6999.0, 2020-02-15 17:00:00, -6999.0
1.6, 1.641, -4.0, 10.3, -6999.0, 2020-02-15 18:00:00, -6999.0
0.3, 0.33, 0.3, 1.7, -6999.0, 2020-02-15 19:00:00, -6999.0
0.0, -0.04, 0.0, 1.7, -6999.0, 2020-02-15 20:00:00, -6999.0
-1.6, -1.626, -1.6, 1.7, -6999.0, 2020-02-15 21:00:00, -6999.0
-2.8, -2.843, -2.8, 1.7, -6999.0, 2020-02-15 22:00:00, -6999.0
-3.2, -3.15, -3.2, 1.7, -6999.0, 2020-02-15 23:00:00, -6999.0
-2.6, -2.564, -3.2, 1.7, -6999.0, 2020-02-16 00:00:00, -6999.0
-2.2, -2.248, -3.2, 1.7, -6999.0, 2020-02-16 01:00:00, -6999.0
-2.7, -2.67, -3.2, 1.7, -6999.0, 2020-02-16 02:00:00, -6999.0
-3.1, -3.064, -3.2, 1.7, -6999.0, 2020-02-16 03:00:00, -6999.0
-3.9, -3.941, -3.9, 1.7, -6999.0, 2020-02-16 04:00:00, -6999.0
-4.1, -4.111, -4.1, 1.7, -6999.0, 2020-02-16 05:00:00, -6999.0
-4.1, -4.074, -4.1, 1.7, -6999.0, 2020-02-16 06:00:00, -6999.0
-3.9, -3.902, -4.1, -3.9, -6999.0, 2020-02-16 07:00:00, -6999.0
-3.7, -3.665, -4.1, -3.7, -6999.0, 2020-02-16 08:00:00, -6999.0
-2.7, -2.729, -4.1, -2.8, -6999.0, 2020-02-16 09:00:00, -6999.0
-1.1, -1.087, -4.1, -1.1, -6999.0, 2020-02-16 10:00:00, -6999.0
0.5, 0.45, -4.1, 0.4, -6999.0, 2020-02-16 11:00:00, -6999.0
1.9, 1.939, -4.1, 2.0, -6999.0, 2020-02-16 12:00:00, -6999.0
2.4, 2.431, -4.1, 2.4, -6999.0, 2020-02-16 13:00:00, -6999.0
4.9, 4.904, -4.1, 4.9, -6999.0, 2020-02-16 14:00:00, -6999.0
3.2, 3.157, -4.1, 4.9, -6999.0, 2020-02-16 15:00:00, -6999.0
1.4, 1.423, -4.1, 4.9, -6999.0, 2020-02-16 16:00:00, -6999.0
1.0, 0.979, -4.1, 4.9, -6999.0, 2020-02-16 17:00:00, -6999.0
-1.1, -1.13, -4.1, 4.9, -6999.0, 2020-02-16 18:00:00, -6999.0
-2.6, -2.582, -2.6, -1.1, -6999.0, 2020-02-16 19:00:00, -6999.0
-4.4, -4.447, -4.4, -1.1, -6999.0, 2020-02-16 20:00:00, -6999.0
-5.5, -5.504, -5.5, -1.1, -6999.0, 2020-02-16 21:00:00, -6999.0
-6.0, -5.985, -6.0, -1.1, -6999.0, 2020-02-16 22:00:00, -6999.0
-6.3, -6.275, -6.3, -1.1, -6999.0, 2020-02-16 23:00:00, -6999.0
-6.2, -6.159, -6.3, -1.1, -6999.0, 2020-02-17 00:00:00, -6999.0
-6.7, -6.688, -6.7, -1.1, -6999.0, 2020-02-17 01:00:00, -6999.0
-7.5, -7.548, -7.5, -1.1, -6999.0, 2020-02-17 02:00:00, -6999.0
-7.9, -7.86, -7.9, -1.1, -6999.0, 2020-02-17 03:00:00, -6999.0
-8.9, -8.85, -8.8, -1.1, -6999.0, 2020-02-17 04:00:00, -6999.0
-9.0, -8.96, -9.0, -1.1, -6999.0, 2020-02-17 05:00:00, -6999.0
-8.8, -8.8, -9.0, -1.1, -6999.0, 2020-02-17 06:00:00, -6999.0
-8.1, -8.12, -8.8, -8.1, -6999.0, 2020-02-17 07:00:00, -6999.0
-7.1, -7.128, -8.8, -7.1, -6999.0, 2020-02-17 08:00:00, -6999.0
-5.5, -5.501, -8.8, -5.5, -6999.0, 2020-02-17 09:00:00, -6999.0
-3.2, -3.21, -8.8, -3.2, -6999.0, 2020-02-17 10:00:00, -6999.0
-0.5, -0.452, -8.8, -0.5, -6999.0, 2020-02-17 11:00:00, -6999.0
7.0, 6.988, -8.8, 6.9, -6999.0, 2020-02-17 12:00:00, -6999.0
4.9, 4.904, -8.8, 7.9, -6999.0, 2020-02-17 13:00:00, -6999.0
3.8, 3.813, -8.8, 7.9, -6999.0, 2020-02-17 14:00:00, -6999.0
3.1, 3.094, -8.8, 7.9, -6999.0, 2020-02-17 15:00:00, -6999.0
1.8, 1.767, -8.8, 7.9, -6999.0, 2020-02-17 16:00:00, -6999.0
1.0, 1.029, -8.8, 7.9, -6999.0, 2020-02-17 17:00:00, -6999.0
-2.2, -2.184, -8.8, 7.9, -6999.0, 2020-02-17 18:00:00, -6999.0
-4.8, -4.789, -4.8, -2.1, -6999.0, 2020-02-17 19:00:00, -6999.0
-5.9, -5.949, -5.9, -2.1, -6999.0, 2020-02-17 20:00:00, -6999.0
-6.0, -6.028, -6.0, -2.1, -6999.0, 2020-02-17 21:00:00, -6999.0
-5.7, -5.723, -6.0, -2.1, -6999.0, 2020-02-17 22:00:00, -6999.0
-6.0, -6.034, -6.0, -2.1, -6999.0, 2020-02-17 23:00:00, -6999.0
-6.8, -6.776, -6.8, -2.1, -6999.0, 2020-02-18 00:00:00, -6999.0
-7.3, -7.261, -7.3, -2.1, -6999.0, 2020-02-18 01:00:00, -6999.0
-7.4, -7.445, -7.4, -2.1, -6999.0, 2020-02-18 02:00:00, -6999.0
-7.6, -7.639, -7.6, -2.1, -6999.0, 2020-02-18 03:00:00, -6999.0
-7.5, -7.451, -7.6, -2.1, -6999.0, 2020-02-18 04:00:00, -6999.0
-7.0, -7.048, -7.6, -2.1, -6999.0, 2020-02-18 05:00:00, -6999.0
-7.3, -7.316, -7.6, -2.1, -6999.0, 2020-02-18 06:00:00, -6999.0
-7.9, -7.928, -7.9, -7.3, -6999.0, 2020-02-18 07:00:00, -6999.0
-7.9, -7.926, -8.1, -7.3, -6999.0, 2020-02-18 08:00:00, -6999.0
-5.7, -5.704, -8.1, -5.8, -6999.0, 2020-02-18 09:00:00, -6999.0
-2.2, -2.158, -8.1, -2.2, -6999.0, 2020-02-18 10:00:00, -6999.0
4.1, 4.149, -8.1, 4.0, -6999.0, 2020-02-18 11:00:00, -6999.0
7.4, 7.409, -8.1, 7.4, -6999.0, 2020-02-18 12:00:00, -6999.0
9.7, 9.65, -8.1, 9.6, -6999.0, 2020-02-18 13:00:00, -6999.0
11.0, 10.98, -8.1, 11.1, -6999.0, 2020-02-18 14:00:00, -6999.0
10.1, 10.11, -8.1, 11.1, -6999.0, 2020-02-18 15:00:00, -6999.0
9.0, 8.98, -8.1, 11.1, -6999.0, 2020-02-18 16:00:00, -6999.0
6.2, 6.234, -8.1, 11.1, -6999.0, 2020-02-18 17:00:00, -6999.0
-0.5, -0.512, -8.1, 11.1, -6999.0, 2020-02-18 18:00:00, -6999.0
-4.6, -4.623, -4.6, -0.4, -6999.0, 2020-02-18 19:00:00, -6999.0
-6.4, -6.356, -6.3, -0.4, -6999.0, 2020-02-18 20:00:00, -6999.0
-7.2, -7.216, -7.2, -0.4, -6999.0, 2020-02-18 21:00:00, -6999.0
-8.0, -8.02, -8.0, -0.4, -6999.0, 2020-02-18 22:00:00, -6999.0
-8.9, -8.85, -8.9, -0.4, -6999.0, 2020-02-18 23:00:00, -6999.0
-9.6, -9.56, -9.6, -0.4, -6999.0, 2020-02-19 00:00:00, -6999.0
-10.1, -10.12, -10.1, -0.4, -6999.0, 2020-02-19 01:00:00, -6999.0
-10.7, -10.65, -10.7, -0.4, -6999.0, 2020-02-19 02:00:00, -6999.0
-11.0, -11.02, -11.0, -0.4, -6999.0, 2020-02-19 03:00:00, -6999.0
-11.3, -11.32, -11.3, -0.4, -6999.0, 2020-02-19 04:00:00, -6999.0
-11.6, -11.61, -11.6, -0.4, -6999.0, 2020-02-19 05:00:00, -6999.0
-12.1, -12.08, -12.1, -0.4, -6999.0, 2020-02-19 06:00:00, -6999.0
-12.2, -12.22, -12.2, -12.1, -6999.0, 2020-02-19 07:00:00, -6999.0
-12.2, -12.15, -12.3, -12.1, -6999.0, 2020-02-19 08:00:00, -6999.0
-10.8, -10.8, -12.3, -10.8, -6999.0, 2020-02-19 09:00:00, -6999.0
-8.6, -8.63, -12.3, -8.7, -6999.0, 2020-02-19 10:00:00, -6999.0
-0.4, -0.378, -12.3, -0.5, -6999.0, 2020-02-19 11:00:00, -6999.0
10.3, 10.32, -12.3, 10.2, -6999.0, 2020-02-19 12:00:00, -6999.0
13.6, 13.59, -12.3, 13.6, -6999.0, 2020-02-19 13:00:00, -6999.0
14.7, 14.66, -12.3, 14.6, -6999.0, 2020-02-19 14:00:00, -6999.0
14.0, 13.99, -12.3, 14.8, -6999.0, 2020-02-19 15:00:00, -6999.0
11.8, 11.78, -12.3, 14.8, -6999.0, 2020-02-19 16:00:00, -6999.0
8.3, 8.32, -12.3, 14.8, -6999.0, 2020-02-19 17:00:00, -6999.0
1.2, 1.222, -12.3, 14.8, -6999.0, 2020-02-19 18:00:00, -6999.0
-2.9, -2.938, -2.9, 1.3, -6999.0, 2020-02-19 19:00:00, -6999.0
-4.7, -4.701, -4.7, 1.3, -6999.0, 2020-02-19 20:00:00, -6999.0
-5.7, -5.731, -5.7, 1.3, -6999.0, 2020-02-19 21:00:00, -6999.0
-6.6, -6.577, -6.6, 1.3, -6999.0, 2020-02-19 22:00:00, -6999.0
-7.2, -7.216, -7.2, 1.3, -6999.0, 2020-02-19 23:00:00, -6999.0
-7.8, -7.815, -7.8, 1.3, -6999.0, 2020-02-20 00:00:00, -6999.0
-8.2, -8.24, -8.2, 1.3, -6999.0, 2020-02-20 01:00:00, -6999.0
-8.7, -8.69, -8.7, 1.3, -6999.0, 2020-02-20 02:00:00, -6999.0
-9.0, -9.03, -9.0, 1.3, -6999.0, 2020-02-20 03:00:00, -6999.0
-9.3, -9.32, -9.3, 1.3, -6999.0, 2020-02-20 04:00:00, -6999.0
-9.5, -9.5, -9.5, 1.3, -6999.0, 2020-02-20 05:00:00, -6999.0
-9.9, -9.85, -9.9, 1.3, -6999.0, 2020-02-20 06:00:00, -6999.0
-10.1, -10.13, -10.1, -9.9, -6999.0, 2020-02-20 07:00:00, -6999.0
-9.9, -9.86, -10.2, -9.9, -6999.0, 2020-02-20 08:00:00, -6999.0
-8.3, -8.34, -10.2, -8.4, -6999.0, 2020-02-20 09:00:00, -6999.0
-5.1, -5.113, -10.2, -5.2, -6999.0, 2020-02-20 10:00:00, -6999.0
2.3, 2.282, -10.2, 2.1, -6999.0, 2020-02-20 11:00:00, -6999.0
12.2, 12.22, -10.2, 12.1, -6999.0, 2020-02-20 12:00:00, -6999.0
13.5, 13.54, -10.2, 14.4, -6999.0, 2020-02-20 13:00:00, -6999.0
13.9, 13.92, -10.2, 14.4, -6999.0, 2020-02-20 14:00:00, -6999.0
13.3, 13.33, -10.2, 14.4, -6999.0, 2020-02-20 15:00:00, -6999.0
13.1, 13.06, -10.2, 14.4, -6999.0, 2020-02-20 16:00:00, -6999.0
10.1, 10.08, -10.2, 14.4, -6999.0, 2020-02-20 17:00:00, -6999.0
3.7, 3.747, -10.2, 14.4, -6999.0, 2020-02-20 18:00:00, -6999.0
0.2, 0.231, 0.3, 3.8, -6999.0, 2020-02-20 19:00:00, -6999.0
-0.7, -0.69, -0.7, 3.8, -6999.0, 2020-02-20 20:00:00, -6999.0
-0.9, -0.861, -0.9, 3.8, -6999.0, 2020-02-20 21:00:00, -6999.0
-1.1, -1.139, -1.1, 3.8, -6999.0, 2020-02-20 22:00:00, -6999.0
-1.3, -1.288, -1.3, 3.8, -6999.0, 2020-02-20 23:00:00, -6999.0
-1.8, -1.778, -1.8, 3.8, -6999.0, 2020-02-21 00:00:00, -6999.0
-2.2, -2.248, -2.2, 3.8, -6999.0, 2020-02-21 01:00:00, -6999.0
-2.2, -2.162, -2.2, 3.8, -6999.0, 2020-02-21 02:00:00, -6999.0
-2.2, -2.241, -2.2, 3.8, -6999.0, 2020-02-21 03:00:00, -6999.0
-2.7, -2.729, -2.7, 3.8, -6999.0, 2020-02-21 04:00:00, -6999.0
-3.9, -3.921, -3.9, 3.8, -6999.0, 2020-02-21 05:00:00, -6999.0
-2.9, -2.863, -4.1, 3.8, -6999.0, 2020-02-21 06:00:00, -6999.0
-1.9, -1.887, -2.9, -1.9, -6999.0, 2020-02-21 07:00:00, -6999.0
-1.3, -1.281, -2.9, -1.3, -6999.0, 2020-02-21 08:00:00, -6999.0
0.2, 0.194, -2.9, 0.2, -6999.0, 2020-02-21 09:00:00, -6999.0
3.4, 3.362, -2.9, 3.3, -6999.0, 2020-02-21 10:00:00, -6999.0
5.3, 5.334, -2.9, 5.4, -6999.0, 2020-02-21 11:00:00, -6999.0
5.1, 5.119, -2.9, 5.4, -6999.0, 2020-02-21 12:00:00, -6999.0
4.9, 4.945, -2.9, 5.4, -6999.0, 2020-02-21 13:00:00, -6999.0
4.0, 3.982, -2.9, 5.4, -6999.0, 2020-02-21 14:00:00, -6999.0
3.1, 3.113, -2.9, 5.4, -6999.0, 2020-02-21 15:00:00, -6999.0
2.6, 2.63, -2.9, 5.4, -6999.0, 2020-02-21 16:00:00, -6999.0
2.3, 2.288, -2.9, 5.4, -6999.0, 2020-02-21 17:00:00, -6999.0
2.1, 2.096, -2.9, 5.4, -6999.0, 2020-02-21 18:00:00, -6999.0
1.5, 1.457, 1.5, 2.1, -6999.0, 2020-02-21 19:00:00, -6999.0
0.9, 0.917, 0.9, 2.1, -6999.0, 2020-02-21 20:00:00, -6999.0
0.8, 0.818, 0.8, 2.1, -6999.0, 2020-02-21 21:00:00, -6999.0
0.7, 0.734, 0.7, 2.1, -6999.0, 2020-02-21 22:00:00, -6999.0
0.5, 0.52, 0.5, 2.1, -6999.0, 2020-02-21 23:00:00, -6999.0
0.3, 0.309, 0.3, 2.1, -6999.0, 2020-02-22 00:00:00, -6999.0
-0.5, -0.5, -0.5, 2.1, -6999.0, 2020-02-22 01:00:00, -6999.0
-1.6, -1.564, -1.5, 2.1, -6999.0, 2020-02-22 02:00:00, -6999.0
-2.8, -2.761, -2.7, 2.1, -6999.0, 2020-02-22 03:00:00, -6999.0
-3.6, -3.582, -3.6, 2.1, -6999.0, 2020-02-22 04:00:00, -6999.0
-2.7, -2.694, -3.6, 2.1, -6999.0, 2020-02-22 05:00:00, -6999.0
-2.3, -2.271, -3.6, 2.1, -6999.0, 2020-02-22 06:00:00, -6999.0
-2.4, -2.357, -2.4, -2.3, -6999.0, 2020-02-22 07:00:00, -6999.0
-2.1, -2.142, -2.4, -2.1, -6999.0, 2020-02-22 08:00:00, -6999.0
-2.3, -2.31, -2.4, -2.1, -6999.0, 2020-02-22 09:00:00, -6999.0
-0.7, -0.665, -2.4, -0.7, -6999.0, 2020-02-22 10:00:00, -6999.0
1.2, 1.245, -2.4, 1.2, -6999.0, 2020-02-22 11:00:00, -6999.0
2.0, 2.024, -2.4, 2.0, -6999.0, 2020-02-22 12:00:00, -6999.0
3.7, 3.659, -2.4, 3.6, -6999.0, 2020-02-22 13:00:00, -6999.0
5.2, 5.231, -2.4, 5.2, -6999.0, 2020-02-22 14:00:00, -6999.0
5.3, 5.268, -2.4, 5.3, -6999.0, 2020-02-22 15:00:00, -6999.0
