station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
91.4, None, None, None, 4.299, 111.2, None, None, 7.0, 990.0, None, None, None, None, None, 0.052, None, None, 8.61, None, None, None, None, 15.03, None, None, None, None, None, None, 2020-01-01 00:00:00, None
91.3, None, None, None, 4.796, 109.4, None, None, 7.0, 990.0, None, None, None, None, None, 0.042, None, None, 8.71, None, None, None, None, 18.11, None, None, None, None, None, None, 2020-01-01 01:00:00, None
91.3, None, None, None, 6.214, 110.2, None, None, 7.0, 991.0, None, None, None, None, None, 0.085, None, None, 8.7, None, None, None, None, 23.97, None, None, None, None, None, None, 2020-01-01 02:00:00, None
91.7, None, None, None, 2.345, 93.8, None, None, 7.0, 991.0, None, None, None, None, None, 0.072, None, None, 8.16, None, None, None, None, 35.51, None, None, None, None, None, None, 2020-01-01 03:00:00, None
91.5, None, None, None, 1.642, 55.32, None, None, 7.0, 992.0, None, None, None, None, None, 0.109, None, None, 8.31, None, None, None, None, 39.27, None, None, None, None, None, None, 2020-01-01 04:00:00, None
91.1, None, None, None, 0.883, 19.32, None, None, 7.0, 992.0, None, None, None, None, None, 0.039, None, None, 7.992, None, None, None, None, 64.18, None, None, None, None, None, None, 2020-01-01 05:00:00, None
88.1, None, None, None, 2.176, 341.1, None, None, 6.0, 993.0, None, None, None, None, None, 0.08, None, None, 8.16, None, None, None, None, 58.79, None, None, None, None, None, None, 2020-01-01 06:00:00, None
77.84, None, None, None, 3.584, 309.7, None, None, 5.0, 994.0, None, None, None, None, None, -0.282, None, None, 8.9, None, None, None, None, 58.22, None, None, None, None, None, None, 2020-01-01 07:00:00, None
74.8, None, None, None, 1.612, 320.8, None, None, 5.0, 995.0, None, None, None, None, None, -0.12, None, None, 8.91, None, None, None, None, 64.64, None, None, None, None, None, None, 2020-01-01 08:00:00, None
81.7, None, None, None, 0.876, 46.22, None, None, 5.0, 996.0, None, None, None, None, None, -0.023, None, None, 8.07, None, None, None, None, 51.39, None, None, None, None, None, None, 2020-01-01 09:00:00, None
78.2, None, None, None, 1.719, 94.1, None, None, 5.0, 997.0, None, None, None, None, None, 0.134, None, None, 8.81, None, None, None, None, 41.27, None, None, None, None, None, None, 2020-01-01 10:00:00, None
77.36, None, None, None, 1.498, 75.63, None, None, 5.0, 998.0, None, None, None, None, None, -0.075, None, None, 9.04, None, None, None, None, 45.07, None, None, None, None, None, None, 2020-01-01 11:00:00, None
