station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, -6.544, 90.5, None, None, None, None, None, -8.0, None, None, 2020-01-04 19:00:00, None, 95.0
None, -5.131, 84.3, None, None, None, None, None, -7.0, None, None, 2020-01-04 20:00:00, None, 94.8
None, -5.181, 88.0, None, None, None, None, None, -7.0, None, None, 2020-01-04 21:00:00, None, 94.5
None, -6.619, 91.2, None, None, None, None, None, -8.0, None, None, 2020-01-04 22:00:00, None, 94.2
None, -4.752, 76.76, None, None, None, None, None, -8.0, None, None, 2020-01-04 23:00:00, None, 94.2
None, -5.371, 81.2, None, None, None, None, None, -8.0, None, None, 2020-01-05 00:00:00, None, 93.8
None, -5.779, 85.2, None, None, None, None, None, -8.0, None, None, 2020-01-05 01:00:00, None, 93.9
None, -3.279, 69.31, None, None, None, None, None, -7.0, None, None, 2020-01-05 02:00:00, None, 93.3
None, -3.133, 68.21, None, None, None, None, None, -8.0, None, None, 2020-01-05 03:00:00, None, 93.4
None, -2.936, 65.7, None, None, None, None, None, -8.0, None, None, 2020-01-05 04:00:00, None, 93.2
None, -3.351, 70.59, None, None, None, None, None, -8.0, None, None, 2020-01-05 05:00:00, None, 93.0
None, -2.464, 64.68, None, None, None, None, None, -8.0, None, None, 2020-01-05 06:00:00, None, 92.8
None, -1.862, 61.71, None, None, None, None, None, -7.0, None, None, 2020-01-05 07:00:00, None, 92.7
None, -2.449, 66.6, None, None, None, None, None, -7.0, None, None, 2020-01-05 08:00:00, None, 92.6
None, -1.958, 67.02, None, None, None, None, None, -6.0, None, None, 2020-01-05 09:00:00, None, 92.4
None, -1.689, 67.97, None, None, None, None, None, -7.0, None, None, 2020-01-05 10:00:00, None, 92.4
None, -1.071, 67.42, None, None, None, None, None, -6.0, None, None, 2020-01-05 11:00:00, None, 92.1
None, -2.006, 83.1, None, None, None, None, None, -4.0, None, None, 2020-01-05 12:00:00, None, 92.0
None, -2.766, 95.4, None, None, None, None, None, -3.0, None, None, 2020-01-05 13:00:00, None, 92.5
None, -4.414, 92.5, None, None, None, None, None, -5.0, None, None, 2020-01-05 14:00:00, None, 99.0
None, -5.331, 89.8, None, None, None, None, None, -7.0, None, None, 2020-01-05 15:00:00, None, 99.1
None, -5.898, 93.2, None, None, None, None, None, -7.0, None, None, 2020-01-05 16:00:00, None, 98.8
None, -7.496, 91.6, None, None, None, None, None, -9.0, None, None, 2020-01-05 17:00:00, None, 98.4
None, -9.34, 91.7, None, None, None, None, None, -10.0, None, None, 2020-01-05 18:00:00, None, 98.2
None, -8.07, 92.5, None, None, None, None, None, -9.0, None, None, 2020-01-05 20:00:00, None, 97.8
None, -7.455, 92.6, None, None, None, None, None, -8.0, None, None, 2020-01-05 21:00:00, None, 97.6
None, -6.916, 91.1, None, None, None, None, None, -8.0, None, None, 2020-01-05 22:00:00, None, 97.4
None, -6.505, 92.4, None, None, None, None, None, -7.0, None, None, 2020-01-05 23:00:00, None, 97.4
None, -6.569, 90.9, None, None, None, None, None, -7.0, None, None, 2020-01-06 00:00:00, None, 97.2
None, -6.553, 91.0, None, None, None, None, None, -7.0, None, None, 2020-01-06 01:00:00, None, 97.3
None, -6.606, 89.8, None, None, None, None, None, -8.0, None, None, 2020-01-06 02:00:00, None, 96.8
None, -7.249, 90.4, None, None, None, None, None, -8.0, None, None, 2020-01-06 03:00:00, None, 96.0
None, -8.03, 92.6, None, None, None, None, None, -9.0, None, None, 2020-01-06 04:00:00, None, 95.9
None, -8.55, 91.4, None, None, None, None, None, -9.0, None, None, 2020-01-06 05:00:00, None, 95.4
None, -9.91, 90.0, None, None, None, None, None, -11.0, None, None, 2020-01-06 06:00:00, None, 95.6
None, -10.67, 90.8, None, None, None, None, None, -12.0, None, None, 2020-01-06 07:00:00, None, 95.4
None, -10.07, 92.1, None, None, None, None, None, -11.0, None, None, 2020-01-06 08:00:00, None, 95.6
None, -9.44, 90.6, None, None, None, None, None, -10.0, None, None, 2020-01-06 09:00:00, None, 95.8
None, -7.233, 92.3, None, None, None, None, None, -8.0, None, None, 2020-01-06 10:00:00, None, 95.7
None, -5.408, 87.1, None, None, None, None, None, -7.0, None, None, 2020-01-06 12:00:00, None, 95.0
None, -5.207, 90.6, None, None, None, None, None, -6.0, None, None, 2020-01-06 14:00:00, None, 93.6
None, -5.238, 91.4, None, None, None, None, None, -6.0, None, None, 2020-01-06 15:00:00, None, 93.7
None, -5.617, 93.5, None, None, None, None, None, -6.0, None, None, 2020-01-06 16:00:00, None, 93.1
None, -5.691, 94.3, None, None, None, None, None, -6.0, None, None, 2020-01-06 17:00:00, None, 94.7
None, -6.005, 93.7, None, None, None, None, None, -7.0, None, None, 2020-01-06 18:00:00, None, 94.4
None, -6.354, 94.1, None, None, None, None, None, -7.0, None, None, 2020-01-06 19:00:00, None, 94.3
None, -6.227, 93.8, None, None, None, None, None, -7.0, None, None, 2020-01-06 20:00:00, None, 94.0
None, -6.338, 93.6, None, None, None, None, None, -7.0, None, None, 2020-01-06 21:00:00, None, 93.3
None, -6.941, 93.2, None, None, None, None, None, -8.0, None, None, 2020-01-06 22:00:00, None, 93.0
None, -8.67, 92.1, None, None, None, None, None, -10.0, None, None, 2020-01-06 23:00:00, None, 92.9
None, -10.47, 91.4, None, None, None, None, None, -11.0, None, None, 2020-01-07 00:00:00, None, 92.8
None, -11.78, 89.7, None, None, None, None, None, -13.0, None, None, 2020-01-07 01:00:00, None, 92.6
None, -12.43, 90.5, None, None, None, None, None, -13.0, None, None, 2020-01-07 02:00:00, None, 92.7
None, -11.72, 90.5, None, None, None, None, None, -13.0, None, None, 2020-01-07 03:00:00, None, 92.5
None, -10.98, 90.0, None, None, None, None, None, -12.0, None, None, 2020-01-07 04:00:00, None, 92.5
None, -11.51, 89.1, None, None, None, None, None, -13.0, None, None, 2020-01-07 05:00:00, None, 92.4
None, -10.2, 92.7, None, None, None, None, None, -11.0, None, None, 2020-01-07 06:00:00, None, 91.9
None, -8.85, 92.1, None, None, None, None, None, -10.0, None, None, 2020-01-07 07:00:00, None, 91.9
None, -8.72, 91.6, None, None, None, None, None, -10.0, None, None, 2020-01-07 08:00:00, None, 91.8
None, -8.64, 92.3, None, None, None, None, None, -10.0, None, None, 2020-01-07 09:00:00, None, 91.5
None, -8.06, 92.2, None, None, None, None, None, -9.0, None, None, 2020-01-07 10:00:00, None, 91.0
None, -7.496, 91.3, None, None, None, None, None, -8.0, None, None, 2020-01-07 11:00:00, None, 91.3
None, -7.44, 90.2, None, None, None, None, None, -9.0, None, None, 2020-01-07 12:00:00, None, 92.1
None, -7.637, 91.2, None, None, None, None, None, -9.0, None, None, 2020-01-07 13:00:00, None, 93.1
None, -7.353, 91.6, None, None, None, None, None, -8.0, None, None, 2020-01-07 14:00:00, None, 93.6
None, -7.21, 92.1, None, None, None, None, None, -8.0, None, None, 2020-01-07 15:00:00, None, 93.7
None, -7.369, 92.2, None, None, None, None, None, -8.0, None, None, 2020-01-07 16:00:00, None, 93.7
None, -7.368, 92.5, None, None, None, None, None, -8.0, None, None, 2020-01-07 17:00:00, None, 92.7
None, -7.428, 92.4, None, None, None, None, None, -8.0, None, None, 2020-01-07 18:00:00, None, 95.3
None, -7.536, 93.1, None, None, None, None, None, -8.0, None, None, 2020-01-07 19:00:00, None, 95.3
None, -7.14, 92.7, None, None, None, None, None, -8.0, None, None, 2020-01-07 20:00:00, None, 95.6
None, -6.019, 96.1, None, None, None, None, None, -6.0, None, None, 2020-01-07 21:00:00, None, 95.2
None, -5.514, 93.1, None, None, None, None, None, -6.0, None, None, 2020-01-07 22:00:00, None, 96.8
None, -6.402, 92.6, None, None, None, None, None, -7.0, None, None, 2020-01-07 23:00:00, None, 98.0
None, -7.51, 90.2, None, None, None, None, None, -9.0, None, None, 2020-01-08 00:00:00, None, 97.7
None, -8.9, 86.2, None, None, None, None, None, -10.0, None, None, 2020-01-08 01:00:00, None, 97.5
None, -9.66, 87.2, None, None, None, None, None, -11.0, None, None, 2020-01-08 02:00:00, None, 95.8
None, -9.99, 87.8, None, None, None, None, None, -12.0, None, None, 2020-01-08 03:00:00, None, 95.5
None, -10.42, 87.8, None, None, None, None, None, -12.0, None, None, 2020-01-08 04:00:00, None, 96.0
None, -10.61, 89.4, None, None, None, None, None, -12.0, None, None, 2020-01-08 05:00:00, None, 97.4
None, -11.13, 89.2, None, None, None, None, None, -13.0, None, None, 2020-01-08 06:00:00, None, 96.8
None, -11.04, 89.4, None, None, None, None, None, -12.0, None, None, 2020-01-08 07:00:00, None, 96.6
None, -10.99, 88.3, None, None, None, None, None, -12.0, None, None, 2020-01-08 09:00:00, None, 97.6
None, -10.1, 85.9, None, None, None, None, None, -12.0, None, None, 2020-01-08 11:00:00, None, 98.1
None, -9.82, 84.7, None, None, None, None, None, -12.0, None, None, 2020-01-08 12:00:00, None, 98.2
None, -9.2, 82.2, None, None, None, None, None, -11.0, None, None, 2020-01-08 13:00:00, None, None
None, -9.29, 81.8, None, None, None, None, None, -11.0, None, None, 2020-01-08 14:00:00, None, 97.9
None, -9.87, 85.1, None, None, None, None, None, -12.0, None, None, 2020-01-08 15:00:00, None, 97.5
None, -10.12, 86.6, None, None, None, None, None, -12.0, None, None, 2020-01-08 16:00:00, None, 97.1
None, -10.53, 88.7, None, None, None, None, None, -12.0, None, None, 2020-01-08 17:00:00, None, 97.0
None, -11.17, 89.1, None, None, None, None, None, -12.0, None, None, 2020-01-08 18:00:00, None, 96.7
None, -11.39, 89.0, None, None, None, None, None, -13.0, None, None, 2020-01-08 19:00:00, None, 96.5
None, -11.74, 89.2, None, None, None, None, None, -13.0, None, None, 2020-01-08 20:00:00, None, 96.3
None, -12.39, 88.1, None, None, None, None, None, -14.0, None, None, 2020-01-08 21:00:00, None, 96.1
None, -12.85, 88.7, None, None, None, None, None, -14.0, None, None, 2020-01-08 22:00:00, None, 96.0
None, -13.69, 87.7, None, None, None, None, None, -15.0, None, None, 2020-01-08 23:00:00, None, 95.7
None, -13.67, 87.5, None, None, None, None, None, -15.0, None, None, 2020-01-09 00:00:00, None, 95.9
None, -13.67, 88.1, None, None, None, None, None, -15.0, None, None, 2020-01-09 01:00:00, None, 95.9
None, -13.32, 88.6, None, None, None, None, None, -15.0, None, None, 2020-01-09 02:00:00, None, 96.8
None, -13.38, 88.5, None, None, None, None, None, -15.0, None, None, 2020-01-09 03:00:00, None, 96.0
None, -13.32, 87.4, None, None, None, None, None, -15.0, None, None, 2020-01-09 04:00:00, None, 94.0
None, -14.36, 87.5, None, None, None, None, None, -16.0, None, None, 2020-01-09 05:00:00, None, 95.4
None, -13.65, 86.8, None, None, None, None, None, -15.0, None, None, 2020-01-09 06:00:00, None, 95.9
None, -13.0, 89.0, None, None, None, None, None, -14.0, None, None, 2020-01-09 07:00:00, None, 95.0
None, -12.7, 88.6, None, None, None, None, None, -14.0, None, None, 2020-01-09 08:00:00, None, 94.6
None, -12.21, 88.8, None, None, None, None, None, -13.0, None, None, 2020-01-09 09:00:00, None, 95.0
None, -10.94, 88.4, None, None, None, None, None, -12.0, None, None, 2020-01-09 10:00:00, None, 95.3
None, -9.94, 85.4, None, None, None, None, None, -12.0, None, None, 2020-01-09 11:00:00, None, 94.2
None, -9.22, 82.1, None, None, None, None, None, -12.0, None, None, 2020-01-09 12:00:00, None, 93.4
None, -9.01, 78.23, None, None, None, None, None, -12.0, None, None, 2020-01-09 13:00:00, None, 93.2
None, -9.62, 84.3, None, None, None, None, None, -12.0, None, None, 2020-01-09 14:00:00, None, 92.7
None, -10.09, 85.8, None, None, None, None, None, -12.0, None, None, 2020-01-09 15:00:00, None, 92.6
None, -10.82, 89.5, None, None, None, None, None, -12.0, None, None, 2020-01-09 16:00:00, None, 92.5
None, -10.86, 89.6, None, None, None, None, None, -12.0, None, None, 2020-01-09 17:00:00, None, 93.9
None, -11.26, 89.7, None, None, None, None, None, -13.0, None, None, 2020-01-09 18:00:00, None, 94.3
None, -11.23, 90.2, None, None, None, None, None, -12.0, None, None, 2020-01-09 19:00:00, None, 94.3
None, -10.72, 89.7, None, None, None, None, None, -12.0, None, None, 2020-01-09 20:00:00, None, 94.8
None, -10.72, 89.5, None, None, None, None, None, -12.0, None, None, 2020-01-09 21:00:00, None, 94.5
None, -10.44, 89.9, None, None, None, None, None, -12.0, None, None, 2020-01-09 22:00:00, None, 94.9
None, -10.58, 89.4, None, None, None, None, None, -12.0, None, None, 2020-01-09 23:00:00, None, 91.7
None, -10.29, 90.2, None, None, None, None, None, -12.0, None, None, 2020-01-10 00:00:00, None, 91.9
None, -10.39, 90.3, None, None, None, None, None, -11.0, None, None, 2020-01-10 01:00:00, None, None
None, -10.44, 90.6, None, None, None, None, None, -12.0, None, None, 2020-01-10 02:00:00, None, None
None, -9.96, 90.0, None, None, None, None, None, -11.0, None, None, 2020-01-10 03:00:00, None, None
None, -7.978, 86.9, None, None, None, None, None, -9.0, None, None, 2020-01-10 04:00:00, None, 94.3
None, -7.36, 83.0, None, None, None, None, None, -9.0, None, None, 2020-01-10 05:00:00, None, 93.7
None, -7.428, 84.1, None, None, None, None, None, -9.0, None, None, 2020-01-10 06:00:00, None, 93.8
None, -7.236, 83.3, None, None, None, None, None, -9.0, None, None, 2020-01-10 07:00:00, None, 94.0
None, -7.59, 87.8, None, None, None, None, None, -9.0, None, None, 2020-01-10 08:00:00, None, 94.0
None, -7.051, 88.0, None, None, None, None, None, -8.0, None, None, 2020-01-10 09:00:00, None, 94.3
None, -6.756, 87.6, None, None, None, None, None, -8.0, None, None, 2020-01-10 10:00:00, None, 94.2
None, -6.572, 89.7, None, None, None, None, None, -8.0, None, None, 2020-01-10 11:00:00, None, 94.1
None, -6.227, 88.6, None, None, None, None, None, -7.0, None, None, 2020-01-10 12:00:00, None, 94.6
None, -5.832, 88.8, None, None, None, None, None, -7.0, None, None, 2020-01-10 13:00:00, None, 95.7
None, -5.021, 81.3, None, None, None, None, None, -7.0, None, None, 2020-01-10 14:00:00, None, 95.3
None, -5.419, 87.4, None, None, None, None, None, -7.0, None, None, 2020-01-10 15:00:00, None, 96.0
None, -5.526, 90.5, None, None, None, None, None, -7.0, None, None, 2020-01-10 16:00:00, None, 95.1
None, -5.201, 89.6, None, None, None, None, None, -6.0, None, None, 2020-01-10 17:00:00, None, 96.3
None, -4.802, 84.9, None, None, None, None, None, -6.0, None, None, 2020-01-10 18:00:00, None, 96.2
None, -4.756, 86.1, None, None, None, None, None, -7.0, None, None, 2020-01-10 19:00:00, None, 95.1
None, -5.499, 89.0, None, None, None, None, None, -7.0, None, None, 2020-01-10 20:00:00, None, 95.8
None, -6.687, 92.4, None, None, None, None, None, -7.0, None, None, 2020-01-10 21:00:00, None, 95.6
None, -8.97, 91.8, None, None, None, None, None, -10.0, None, None, 2020-01-10 22:00:00, None, 95.4
None, -10.29, 90.9, None, None, None, None, None, -12.0, None, None, 2020-01-10 23:00:00, None, 95.2
None, -11.59, 89.1, None, None, None, None, None, -13.0, None, None, 2020-01-11 00:00:00, None, 95.2
None, -13.04, 88.7, None, None, None, None, None, -14.0, None, None, 2020-01-11 01:00:00, None, 95.1
None, -13.65, 87.9, None, None, None, None, None, -15.0, None, None, 2020-01-11 02:00:00, None, 94.9
None, -13.74, 88.9, None, None, None, None, None, -15.0, None, None, 2020-01-11 03:00:00, None, 94.9
None, -11.97, 89.9, None, None, None, None, None, -13.0, None, None, 2020-01-11 04:00:00, None, 94.9
None, -11.07, 90.5, None, None, None, None, None, -12.0, None, None, 2020-01-11 05:00:00, None, 94.7
None, -10.17, 91.2, None, None, None, None, None, -11.0, None, None, 2020-01-11 06:00:00, None, 94.6
None, -9.71, 91.3, None, None, None, None, None, -11.0, None, None, 2020-01-11 07:00:00, None, 94.4
None, -9.22, 91.9, None, None, None, None, None, -10.0, None, None, 2020-01-11 08:00:00, None, 93.9
None, -7.106, 94.4, None, None, None, None, None, -8.0, None, None, 2020-01-11 09:00:00, None, 93.7
None, -5.55, 94.1, None, None, None, None, None, -6.0, None, None, 2020-01-11 10:00:00, None, 94.1
None, -5.023, 94.3, None, None, None, None, None, -6.0, None, None, 2020-01-11 11:00:00, None, 93.8
None, -4.187, 90.8, None, None, None, None, None, -5.0, None, None, 2020-01-11 12:00:00, None, 96.3
None, -7.022, 85.5, None, None, None, None, None, -9.0, None, None, 2020-01-11 13:00:00, None, 97.4
None, -8.39, 84.6, None, None, None, None, None, -10.0, None, None, 2020-01-11 14:00:00, None, 97.3
None, -10.81, 83.2, None, None, None, None, None, -13.0, None, None, 2020-01-11 15:00:00, None, 97.1
None, -12.39, 85.0, None, None, None, None, None, -14.0, None, None, 2020-01-11 16:00:00, None, 96.9
None, -13.18, 86.0, None, None, None, None, None, -15.0, None, None, 2020-01-11 17:00:00, None, 98.1
None, -14.13, 85.6, None, None, None, None, None, -16.0, None, None, 2020-01-11 18:00:00, None, 96.7
None, -14.81, 81.3, None, None, None, None, None, -17.0, None, None, 2020-01-11 19:00:00, None, 96.5
None, -15.68, 83.5, None, None, None, None, None, -18.0, None, None, 2020-01-11 20:00:00, None, 96.4
None, -16.8, 83.2, None, None, None, None, None, -19.0, None, None, 2020-01-11 21:00:00, None, 96.1
None, -18.09, 82.7, None, None, None, None, None, -20.0, None, None, 2020-01-11 22:00:00, None, 96.0
None, -20.07, 83.7, None, None, None, None, None, -22.0, None, None, 2020-01-11 23:00:00, None, 95.9
None, -20.29, 83.3, None, None, None, None, None, -22.0, None, None, 2020-01-12 00:00:00, None, 95.8
None, -20.96, 82.5, None, None, None, None, None, -23.0, None, None, 2020-01-12 01:00:00, None, 95.6
None, -21.35, 82.2, None, None, None, None, None, -23.0, None, None, 2020-01-12 02:00:00, None, 95.6
None, -21.64, 81.5, None, None, None, None, None, -24.0, None, None, 2020-01-12 03:00:00, None, 95.4
None, -22.0, 81.3, None, None, None, None, None, -24.0, None, None, 2020-01-12 04:00:00, None, 95.3
None, -22.43, 81.1, None, None, None, None, None, -25.0, None, None, 2020-01-12 05:00:00, None, 95.1
None, -23.03, 77.95, None, None, None, None, None, -25.0, None, None, 2020-01-12 06:00:00, None, 95.0
None, -23.17, 80.4, None, None, None, None, None, -25.0, None, None, 2020-01-12 07:00:00, None, 95.1
None, -23.95, 78.35, None, None, None, None, None, -26.0, None, None, 2020-01-12 08:00:00, None, 95.0
None, -22.63, 79.32, None, None, None, None, None, -25.0, None, None, 2020-01-12 09:00:00, None, 95.0
None, -22.1, 78.51, None, None, None, None, None, -24.0, None, None, 2020-01-12 10:00:00, None, 94.9
None, -21.26, 75.55, None, None, None, None, None, -24.0, None, None, 2020-01-12 11:00:00, None, 94.7
None, -20.64, 73.82, None, None, None, None, None, -24.0, None, None, 2020-01-12 12:00:00, None, 94.6
None, -20.66, 73.03, None, None, None, None, None, -24.0, None, None, 2020-01-12 13:00:00, None, 94.4
None, -20.84, 74.0, None, None, None, None, None, -24.0, None, None, 2020-01-12 14:00:00, None, 94.3
None, -21.2, 73.34, None, None, None, None, None, -24.0, None, None, 2020-01-12 15:00:00, None, 94.2
None, -21.92, 74.97, None, None, None, None, None, -25.0, None, None, 2020-01-12 16:00:00, None, 94.1
None, -23.31, 76.79, None, None, None, None, None, -26.0, None, None, 2020-01-12 17:00:00, None, 93.9
None, -24.16, 77.61, None, None, None, None, None, -27.0, None, None, 2020-01-12 18:00:00, None, 93.7
None, -24.71, 77.65, None, None, None, None, None, -27.0, None, None, 2020-01-12 19:00:00, None, 93.6
None, -24.7, 76.74, None, None, None, None, None, -27.0, None, None, 2020-01-12 20:00:00, None, 93.4
None, -26.68, 77.25, None, None, None, None, None, -29.0, None, None, 2020-01-12 21:00:00, None, 93.3
None, -28.27, 77.75, None, None, None, None, None, -31.0, None, None, 2020-01-12 22:00:00, None, 93.3
None, -29.49, 76.82, None, None, None, None, None, -32.0, None, None, 2020-01-12 23:00:00, None, 93.1
None, -30.42, 75.93, None, None, None, None, None, -33.0, None, None, 2020-01-13 00:00:00, None, 93.0
None, -32.01, 74.15, None, None, None, None, None, -35.0, None, None, 2020-01-13 01:00:00, None, 92.9
None, -33.1, 74.36, None, None, None, None, None, -36.0, None, None, 2020-01-13 02:00:00, None, 92.7
None, -33.84, 74.38, None, None, None, None, None, -37.0, None, None, 2020-01-13 03:00:00, None, 92.8
None, -34.94, 73.34, None, None, None, None, None, -38.0, None, None, 2020-01-13 04:00:00, None, 92.8
