station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -1.71, 91.1, None, None, None, None, None, None, None, -3.0, 882.0, None, 2020-01-03 14:00:00, None, None
None, -1.947, 93.0, None, None, None, None, None, None, None, -3.0, 882.0, None, 2020-01-03 15:00:00, None, None
None, -2.159, 94.6, None, None, None, None, None, None, None, -3.0, 882.0, None, 2020-01-03 16:00:00, None, None
None, -2.419, 94.2, None, None, None, None, None, None, None, -3.0, 882.0, None, 2020-01-03 17:00:00, None, None
None, -2.852, 94.9, None, None, None, None, None, None, None, -4.0, 882.0, None, 2020-01-03 18:00:00, None, None
None, -3.303, 94.7, None, None, None, None, None, None, None, -4.0, 881.0, None, 2020-01-03 19:00:00, None, None
None, -3.698, 94.6, None, None, None, None, None, None, None, -4.0, 880.0, None, 2020-01-03 20:00:00, None, None
None, -3.917, 95.3, None, None, None, None, None, None, None, -4.0, 879.0, None, 2020-01-03 21:00:00, None, None
None, -3.855, 95.0, None, None, None, None, None, None, None, -5.0, 878.0, None, 2020-01-03 22:00:00, None, None
None, -4.027, 94.6, None, None, None, None, None, None, None, -5.0, 877.0, None, 2020-01-03 23:00:00, None, None
None, -4.278, 94.6, None, None, None, None, None, None, None, -5.0, 875.0, None, 2020-01-04 00:00:00, None, None
None, -4.414, 94.8, None, None, None, None, None, None, None, -5.0, 874.0, None, 2020-01-04 01:00:00, None, None
None, -4.016, 94.9, None, None, None, None, None, None, None, -5.0, 873.0, None, 2020-01-04 02:00:00, None, None
None, -3.244, 95.3, None, None, None, None, None, None, None, -4.0, 872.0, None, 2020-01-04 03:00:00, None, None
None, -2.96, 95.2, None, None, None, None, None, None, None, -4.0, 871.0, None, 2020-01-04 04:00:00, None, None
None, -2.837, 95.9, None, None, None, None, None, None, None, -3.0, 870.0, None, 2020-01-04 05:00:00, None, None
None, -2.417, 96.0, None, None, None, None, None, None, None, -3.0, 870.0, None, 2020-01-04 06:00:00, None, None
None, -1.685, 97.3, None, None, None, None, None, None, None, -2.0, 870.0, None, 2020-01-04 07:00:00, None, None
None, -1.222, 97.8, None, None, None, None, None, None, None, -1.0, 870.0, None, 2020-01-04 08:00:00, None, None
None, 0.876, 83.5, None, None, None, None, None, None, None, -2.0, 873.0, None, 2020-01-04 09:00:00, None, None
None, 0.311, 76.75, None, None, None, None, None, None, None, -3.0, 874.0, None, 2020-01-04 10:00:00, None, None
None, -1.578, 87.6, None, None, None, None, None, None, None, -3.0, 875.0, None, 2020-01-04 11:00:00, None, None
None, -1.388, 75.86, None, None, None, None, None, None, None, -5.0, 877.0, None, 2020-01-04 12:00:00, None, None
None, -1.259, 68.1, None, None, None, None, None, None, None, -6.0, 879.0, None, 2020-01-04 13:00:00, None, None
None, -2.208, 86.8, None, None, None, None, None, None, None, -4.0, 882.0, None, 2020-01-04 14:00:00, None, None
None, -2.42, 75.52, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-04 15:00:00, None, None
None, -3.01, 75.87, None, None, None, None, None, None, None, -6.0, 885.0, None, 2020-01-04 16:00:00, None, None
None, -3.245, 77.77, None, None, None, None, None, None, None, -6.0, 886.0, None, 2020-01-04 17:00:00, None, None
None, -4.934, 90.5, None, None, None, None, None, None, None, -6.0, 887.0, None, 2020-01-04 18:00:00, None, None
None, -5.506, 91.6, None, None, None, None, None, None, None, -7.0, 888.0, None, 2020-01-04 19:00:00, None, None
None, -6.008, 92.4, None, None, None, None, None, None, None, -7.0, 888.0, None, 2020-01-04 20:00:00, None, None
None, -6.156, 92.1, None, None, None, None, None, None, None, -7.0, 888.0, None, 2020-01-04 21:00:00, None, None
None, -5.38, 89.8, None, None, None, None, None, None, None, -7.0, 888.0, None, 2020-01-04 22:00:00, None, None
None, -4.416, 87.7, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-04 23:00:00, None, None
None, -4.595, 90.5, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-05 00:00:00, None, None
None, -4.424, 89.3, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-05 01:00:00, None, None
None, -5.002, 92.5, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-05 02:00:00, None, None
None, -5.148, 92.2, None, None, None, None, None, None, None, -6.0, 890.0, None, 2020-01-05 03:00:00, None, None
None, -5.096, 89.8, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-05 04:00:00, None, None
None, -5.87, 93.5, None, None, None, None, None, None, None, -6.0, 889.0, None, 2020-01-05 05:00:00, None, None
None, -6.446, 93.6, None, None, None, None, None, None, None, -7.0, 889.0, None, 2020-01-05 06:00:00, None, None
None, -6.456, 94.1, None, None, None, None, None, None, None, -7.0, 889.0, None, 2020-01-05 07:00:00, None, None
None, -7.145, 93.2, None, None, None, None, None, None, None, -8.0, 889.0, None, 2020-01-05 08:00:00, None, None
None, -7.332, 92.9, None, None, None, None, None, None, None, -8.0, 889.0, None, 2020-01-05 09:00:00, None, None
None, -6.602, 92.0, None, None, None, None, None, None, None, -8.0, 888.0, None, 2020-01-05 10:00:00, None, None
None, -5.452, 87.7, None, None, None, None, None, None, None, -7.0, 887.0, None, 2020-01-05 11:00:00, None, None
None, -3.683, 82.7, None, None, None, None, None, None, None, -6.0, 886.0, None, 2020-01-05 12:00:00, None, None
None, -2.733, 84.2, None, None, None, None, None, None, None, -5.0, 885.0, None, 2020-01-05 13:00:00, None, None
None, -1.811, 80.8, None, None, None, None, None, None, None, -5.0, 884.0, None, 2020-01-05 14:00:00, None, None
None, -2.127, 88.4, None, None, None, None, None, None, None, -4.0, 883.0, None, 2020-01-05 15:00:00, None, None
None, -2.931, 93.1, None, None, None, None, None, None, None, -4.0, 883.0, None, 2020-01-05 16:00:00, None, None
None, -2.588, 92.4, None, None, None, None, None, None, None, -4.0, 882.0, None, 2020-01-05 17:00:00, None, None
None, -2.479, 90.7, None, None, None, None, None, None, None, -4.0, 881.0, None, 2020-01-05 18:00:00, None, None
None, -2.738, 93.7, None, None, None, None, None, None, None, -3.0, 881.0, None, 2020-01-05 19:00:00, None, None
None, -3.362, 94.8, None, None, None, None, None, None, None, -4.0, 881.0, None, 2020-01-05 20:00:00, None, None
None, -1.568, 79.44, None, None, None, None, None, None, None, -4.0, 881.0, None, 2020-01-05 21:00:00, None, None
None, -1.451, 72.57, None, None, None, None, None, None, None, -5.0, 881.0, None, 2020-01-05 22:00:00, None, None
None, -1.034, 63.92, None, None, None, None, None, None, None, -6.0, 882.0, None, 2020-01-05 23:00:00, None, None
None, -1.319, 63.7, None, None, None, None, None, None, None, -6.0, 883.0, None, 2020-01-06 00:00:00, None, None
None, -2.132, 72.6, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 01:00:00, None, None
None, -2.633, 79.22, None, None, None, None, None, None, None, -5.0, 885.0, None, 2020-01-06 02:00:00, None, None
None, -3.199, 85.0, None, None, None, None, None, None, None, -5.0, 886.0, None, 2020-01-06 03:00:00, None, None
None, -3.092, 72.14, None, None, None, None, None, None, None, -7.0, 886.0, None, 2020-01-06 04:00:00, None, None
None, -4.5, 89.2, None, None, None, None, None, None, None, -6.0, 886.0, None, 2020-01-06 05:00:00, None, None
None, -6.395, 90.0, None, None, None, None, None, None, None, -8.0, 886.0, None, 2020-01-06 06:00:00, None, None
None, -8.5, 89.8, None, None, None, None, None, None, None, -10.0, 887.0, None, 2020-01-06 07:00:00, None, None
None, -9.35, 91.4, None, None, None, None, None, None, None, -10.0, 887.0, None, 2020-01-06 08:00:00, None, None
None, -8.96, 90.4, None, None, None, None, None, None, None, -10.0, 887.0, None, 2020-01-06 09:00:00, None, None
None, -7.318, 85.1, None, None, None, None, None, None, None, -9.0, 887.0, None, 2020-01-06 10:00:00, None, None
None, -5.321, 78.35, None, None, None, None, None, None, None, -8.0, 886.0, None, 2020-01-06 11:00:00, None, None
None, -4.395, 76.92, None, None, None, None, None, None, None, -7.0, 885.0, None, 2020-01-06 12:00:00, None, None
None, -3.008, 68.55, None, None, None, None, None, None, None, -8.0, 884.0, None, 2020-01-06 13:00:00, None, None
None, -3.288, 71.21, None, None, None, None, None, None, None, -7.0, 884.0, None, 2020-01-06 14:00:00, None, None
None, -3.662, 81.5, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 15:00:00, None, None
None, -4.127, 85.4, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 16:00:00, None, None
None, -4.807, 90.8, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 17:00:00, None, None
None, -5.086, 91.5, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 18:00:00, None, None
None, -5.222, 92.4, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 19:00:00, None, None
None, -5.521, 92.9, None, None, None, None, None, None, None, -6.0, 884.0, None, 2020-01-06 20:00:00, None, None
None, -6.046, 92.9, None, None, None, None, None, None, None, -7.0, 884.0, None, 2020-01-06 21:00:00, None, None
None, -6.381, 93.1, None, None, None, None, None, None, None, -7.0, 885.0, None, 2020-01-06 22:00:00, None, None
None, -6.592, 92.6, None, None, None, None, None, None, None, -8.0, 885.0, None, 2020-01-06 23:00:00, None, None
None, -6.685, 92.9, None, None, None, None, None, None, None, -8.0, 885.0, None, 2020-01-07 00:00:00, None, None
None, -7.074, 92.6, None, None, None, None, None, None, None, -8.0, 885.0, None, 2020-01-07 01:00:00, None, None
None, -7.002, 92.6, None, None, None, None, None, None, None, -8.0, 884.0, None, 2020-01-07 02:00:00, None, None
None, -7.01, 92.8, None, None, None, None, None, None, None, -8.0, 885.0, None, 2020-01-07 03:00:00, None, None
None, -6.938, 92.8, None, None, None, None, None, None, None, -8.0, 884.0, None, 2020-01-07 04:00:00, None, None
None, -6.64, 92.7, None, None, None, None, None, None, None, -7.0, 884.0, None, 2020-01-07 05:00:00, None, None
None, -6.395, 93.4, None, None, None, None, None, None, None, -7.0, 883.0, None, 2020-01-07 06:00:00, None, None
None, -6.348, 93.4, None, None, None, None, None, None, None, -7.0, 883.0, None, 2020-01-07 07:00:00, None, None
None, -6.009, 92.9, None, None, None, None, None, None, None, -7.0, 883.0, None, 2020-01-07 08:00:00, None, None
None, -5.771, 92.4, None, None, None, None, None, None, None, -7.0, 882.0, None, 2020-01-07 09:00:00, None, None
None, -4.916, 92.3, None, None, None, None, None, None, None, -6.0, 882.0, None, 2020-01-07 10:00:00, None, None
None, -4.195, 90.7, None, None, None, None, None, None, None, -5.0, 880.0, None, 2020-01-07 11:00:00, None, None
None, -3.774, 90.6, None, None, None, None, None, None, None, -5.0, 879.0, None, 2020-01-07 12:00:00, None, None
None, -4.082, 93.3, None, None, None, None, None, None, None, -5.0, 878.0, None, 2020-01-07 13:00:00, None, None
None, -4.099, 93.7, None, None, None, None, None, None, None, -5.0, 877.0, None, 2020-01-07 14:00:00, None, None
None, -3.924, 93.8, None, None, None, None, None, None, None, -5.0, 877.0, None, 2020-01-07 15:00:00, None, None
None, -3.808, 94.1, None, None, None, None, None, None, None, -4.0, 876.0, None, 2020-01-07 16:00:00, None, None
None, -3.859, 94.7, None, None, None, None, None, None, None, -5.0, 875.0, None, 2020-01-07 17:00:00, None, None
None, -3.899, 94.7, None, None, None, None, None, None, None, -5.0, 874.0, None, 2020-01-07 18:00:00, None, None
None, -3.876, 94.9, None, None, None, None, None, None, None, -5.0, 873.0, None, 2020-01-07 19:00:00, None, None
None, -3.731, 95.1, None, None, None, None, None, None, None, -4.0, 872.0, None, 2020-01-07 20:00:00, None, None
None, -3.747, 94.9, None, None, None, None, None, None, None, -4.0, 871.0, None, 2020-01-07 21:00:00, None, None
None, -3.595, 95.3, None, None, None, None, None, None, None, -4.0, 870.0, None, 2020-01-07 22:00:00, None, None
None, -3.75, 95.6, None, None, None, None, None, None, None, -4.0, 870.0, None, 2020-01-07 23:00:00, None, None
None, -3.553, 95.3, None, None, None, None, None, None, None, -4.0, 869.0, None, 2020-01-08 00:00:00, None, None
None, -3.386, 95.8, None, None, None, None, None, None, None, -4.0, 868.0, None, 2020-01-08 01:00:00, None, None
None, -3.092, 96.0, None, None, None, None, None, None, None, -4.0, 867.0, None, 2020-01-08 02:00:00, None, None
None, -2.99, 96.1, None, None, None, None, None, None, None, -4.0, 866.0, None, 2020-01-08 03:00:00, None, None
None, -2.843, 96.2, None, None, None, None, None, None, None, -3.0, 866.0, None, 2020-01-08 04:00:00, None, None
None, -3.265, 96.1, None, None, None, None, None, None, None, -4.0, 866.0, None, 2020-01-08 05:00:00, None, None
None, -3.613, 96.3, None, None, None, None, None, None, None, -4.0, 866.0, None, 2020-01-08 06:00:00, None, None
None, -3.706, 96.4, None, None, None, None, None, None, None, -4.0, 866.0, None, 2020-01-08 07:00:00, None, None
None, -3.172, 97.4, None, None, None, None, None, None, None, -4.0, 866.0, None, 2020-01-08 08:00:00, None, None
None, -2.195, 96.4, None, None, None, None, None, None, None, -3.0, 866.0, None, 2020-01-08 09:00:00, None, None
4.3, 0.769, 89.0, 0.8, 89.0, -1.0, 0.8, -4.1, 999.3, 0.1, -1.0, 867.0, 0.0, 2020-01-08 11:00:00, -6999.0, 867.0
3.9, 0.532, 90.8, 0.8, 91.0, -1.0, 0.5, -4.1, 999.3, 0.1, -1.0, 867.0, 0.0, 2020-01-08 12:00:00, -6999.0, 867.0
3.3, 0.356, 88.9, 0.8, 89.0, -1.0, 0.4, -4.1, 999.3, 0.1, -1.0, 867.0, 0.0, 2020-01-08 13:00:00, -6999.0, 867.0
2.8, 0.175, 87.3, 0.8, 87.0, -2.0, 0.2, -4.1, 1000.5, 0.0, -2.0, 868.0, 0.0, 2020-01-08 14:00:00, -6999.0, 868.0
2.5, -0.188, 80.1, 0.8, 80.0, -3.0, -0.2, -4.1, 1001.7, 0.0, -3.0, 869.0, 0.0, 2020-01-08 15:00:00, -6999.0, 869.0
2.3, -1.748, 88.8, 0.8, 89.0, -3.0, -1.7, -4.1, 1003.0, 0.0, -3.0, 870.0, 0.0, 2020-01-08 16:00:00, -6999.0, 870.0
2.3, -3.046, 88.9, 0.8, 89.0, -5.0, -3.0, -4.1, 1004.4, 0.0, -5.0, 871.0, 0.0, 2020-01-08 17:00:00, -6999.0, 871.0
2.1, -4.278, 89.7, 0.8, 90.0, -6.0, -4.3, -4.4, 1004.7, 0.0, -6.0, 871.0, 0.0, 2020-01-08 18:00:00, -6999.0, 871.0
1.8, -5.664, 91.0, -3.8, 91.0, -7.0, -5.7, -5.6, 1006.1, 0.0, -7.0, 872.0, 0.0, 2020-01-08 19:00:00, -6999.0, 872.0
1.6, -7.418, 91.0, -3.8, 91.0, -8.0, -7.4, -7.5, 1006.3, 0.0, -8.0, 872.0, 0.0, 2020-01-08 20:00:00, -6999.0, 872.0
1.6, -7.981, 87.5, -3.8, 88.0, -10.0, -8.0, -8.7, 1007.4, 0.0, -10.0, 873.0, 0.0, 2020-01-08 21:00:00, -6999.0, 873.0
1.4, -9.63, 91.8, -3.8, 92.0, -11.0, -9.6, -9.8, 1008.4, 0.0, -11.0, 874.0, 0.0, 2020-01-08 22:00:00, -6999.0, 874.0
1.4, -10.53, 90.5, -3.8, 91.0, -12.0, -10.5, -10.7, 1008.4, 0.0, -12.0, 874.0, 0.0, 2020-01-08 23:00:00, -6999.0, 874.0
1.4, -12.07, 89.8, -3.8, 90.0, -13.0, -12.1, -12.1, 1009.9, 0.0, -13.0, 875.0, 0.0, 2020-01-09 00:00:00, -6999.0, 875.0
1.0, -12.78, 88.1, -3.8, 88.0, -14.0, -12.8, -13.1, 1011.2, 0.0, -14.0, 876.0, 0.0, 2020-01-09 01:00:00, -6999.0, 876.0
0.6, -14.17, 88.0, -3.8, 88.0, -16.0, -14.2, -14.2, 1012.6, 0.0, -16.0, 877.0, 0.0, 2020-01-09 02:00:00, -6999.0, 877.0
0.3, -15.19, 87.5, -3.8, 88.0, -17.0, -15.2, -15.3, 1014.0, 0.0, -17.0, 878.0, 0.0, 2020-01-09 03:00:00, -6999.0, 878.0
0.0, -16.26, 86.8, -3.8, 87.0, -18.0, -16.3, -16.4, 1014.4, 0.0, -18.0, 878.0, 0.0, 2020-01-09 04:00:00, -6999.0, 878.0
0.0, -16.95, 86.2, -3.8, 86.0, -18.0, -17.0, -17.2, 1015.9, 0.0, -18.0, 879.0, 0.0, 2020-01-09 05:00:00, -6999.0, 879.0
0.0, -17.74, 84.5, -3.8, 85.0, -19.0, -17.7, -17.7, 1016.2, 0.0, -19.0, 879.0, 0.0, 2020-01-09 06:00:00, -6999.0, 879.0
0.0, -16.99, 85.0, -16.9, 85.0, -19.0, -17.0, -17.7, 1016.3, 0.0, -19.0, 879.0, 0.0, 2020-01-09 07:00:00, -6999.0, 879.0
0.0, -17.21, 84.7, -15.9, 85.0, -19.0, -17.2, -17.7, 1017.8, 0.0, -19.0, 880.0, 0.0, 2020-01-09 08:00:00, -6999.0, 880.0
0.0, -16.27, 85.5, -15.9, 86.0, -18.0, -16.3, -17.7, 1018.9, 0.0, -18.0, 881.0, 0.0, 2020-01-09 09:00:00, -6999.0, 881.0
None, -14.85, 84.5, None, None, None, None, None, None, None, -17.0, 881.0, None, 2020-01-09 10:00:00, None, None
0.0, -12.12, 84.1, -12.2, 84.0, -14.0, -12.1, -17.7, 1018.6, 0.0, -14.0, 881.0, 0.0, 2020-01-09 11:00:00, -6999.0, 881.0
0.0, -9.75, 75.39, -9.8, 75.0, -13.0, -9.8, -17.7, 1017.3, 0.0, -13.0, 880.0, 0.0, 2020-01-09 12:00:00, -6999.0, 880.0
0.0, -8.18, 71.86, -8.2, 72.0, -12.0, -8.2, -17.7, 1017.2, 0.0, -12.0, 880.0, 0.0, 2020-01-09 13:00:00, -6999.0, 880.0
0.0, -9.4, 79.66, -8.2, 80.0, -12.0, -9.4, -17.7, 1018.8, 0.0, -12.0, 881.0, 0.0, 2020-01-09 14:00:00, -6999.0, 881.0
0.0, -10.9, 86.0, -8.2, 86.0, -12.0, -10.9, -17.7, 1020.3, 0.0, -12.0, 882.0, 0.0, 2020-01-09 15:00:00, -6999.0, 882.0
0.0, -12.21, 87.3, -8.2, 87.0, -14.0, -12.2, -17.7, 1021.9, 0.0, -14.0, 883.0, 0.0, 2020-01-09 16:00:00, -6999.0, 883.0
0.0, -13.98, 88.1, -8.2, 88.0, -15.0, -14.0, -17.7, 1023.5, 0.0, -15.0, 884.0, 0.0, 2020-01-09 17:00:00, -6999.0, 884.0
0.0, -15.36, 87.4, -8.2, 87.0, -17.0, -15.4, -17.7, 1023.8, 0.0, -17.0, 884.0, 0.0, 2020-01-09 18:00:00, -6999.0, 884.0
0.0, -16.86, 85.0, -15.2, 85.0, -19.0, -16.9, -16.9, 1025.1, 0.0, -19.0, 885.0, 0.0, 2020-01-09 19:00:00, -6999.0, 885.0
0.0, -17.73, 84.5, -15.2, 85.0, -19.0, -17.7, -17.9, 1025.3, 0.0, -19.0, 885.0, 0.0, 2020-01-09 20:00:00, -6999.0, 885.0
0.0, -18.47, 83.6, -15.2, 84.0, -20.0, -18.5, -18.8, 1026.4, 0.0, -20.0, 886.0, 0.0, 2020-01-09 21:00:00, -6999.0, 886.0
0.0, -19.26, 83.9, -15.2, 84.0, -21.0, -19.3, -19.4, 1026.3, 0.0, -21.0, 886.0, 0.0, 2020-01-09 22:00:00, -6999.0, 886.0
0.0, -20.11, 82.8, -15.2, 83.0, -22.0, -20.1, -20.2, 1026.0, 0.0, -22.0, 886.0, 0.0, 2020-01-09 23:00:00, -6999.0, 886.0
0.0, -20.15, 82.5, -15.2, 83.0, -22.0, -20.2, -20.4, 1025.6, 0.0, -22.0, 886.0, 0.0, 2020-01-10 00:00:00, -6999.0, 886.0
0.0, -19.8, 84.0, -15.2, 84.0, -22.0, -19.8, -20.4, 1025.3, 0.0, -22.0, 886.0, 0.0, 2020-01-10 01:00:00, -6999.0, 886.0
0.0, -19.52, 83.3, -15.2, 83.0, -21.0, -19.5, -20.4, 1025.4, 0.0, -21.0, 886.0, 0.0, 2020-01-10 02:00:00, -6999.0, 886.0
0.0, -18.26, 84.6, -15.2, 85.0, -20.0, -18.3, -20.4, 1025.5, 0.0, -20.0, 886.0, 0.0, 2020-01-10 03:00:00, -6999.0, 886.0
0.0, -17.49, 85.1, -15.2, 85.0, -19.0, -17.5, -20.4, 1024.4, 0.0, -19.0, 885.0, 0.0, 2020-01-10 04:00:00, -6999.0, 885.0
0.0, -16.61, 84.8, -15.2, 85.0, -18.0, -16.6, -20.4, 1024.6, 0.0, -18.0, 885.0, 0.0, 2020-01-10 05:00:00, -6999.0, 885.0
