station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 2.816, 89.6, 2.8, 90.0, -6999.0, -6999.0, 1.0, 2.8, 1.5, 1.0, 0.0, -6999.0, 0.0, 2020-03-04 09:00:00, -1.0, -0.523, -6999.0
None, 3.731, 81.3, 3.7, 81.0, -6999.0, -6999.0, 1.0, 3.7, 1.5, 1.0, -0.2, -6999.0, 0.0, 2020-03-04 10:00:00, -1.0, -0.531, -6999.0
None, 4.915, 75.5, 5.1, 76.0, -6999.0, -6999.0, 1.0, 4.9, 1.5, 1.0, -0.7, -6999.0, 0.0, 2020-03-04 11:00:00, -1.0, -0.601, -6999.0
None, 5.682, 67.08, 5.7, 67.0, -6999.0, -6999.0, 0.0, 5.7, 1.5, 0.0, 0.5, -6999.0, 0.0, 2020-03-04 12:00:00, -1.0, -0.602, -6999.0
None, 5.708, 68.14, 6.0, 68.0, -6999.0, -6999.0, 0.0, 5.7, 1.5, 0.0, 0.1, -6999.0, 0.0, 2020-03-04 13:00:00, -1.0, -0.586, -6999.0
None, 5.516, 69.35, 6.2, 69.0, -6999.0, -6999.0, 0.0, 5.5, 1.5, 0.0, 0.2, -6999.0, 0.0, 2020-03-04 14:00:00, -1.0, -0.552, -6999.0
None, 5.482, 67.07, 6.2, 67.0, -6999.0, -6999.0, 0.0, 5.5, 1.5, 0.0, 0.4, -6999.0, 0.0, 2020-03-04 15:00:00, -1.0, -0.57, -6999.0
None, 5.346, 71.7, 6.2, 72.0, -6999.0, -6999.0, 1.0, 5.3, 1.5, 1.0, 0.1, -6999.0, 0.0, 2020-03-04 16:00:00, -1.0, -0.607, -6999.0
None, 4.044, 83.9, 6.2, 84.0, -6999.0, -6999.0, 2.0, 4.0, 1.5, 2.0, 0.4, -6999.0, 0.0, 2020-03-04 17:00:00, -1.0, -0.544, -6999.0
None, 3.562, 85.4, 6.2, 85.0, -6999.0, -6999.0, 1.0, 3.6, 1.5, 1.0, -0.2, -6999.0, 0.0, 2020-03-04 18:00:00, -1.0, -0.638, -6999.0
None, 2.941, 90.8, 3.6, 91.0, -6999.0, -6999.0, 2.0, 2.9, 2.9, 2.0, 0.0, -6999.0, 0.0, 2020-03-04 19:00:00, -1.0, -0.539, -6999.0
None, 2.614, 92.7, 3.6, 93.0, -6999.0, -6999.0, 2.0, 2.6, 2.6, 2.0, 0.2, -6999.0, 0.0, 2020-03-04 20:00:00, -1.0, -0.524, -6999.0
None, 2.767, 87.2, 3.6, 87.0, -6999.0, -6999.0, 1.0, 2.8, 2.6, 1.0, -0.2, -6999.0, 0.0, 2020-03-04 21:00:00, -1.0, -0.661, -6999.0
None, 2.526, 86.8, 3.6, 87.0, -6999.0, -6999.0, 1.0, 2.5, 2.5, 1.0, 0.1, -6999.0, 0.0, 2020-03-04 22:00:00, -1.0, -0.506, -6999.0
None, 1.899, 92.1, 3.6, 92.0, -6999.0, -6999.0, 1.0, 1.9, 1.9, 1.0, 0.9, -6999.0, 0.0, 2020-03-04 23:00:00, -1.0, -0.501, -6999.0
None, 1.947, 91.9, 3.6, 92.0, -6999.0, -6999.0, 1.0, 1.9, 1.9, 1.0, 0.2, -6999.0, 0.0, 2020-03-05 00:00:00, -1.0, -0.525, -6999.0
None, 1.513, 94.1, 3.6, 94.0, -6999.0, -6999.0, 1.0, 1.5, 1.5, 1.0, 1.6, -6999.0, 0.0, 2020-03-05 01:00:00, 0.0, -0.293, -6999.0
None, 1.224, 95.0, 3.6, 95.0, -6999.0, -6999.0, 1.0, 1.2, 1.2, 1.0, 2.8, -6999.0, 0.0, 2020-03-05 02:00:00, 0.0, 0.009, -6999.0
None, 1.031, 96.0, 3.6, 96.0, -6999.0, -6999.0, 0.0, 1.0, 0.9, 0.0, 3.9, -6999.0, 0.0, 2020-03-05 03:00:00, 0.0, 0.104, -6999.0
None, 0.452, 96.8, 3.6, 97.0, -6999.0, -6999.0, 0.0, 0.5, 0.5, None, 2.1, -6999.0, 0.0, 2020-03-05 04:00:00, 0.0, -0.25, -6999.0
None, 0.212, 97.0, 3.6, 97.0, -6999.0, -6999.0, 0.0, 0.2, 0.2, 0.0, 2.1, -6999.0, 0.0, 2020-03-05 05:00:00, -1.0, -0.679, -6999.0
None, 1.045, 97.3, 3.6, 97.0, -6999.0, -6999.0, 1.0, 1.0, 0.2, 1.0, 2.5, -6999.0, 1.0, 2020-03-05 06:00:00, 1.0, 0.751, -6999.0
None, 1.577, 93.2, 1.7, 93.0, -6999.0, -6999.0, 1.0, 1.6, 1.0, 1.0, 4.3, -6999.0, 0.0, 2020-03-05 07:00:00, 0.0, 0.479, -6999.0
None, 1.236, 94.8, 1.7, 95.0, -6999.0, -6999.0, 0.0, 1.2, 1.0, 0.0, 1.2, -6999.0, 0.0, 2020-03-05 08:00:00, 0.0, 0.179, -6999.0
None, 1.085, 96.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2020-03-05 09:00:00, None, -0.588, None
None, 1.513, 96.8, 1.7, 97.0, -6999.0, -6999.0, 1.0, 1.5, 1.0, 1.0, 0.0, -6999.0, 0.0, 2020-03-05 10:00:00, 0.0, -0.284, -6999.0
None, 2.092, 96.4, 2.1, 96.0, -6999.0, -6999.0, 2.0, 2.1, 1.0, 2.0, 0.0, -6999.0, 0.0, 2020-03-05 11:00:00, 0.0, -0.301, -6999.0
None, 1.465, 96.0, 2.2, 96.0, -6999.0, -6999.0, 1.0, 1.5, 1.0, 1.0, 1.3, -6999.0, 0.0, 2020-03-05 12:00:00, 0.0, -0.28, -6999.0
None, 1.561, 96.2, 2.2, 96.0, -6999.0, -6999.0, 1.0, 1.6, 1.0, 1.0, 0.9, -6999.0, 0.0, 2020-03-05 13:00:00, 0.0, -0.292, -6999.0
None, 2.189, 94.7, 2.2, 95.0, -6999.0, -6999.0, 1.0, 2.2, 1.0, 1.0, 0.0, -6999.0, 0.0, 2020-03-05 14:00:00, -1.0, -0.531, -6999.0
None, 2.526, 93.1, 2.6, 93.0, -6999.0, -6999.0, 2.0, 2.5, 1.0, 2.0, 0.0, -6999.0, 0.0, 2020-03-05 15:00:00, -1.0, -0.505, -6999.0
None, 2.137, 88.5, 2.6, 89.0, -6999.0, -6999.0, 0.0, 2.1, 1.0, 0.0, 0.2, -6999.0, 0.0, 2020-03-05 16:00:00, -1.0, -0.52, -6999.0
None, 0.741, 94.8, 2.6, 95.0, -6999.0, -6999.0, 0.0, 0.7, 0.7, None, 0.9, -6999.0, 0.0, 2020-03-05 17:00:00, -1.0, -0.506, -6999.0
None, 1.224, 92.0, 2.6, 92.0, -6999.0, -6999.0, 0.0, 1.2, 0.7, 0.0, 0.8, -6999.0, 0.0, 2020-03-05 18:00:00, -1.0, -0.52, -6999.0
None, 0.698, 95.7, 1.3, 96.0, -6999.0, -6999.0, 0.0, 0.7, 0.7, 0.0, 0.0, -6999.0, 0.0, 2020-03-05 19:00:00, -1.0, -0.604, -6999.0
None, 0.599, 96.4, 1.3, 96.0, -6999.0, -6999.0, 0.0, 0.6, 0.6, 0.0, 0.0, -6999.0, 0.0, 2020-03-05 20:00:00, -1.0, -0.593, -6999.0
25.7, 0.609, 97.0, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.6, 0.4, 0.0, 0.1, -6999.0, 0.0, 2020-03-05 21:00:00, -1.0, -0.585, -6999.0
25.7, 0.757, 97.1, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.8, 0.4, 0.0, 0.0, -6999.0, 0.0, 2020-03-05 22:00:00, -1.0, -0.607, -6999.0
24.8, 0.656, 97.1, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.7, 0.4, 0.0, 0.0, -6999.0, 0.0, 2020-03-05 23:00:00, -1.0, -0.595, -6999.0
24.8, 0.321, 97.3, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.3, 0.3, 0.0, 0.2, -6999.0, 0.0, 2020-03-06 00:00:00, -1.0, -0.621, -6999.0
23.2, 0.278, 97.4, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.3, 0.3, 0.0, 0.0, -6999.0, 0.0, 2020-03-06 01:00:00, -1.0, -0.612, -6999.0
20.4, -0.009, 97.6, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6999.0, 0.0, 2020-03-06 02:00:00, -1.0, -0.549, -6999.0
16.5, 0.184, 98.0, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.2, -0.2, 0.0, 0.1, -6999.0, 0.0, 2020-03-06 03:00:00, -1.0, -0.55, -6999.0
None, 0.366, 97.7, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.4, -0.2, 0.0, -0.3, -6999.0, 0.0, 2020-03-06 04:00:00, -1.0, -0.531, -6999.0
None, 0.217, 97.3, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.2, -0.2, 0.0, 0.1, -6999.0, 0.0, 2020-03-06 05:00:00, -1.0, -0.53, -6999.0
None, 0.126, 96.5, 1.3, 97.0, -6999.0, -6999.0, 0.0, 0.1, -0.2, 0.0, 0.0, -6999.0, 0.0, 2020-03-06 06:00:00, -1.0, -0.577, -6999.0
None, -0.248, 94.7, 0.1, 95.0, -6999.0, -6999.0, -1.0, -0.2, -0.2, -1.0, 0.2, -6999.0, 0.0, 2020-03-06 07:00:00, -1.0, -0.595, -6999.0
None, -0.49, 89.6, 0.1, 90.0, -6999.0, -6999.0, -2.0, -0.5, -0.5, -2.0, -0.2, -6999.0, 0.0, 2020-03-06 08:00:00, -1.0, -0.545, -6999.0
None, -0.151, 84.5, 0.1, 85.0, -6999.0, -6999.0, -2.0, -0.2, -0.5, -2.0, -0.3, -6999.0, 0.0, 2020-03-06 09:00:00, -1.0, -0.536, -6999.0
None, 0.567, 76.7, 0.7, 77.0, -6999.0, -6999.0, -3.0, 0.6, -0.5, -3.0, -0.2, -6999.0, 0.0, 2020-03-06 10:00:00, -1.0, -0.642, -6999.0
None, 1.562, 72.9, 1.6, 73.0, -6999.0, -6999.0, -3.0, 1.6, -0.5, -3.0, -0.9, -6999.0, 0.0, 2020-03-06 11:00:00, -1.0, -0.602, -6999.0
None, 2.363, 65.0, 2.4, 65.0, -6999.0, -6999.0, -4.0, 2.4, -0.5, -4.0, -0.9, -6999.0, 0.0, 2020-03-06 12:00:00, -1.0, -0.646, -6999.0
None, 2.383, 67.94, 3.1, 68.0, -6999.0, -6999.0, -3.0, 2.4, -0.5, -3.0, 1.0, -6999.0, 0.0, 2020-03-06 13:00:00, -1.0, -0.669, -6999.0
None, 2.967, 73.1, 3.1, 73.0, -6999.0, -6999.0, -1.0, 3.0, -0.5, -1.0, 0.3, -6999.0, 0.0, 2020-03-06 14:00:00, -1.0, -0.53, -6999.0
None, 2.983, 68.9, 3.4, 69.0, -6999.0, -6999.0, -2.0, 3.0, -0.5, -2.0, 0.6, -6999.0, 0.0, 2020-03-06 15:00:00, -1.0, -0.53, -6999.0
None, 1.778, 85.9, 3.4, 86.0, -6999.0, -6999.0, 0.0, 1.8, -0.5, 0.0, 0.4, -6999.0, 0.0, 2020-03-06 16:00:00, -1.0, -0.661, -6999.0
None, 1.123, 89.8, 3.4, 90.0, -6999.0, -6999.0, 0.0, 1.1, -0.5, 0.0, 0.3, -6999.0, 0.0, 2020-03-06 17:00:00, -1.0, -0.606, -6999.0
None, 0.355, 92.4, 3.4, 92.0, -6999.0, -6999.0, -1.0, 0.4, -0.5, -1.0, 0.2, -6999.0, 0.0, 2020-03-06 18:00:00, -1.0, -0.612, -6999.0
None, -0.309, 91.2, 1.1, 91.0, -6999.0, -6999.0, -1.0, -0.3, -0.3, -1.0, 0.1, -6999.0, 0.0, 2020-03-06 19:00:00, -1.0, -0.711, -6999.0
None, -0.548, 93.9, 1.1, 94.0, -6999.0, -6999.0, -1.0, -0.5, -0.8, -1.0, -0.1, -6999.0, 0.0, 2020-03-06 20:00:00, -1.0, -0.644, -6999.0
None, 0.28, 87.9, 1.1, 88.0, -6999.0, -6999.0, -1.0, 0.3, -0.8, -1.0, -0.3, -6999.0, 0.0, 2020-03-06 21:00:00, -1.0, -0.528, -6999.0
None, 0.425, 86.1, 1.1, 86.0, -6999.0, -6999.0, -2.0, 0.4, -0.8, -2.0, -0.2, -6999.0, 0.0, 2020-03-06 22:00:00, -1.0, -0.552, -6999.0
None, 0.129, 85.9, 1.1, 86.0, -6999.0, -6999.0, -2.0, 0.1, -0.8, -2.0, 0.0, -6999.0, 0.0, 2020-03-06 23:00:00, -1.0, -0.59, -6999.0
None, -0.063, 86.0, 1.1, 86.0, -6999.0, -6999.0, -2.0, -0.1, -0.8, -2.0, 0.0, -6999.0, 0.0, 2020-03-07 00:00:00, -1.0, -0.648, -6999.0
None, 0.573, 81.1, 1.1, 81.0, -6999.0, -6999.0, -2.0, 0.6, -0.8, -2.0, -0.2, -6999.0, 0.0, 2020-03-07 01:00:00, -1.0, -0.591, -6999.0
None, 0.323, 81.4, 1.1, 81.0, -6999.0, -6999.0, -2.0, 0.3, -0.8, -2.0, -0.2, -6999.0, 0.0, 2020-03-07 02:00:00, -1.0, -0.669, -6999.0
None, 0.283, 80.4, 1.1, 80.0, -6999.0, -6999.0, -3.0, 0.3, -0.8, -3.0, 0.3, -6999.0, 0.0, 2020-03-07 03:00:00, -1.0, -0.616, -6999.0
None, 0.417, 77.2, 1.1, 77.0, -6999.0, -6999.0, -3.0, 0.4, -0.8, -3.0, -0.2, -6999.0, 0.0, 2020-03-07 04:00:00, -1.0, -0.554, -6999.0
None, 0.802, 71.6, 1.1, 72.0, -6999.0, -6999.0, -4.0, 0.8, -0.8, -4.0, -0.2, -6999.0, 0.0, 2020-03-07 05:00:00, -1.0, -0.62, -6999.0
None, 0.416, 75.4, 1.1, 75.0, -6999.0, -6999.0, -3.0, 0.4, -0.8, -3.0, 0.0, -6999.0, 0.0, 2020-03-07 06:00:00, -1.0, -0.574, -6999.0
None, 0.464, 71.8, 0.8, 72.0, -6999.0, -6999.0, -4.0, 0.5, 0.4, -4.0, 0.3, -6999.0, 0.0, 2020-03-07 07:00:00, -1.0, -0.67, -6999.0
None, 1.139, 63.0, 1.1, 63.0, -6999.0, -6999.0, -5.0, 1.1, 0.4, -5.0, -0.3, -6999.0, 0.0, 2020-03-07 08:00:00, -1.0, -0.625, -6999.0
None, 1.515, 63.94, 1.5, 64.0, -6999.0, -6999.0, -5.0, 1.5, 0.4, -5.0, -0.3, -6999.0, 0.0, 2020-03-07 09:00:00, -1.0, -0.602, -6999.0
None, 1.754, 64.41, 1.8, 64.0, -6999.0, -6999.0, -4.0, 1.8, 0.4, -4.0, 0.0, -6999.0, 0.0, 2020-03-07 10:00:00, -1.0, -0.635, -6999.0
None, 3.009, 58.67, 3.0, 59.0, -6999.0, -6999.0, -4.0, 3.0, 0.4, -4.0, -0.2, -6999.0, 0.0, 2020-03-07 11:00:00, -1.0, -0.573, -6999.0
None, 5.203, 48.88, 5.2, 49.0, -6999.0, -6999.0, -5.0, 5.2, 0.4, -5.0, -1.7, -6999.0, 0.0, 2020-03-07 12:00:00, -1.0, -0.566, -6999.0
None, 6.81, 51.22, 7.4, 51.0, -6999.0, -6999.0, -3.0, 6.8, 0.4, -3.0, 0.0, -6999.0, 0.0, 2020-03-07 13:00:00, -1.0, -0.971, -6999.0
None, 5.294, 68.12, 7.4, 68.0, -6999.0, -6999.0, 0.0, 5.3, 0.4, 0.0, 1.2, -6999.0, 0.0, 2020-03-07 14:00:00, -1.0, -0.878, -6999.0
None, 1.895, 81.3, 7.4, 81.0, -6999.0, -6999.0, -1.0, 1.9, 0.4, -1.0, 1.6, -6999.0, 0.0, 2020-03-07 15:00:00, -1.0, -0.667, -6999.0
None, 2.983, 76.1, 7.4, 76.0, -6999.0, -6999.0, -1.0, 3.0, 0.4, -1.0, 0.0, -6999.0, 0.0, 2020-03-07 16:00:00, -1.0, -0.731, -6999.0
None, 2.909, 73.0, 7.4, 73.0, -6999.0, -6999.0, -1.0, 2.9, 0.4, -1.0, 0.0, -6999.0, 0.0, 2020-03-07 17:00:00, -1.0, -0.558, -6999.0
None, 2.478, 73.7, 7.4, 74.0, -6999.0, -6999.0, -2.0, 2.5, 0.4, -2.0, 0.0, -6999.0, 0.0, 2020-03-07 18:00:00, -1.0, -0.705, -6999.0
None, 0.838, 88.1, 2.5, 88.0, -6999.0, -6999.0, -1.0, 0.8, 0.5, -1.0, 0.0, -6999.0, 0.0, 2020-03-07 19:00:00, -1.0, -0.547, -6999.0
None, 0.116, 91.5, 2.5, 92.0, -6999.0, -6999.0, -1.0, 0.1, 0.0, -1.0, 0.0, -6999.0, 0.0, 2020-03-07 20:00:00, -1.0, -0.582, -6999.0
None, -0.927, 93.6, None, None, None, None, None, None, None, -2.0, None, None, None, 2020-03-07 21:00:00, None, -0.546, None
None, -1.213, 94.7, 2.5, 95.0, -6999.0, -6999.0, -2.0, -1.2, -1.3, -2.0, -0.1, -6999.0, 0.0, 2020-03-07 22:00:00, -1.0, -0.564, -6999.0
None, -1.309, 95.3, 2.5, 95.0, -6999.0, -6999.0, -2.0, -1.3, -1.8, -2.0, -0.3, -6999.0, 0.0, 2020-03-07 23:00:00, -1.0, -0.67, -6999.0
None, -2.13, 95.6, 2.5, 96.0, -6999.0, -6999.0, -3.0, -2.1, -2.2, -3.0, -0.1, -6999.0, 0.0, 2020-03-08 00:00:00, -1.0, -0.615, -6999.0
None, -1.744, 94.8, 2.5, 95.0, -6999.0, -6999.0, -2.0, -1.7, -2.3, -2.0, 0.0, -6999.0, 0.0, 2020-03-08 01:00:00, -1.0, -0.686, -6999.0
None, -2.612, 95.5, 2.5, 96.0, -6999.0, -6999.0, -3.0, -2.6, -2.6, -3.0, None, -6999.0, 0.0, 2020-03-08 03:00:00, -1.0, -0.681, -6999.0
None, -2.612, 95.5, 2.5, 97.0, -6999.0, -6999.0, -3.0, -2.9, -2.9, -3.0, 0.0, -6999.0, 0.0, 2020-03-08 04:00:00, -1.0, -0.681, -6999.0
None, -2.943, 95.3, 2.5, 95.0, -6999.0, -6999.0, -4.0, -2.9, -3.2, -4.0, 0.1, -6999.0, 0.0, 2020-03-08 05:00:00, -1.0, -0.699, -6999.0
None, -2.989, 96.6, 2.5, 97.0, -6999.0, -6999.0, -3.0, -3.0, -3.5, -3.0, 0.0, -6999.0, 0.0, 2020-03-08 06:00:00, -1.0, -0.566, -6999.0
None, -2.175, 86.8, -2.2, 87.0, -6999.0, -6999.0, -4.0, -2.2, -3.1, -4.0, 0.1, -6999.0, 0.0, 2020-03-08 07:00:00, -1.0, -0.546, -6999.0
None, -2.168, 78.1, -2.0, 78.0, -6999.0, -6999.0, -5.0, -2.2, -3.1, -5.0, 0.5, -6999.0, 0.0, 2020-03-08 08:00:00, -1.0, -0.67, -6999.0
None, -2.311, 75.9, -2.0, 76.0, -6999.0, -6999.0, -6.0, -2.3, -3.1, -6.0, 0.6, -6999.0, 0.0, 2020-03-08 09:00:00, -1.0, -0.655, -6999.0
None, -1.502, 64.56, -1.4, 65.0, -6999.0, -6999.0, -7.0, -1.5, -3.1, -7.0, -0.8, -6999.0, 0.0, 2020-03-08 10:00:00, -1.0, -0.658, -6999.0
None, -0.73, 69.29, -0.7, 69.0, -6999.0, -6999.0, -5.0, -0.7, -3.1, -5.0, -1.2, -6999.0, 0.0, 2020-03-08 11:00:00, -1.0, -0.534, -6999.0
None, 0.757, 61.25, 0.8, 61.0, -6999.0, -6999.0, -6.0, 0.8, -3.1, -6.0, -1.2, -6999.0, 0.0, 2020-03-08 12:00:00, -1.0, -0.661, -6999.0
None, 2.991, 52.12, 3.1, 52.0, -6999.0, -6999.0, -6.0, 3.0, -3.1, -6.0, -0.9, -6999.0, 0.0, 2020-03-08 13:00:00, -1.0, -0.57, -6999.0
None, 3.181, 56.94, 4.7, 57.0, -6999.0, -6999.0, -5.0, 3.2, -3.1, -5.0, 0.6, -6999.0, 0.0, 2020-03-08 14:00:00, -1.0, -0.662, -6999.0
None, 3.559, 63.47, 4.7, 63.0, -6999.0, -6999.0, -3.0, 3.6, -3.1, -3.0, 0.6, -6999.0, 0.0, 2020-03-08 15:00:00, -1.0, -0.855, -6999.0
None, 1.125, 80.8, 4.7, 81.0, -6999.0, -6999.0, -2.0, 1.1, -3.1, -2.0, 1.3, -6999.0, 0.0, 2020-03-08 16:00:00, -1.0, -0.609, -6999.0
None, 2.163, 78.6, 4.7, 79.0, -6999.0, -6999.0, -1.0, 2.2, -3.1, -1.0, 0.2, -6999.0, 0.0, 2020-03-08 17:00:00, -1.0, -0.648, -6999.0
None, 1.602, 80.9, 4.7, 81.0, -6999.0, -6999.0, -1.0, 1.6, -3.1, -1.0, 0.3, -6999.0, 0.0, 2020-03-08 18:00:00, -1.0, -0.704, -6999.0
None, 1.851, 77.1, 2.2, 77.0, -6999.0, -6999.0, -2.0, 1.9, 1.5, -2.0, -0.1, -6999.0, 0.0, 2020-03-08 19:00:00, -1.0, -0.582, -6999.0
None, 0.548, 84.7, 2.2, 85.0, -6999.0, -6999.0, -2.0, 0.5, 0.5, -2.0, 0.2, -6999.0, 0.0, 2020-03-08 20:00:00, -1.0, -0.667, -6999.0
None, 0.072, 87.5, 2.2, 88.0, -6999.0, -6999.0, -2.0, 0.1, -0.1, -2.0, 0.0, -6999.0, 0.0, 2020-03-08 21:00:00, -1.0, -0.572, -6999.0
None, -0.638, 87.2, 2.2, 87.0, -6999.0, -6999.0, -2.0, -0.6, -0.6, -2.0, 0.1, -6999.0, 0.0, 2020-03-08 22:00:00, -1.0, -0.723, -6999.0
None, -1.116, 92.2, 2.2, 92.0, -6999.0, -6999.0, -2.0, -1.1, -1.3, -2.0, -0.2, -6999.0, 0.0, 2020-03-08 23:00:00, -1.0, -0.593, -6999.0
None, -1.84, 93.0, 2.2, 93.0, -6999.0, -6999.0, -3.0, -1.8, -2.0, -3.0, 0.2, -6999.0, 0.0, 2020-03-09 00:00:00, -1.0, -0.641, -6999.0
None, -2.13, 94.5, 2.2, 95.0, -6999.0, -6999.0, -3.0, -2.1, -2.3, -3.0, 0.1, -6999.0, 0.0, 2020-03-09 01:00:00, -1.0, -0.597, -6999.0
None, -2.178, 94.6, 2.2, 95.0, -6999.0, -6999.0, -3.0, -2.2, -2.5, -3.0, 0.0, -6999.0, 0.0, 2020-03-09 02:00:00, -1.0, -0.567, -6999.0
None, -1.937, 92.2, 2.2, 92.0, -6999.0, -6999.0, -3.0, -1.9, -2.5, -3.0, 0.4, -6999.0, 0.0, 2020-03-09 03:00:00, -1.0, -0.644, -6999.0
None, -2.371, 94.9, 2.2, 95.0, -6999.0, -6999.0, -3.0, -2.4, -2.7, -3.0, -0.7, -6999.0, 0.0, 2020-03-09 04:00:00, -1.0, -0.585, -6999.0
None, -2.468, 94.1, 2.2, 94.0, -6999.0, -6999.0, -3.0, -2.5, -2.9, -3.0, 2.0, -6999.0, 0.0, 2020-03-09 05:00:00, -1.0, -0.591, -6999.0
None, -1.502, 87.8, 2.2, 88.0, -6999.0, -6999.0, -3.0, -1.5, -2.9, -3.0, -2.5, -6999.0, 0.0, 2020-03-09 06:00:00, -1.0, -0.529, -6999.0
None, -1.792, 86.2, -1.4, 86.0, -6999.0, -6999.0, -4.0, -1.8, -1.9, -4.0, 4.4, -6999.0, 0.0, 2020-03-09 07:00:00, -1.0, -0.593, -6999.0
None, -1.792, 83.4, -1.4, 83.0, -6999.0, -6999.0, -4.0, -1.8, -2.2, -4.0, 0.0, -6999.0, 0.0, 2020-03-09 08:00:00, -1.0, -0.649, -6999.0
None, -1.309, 78.8, -1.3, 79.0, -6999.0, -6999.0, -4.0, -1.3, -2.2, -4.0, -4.9, -6999.0, 0.0, 2020-03-09 09:00:00, -1.0, -0.561, -6999.0
None, -0.827, 71.9, -0.6, 72.0, -6999.0, -6999.0, -5.0, -0.8, -2.2, -5.0, 0.1, -6999.0, 0.0, 2020-03-09 10:00:00, -1.0, -0.642, -6999.0
None, 0.413, 65.9, 0.4, 66.0, -6999.0, -6999.0, -5.0, 0.4, -2.2, -5.0, -0.3, -6999.0, 0.0, 2020-03-09 11:00:00, -1.0, -0.584, -6999.0
None, 1.899, 57.53, 1.9, 58.0, -6999.0, -6999.0, -6.0, 1.9, -2.2, -6.0, -1.0, -6999.0, 0.0, 2020-03-09 12:00:00, -1.0, -0.641, -6999.0
None, 3.323, 57.17, 3.5, 57.0, -6999.0, -6999.0, -4.0, 3.3, -2.2, -4.0, -0.2, -6999.0, 0.0, 2020-03-09 13:00:00, -1.0, -0.644, -6999.0
None, 4.02, 55.47, 5.2, 55.0, -6999.0, -6999.0, -4.0, 4.0, -2.2, -4.0, 0.3, -6999.0, 0.0, 2020-03-09 14:00:00, -1.0, -0.567, -6999.0
None, 5.224, 51.09, 5.2, 51.0, -6999.0, -6999.0, -4.0, 5.2, -2.2, -4.0, 0.3, -6999.0, 0.0, 2020-03-09 15:00:00, -1.0, -0.702, -6999.0
None, 5.516, 50.89, 5.8, 51.0, -6999.0, -6999.0, -4.0, 5.5, -2.2, -4.0, 0.4, -6999.0, 0.0, 2020-03-09 16:00:00, -1.0, -0.636, -6999.0
None, 4.995, 69.23, 5.8, 69.0, -6999.0, -6999.0, 0.0, 5.0, -2.2, 0.0, 0.4, -6999.0, 0.0, 2020-03-09 17:00:00, -1.0, -0.75, -6999.0
None, 3.706, 78.8, 5.8, 79.0, -6999.0, -6999.0, 0.0, 3.7, -2.2, 0.0, 0.5, -6999.0, 0.0, 2020-03-09 18:00:00, -1.0, -0.661, -6999.0
None, 3.128, 75.9, 3.9, 76.0, -6999.0, -6999.0, -1.0, 3.1, 2.7, -1.0, 0.4, -6999.0, 0.0, 2020-03-09 19:00:00, -1.0, -0.537, -6999.0
None, 2.701, 76.1, 3.9, 76.0, -6999.0, -6999.0, -1.0, 2.7, 2.7, -1.0, 0.0, -6999.0, 0.0, 2020-03-09 20:00:00, -1.0, -0.734, -6999.0
None, 2.91, 77.6, 3.9, 78.0, -6999.0, -6999.0, -1.0, 2.9, 2.0, -1.0, 0.0, -6999.0, 0.0, 2020-03-09 21:00:00, -1.0, -0.725, -6999.0
None, 1.947, 90.8, 3.9, 91.0, -6999.0, -6999.0, 1.0, 1.9, 1.8, 1.0, 0.0, -6999.0, 0.0, 2020-03-09 22:00:00, -1.0, -0.557, -6999.0
None, 1.561, 93.1, 3.9, 93.0, -6999.0, -6999.0, 1.0, 1.6, 1.6, 1.0, 0.6, -6999.0, 0.0, 2020-03-09 23:00:00, -1.0, -0.595, -6999.0
None, 0.934, 95.0, 3.9, 95.0, -6999.0, -6999.0, 0.0, 0.9, 0.9, 0.0, 1.1, -6999.0, 0.0, 2020-03-10 00:00:00, -1.0, -0.557, -6999.0
None, 0.741, 96.2, 3.9, 96.0, -6999.0, -6999.0, 0.0, 0.7, 0.7, 0.0, 1.3, -6999.0, 0.0, 2020-03-10 01:00:00, 0.0, -0.423, -6999.0
None, 0.838, 96.8, 3.9, 97.0, -6999.0, -6999.0, 0.0, 0.8, 0.7, 0.0, 1.4, -6999.0, 0.0, 2020-03-10 02:00:00, 0.0, -0.269, -6999.0
None, 1.079, 96.9, 3.9, 97.0, -6999.0, -6999.0, 1.0, 1.1, 0.7, 1.0, 1.9, -6999.0, 0.0, 2020-03-10 03:00:00, 0.0, -0.186, -6999.0
