station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
91.3, None, None, None, 1.302, 233.8, None, None, 8.0, 985.0, None, None, None, None, None, -0.026, None, None, 9.56, None, None, None, None, 58.19, None, None, None, None, None, None, 2020-01-01 00:00:00, None
94.6, None, None, None, 1.786, 262.4, None, None, 8.0, 986.0, None, None, None, None, None, -0.018, None, None, 9.11, None, None, None, None, 64.15, None, None, None, None, None, None, 2020-01-01 01:00:00, None
95.7, None, None, None, 1.003, 209.5, None, None, 8.0, 986.0, None, None, None, None, None, 0.011, None, None, 8.83, None, None, None, None, 52.52, None, None, None, None, None, None, 2020-01-01 02:00:00, None
90.0, None, None, None, 2.704, 277.4, None, None, 7.0, 986.0, None, None, None, None, None, 0.263, None, None, 8.96, None, None, None, None, 76.78, None, None, None, None, None, None, 2020-01-01 03:00:00, None
86.6, None, None, None, 3.89, 347.0, None, None, 7.0, 987.0, None, None, None, None, None, 0.003, None, None, 9.15, None, None, None, None, 57.21, None, None, None, None, None, None, 2020-01-01 04:00:00, None
82.0, None, None, None, 6.19, 329.7, None, None, 6.0, 988.0, None, None, None, None, None, -0.09, None, None, 9.08, None, None, None, None, 54.32, None, None, None, None, None, None, 2020-01-01 05:00:00, None
86.2, None, None, None, 9.09, 321.5, None, None, 6.0, 988.0, None, None, None, None, None, -0.216, None, None, 8.53, None, None, None, None, 43.5, None, None, None, None, None, None, 2020-01-01 06:00:00, None
89.7, None, None, None, 3.381, 312.8, None, None, 6.0, 990.0, None, None, None, None, None, -0.242, None, None, 8.02, None, None, None, None, 57.17, None, None, None, None, None, None, 2020-01-01 07:00:00, None
88.7, None, None, None, 1.35, 207.9, None, None, 6.0, 990.0, None, None, None, None, None, -0.359, None, None, 7.88, None, None, None, None, 47.56, None, None, None, None, None, None, 2020-01-01 08:00:00, None
86.0, None, None, None, 2.187, 285.9, None, None, 6.0, 992.0, None, None, None, None, None, -0.295, None, None, 7.867, None, None, None, None, 61.33, None, None, None, None, None, None, 2020-01-01 09:00:00, None
83.7, None, None, None, 1.94, 253.2, None, None, 6.0, 993.0, None, None, None, None, None, -0.23, None, None, 8.37, None, None, None, None, 68.41, None, None, None, None, None, None, 2020-01-01 10:00:00, None
79.27, None, None, None, 4.992, 319.4, None, None, 6.0, 993.0, None, None, None, None, None, -0.023, None, None, 9.24, None, None, None, None, 43.9, None, None, None, None, None, None, 2020-01-01 11:00:00, None
69.97, None, None, None, 3.433, 307.4, None, None, 5.0, 993.0, None, None, None, None, None, 0.095, None, None, 10.46, None, None, None, None, 66.96, None, None, None, None, None, None, 2020-01-01 12:00:00, None
73.09, None, None, None, 2.026, 309.9, None, None, 6.0, 994.0, None, None, None, None, None, -0.09, None, None, 10.51, None, None, None, None, 73.6, None, None, None, None, None, None, 2020-01-01 13:00:00, None
78.39, None, None, None, 2.221, 303.7, None, None, 6.0, 994.0, None, None, None, None, None, -0.052, None, None, 9.61, None, None, None, None, 64.96, None, None, None, None, None, None, 2020-01-01 14:00:00, None
77.45, None, None, None, 3.268, 301.7, None, None, 6.0, 994.0, None, None, None, None, None, -0.18, None, None, 9.26, None, None, None, None, 65.89, None, None, None, None, None, None, 2020-01-01 15:00:00, None
