pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 6.847, 84.8, 16.2, 85.0, 5.0, 6.8, 6.6, 1018.6, 0.0, 5.0, 887.0, 0.0,2020-06-17 00:00:00, -6999.0, 887.0,25
None, 7.077, 83.6, 16.2, 84.0, 5.0, 7.1, 6.6, 1018.7, 0.0, 5.0, 887.0, 0.0,2020-06-17 01:00:00, -6999.0, 887.0,25
None, 7.208, 81.3, 16.2, 81.0, 4.0, 7.2, 6.6, 1018.7, 0.0, 4.0, 887.0, 0.0,2020-06-17 02:00:00, -6999.0, 887.0,25
None, 5.701, 88.9, 16.2, 89.0, 4.0, 5.7, 5.7, 1018.8, 0.0, 4.0, 887.0, 0.0,2020-06-17 03:00:00, -6999.0, 887.0,25
None, 4.62, 91.4, 16.2, 91.0, 3.0, 4.6, 4.6, 1018.9, 0.0, 3.0, 887.0, 0.0,2020-06-17 04:00:00, -6999.0, 887.0,25
None, 4.668, 91.8, 16.2, 92.0, 4.0, 4.7, 4.3, 1019.9, 0.0, 4.0, 888.0, 0.0,2020-06-17 05:00:00, -6999.0, 888.0,25
None, 5.2, 90.5, 16.2, 91.0, 4.0, 5.2, 4.3, 1019.8, 0.0, 4.0, 888.0, 0.0,2020-06-17 06:00:00, -6999.0, 888.0,25
None, 6.871, 84.3, 6.9, 84.0, 4.0, 6.9, 5.2, 1019.7, 0.0, 4.0, 888.0, 0.0,2020-06-17 07:00:00, -6999.0, 888.0,25
None, 8.85, 72.68, 9.0, 73.0, 4.0, 8.9, 5.2, 1020.9, 0.0, 4.0, 889.0, 0.0,2020-06-17 08:00:00, -6999.0, 889.0,25
None, 12.44, 56.48, 12.4, 56.0, 4.0, 12.4, 5.2, 1019.7, 0.0, 4.0, 888.0, 0.0,2020-06-17 09:00:00, -6999.0, 888.0,25
None, 15.86, 41.82, 16.1, 42.0, 3.0, 15.9, 5.2, 1020.6, 0.0, 3.0, 889.0, 0.0,2020-06-17 10:00:00, -6999.0, 889.0,25
None, 17.22, 42.23, 17.7, 42.0, 4.0, 17.2, 5.2, 1019.5, 0.0, 4.0, 888.0, 0.0,2020-06-17 11:00:00, -6999.0, 888.0,25
None, 17.75, 39.72, 18.3, 40.0, 4.0, 17.8, 5.2, 1019.4, 0.0, 4.0, 888.0, 0.0,2020-06-17 12:00:00, -6999.0, 888.0,25
None, 18.04, 38.48, 18.4, 38.0, 3.0, 18.0, 5.2, 1018.1, 0.0, 3.0, 887.0, 0.0,2020-06-17 13:00:00, -6999.0, 887.0,25
None, 17.43, 39.94, 18.4, 40.0, 4.0, 17.4, 5.2, 1019.4, 0.9, 4.0, 888.0, 0.0,2020-06-17 14:00:00, -6999.0, 888.0,25
None, 19.06, 33.4, 19.0, 33.0, 2.0, 19.1, 5.2, 1018.2, 0.0, 2.0, 887.0, 0.0,2020-06-17 15:00:00, -6999.0, 887.0,25
None, 19.41, 32.34, 19.5, 32.0, 3.0, 19.4, 5.2, 1019.4, 0.0, 3.0, 888.0, 0.0,2020-06-17 16:00:00, -6999.0, 888.0,25
0.9, 19.5, 33.16, 19.6, 33.0, 2.0, 19.5, 5.2, 1019.4, 0.0, 2.0, 888.0, 0.0,2020-06-17 17:00:00, -6999.0, 888.0,25
