RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 14.0, 4.954, 223.8, -48.0, 9.3, None, None, 224.0, None, None, -6999.0, None, None, None, None, 9.27, None, 14.5, -6999.0, None, 28.93, 5.0, 9.3, -0.1, -6999.0,2020-06-17 00:00:00, -6999.0,25
None, None, None, 11.9, 6.461, 212.1, -48.0, 8.5, None, None, 212.0, None, None, -6999.0, None, None, None, None, 8.55, None, 14.5, -6999.0, None, 17.46, 6.5, 8.6, 0.0, -6999.0,2020-06-17 01:00:00, -6999.0,25
None, None, None, 14.8, 8.11, 206.5, -48.0, 8.3, None, None, 207.0, None, None, -6999.0, None, None, None, None, 8.6, None, 14.5, -6999.0, None, 15.48, 8.1, 8.6, 0.0, -6999.0,2020-06-17 02:00:00, -6999.0,25
None, None, None, 15.3, 9.66, 204.8, -48.0, 7.8, None, None, 205.0, None, None, -6999.0, None, None, None, None, 7.8, None, 14.5, -6999.0, None, 15.42, 9.7, 7.8, -0.2, -6999.0,2020-06-17 03:00:00, -6999.0,25
None, None, None, 13.9, 9.41, 202.1, -49.0, 7.5, None, None, 202.0, None, None, -6999.0, None, None, None, None, 7.48, None, 14.5, -6999.0, None, 10.12, 9.4, 7.5, 0.0, -6999.0,2020-06-17 04:00:00, -6999.0,25
None, None, None, 14.8, 9.69, 203.9, -49.0, 6.9, None, None, 204.0, None, None, -6999.0, None, None, None, None, 6.899, None, 14.5, -6999.0, None, 11.1, 9.7, 6.9, -0.1, -6999.0,2020-06-17 05:00:00, -6999.0,25
None, None, None, 17.0, 10.46, 193.2, -49.0, 6.8, None, None, 193.0, None, None, -6999.0, None, None, None, None, 6.839, None, 14.5, -6999.0, None, 12.79, 10.5, 6.8, -0.3, -6999.0,2020-06-17 06:00:00, -6999.0,25
None, None, None, 15.3, 9.41, 194.5, -49.0, 6.8, None, None, 195.0, None, None, -6999.0, None, None, None, None, 7.62, None, 7.6, -6999.0, None, 15.29, 9.4, 7.6, 0.0, -6999.0,2020-06-17 07:00:00, -6999.0,25
None, None, None, 17.2, 9.76, 194.4, -47.0, 6.8, None, None, 194.0, None, None, -6999.0, None, None, None, None, 9.95, None, 10.0, -6999.0, None, 16.44, 9.8, 10.0, 0.0, -6999.0,2020-06-17 08:00:00, -6999.0,25
None, None, None, 18.7, 8.93, 201.7, -47.0, 6.8, None, None, 202.0, None, None, -6999.0, None, None, None, None, 10.87, None, 11.0, -6999.0, None, 17.69, 8.9, 10.9, 0.0, -6999.0,2020-06-17 09:00:00, -6999.0,25
None, None, None, 18.8, 7.34, 202.0, -46.0, 6.8, None, None, 202.0, None, None, -6999.0, None, None, None, None, 11.25, None, 11.8, -6999.0, None, 23.02, 7.3, 11.3, 0.0, -6999.0,2020-06-17 10:00:00, -6999.0,25
