max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
7.9,-6999.0,36.0,13.8,-6999.0,5.3,5.1, 0.0,273.0,0.0,2020-06-17 00:00:00,16.0,-6999.0,25
7.9,-6999.0,29.8,12.7,-6999.0,5.4,4.9, 0.0,271.0,-1.0,2020-06-17 01:00:00,16.0,-6999.0,25
7.9,-6999.0,32.3,12.3,-6999.0,4.9,4.7, 0.0,270.0,0.0,2020-06-17 02:00:00,16.0,-6999.0,25
7.9,-6999.0,30.6,9.7,-6999.0,4.6,-6999.0, 0.0,279.0,0.0,2020-06-17 03:00:00,15.0,-6999.0,25
7.9,-6999.0,27.5,11.1,-6999.0,4.7,-6999.0, 0.0,273.0,0.0,2020-06-17 04:00:00,15.0,-6999.0,25
7.9,-6999.0,24.6,9.1,-6999.0,4.3,-6999.0, 0.0,283.0,0.0,2020-06-17 05:00:00,15.0,-6999.0,25
7.9,-6999.0,21.0,7.7,-6999.0,4.6,-6999.0, 0.0,286.0,0.0,2020-06-17 06:00:00,15.0,-6999.0,25
5.2,-6999.0,13.9,6.2,-6999.0,4.7,4.6, 0.0,280.0,0.0,2020-06-17 07:00:00,14.0,-6999.0,25
5.2,-6999.0,15.9,7.8,-6999.0,5.1,4.5, 0.0,271.0,1.0,2020-06-17 08:00:00,15.0,-6999.0,25
6.9,-6999.0,12.4,5.3,-6999.0,6.9,4.5, 0.0,260.0,-2.0,2020-06-17 09:00:00,13.0,-6999.0,25
8.5,-6999.0,11.0,2.9,-6999.0,8.5,4.5, 0.0,221.0,2.0,2020-06-17 10:00:00,15.0,-6999.0,25
9.8,-6999.0,13.0,5.9,-6999.0,8.3,4.5, 0.0,235.0,-1.0,2020-06-17 11:00:00,14.0,-6999.0,25
10.0,-6999.0,12.6,1.7,-6999.0,9.9,4.5, 0.0,206.0,1.0,2020-06-17 12:00:00,14.0,-6999.0,25
14.0,-6999.0,15.6,2.8,-6999.0,14.0,4.5, 0.0,139.0,-1.0,2020-06-17 13:00:00,13.0,-6999.0,25
14.0,-6999.0,17.6,4.4,-6999.0,12.4,4.5, 0.0,181.0,-2.0,2020-06-17 14:00:00,11.0,-6999.0,25
15.0,-6999.0,21.9,5.3,-6999.0,13.7,4.5, 0.0,170.0,-2.0,2020-06-17 15:00:00,9.0,-6999.0,25
15.0,-6999.0,18.1,5.2,-6999.0,13.9,4.5, 0.0,222.0,1.0,2020-06-17 16:00:00,10.0,-6999.0,25
15.0,-6999.0,21.7,8.9,-6999.0,14.3,4.5, 0.0,237.0,-2.0,2020-06-17 17:00:00,8.0,-6999.0,25
15.0,-6999.0,25.6,9.4,-6999.0,14.3,4.5, 0.0,235.0,0.0,2020-06-17 18:00:00,8.0,-6999.0,25
14.4,-6999.0,21.5,7.1,-6999.0,12.2,12.2, 0.0,248.0,-1.0,2020-06-17 19:00:00,7.0,-6999.0,25
14.4,-6999.0,21.0,9.2,-6999.0,11.4,11.4, 0.0,266.0,-1.0,2020-06-17 20:00:00,6.0,-6999.0,25
14.4,-6999.0,21.0,9.4,-6999.0,10.7,10.7, 0.0,274.0,0.0,2020-06-17 21:00:00,7.0,-6999.0,25
14.4,-6999.0,21.5,10.0,-6999.0,10.5,10.2, 0.0,275.0,-2.0,2020-06-17 22:00:00,5.0,-6999.0,25
14.4,-6999.0,21.6,8.6,-6999.0,10.0,9.9, 0.0,287.0,1.0,2020-06-17 23:00:00,6.0,-6999.0,25
14.4,-6999.0,22.7,9.3,-6999.0,9.6,-6999.0, 0.0,281.0,0.0,2020-06-18 00:00:00,6.0,-6999.0,25
14.4,-6999.0,15.2,6.5,-6999.0,9.0,-6999.0, 0.0,279.0,-1.0,2020-06-18 01:00:00,5.0,-6999.0,25
14.4,-6999.0,11.4,2.7,-6999.0,8.7,-6999.0, 0.0,15.0,0.0,2020-06-18 02:00:00,5.0,-6999.0,25
14.4,-6999.0,15.0,7.9,-6999.0,7.8,-6999.0, 0.0,30.0,-1.0,2020-06-18 03:00:00,5.0,-6999.0,25
14.4,-6999.0,18.7,9.3,-6999.0,7.3,-6999.0, 0.0,18.0,1.0,2020-06-18 04:00:00,5.0,-6999.0,25
14.4,-6999.0,18.3,9.6,-6999.0,6.4,-6999.0, 0.0,20.0,0.0,2020-06-18 05:00:00,5.0,-6999.0,25
14.4,-6999.0,19.3,10.1,-6999.0,6.4,-6999.0, 0.0,27.0,0.0,2020-06-18 06:00:00,5.0,-6999.0,25
6.4,-6999.0,18.3,10.4,-6999.0,6.2,6.1, 0.0,39.0,0.0,2020-06-18 07:00:00,5.0,-6999.0,25
6.6,-6999.0,19.5,10.0,-6999.0,6.5,6.1, 0.0,31.0,0.0,2020-06-18 08:00:00,4.0,-6999.0,25
6.9,-6999.0,20.6,10.7,-6999.0,6.8,6.1, 0.0,19.0,1.0,2020-06-18 09:00:00,5.0,-6999.0,25
7.2,-6999.0,23.6,10.7,-6999.0,7.2,6.1, 0.0,23.0,-3.0,2020-06-18 10:00:00,2.0,-6999.0,25
7.8,-6999.0,21.8,10.2,-6999.0,7.8,6.1, 0.0,37.0,1.0,2020-06-18 11:00:00,4.0,-6999.0,25
7.9,-6999.0,18.5,10.1,-6999.0,7.9,6.1, 0.0,35.0,2.0,2020-06-18 12:00:00,5.0,-6999.0,25
9.1,-6999.0,16.6,9.0,-6999.0,8.6,6.1, 0.0,54.0,1.0,2020-06-18 13:00:00,6.0,-6999.0,25
9.3,-6999.0,21.4,10.6,-6999.0,8.9,6.1, 0.0,65.0,0.0,2020-06-18 14:00:00,6.0,-6999.0,25
9.3,-6999.0,22.4,9.7,-6999.0,9.1,6.1, 0.0,50.0,1.0,2020-06-18 15:00:00,6.0,-6999.0,25
9.5,-6999.0,19.8,9.2,-6999.0,9.3,6.1, 0.0,58.0,-1.0,2020-06-18 16:00:00,6.0,-6999.0,25
9.5,-6999.0,19.5,8.8,-6999.0,9.2,6.1, 0.0,54.0,1.0,2020-06-18 17:00:00,7.0,-6999.0,25
