pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 11.64, 75.08, None, None, 12.08, 7.555, 198.6, None, None, None, None, None, None, 8.0, 930.0, None, None, None,2020-06-17 00:00:00, None, None,25
None, 11.48, 76.61, None, None, 25.07, 5.636, 190.9, None, None, None, None, None, None, 8.0, 930.0, None, None, None,2020-06-17 01:00:00, None, None,25
None, 10.12, 87.1, None, None, 43.99, 0.926, 319.8, None, None, None, None, None, None, 8.0, 930.0, None, None, None,2020-06-17 02:00:00, None, None,25
None, 10.21, 84.2, None, None, 48.38, 3.84, 224.2, None, None, None, None, None, None, 8.0, 930.0, None, None, None,2020-06-17 03:00:00, None, None,25
None, 9.26, 89.4, None, None, 7.4, 8.32, 190.8, None, None, None, None, None, None, 8.0, 930.0, None, None, None,2020-06-17 04:00:00, None, None,25
None, 9.14, 89.6, None, None, 11.55, 6.894, 197.9, None, None, None, None, None, None, 8.0, 931.0, None, None, None,2020-06-17 05:00:00, None, None,25
None, 9.69, 88.0, None, None, 16.91, 5.224, 214.2, None, None, None, None, None, None, 8.0, 931.0, None, None, None,2020-06-17 06:00:00, None, None,25
None, 10.67, 83.9, None, None, 22.84, 3.837, 235.0, None, None, None, None, None, None, 8.0, 932.0, None, None, None,2020-06-17 07:00:00, None, None,25
None, 12.61, 74.74, None, None, 65.78, 2.298, 223.6, None, None, None, None, None, None, 8.0, 932.0, None, None, None,2020-06-17 08:00:00, None, None,25
None, 13.87, 69.8, None, None, 37.81, 3.274, 342.6, None, None, None, None, None, None, 8.0, 932.0, None, None, None,2020-06-17 09:00:00, None, None,25
None, 14.55, 71.67, None, None, 37.07, 4.702, 11.91, None, None, None, None, None, None, 9.0, 933.0, None, None, None,2020-06-17 10:00:00, None, None,25
None, 14.74, 69.99, None, None, 17.02, 6.658, 40.54, None, None, None, None, None, None, 9.0, 933.0, None, None, None,2020-06-17 11:00:00, None, None,25
None, 15.53, 70.0, None, None, 41.52, 7.264, 4.51, None, None, None, None, None, None, 10.0, 933.0, None, None, None,2020-06-17 12:00:00, None, None,25
None, 15.86, 64.21, None, None, 28.71, 8.95, 12.06, None, None, None, None, None, None, 8.0, 932.0, None, None, None,2020-06-17 13:00:00, None, None,25
None, 17.07, 58.15, None, None, 33.87, 7.452, 31.5, None, None, None, None, None, None, 9.0, 932.0, None, None, None,2020-06-17 14:00:00, None, None,25
None, 16.76, 65.06, None, None, 29.46, 8.74, 1.602, None, None, None, None, None, None, 10.0, 933.0, None, None, None,2020-06-17 15:00:00, None, None,25
None, 17.22, 62.16, None, None, 37.61, 4.461, 286.8, None, None, None, None, None, None, 10.0, 933.0, None, None, None,2020-06-17 16:00:00, None, None,25
None, 17.21, 59.6, None, None, 32.39, 4.373, 351.3, None, None, None, None, None, None, 9.0, 933.0, None, None, None,2020-06-17 17:00:00, None, None,25
None, 16.45, 68.72, None, None, 34.79, 6.588, 287.5, None, None, None, None, None, None, 10.0, 934.0, None, None, None,2020-06-17 18:00:00, None, None,25
None, 16.22, 71.16, None, None, 20.72, 4.506, 32.1, None, None, None, None, None, None, 11.0, 934.0, None, None, None,2020-06-17 19:00:00, None, None,25
