RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
18.6, None, None, 13.1, 8.63, 355.3, -16.0, 6.2, -16.0, 355.0, None, None, -6999.0, None, None, None, None, 6.577, None, 11.4, 19.0, None, 13.59, 8.6, 6.6, 0.0, -6999.0,2020-06-17 00:00:00, -6999.0,25
18.52, None, None, 15.5, 9.04, 356.9, -15.0, 6.2, -15.0, 357.0, None, None, -6999.0, None, None, None, None, 6.859, None, 11.4, 19.0, None, 13.31, 9.0, 6.9, 0.0, -6999.0,2020-06-17 01:00:00, -6999.0,25
18.54, None, None, 13.4, 6.962, 351.4, -16.0, 6.2, -16.0, 351.0, None, None, -6999.0, None, None, None, None, 6.576, None, 11.4, 19.0, None, 13.15, 7.0, 6.6, -0.1, -6999.0,2020-06-17 02:00:00, -6999.0,25
18.71, None, None, 15.6, 7.03, 350.4, -16.0, 6.0, -16.0, 350.0, None, None, -6999.0, None, None, None, None, 6.007, None, 11.4, 19.0, None, 16.97, 7.0, 6.0, 0.0, -6999.0,2020-06-17 03:00:00, -6999.0,25
18.9, None, None, 15.6, 5.92, 2.252, -16.0, 5.4, -16.0, 2.0, None, None, -6999.0, None, None, None, None, 5.383, None, 11.4, 19.0, None, 22.52, 5.9, 5.4, 0.1, -6999.0,2020-06-17 04:00:00, -6999.0,25
19.1, None, None, 9.7, 6.255, 348.3, -17.0, 4.6, -17.0, 348.0, None, None, -6999.0, None, None, None, None, 4.904, None, 11.4, 19.0, None, 13.41, 6.3, 4.9, 0.1, -6999.0,2020-06-17 05:00:00, -6999.0,25
18.64, None, None, 16.4, 7.4, 356.2, -16.0, 4.6, -16.0, 356.0, None, None, -6999.0, None, None, None, None, 6.459, None, 11.4, 19.0, None, 17.02, 7.4, 6.5, -0.3, -6999.0,2020-06-17 06:00:00, -6999.0,25
17.61, None, None, 14.5, 5.991, 356.8, -14.0, 6.5, -14.0, 357.0, None, None, -6999.0, None, None, None, None, 9.88, None, 9.9, 18.0, None, 20.48, 6.0, 9.9, -0.5, -6999.0,2020-06-17 07:00:00, -6999.0,25
17.56, None, None, 14.5, 6.465, 354.5, -14.0, 6.5, -14.0, 355.0, None, None, -6999.0, None, None, None, None, 9.83, None, 10.5, 18.0, None, 20.1, 6.5, 9.8, -0.5, -6999.0,2020-06-17 08:00:00, -6999.0,25
17.32, None, None, 14.8, 7.18, 335.0, -13.0, 6.5, -13.0, 335.0, None, None, -6999.0, None, None, None, None, 10.64, None, 10.7, 17.0, None, 18.68, 7.2, 10.6, -0.6, -6999.0,2020-06-17 09:00:00, -6999.0,25
17.52, None, None, 17.8, 6.161, 330.8, -14.0, 6.5, -14.0, 331.0, None, None, -6999.0, None, None, None, None, 9.99, None, 10.8, 18.0, None, 25.35, 6.2, 10.0, -0.3, -6999.0,2020-06-17 10:00:00, -6999.0,25
17.02, None, None, 18.3, 6.724, 321.0, -12.0, 6.5, -12.0, 321.0, None, None, -6999.0, None, None, None, None, 11.87, None, 11.9, 17.0, None, 29.54, 6.7, 11.9, -0.6, -6999.0,2020-06-17 11:00:00, -6999.0,25
17.12, None, None, 14.0, 3.902, 305.4, -13.0, 6.5, -13.0, 305.0, None, None, -6999.0, None, None, None, None, 11.5, None, 12.1, 17.0, None, 37.71, 3.9, 11.5, -0.1, -6999.0,2020-06-17 12:00:00, -6999.0,25
17.01, None, None, 16.5, 3.873, 292.2, -13.0, 6.5, -13.0, 292.0, None, None, -6999.0, None, None, None, None, 11.68, None, 12.1, 17.0, None, 37.44, 3.9, 11.7, 0.0, -6999.0,2020-06-17 13:00:00, -6999.0,25
16.99, None, None, 10.7, 2.42, 263.5, -12.0, 6.5, -12.0, 264.0, None, None, -6999.0, None, None, None, None, 11.73, None, 12.1, 17.0, None, 45.86, 2.4, 11.7, -0.2, -6999.0,2020-06-17 14:00:00, -6999.0,25
17.14, None, None, 10.1, 4.117, 245.5, -13.0, 6.5, -13.0, 246.0, None, None, -6999.0, None, None, None, None, 11.24, None, 12.1, 17.0, None, 31.13, 4.1, 11.2, 0.3, -6999.0,2020-06-17 15:00:00, -6999.0,25
17.03, None, None, 7.8, 2.279, 253.1, -13.0, 6.5, -13.0, 253.0, None, None, -6999.0, None, None, None, None, 11.61, None, 12.1, 17.0, None, 40.04, 2.3, 11.6, -0.2, -6999.0,2020-06-17 16:00:00, -6999.0,25
17.1, None, None, 9.6, 2.13, 252.1, -13.0, 6.5, -13.0, 252.0, None, None, -6999.0, None, None, None, None, 11.38, None, 12.1, 17.0, None, 47.94, 2.1, 11.4, 0.0, -6999.0,2020-06-17 17:00:00, -6999.0,25
17.11, None, None, 12.4, 1.096, 282.7, -13.0, 6.5, -13.0, 283.0, None, None, -6999.0, None, None, None, None, 11.57, None, 12.1, 17.0, None, 64.27, 1.1, 11.6, -0.2, -6999.0,2020-06-17 18:00:00, -6999.0,25
