air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
7.0,6.3,2022-04-09 00:00:00,9.7,15
6.9,6.3,2022-04-09 01:00:00,9.7,15
7.0,6.3,2022-04-09 02:00:00,9.7,15
6.7,6.3,2022-04-09 03:00:00,9.7,15
6.5,6.3,2022-04-09 04:00:00,9.7,15
6.2,6.2,2022-04-09 05:00:00,9.7,15
5.9,5.9,2022-04-09 06:00:00,9.7,15
6.0,5.7,2022-04-09 07:00:00,6.0,15
5.8,5.7,2022-04-09 08:00:00,6.0,15
6.1,5.7,2022-04-09 09:00:00,6.3,15
5.7,5.6,2022-04-09 10:00:00,6.3,15
5.9,5.2,2022-04-09 11:00:00,6.3,15
6.3,5.2,2022-04-09 12:00:00,6.6,15
6.6,5.2,2022-04-09 13:00:00,7.2,15
7.5,5.2,2022-04-09 14:00:00,8.1,15
7.6,5.2,2022-04-09 15:00:00,8.1,15
8.0,5.2,2022-04-09 16:00:00,8.2,15
7.3,5.2,2022-04-09 17:00:00,8.4,15
7.0,5.2,2022-04-09 18:00:00,8.4,15
6.6,6.6,2022-04-09 19:00:00,7.0,15
6.7,6.6,2022-04-09 20:00:00,7.0,15
6.8,6.6,2022-04-09 21:00:00,7.0,15
6.1,6.1,2022-04-09 22:00:00,7.0,15
5.0,5.0,2022-04-09 23:00:00,7.0,15
4.9,4.8,2022-04-10 00:00:00,7.0,15
5.5,4.8,2022-04-10 01:00:00,7.0,15
5.3,4.8,2022-04-10 02:00:00,7.0,15
5.5,4.8,2022-04-10 03:00:00,7.0,15
5.2,4.6,2022-04-10 04:00:00,7.0,15
3.5,3.4,2022-04-10 05:00:00,7.0,15
3.6,3.3,2022-04-10 06:00:00,7.0,15
3.6,3.4,2022-04-10 07:00:00,3.6,15
3.7,3.4,2022-04-10 08:00:00,3.7,15
4.0,3.4,2022-04-10 09:00:00,4.1,15
5.7,3.4,2022-04-10 11:00:00,6.0,15
5.7,3.4,2022-04-10 12:00:00,6.3,15
5.7,3.4,2022-04-10 13:00:00,6.3,15
6.8,3.4,2022-04-10 14:00:00,6.8,15
5.9,3.4,2022-04-10 15:00:00,6.9,15
7.2,3.4,2022-04-10 16:00:00,7.2,15
8.3,3.4,2022-04-10 17:00:00,10.8,15
7.0,3.4,2022-04-10 18:00:00,10.8,15
4.3,4.1,2022-04-10 19:00:00,7.0,15
4.3,4.1,2022-04-10 20:00:00,7.0,15
4.7,4.1,2022-04-10 21:00:00,7.0,15
5.2,4.1,2022-04-10 22:00:00,7.0,15
4.7,4.1,2022-04-10 23:00:00,7.0,15
3.7,3.6,2022-04-11 00:00:00,7.0,15
3.0,3.0,2022-04-11 01:00:00,7.0,15
2.9,2.8,2022-04-11 02:00:00,7.0,15
3.1,2.8,2022-04-11 03:00:00,7.0,15
3.4,2.8,2022-04-11 04:00:00,7.0,15
3.1,2.8,2022-04-11 05:00:00,7.0,15
3.7,2.8,2022-04-11 06:00:00,7.0,15
4.6,3.7,2022-04-11 07:00:00,4.6,15
5.8,3.7,2022-04-11 08:00:00,6.0,15
6.9,3.7,2022-04-11 09:00:00,7.1,15
9.3,3.7,2022-04-11 10:00:00,9.3,15
9.8,3.7,2022-04-11 11:00:00,9.8,15
10.4,3.7,2022-04-11 12:00:00,10.4,15
11.9,3.7,2022-04-11 13:00:00,12.1,15
11.2,3.7,2022-04-11 14:00:00,12.3,15
10.1,3.7,2022-04-11 15:00:00,12.5,15
9.9,3.7,2022-04-11 16:00:00,12.5,15
10.0,3.7,2022-04-11 17:00:00,12.5,15
