air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
-4.5, -4.464, -4.5, 0.0, -1.0, -3.2, 331.2,2022-04-09 00:00:00, 331.0, -52.0, 420.0,15
-4.8, -4.766, -4.8, 0.0, 3.0, -3.2, 334.09,2022-04-09 01:00:00, 334.0, -52.0, 418.0,15
-5.2, -5.203, -5.2, 0.0, 0.0, -3.2, 333.61,2022-04-09 02:00:00, 334.0, -53.0, 415.0,15
-5.0, -5.023, -5.2, 0.0, 2.0, -3.2, 335.71,2022-04-09 03:00:00, 336.0, -53.0, 413.0,15
-5.4, -5.365, -5.4, 0.0, 1.0, -3.2, 336.29,2022-04-09 04:00:00, 336.0, -53.0, 413.0,15
-5.7, -5.717, -5.8, 0.0, 2.0, -3.2, 338.69,2022-04-09 05:00:00, 339.0, -53.0, 412.0,15
-6.3, -6.31, -6.3, 0.0, 1.0, -3.2, 339.35,2022-04-09 06:00:00, 339.0, -53.0, 410.0,15
-6.5, -6.541, -6.6, 0.0, 0.0, -6.3, 338.89,2022-04-09 07:00:00, 339.0, -54.0, 407.0,15
-6.5, -6.454, -6.7, 0.0, -2.0, -6.3, 336.99,2022-04-09 08:00:00, 337.0, -54.0, 406.0,15
-4.9, -4.88, -6.7, 0.0, 0.0, -4.1, 336.99,2022-04-09 09:00:00, 337.0, -53.0, 427.0,15
-5.3, -5.326, -6.7, 0.0, 0.0, -4.1, 336.55,2022-04-09 10:00:00, 337.0, -53.0, 455.0,15
-4.0, -3.991, -6.7, 0.0, 0.0, -3.3, 336.4,2022-04-09 11:00:00, 336.0, -52.0, 484.0,15
-4.4, -4.359, -6.7, 0.0, 0.0, -3.3, 336.09,2022-04-09 12:00:00, 336.0, -52.0, 489.0,15
-3.5, -3.53, -6.7, 0.0, 2.0, -2.7, 338.34,2022-04-09 13:00:00, 338.0, -52.0, 526.0,15
-4.4, -4.416, -6.7, 0.0, 0.0, -2.7, 338.3,2022-04-09 14:00:00, 338.0, -52.0, 505.0,15
-3.9, -3.935, -6.7, 0.0, 2.0, -2.7, 339.93,2022-04-09 15:00:00, 340.0, -52.0, 505.0,15
-3.8, -3.794, -6.7, 0.0, 0.0, -2.7, 339.95,2022-04-09 16:00:00, 340.0, -52.0, 499.0,15
