CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.896, 63.0, None, None, None, None, 9.12, 0.0, 242.6, -11.0, None, -5.9, -6.1, None, None, None, -3.2, None, None, 63.0, None,2022-04-09 00:00:00, None, None,15
None, -6.373, 66.35, None, None, None, None, 9.2, 0.0, 240.4, -11.0, None, -6.4, -6.4, None, None, None, -3.2, None, None, 66.0, None,2022-04-09 01:00:00, None, None,15
None, -7.678, 95.5, None, None, None, None, 11.48, 0.0, 250.8, -8.0, None, -7.7, -7.9, None, None, None, -3.2, None, None, 96.0, None,2022-04-09 02:00:00, None, None,15
None, -7.537, 95.0, None, None, None, None, 9.32, 0.0, 239.8, -8.0, None, -7.5, -7.9, None, None, None, -3.2, None, None, 95.0, None,2022-04-09 03:00:00, None, None,15
None, -7.714, 94.8, None, None, None, None, 13.46, 0.005, 262.3, -8.0, None, -7.7, -7.9, None, None, None, -3.2, None, None, 95.0, None,2022-04-09 04:00:00, None, None,15
None, -7.9, 94.0, None, None, None, None, 11.2, 0.013, 268.1, -8.0, None, -7.9, -7.9, None, None, None, -3.2, None, None, 94.0, None,2022-04-09 05:00:00, None, None,15
None, -8.07, 93.3, None, None, None, None, 12.1, 0.029, 268.0, -9.0, None, -8.1, -8.2, None, None, None, -3.2, None, None, 93.0, None,2022-04-09 06:00:00, None, None,15
None, -8.72, 92.1, None, None, None, None, 12.68, 0.022, 271.2, -10.0, None, -8.7, -8.8, None, None, None, -8.1, None, None, 92.0, None,2022-04-09 07:00:00, None, None,15
None, -9.15, 91.6, None, None, None, None, 9.71, 0.006, 273.9, -10.0, None, -9.2, -9.2, None, None, None, -8.1, None, None, 92.0, None,2022-04-09 08:00:00, None, None,15
None, -8.95, 91.0, None, None, None, None, 9.97, 0.0, 274.9, -10.0, None, -9.0, -9.2, None, None, None, -8.1, None, None, 91.0, None,2022-04-09 09:00:00, None, None,15
None, -8.44, 91.4, None, None, None, None, 15.56, 0.0, 258.6, -10.0, None, -8.4, -9.2, None, None, None, -8.1, None, None, 91.0, None,2022-04-09 10:00:00, None, None,15
None, -8.82, 89.9, None, None, None, None, 22.19, 0.0, 251.4, -10.0, None, -8.8, -9.2, None, None, None, -8.1, None, None, 90.0, None,2022-04-09 11:00:00, None, None,15
None, -8.67, 88.4, None, None, None, None, 17.7, 0.0, 265.8, -10.0, None, -8.7, -9.2, None, None, None, -7.8, None, None, 88.0, None,2022-04-09 12:00:00, None, None,15
None, -8.04, 88.2, None, None, None, None, 22.52, 0.0, 243.1, -10.0, None, -8.0, -9.2, None, None, None, -7.5, None, None, 88.0, None,2022-04-09 13:00:00, None, None,15
