RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
96.8, None, None, None, 1.095, 257.6, 0.0, -0.2, None, None, None, None, None, 73.0, None, 73.3, None, None, 0.544, None, 2.6, 97.0, None, 67.41, None, 0.5, 0.0, 0.0,2022-04-09 00:00:00,15
96.2, None, None, None, 1.556, 285.7, -1.0, -0.2, None, None, None, None, None, 73.0, None, 73.23, None, None, -0.086, None, 2.6, 96.0, None, 63.79, None, -0.1, 0.0, 0.0,2022-04-09 01:00:00,15
91.6, None, None, None, 3.0, 140.7, -1.0, -0.2, None, None, None, None, None, 73.0, None, 73.25, None, None, 0.364, None, 2.6, 92.0, None, 63.78, None, 0.4, -0.1, 0.0,2022-04-09 02:00:00,15
90.0, None, None, None, 5.905, 121.2, -1.0, -0.2, None, None, None, None, None, 73.0, None, 73.2, None, None, 0.015, None, 2.6, 90.0, None, 38.81, None, 0.0, 0.0, 0.0,2022-04-09 03:00:00,15
92.8, None, None, None, 3.179, 114.6, -1.0, -0.3, None, None, None, None, None, 73.0, None, 73.24, None, None, -0.231, None, 2.6, 93.0, None, 54.35, None, -0.2, 0.1, 0.0,2022-04-09 04:00:00,15
92.5, None, None, None, 0.949, 9.7, -1.0, -0.5, None, None, None, None, None, 73.0, None, 73.22, None, None, -0.494, None, 2.6, 93.0, None, 70.33, None, -0.5, 0.1, 0.0,2022-04-09 05:00:00,15
95.4, None, None, None, 1.5, 282.2, -2.0, -0.9, None, None, None, None, None, 73.0, None, 73.19, None, None, -0.952, None, 2.6, 95.0, None, 22.69, None, -1.0, -0.1, 0.0,2022-04-09 06:00:00,15
94.9, None, None, None, 1.562, 282.1, -1.0, -1.0, None, None, None, None, None, 73.0, None, 72.98, None, None, -0.699, None, -0.7, 95.0, None, 37.01, None, -0.7, 0.0, 0.0,2022-04-09 07:00:00,15
85.9, None, None, None, 0.742, 49.5, -1.0, -1.0, None, None, None, None, None, 73.0, None, 72.89, None, None, 0.765, None, 0.7, 86.0, None, 65.06, None, 0.8, 0.2, 0.0,2022-04-09 08:00:00,15
80.4, None, None, None, 1.847, 99.3, 1.0, -1.0, None, None, None, None, None, 73.0, None, 72.76, None, None, 3.514, None, 3.5, 80.0, None, 43.79, None, 3.5, 0.4, 0.0,2022-04-09 09:00:00,15
