WDIR_VECT,time,TEMP_MEAN,week_of_year
None,2018-06-18 00:00:00,21.9,25
None,2018-06-18 01:00:00,21.0,25
None,2018-06-18 02:00:00,20.6,25
None,2018-06-18 03:00:00,19.8,25
None,2018-06-18 04:00:00,18.7,25
None,2018-06-18 05:00:00,18.2,25
None,2018-06-18 06:00:00,17.1,25
None,2018-06-18 07:00:00,18.0,25
None,2018-06-18 08:00:00,19.5,25
None,2018-06-18 09:00:00,20.9,25
None,2018-06-18 10:00:00,23.0,25
None,2018-06-18 11:00:00,24.5,25
None,2018-06-18 12:00:00,25.8,25
None,2018-06-18 13:00:00,26.9,25
None,2018-06-18 14:00:00,27.2,25
None,2018-06-18 15:00:00,28.2,25
None,2018-06-18 16:00:00,29.0,25
None,2018-06-18 17:00:00,29.4,25
None,2018-06-18 18:00:00,29.7,25
None,2018-06-18 19:00:00,30.3,25
None,2018-06-18 20:00:00,29.3,25
None,2018-06-18 21:00:00,26.0,25
None,2018-06-18 22:00:00,23.9,25
None,2018-06-18 23:00:00,23.2,25
None,2018-06-19 00:00:00,21.5,25
None,2018-06-19 01:00:00,21.1,25
None,2018-06-19 02:00:00,20.5,25
None,2018-06-19 03:00:00,20.6,25
None,2018-06-19 04:00:00,20.1,25
None,2018-06-19 05:00:00,19.8,25
None,2018-06-19 06:00:00,19.2,25
None,2018-06-19 07:00:00,19.3,25
None,2018-06-19 08:00:00,19.3,25
None,2018-06-19 09:00:00,20.1,25
None,2018-06-19 10:00:00,20.7,25
None,2018-06-19 11:00:00,21.1,25
None,2018-06-19 12:00:00,22.1,25
None,2018-06-19 13:00:00,22.7,25
None,2018-06-19 14:00:00,23.5,25
None,2018-06-19 15:00:00,24.5,25
None,2018-06-19 16:00:00,25.2,25
None,2018-06-19 17:00:00,25.9,25
None,2018-06-19 18:00:00,26.5,25
None,2018-06-19 19:00:00,26.4,25
None,2018-06-19 20:00:00,23.8,25
None,2018-06-19 21:00:00,23.0,25
None,2018-06-19 22:00:00,22.2,25
None,2018-06-19 23:00:00,20.6,25
None,2018-06-20 00:00:00,20.4,25
None,2018-06-20 01:00:00,20.0,25
None,2018-06-20 02:00:00,19.9,25
None,2018-06-20 03:00:00,19.2,25
None,2018-06-20 04:00:00,18.7,25
None,2018-06-20 05:00:00,18.8,25
None,2018-06-20 06:00:00,18.4,25
None,2018-06-20 07:00:00,18.3,25
None,2018-06-20 08:00:00,20.4,25
None,2018-06-20 09:00:00,21.7,25
None,2018-06-20 10:00:00,22.9,25
None,2018-06-20 11:00:00,23.3,25
None,2018-06-20 12:00:00,24.3,25
None,2018-06-20 13:00:00,24.5,25
None,2018-06-20 14:00:00,26.3,25
None,2018-06-20 15:00:00,27.0,25
None,2018-06-20 16:00:00,27.8,25
None,2018-06-20 17:00:00,28.0,25
None,2018-06-20 18:00:00,27.8,25
None,2018-06-20 19:00:00,27.3,25
None,2018-06-20 20:00:00,26.6,25
None,2018-06-20 21:00:00,26.1,25
None,2018-06-20 22:00:00,24.4,25
None,2018-06-20 23:00:00,23.3,25
None,2018-06-21 00:00:00,22.2,25
None,2018-06-21 01:00:00,21.1,25
None,2018-06-21 02:00:00,20.9,25
None,2018-06-21 03:00:00,20.0,25
None,2018-06-21 04:00:00,18.5,25
None,2018-06-21 05:00:00,16.0,25
None,2018-06-21 06:00:00,15.4,25
None,2018-06-21 07:00:00,15.2,25
None,2018-06-21 08:00:00,15.0,25
None,2018-06-21 09:00:00,15.2,25
None,2018-06-21 10:00:00,15.5,25
None,2018-06-21 11:00:00,15.8,25
None,2018-06-21 12:00:00,16.2,25
None,2018-06-21 13:00:00,16.6,25
None,2018-06-21 14:00:00,17.3,25
None,2018-06-21 15:00:00,18.5,25
None,2018-06-21 16:00:00,19.5,25
None,2018-06-21 17:00:00,20.0,25
None,2018-06-21 18:00:00,20.4,25
None,2018-06-21 19:00:00,19.9,25
None,2018-06-21 20:00:00,19.6,25
None,2018-06-21 21:00:00,18.7,25
None,2018-06-21 22:00:00,17.6,25
None,2018-06-21 23:00:00,17.2,25
None,2018-06-22 00:00:00,16.4,25
None,2018-06-22 01:00:00,16.0,25
None,2018-06-22 02:00:00,15.5,25
None,2018-06-22 03:00:00,15.3,25
None,2018-06-22 04:00:00,15.0,25
None,2018-06-22 05:00:00,14.2,25
None,2018-06-22 06:00:00,13.8,25
None,2018-06-22 07:00:00,14.0,25
None,2018-06-22 08:00:00,14.3,25
None,2018-06-22 09:00:00,14.6,25
None,2018-06-22 10:00:00,15.0,25
None,2018-06-22 11:00:00,15.0,25
None,2018-06-22 12:00:00,15.2,25
None,2018-06-22 13:00:00,15.7,25
None,2018-06-22 14:00:00,15.9,25
None,2018-06-22 16:00:00,17.5,25
None,2018-06-22 17:00:00,17.6,25
None,2018-06-22 18:00:00,17.2,25
None,2018-06-22 19:00:00,16.8,25
None,2018-06-22 20:00:00,16.5,25
