WSPD_SCLR,time,week_of_year
1.3095,2018-06-18 00:00:00,25
1.75238,2018-06-18 01:00:00,25
1.15286,2018-06-18 02:00:00,25
1.11704,2018-06-18 03:00:00,25
1.12961,2018-06-18 04:00:00,25
0.810542,2018-06-18 05:00:00,25
1.28685,2018-06-18 06:00:00,25
1.29954,2018-06-18 07:00:00,25
1.94092,2018-06-18 08:00:00,25
1.49475,2018-06-18 09:00:00,25
1.51622,2018-06-18 10:00:00,25
1.11181,2018-06-18 11:00:00,25
1.12763,2018-06-18 12:00:00,25
2.17756,2018-06-18 13:00:00,25
3.00533,2018-06-18 14:00:00,25
3.17593,2018-06-18 15:00:00,25
3.01271,2018-06-18 16:00:00,25
3.31324,2018-06-18 17:00:00,25
3.36535,2018-06-18 18:00:00,25
3.17659,2018-06-18 19:00:00,25
2.39536,2018-06-18 20:00:00,25
2.5033,2018-06-18 21:00:00,25
2.67774,2018-06-18 22:00:00,25
2.33319,2018-06-18 23:00:00,25
1.48331,2018-06-19 00:00:00,25
0.915075,2018-06-19 01:00:00,25
1.33122,2018-06-19 02:00:00,25
0.842174,2018-06-19 03:00:00,25
1.50144,2018-06-19 04:00:00,25
0.381057,2018-06-19 05:00:00,25
1.65242,2018-06-19 06:00:00,25
2.61701,2018-06-19 07:00:00,25
2.34623,2018-06-19 08:00:00,25
2.17337,2018-06-19 09:00:00,25
1.87131,2018-06-19 10:00:00,25
1.84866,2018-06-19 11:00:00,25
1.4914,2018-06-19 12:00:00,25
1.80151,2018-06-19 13:00:00,25
1.51631,2018-06-19 14:00:00,25
1.90019,2018-06-19 15:00:00,25
1.48241,2018-06-19 16:00:00,25
1.58003,2018-06-19 17:00:00,25
1.56868,2018-06-19 18:00:00,25
1.47117,2018-06-19 19:00:00,25
1.66183,2018-06-19 20:00:00,25
1.45288,2018-06-19 21:00:00,25
1.28415,2018-06-19 22:00:00,25
1.39928,2018-06-19 23:00:00,25
0.841794,2018-06-20 00:00:00,25
0.962986,2018-06-20 01:00:00,25
1.54611,2018-06-20 02:00:00,25
0.272985,2018-06-20 03:00:00,25
1.54146,2018-06-20 04:00:00,25
1.00107,2018-06-20 05:00:00,25
0.855839,2018-06-20 06:00:00,25
1.79514,2018-06-20 07:00:00,25
1.96278,2018-06-20 08:00:00,25
1.37328,2018-06-20 09:00:00,25
1.60325,2018-06-20 10:00:00,25
1.73596,2018-06-20 11:00:00,25
1.41607,2018-06-20 12:00:00,25
0.95403,2018-06-20 13:00:00,25
1.75725,2018-06-20 14:00:00,25
2.56131,2018-06-20 15:00:00,25
2.64537,2018-06-20 16:00:00,25
2.74909,2018-06-20 17:00:00,25
2.64015,2018-06-20 18:00:00,25
5.17889,2018-06-20 19:00:00,25
3.75092,2018-06-20 20:00:00,25
2.6733,2018-06-20 21:00:00,25
1.79373,2018-06-20 22:00:00,25
1.76024,2018-06-20 23:00:00,25
2.46266,2018-06-21 00:00:00,25
3.02594,2018-06-21 01:00:00,25
3.22028,2018-06-21 02:00:00,25
4.16655,2018-06-21 03:00:00,25
3.09933,2018-06-21 04:00:00,25
1.88517,2018-06-21 05:00:00,25
2.19182,2018-06-21 06:00:00,25
2.42771,2018-06-21 07:00:00,25
3.04938,2018-06-21 08:00:00,25
3.64045,2018-06-21 09:00:00,25
3.86392,2018-06-21 10:00:00,25
3.29588,2018-06-21 11:00:00,25
2.61132,2018-06-21 12:00:00,25
3.03759,2018-06-21 13:00:00,25
1.89102,2018-06-21 14:00:00,25
1.8703,2018-06-21 15:00:00,25
1.65484,2018-06-21 16:00:00,25
2.43955,2018-06-21 17:00:00,25
2.8549,2018-06-21 18:00:00,25
3.13788,2018-06-21 19:00:00,25
3.35699,2018-06-21 20:00:00,25
3.15419,2018-06-21 21:00:00,25
2.90407,2018-06-21 22:00:00,25
3.98334,2018-06-21 23:00:00,25
3.06784,2018-06-22 00:00:00,25
3.05556,2018-06-22 01:00:00,25
2.26407,2018-06-22 02:00:00,25
2.93828,2018-06-22 03:00:00,25
3.08752,2018-06-22 04:00:00,25
2.17808,2018-06-22 05:00:00,25
2.67682,2018-06-22 06:00:00,25
3.44985,2018-06-22 07:00:00,25
4.03324,2018-06-22 08:00:00,25
4.38275,2018-06-22 09:00:00,25
4.84937,2018-06-22 10:00:00,25
4.71576,2018-06-22 11:00:00,25
4.59114,2018-06-22 12:00:00,25
5.48228,2018-06-22 13:00:00,25
5.44177,2018-06-22 14:00:00,25
5.94893,2018-06-22 15:00:00,25
5.54955,2018-06-22 16:00:00,25
5.89361,2018-06-22 17:00:00,25
4.9358,2018-06-22 18:00:00,25
4.48919,2018-06-22 19:00:00,25
3.76682,2018-06-22 20:00:00,25
1.83573,2018-06-22 21:00:00,25
2.27981,2018-06-22 22:00:00,25
3.04818,2018-06-22 23:00:00,25
4.15477,2018-06-23 00:00:00,25
2.74977,2018-06-23 01:00:00,25
2.93112,2018-06-23 02:00:00,25
2.62991,2018-06-23 03:00:00,25
2.16994,2018-06-23 04:00:00,25
2.18679,2018-06-23 05:00:00,25
3.09449,2018-06-23 06:00:00,25
4.11322,2018-06-23 07:00:00,25
3.57975,2018-06-23 08:00:00,25
3.75443,2018-06-23 09:00:00,25
3.57983,2018-06-23 10:00:00,25
4.24005,2018-06-23 11:00:00,25
5.4148,2018-06-23 12:00:00,25
4.91013,2018-06-23 13:00:00,25
4.39631,2018-06-23 14:00:00,25
4.7836,2018-06-23 15:00:00,25
4.75156,2018-06-23 16:00:00,25
5.48778,2018-06-23 17:00:00,25
6.2144,2018-06-23 18:00:00,25
5.134,2018-06-23 19:00:00,25
4.92649,2018-06-23 20:00:00,25
4.64354,2018-06-23 21:00:00,25
3.19682,2018-06-23 22:00:00,25
3.49008,2018-06-23 23:00:00,25
3.93573,2018-06-24 00:00:00,25
3.94119,2018-06-24 01:00:00,25
3.72677,2018-06-24 02:00:00,25
3.73864,2018-06-24 03:00:00,25
2.98337,2018-06-24 04:00:00,25
2.64241,2018-06-24 05:00:00,25
2.17576,2018-06-24 06:00:00,25
3.05578,2018-06-24 07:00:00,25
3.9402,2018-06-24 08:00:00,25
3.99342,2018-06-24 09:00:00,25
4.22815,2018-06-24 10:00:00,25
3.34131,2018-06-24 11:00:00,25
3.84742,2018-06-24 12:00:00,25
4.51758,2018-06-24 13:00:00,25
5.2124,2018-06-24 14:00:00,25
3.76508,2018-06-24 15:00:00,25
2.2892,2018-06-24 16:00:00,25
3.06876,2018-06-24 17:00:00,25
1.42174,2018-06-24 18:00:00,25
1.8461,2018-06-24 19:00:00,25
2.52777,2018-06-24 20:00:00,25
1.38999,2018-06-24 21:00:00,25
2.65814,2018-06-24 22:00:00,25
4.39876,2018-06-24 23:00:00,25
