WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, 21.0, 1.027, None,2018-06-18 00:00:00, 20.44,25
None, 20.4, 1.424, None,2018-06-18 01:00:00, 18.3,25
None, 18.3, 0.064, None,2018-06-18 02:00:00, 15.94,25
None, 15.9, 0.418, None,2018-06-18 03:00:00, 14.1,25
None, 14.1, None, None,2018-06-18 04:00:00, 13.56,25
None, 13.6, None, None,2018-06-18 05:00:00, 13.49,25
None, 13.5, None, None,2018-06-18 06:00:00, 14.3,25
None, 14.3, 0.377, None,2018-06-18 07:00:00, 15.07,25
None, 15.1, 1.318, None,2018-06-18 08:00:00, 16.76,25
None, 16.8, 1.322, None,2018-06-18 09:00:00, 18.97,25
None, 19.0, 0.987999, None,2018-06-18 10:00:00, 21.57,25
None, 21.6, 1.005, None,2018-06-18 11:00:00, 23.76,25
None, 23.8, 1.255, None,2018-06-18 12:00:00, 25.46,25
None, 25.5, 1.198, None,2018-06-18 13:00:00, 27.01,25
None, 27.0, 1.711, None,2018-06-18 14:00:00, 27.83,25
None, 27.8, 2.324, None,2018-06-18 15:00:00, 28.33,25
None, 28.3, 1.565, None,2018-06-18 16:00:00, 28.86,25
None, 28.9, 1.475, None,2018-06-18 17:00:00, 29.18,25
None, 29.2, 1.018, None,2018-06-18 18:00:00, 29.57,25
None, 29.6, 0.753, None,2018-06-18 19:00:00, 29.68,25
None, 29.7, 1.011, None,2018-06-18 20:00:00, 28.69,25
None, 28.7, 1.567, None,2018-06-18 21:00:00, 26.28,25
None, 26.3, 1.681, None,2018-06-18 22:00:00, 24.93,25
None, 24.9, 1.304, None,2018-06-18 23:00:00, 24.61,25
None, 24.6, 1.69, None,2018-06-19 00:00:00, 23.34,25
None, 23.3, 0.731998, None,2018-06-19 01:00:00, 21.4,25
None, 21.4, 0.555998, None,2018-06-19 02:00:00, 18.24,25
None, 18.2, 0.931999, None,2018-06-19 03:00:00, 17.65,25
None, 17.7, 0.782998, None,2018-06-19 04:00:00, 17.45,25
None, 17.5, 0.333999, None,2018-06-19 05:00:00, 14.61,25
None, 14.6, 0.143998, None,2018-06-19 06:00:00, 16.25,25
None, 16.3, 1.065, None,2018-06-19 07:00:00, 18.22,25
None, 18.2, 1.272, None,2018-06-19 08:00:00, 19.44,25
None, 19.4, 1.592, None,2018-06-19 09:00:00, 20.18,25
None, 20.2, 1.398, None,2018-06-19 10:00:00, 22.03,25
None, 22.0, 1.524, None,2018-06-19 11:00:00, 24.42,25
None, 24.4, 1.789, None,2018-06-19 12:00:00, 26.0,25
None, 26.0, 1.626, None,2018-06-19 13:00:00, 27.75,25
None, 27.8, 1.262, None,2018-06-19 14:00:00, 29.12,25
None, 29.1, 1.525, None,2018-06-19 15:00:00, 29.71,25
None, 29.7, 1.537, None,2018-06-19 16:00:00, 30.11,25
None, 30.1, 1.232, None,2018-06-19 17:00:00, 30.29,25
None, 30.3, 0.984, None,2018-06-19 18:00:00, 30.78,25
None, 30.8, 1.24, None,2018-06-19 19:00:00, 30.25,25
None, 30.3, 1.121, None,2018-06-19 20:00:00, 29.02,25
None, 29.0, 1.175, None,2018-06-19 21:00:00, 27.1,25
None, 27.1, 1.626, None,2018-06-19 22:00:00, 26.14,25
None, 26.1, 1.683, None,2018-06-19 23:00:00, 25.47,25
None, 25.5, 1.414, None,2018-06-20 00:00:00, 23.87,25
None, 23.9, 0.615, None,2018-06-20 01:00:00, 21.25,25
None, 21.3, None, None,2018-06-20 02:00:00, 19.82,25
None, 19.8, 0.754998, None,2018-06-20 03:00:00, 18.59,25
None, 18.6, 1.65, None,2018-06-20 04:00:00, 17.27,25
None, 17.3, 2.26, None,2018-06-20 05:00:00, 18.25,25
None, 18.3, 0.391999, None,2018-06-20 06:00:00, 17.94,25
None, 17.9, 1.042, None,2018-06-20 07:00:00, 19.4,25
None, 19.4, 1.606, None,2018-06-20 08:00:00, 19.65,25
None, 19.7, 2.508, None,2018-06-20 09:00:00, 19.99,25
None, 20.0, 1.786, None,2018-06-20 10:00:00, 22.59,25
None, 22.6, 1.471, None,2018-06-20 11:00:00, 24.16,25
None, 24.2, 1.768, None,2018-06-20 12:00:00, 22.66,25
None, 22.7, 1.112, None,2018-06-20 13:00:00, 21.81,25
None, 21.8, 1.603, None,2018-06-20 14:00:00, 24.37,25
None, 24.4, 2.644, None,2018-06-20 15:00:00, 27.43,25
None, 27.4, 2.664, None,2018-06-20 16:00:00, 27.29,25
None, 27.3, 2.188, None,2018-06-20 17:00:00, 27.71,25
None, 27.7, 1.919, None,2018-06-20 18:00:00, 27.39,25
None, 27.4, 1.42, None,2018-06-20 19:00:00, 26.24,25
None, 26.2, None, None,2018-06-20 20:00:00, None,25
None, None, 2.276, None,2018-06-21 10:00:00, 18.27,25
None, 18.3, 1.848, None,2018-06-21 11:00:00, 19.13,25
None, 19.1, 1.912, None,2018-06-21 12:00:00, 20.87,25
None, 20.9, 2.244, None,2018-06-21 13:00:00, 22.93,25
None, 22.9, 2.456, None,2018-06-21 14:00:00, 23.96,25
