SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,5.0, -1.0,0.0,6.3, None,2018-11-26 00:00:00,251.0,97.0,48
None,5.0, None,0.0,8.9, None,2018-11-26 00:15:00,86.0,97.0,48
None,5.0, None,0.0,6.8, None,2018-11-26 00:30:00,15.0,97.0,48
None,5.1, None,0.0,5.1, None,2018-11-26 00:45:00,107.0,97.0,48
None,5.2, 0.0,0.0,8.2, None,2018-11-26 01:00:00,107.0,97.0,48
None,5.2, None,0.254,9.7, None,2018-11-26 01:15:00,67.0,97.0,48
None,5.3, None,0.0,9.4, None,2018-11-26 01:30:00,96.0,97.0,48
None,5.3, None,0.0,8.3, None,2018-11-26 01:45:00,82.0,96.0,48
None,5.4, 1.0,0.0,7.4, None,2018-11-26 02:00:00,8.0,96.0,48
None,5.5, None,0.254,6.1, None,2018-11-26 02:15:00,97.0,97.0,48
None,5.5, None,0.0,8.2, None,2018-11-26 02:30:00,77.0,98.0,48
None,5.6, None,0.508,6.3, None,2018-11-26 02:45:00,64.0,98.0,48
None,5.5, 1.0,0.508,5.0, None,2018-11-26 03:00:00,264.0,98.0,48
None,5.6, None,0.254,6.9, None,2018-11-26 03:15:00,116.0,98.0,48
None,5.7, None,0.509,7.5, None,2018-11-26 03:30:00,117.0,98.0,48
None,5.9, None,0.508,7.7, None,2018-11-26 03:45:00,111.0,98.0,48
None,5.7, 2.0,0.508,3.3, None,2018-11-26 04:00:00,293.0,98.0,48
None,5.7, None,0.762,4.4, None,2018-11-26 04:15:00,176.0,99.0,48
None,5.7, None,0.254,4.8, None,2018-11-26 04:30:00,190.0,99.0,48
None,5.4, None,0.763,4.2, None,2018-11-26 04:45:00,277.0,99.0,48
None,5.5, 3.0,1.016,4.8, None,2018-11-26 05:00:00,7.0,99.0,48
None,5.5, None,1.016,5.0, None,2018-11-26 05:15:00,334.0,99.0,48
None,5.5, None,1.017,4.9, None,2018-11-26 05:30:00,353.0,99.0,48
None,5.6, None,0.762,5.3, None,2018-11-26 05:45:00,344.0,99.0,48
None,5.7, 4.0,1.271,4.9, None,2018-11-26 06:00:00,351.0,100.0,48
None,5.7, None,1.016,4.6, None,2018-11-26 06:15:00,347.0,100.0,48
None,5.8, None,1.016,3.9, None,2018-11-26 06:30:00,356.0,100.0,48
None,5.8, None,0.763,3.1, None,2018-11-26 06:45:00,349.0,100.0,48
None,5.8, 4.0,0.254,2.9, None,2018-11-26 07:00:00,3.0,100.0,48
None,5.8, None,0.254,4.9, None,2018-11-26 07:15:00,341.0,100.0,48
None,5.8, None,0.254,1.7, None,2018-11-26 07:30:00,355.0,100.0,48
None,5.9, None,0.254,4.9, None,2018-11-26 07:45:00,331.0,100.0,48
None,6.0, 1.0,0.0,3.0, None,2018-11-26 08:00:00,345.0,100.0,48
None,6.1, None,0.254,3.6, None,2018-11-26 08:15:00,339.0,100.0,48
None,6.3, None,0.254,2.2, None,2018-11-26 08:30:00,213.0,100.0,48
None,6.3, None,0.254,4.8, None,2018-11-26 08:45:00,157.0,100.0,48
None,6.4, 1.0,0.508,2.7, None,2018-11-26 09:00:00,168.0,100.0,48
None,6.6, None,0.509,2.5, None,2018-11-26 09:15:00,105.0,100.0,48
None,6.9, None,0.508,3.0, None,2018-11-26 09:30:00,137.0,100.0,48
None,7.0, None,0.762,3.0, None,2018-11-26 09:45:00,33.0,100.0,48
None,7.0, 3.0,0.762,6.5, None,2018-11-26 10:00:00,130.0,100.0,48
None,7.0, None,1.017,6.3, None,2018-11-26 10:15:00,136.0,100.0,48
None,7.2, None,1.016,7.1, None,2018-11-26 10:30:00,132.0,100.0,48
None,7.6, None,1.271,6.4, None,2018-11-26 10:45:00,130.0,100.0,48
None,8.0, 4.0,0.762,6.7, None,2018-11-26 11:00:00,125.0,100.0,48
None,8.6, None,1.016,6.0, None,2018-11-26 11:15:00,148.0,100.0,48
None,8.9, None,0.509,4.4, None,2018-11-26 11:30:00,156.0,100.0,48
None,9.8, None,0.762,4.7, None,2018-11-26 11:45:00,197.0,100.0,48
None,10.0, 3.0,0.508,4.1, None,2018-11-26 12:00:00,202.0,100.0,48
None,10.2, None,0.508,6.0, None,2018-11-26 12:15:00,207.0,100.0,48
None,10.2, None,0.508,4.8, None,2018-11-26 12:30:00,160.0,100.0,48
None,10.3, None,1.017,5.1, None,2018-11-26 12:45:00,302.0,100.0,48
None,10.4, 3.0,0.762,8.8, None,2018-11-26 13:00:00,253.0,100.0,48
None,10.4, None,1.016,7.5, None,2018-11-26 13:15:00,218.0,100.0,48
None,10.4, None,0.763,3.9, None,2018-11-26 13:30:00,197.0,100.0,48
None,10.4, None,0.762,4.3, None,2018-11-26 13:45:00,218.0,100.0,48
None,10.4, 3.0,0.508,4.3, None,2018-11-26 14:00:00,146.0,99.0,48
None,10.3, None,0.508,5.5, None,2018-11-26 14:15:00,185.0,99.0,48
None,10.3, None,0.254,6.1, None,2018-11-26 14:30:00,193.0,99.0,48
None,10.2, None,0.509,5.8, None,2018-11-26 14:45:00,187.0,99.0,48
None,10.3, 2.0,0.508,6.2, None,2018-11-26 15:00:00,185.0,99.0,48
None,10.2, None,0.508,4.9, None,2018-11-26 15:15:00,172.0,99.0,48
None,10.2, None,0.254,5.6, None,2018-11-26 15:30:00,172.0,99.0,48
None,10.1, None,0.254,5.4, None,2018-11-26 15:45:00,176.0,99.0,48
None,10.1, 2.0,0.0,5.4, None,2018-11-26 16:00:00,176.0,99.0,48
None,10.0, None,0.254,3.5, None,2018-11-26 16:15:00,182.0,99.0,48
None,10.0, None,0.254,4.7, None,2018-11-26 16:30:00,168.0,99.0,48
None,10.0, None,0.255,5.2, None,2018-11-26 16:45:00,167.0,100.0,48
None,9.9, 1.0,0.254,4.9, None,2018-11-26 17:00:00,160.0,100.0,48
None,9.8, None,0.254,4.9, None,2018-11-26 17:15:00,157.0,100.0,48
None,9.7, None,0.508,4.6, None,2018-11-26 17:30:00,142.0,100.0,48
None,9.6, None,0.0,4.2, None,2018-11-26 17:45:00,153.0,100.0,48
None,9.5, 1.0,0.254,3.7, None,2018-11-26 18:00:00,143.0,100.0,48
None,9.4, None,0.0,1.7, None,2018-11-26 18:15:00,156.0,100.0,48
None,9.4, None,0.254,4.4, None,2018-11-26 18:30:00,129.0,100.0,48
None,9.3, None,0.254,3.9, None,2018-11-26 18:45:00,138.0,100.0,48
None,9.2, 1.0,0.508,4.3, None,2018-11-26 19:00:00,139.0,100.0,48
None,9.1, None,0.255,5.1, None,2018-11-26 19:15:00,137.0,100.0,48
None,9.1, None,0.508,3.6, None,2018-11-26 19:30:00,163.0,100.0,48
None,9.0, None,0.508,3.2, None,2018-11-26 19:45:00,159.0,100.0,48
None,9.0, 1.0,0.762,3.7, None,2018-11-26 20:00:00,157.0,100.0,48
None,9.1, None,0.508,4.7, None,2018-11-26 20:15:00,137.0,100.0,48
None,9.2, None,0.254,4.4, None,2018-11-26 20:30:00,151.0,100.0,48
None,9.5, None,0.509,3.6, None,2018-11-26 20:45:00,164.0,100.0,48
None,9.6, 2.0,0.508,5.1, None,2018-11-26 21:00:00,142.0,100.0,48
None,9.9, None,0.508,4.8, None,2018-11-26 21:15:00,169.0,100.0,48
None,10.0, None,0.508,4.2, None,2018-11-26 21:30:00,190.0,100.0,48
None,10.0, None,0.508,3.7, None,2018-11-26 21:45:00,174.0,100.0,48
None,9.9, 3.0,0.509,3.6, None,2018-11-26 22:00:00,155.0,100.0,48
None,9.6, None,0.508,4.7, None,2018-11-26 22:15:00,128.0,100.0,48
None,9.5, None,0.508,5.4, None,2018-11-26 22:30:00,132.0,100.0,48
None,9.5, None,0.762,4.4, None,2018-11-26 22:45:00,116.0,100.0,48
None,9.5, 2.0,0.508,4.1, None,2018-11-26 23:00:00,137.0,100.0,48
None,9.4, None,0.509,5.4, None,2018-11-26 23:15:00,120.0,100.0,48
None,9.4, None,0.508,5.0, None,2018-11-26 23:30:00,121.0,100.0,48
None,9.4, None,0.508,6.4, None,2018-11-26 23:45:00,129.0,100.0,48
None,9.2, 2.0,0.762,4.9, None,2018-11-27 00:00:00,133.0,100.0,48
None,9.3, None,0.509,4.3, None,2018-11-27 00:15:00,157.0,100.0,48
None,9.3, None,0.508,4.4, None,2018-11-27 00:30:00,138.0,100.0,48
None,9.1, None,0.508,2.4, None,2018-11-27 00:45:00,131.0,100.0,48
None,9.0, 2.0,0.762,3.3, None,2018-11-27 01:00:00,181.0,100.0,48
None,9.0, None,0.762,7.3, None,2018-11-27 01:15:00,142.0,100.0,48
None,9.0, None,0.509,9.5, None,2018-11-27 01:30:00,141.0,100.0,48
None,9.0, None,0.508,8.5, None,2018-11-27 01:45:00,147.0,100.0,48
None,8.9, 2.0,0.254,8.2, None,2018-11-27 02:00:00,144.0,100.0,48
None,8.9, None,0.762,6.7, None,2018-11-27 02:15:00,150.0,100.0,48
None,8.9, None,0.508,9.2, None,2018-11-27 02:30:00,146.0,100.0,48
None,9.0, None,0.255,9.6, None,2018-11-27 02:45:00,158.0,100.0,48
None,9.1, 2.0,0.508,8.2, None,2018-11-27 03:00:00,161.0,100.0,48
None,9.3, None,1.777,5.8, None,2018-11-27 03:15:00,170.0,100.0,48
None,9.9, None,1.524,9.5, None,2018-11-27 03:30:00,231.0,100.0,48
None,9.8, None,1.016,13.3, None,2018-11-27 03:45:00,206.0,100.0,48
None,9.7, 6.0,0.763,10.2, None,2018-11-27 04:00:00,208.0,100.0,48
None,9.7, None,0.508,12.7, None,2018-11-27 04:15:00,233.0,100.0,48
None,9.7, None,0.254,10.6, None,2018-11-27 04:30:00,249.0,100.0,48
None,9.7, None,0.0,10.9, None,2018-11-27 04:45:00,301.0,99.0,48
None,9.8, 1.0,0.0,15.1, None,2018-11-27 05:00:00,277.0,99.0,48
