WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
94.7,0.6, 1.522,94.9,94.9,2018-12-10 00:00:00,0.637,50
87.9,0.8, 1.884,95.1,95.1,2018-12-10 01:00:00,0.762,50
99.3,1.1, 1.594,94.4,94.4,2018-12-10 02:00:00,1.116,50
100.3,1.2, 1.685,93.9,93.9,2018-12-10 03:00:00,1.181,50
99.6,1.3, 1.743,93.0,93.0,2018-12-10 04:00:00,1.253,50
93.9,1.6, 0.882,90.1,90.1,2018-12-10 05:00:00,1.632,50
93.7,1.4, 1.656,90.8,90.8,2018-12-10 06:00:00,1.414,50
111.4,1.2, 1.324,90.7,90.7,2018-12-10 07:00:00,1.177,50
112.8,0.7, 1.836,89.6,89.6,2018-12-10 08:00:00,0.73,50
129.6,1.5, 1.573,85.9,85.9,2018-12-10 09:00:00,1.543,50
224.8,3.3, 1.286,78.1,78.05,2018-12-10 10:00:00,3.298,50
243.1,4.4, 3.443,70.6,70.57,2018-12-10 11:00:00,4.42,50
255.6,4.7, 4.838,67.1,67.11,2018-12-10 12:00:00,4.74,50
245.2,5.0, 4.41,65.9,65.93,2018-12-10 13:00:00,4.975,50
252.9,4.7, 3.795,66.1,66.07,2018-12-10 14:00:00,4.721,50
257.7,4.5, 4.091,66.0,66.02,2018-12-10 15:00:00,4.546,50
249.7,4.2, 3.514,66.2,66.18,2018-12-10 16:00:00,4.216,50
253.7,3.8, 3.288,67.7,67.72,2018-12-10 17:00:00,3.775,50
256.3,3.6, 3.684,68.6,68.56,2018-12-10 18:00:00,3.576,50
253.9,3.4, 4.178,68.7,68.72,2018-12-10 19:00:00,3.421,50
254.2,3.3, 4.168,68.7,68.67,2018-12-10 20:00:00,3.266,50
262.7,3.1, 3.688,69.6,69.55,2018-12-10 21:00:00,3.114,50
259.2,3.0, 3.19,70.0,69.98,2018-12-10 22:00:00,3.003,50
239.3,2.9, 2.303,70.4,70.44,2018-12-10 23:00:00,2.871,50
261.8,2.7, 2.572,69.4,69.39,2018-12-11 00:00:00,2.748,50
240.4,2.4, 3.371,71.0,70.96,2018-12-11 01:00:00,2.405,50
237.7,2.5, 2.851,69.1,69.1,2018-12-11 02:00:00,2.487,50
237.1,1.8, 1.817,76.6,76.55,2018-12-11 03:00:00,1.835,50
89.0,0.6, 1.194,91.4,91.4,2018-12-11 04:00:00,0.623,50
115.7,0.2, 1.714,95.2,95.2,2018-12-11 05:00:00,0.197999,50
88.2,0.2, 1.669,93.0,93.0,2018-12-11 06:00:00,0.231998,50
86.4,0.3, 1.812,91.5,91.5,2018-12-11 07:00:00,0.275999,50
104.8,0.4, 2.101,88.4,88.4,2018-12-11 08:00:00,0.449999,50
114.0,0.8, 2.221,84.9,84.9,2018-12-11 09:00:00,0.822,50
