time,TEMP_MEAN,HUMIDITY,week_of_year
2018-05-21 00:00:00,13.7,64.2,21
2018-05-21 01:00:00,13.0,68.5,21
2018-05-21 02:00:00,13.1,68.9,21
2018-05-21 03:00:00,12.8,69.9,21
2018-05-21 04:00:00,12.5,69.8,21
2018-05-21 05:00:00,12.3,69.7,21
2018-05-21 06:00:00,12.5,67.1,21
2018-05-21 07:00:00,13.9,60.4,21
2018-05-21 08:00:00,15.1,55.4,21
2018-05-21 09:00:00,16.5,49.1,21
2018-05-21 10:00:00,17.7,43.9,21
2018-05-21 11:00:00,18.9,39.6,21
2018-05-21 12:00:00,19.7,36.4,21
2018-05-21 13:00:00,20.7,30.4,21
2018-05-21 14:00:00,20.9,25.7,21
2018-05-21 15:00:00,21.6,25.9,21
2018-05-21 16:00:00,21.8,24.5,21
2018-05-21 17:00:00,21.4,24.9,21
2018-05-21 18:00:00,21.3,25.8,21
2018-05-21 19:00:00,19.9,29.1,21
2018-05-21 20:00:00,18.7,33.1,21
2018-05-21 21:00:00,16.9,39.0,21
2018-05-21 22:00:00,15.5,43.8,21
2018-05-21 23:00:00,14.4,47.0,21
2018-05-22 00:00:00,14.0,47.0,21
2018-05-22 01:00:00,13.0,51.0,21
2018-05-22 02:00:00,12.4,52.9,21
2018-05-22 03:00:00,11.6,55.8,21
2018-05-22 04:00:00,12.0,54.2,21
2018-05-22 05:00:00,11.5,56.1,21
2018-05-22 06:00:00,11.7,56.9,21
2018-05-22 07:00:00,13.3,55.6,21
2018-05-22 08:00:00,15.0,54.6,21
2018-05-22 09:00:00,15.2,55.1,21
2018-05-22 10:00:00,17.5,51.4,21
2018-05-22 11:00:00,19.8,43.9,21
2018-05-22 12:00:00,21.8,38.0,21
2018-05-22 13:00:00,23.8,31.2,21
2018-05-22 14:00:00,24.9,28.9,21
2018-05-22 15:00:00,25.6,28.1,21
2018-05-22 16:00:00,26.2,27.5,21
2018-05-22 17:00:00,26.7,26.4,21
2018-05-22 18:00:00,26.8,26.1,21
2018-05-22 19:00:00,26.3,27.5,21
2018-05-22 20:00:00,24.3,33.1,21
2018-05-22 21:00:00,21.9,39.9,21
2018-05-22 22:00:00,19.3,45.7,21
2018-05-22 23:00:00,18.0,47.7,21
2018-05-23 00:00:00,17.0,50.6,21
2018-05-23 01:00:00,15.6,55.2,21
2018-05-23 02:00:00,15.3,54.6,21
2018-05-23 03:00:00,14.8,56.1,21
2018-05-23 04:00:00,14.7,56.2,21
2018-05-23 05:00:00,14.7,55.5,21
2018-05-23 06:00:00,15.2,53.7,21
2018-05-23 07:00:00,17.0,52.1,21
2018-05-23 08:00:00,17.9,50.5,21
2018-05-23 09:00:00,19.1,47.7,21
2018-05-23 10:00:00,20.5,43.6,21
2018-05-23 11:00:00,21.9,39.6,21
2018-05-23 12:00:00,23.4,35.8,21
2018-05-23 13:00:00,24.5,33.3,21
2018-05-23 14:00:00,25.7,31.1,21
2018-05-23 15:00:00,26.6,30.1,21
2018-05-23 16:00:00,27.3,28.4,21
2018-05-23 17:00:00,27.8,29.1,21
2018-05-23 18:00:00,28.1,28.9,21
2018-05-23 19:00:00,26.0,35.1,21
2018-05-23 20:00:00,25.8,41.3,21
2018-05-23 21:00:00,24.9,42.6,21
2018-05-23 22:00:00,22.8,44.5,21
2018-05-23 23:00:00,21.0,47.6,21
2018-05-24 00:00:00,20.2,50.7,21
2018-05-24 01:00:00,19.7,54.5,21
2018-05-24 02:00:00,19.9,52.3,21
