ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
2.6,2.6,4.0,0.0,2016-05-20,0.0, None,21
2.4,2.4,4.0,0.0,2016-05-21,0.0, None,21
5.0,5.0,2.0,0.0,2016-05-22,0.0, None,21
5.2,5.2,4.0,0.0,2016-05-23,0.0, None,21
0.0,0.0,-5.0,0.0,2016-05-24,0.0, None,21
0.0,0.0,-6.0,0.0,2016-05-25,0.0, None,21
0.4,0.4,-4.0,0.0,2016-05-26,0.0, None,21
