time,TEMP_MEAN,HUMIDITY,week_of_year
2022-04-23 00:00:00, None,87.8,17
2022-04-23 01:00:00, None,87.9,17
2022-04-23 02:00:00, None,90.8,17
2022-04-23 03:00:00, None,91.1,17
2022-04-23 04:00:00, None,91.4,17
2022-04-23 05:00:00, None,91.4,17
2022-04-23 06:00:00, None,84.4,17
2022-04-23 07:00:00, None,76.9,17
2022-04-23 08:00:00, None,64.6,17
2022-04-23 09:00:00, None,52.0,17
2022-04-23 10:00:00, None,43.0,17
2022-04-23 11:00:00, None,36.2,17
2022-04-23 12:00:00, None,29.8,17
2022-04-23 13:00:00, None,19.9,17
2022-04-23 14:00:00, None,24.4,17
2022-04-23 15:00:00, None,25.0,17
2022-04-23 16:00:00, None,31.2,17
2022-04-23 17:00:00, None,23.1,17
2022-04-23 18:00:00, None,38.5,17
2022-04-23 19:00:00, None,43.5,17
2022-04-23 20:00:00, None,52.4,17
2022-04-23 21:00:00, None,60.6,17
2022-04-23 22:00:00, None,66.8,17
2022-04-23 23:00:00, None,75.3,17
2022-04-24 00:00:00, None,83.9,17
2022-04-24 01:00:00, None,83.3,17
2022-04-24 02:00:00, None,89.8,17
2022-04-24 03:00:00, None,91.4,17
2022-04-24 04:00:00, None,94.5,17
2022-04-24 05:00:00, None,96.9,17
2022-04-24 06:00:00, None,87.4,17
2022-04-24 07:00:00, None,71.6,17
2022-04-24 08:00:00, None,58.1,17
2022-04-24 09:00:00, None,49.8,17
2022-04-24 10:00:00, None,45.6,17
2022-04-24 11:00:00, None,36.9,17
2022-04-24 12:00:00, None,33.2,17
2022-04-24 13:00:00, None,25.5,17
2022-04-24 14:00:00, None,26.2,17
2022-04-24 15:00:00, None,25.8,17
2022-04-24 16:00:00, None,22.1,17
2022-04-24 17:00:00, None,20.6,17
2022-04-24 18:00:00, None,24.2,17
2022-04-24 19:00:00, None,36.0,17
2022-04-24 20:00:00, None,48.6,17
2022-04-24 21:00:00, None,53.3,17
2022-04-24 22:00:00, None,61.1,17
2022-04-24 23:00:00, None,69.8,17
2022-04-25 00:00:00, None,77.9,17
2022-04-25 01:00:00, None,81.9,17
2022-04-25 02:00:00, None,85.0,17
2022-04-25 03:00:00, None,90.3,17
