WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
320.0, None, None,2022-04-23 00:00:00, None,17
318.7, None, None,2022-04-23 01:00:00, None,17
319.8, None, None,2022-04-23 02:00:00, None,17
322.8, None, None,2022-04-23 03:00:00, None,17
322.6, None, None,2022-04-23 04:00:00, None,17
323.0, None, None,2022-04-23 05:00:00, None,17
315.8, None, None,2022-04-23 06:00:00, None,17
319.7, None, None,2022-04-23 07:00:00, None,17
161.4, None, None,2022-04-23 08:00:00, None,17
85.5, None, None,2022-04-23 09:00:00, None,17
74.5, None, None,2022-04-23 10:00:00, None,17
75.5, None, None,2022-04-23 11:00:00, None,17
92.9, None, None,2022-04-23 12:00:00, None,17
166.1, None, None,2022-04-23 13:00:00, None,17
177.7, None, None,2022-04-23 14:00:00, None,17
169.1, None, None,2022-04-23 15:00:00, None,17
155.8, None, None,2022-04-23 16:00:00, None,17
68.5, None, None,2022-04-23 17:00:00, None,17
74.1, None, None,2022-04-23 18:00:00, None,17
96.8, None, None,2022-04-23 19:00:00, None,17
312.4, None, None,2022-04-23 20:00:00, None,17
318.5, None, None,2022-04-23 21:00:00, None,17
317.5, None, None,2022-04-23 22:00:00, None,17
318.7, None, None,2022-04-23 23:00:00, None,17
317.3, None, None,2022-04-24 00:00:00, None,17
326.8, None, None,2022-04-24 01:00:00, None,17
321.9, None, None,2022-04-24 02:00:00, None,17
319.8, None, None,2022-04-24 03:00:00, None,17
320.4, None, None,2022-04-24 04:00:00, None,17
326.3, None, None,2022-04-24 05:00:00, None,17
329.7, None, None,2022-04-24 06:00:00, None,17
324.7, None, None,2022-04-24 07:00:00, None,17
72.5, None, None,2022-04-24 08:00:00, None,17
88.3, None, None,2022-04-24 09:00:00, None,17
77.9, None, None,2022-04-24 10:00:00, None,17
154.4, None, None,2022-04-24 11:00:00, None,17
169.7, None, None,2022-04-24 12:00:00, None,17
155.2, None, None,2022-04-24 13:00:00, None,17
136.4, None, None,2022-04-24 14:00:00, None,17
186.9, None, None,2022-04-24 15:00:00, None,17
35.8, None, None,2022-04-24 16:00:00, None,17
312.8, None, None,2022-04-24 17:00:00, None,17
307.2, None, None,2022-04-24 18:00:00, None,17
312.3, None, None,2022-04-24 19:00:00, None,17
320.2, None, None,2022-04-24 20:00:00, None,17
325.6, None, None,2022-04-24 21:00:00, None,17
320.2, None, None,2022-04-24 22:00:00, None,17
325.8, None, None,2022-04-24 23:00:00, None,17
314.4, None, None,2022-04-25 00:00:00, None,17
321.5, None, None,2022-04-25 01:00:00, None,17
321.7, None, None,2022-04-25 02:00:00, None,17
336.2, None, None,2022-04-25 03:00:00, None,17
316.7, None, None,2022-04-25 04:00:00, None,17
339.2, None, None,2022-04-25 05:00:00, None,17
