station_observations
SolarRadiation, AirTemperature, Precipitation, Rain, WindSpeed, SnowDepth, time, WindDirection, RelativeHumidity
None, 10.0, None, 0.0, 10.6, None, 2012-04-07 15:45:00, 82.0, 39.0
None, 10.0, 1.0, 0.0, 9.5, None, 2012-04-07 16:00:00, 52.0, 40.0
None, 10.1, None, 0.0, 9.3, None, 2012-04-07 16:15:00, 82.0, 38.0
None, 10.1, None, 0.0, 8.4, None, 2012-04-07 16:30:00, 25.0, 41.0
None, 9.4, None, 0.0, 8.9, None, 2012-04-07 16:45:00, 44.0, 43.0
None, 8.9, 1.0, 0.0, 9.7, None, 2012-04-07 17:00:00, 51.0, 44.0
None, 8.6, None, 0.0, 7.7, None, 2012-04-07 17:15:00, 48.0, 47.0
None, 8.5, None, 0.0, 8.5, None, 2012-04-07 17:30:00, 41.0, 48.0
None, 8.1, None, 0.0, 4.3, None, 2012-04-07 17:45:00, 41.0, 52.0
None, 7.7, 0.0, 0.0, 5.4, None, 2012-04-07 18:00:00, 1.0, 51.0
None, 7.5, None, 0.0, 6.2, None, 2012-04-07 18:15:00, 20.0, 56.0
None, 7.3, None, 0.0, 7.2, None, 2012-04-07 18:30:00, 17.0, 52.0
None, 6.7, None, 0.0, 6.5, None, 2012-04-07 18:45:00, 13.0, 53.0
None, 6.1, -1.0, 0.0, 6.7, None, 2012-04-07 19:00:00, 8.0, 55.0
None, 5.6, None, 0.0, 6.7, None, 2012-04-07 19:15:00, 12.0, 63.0
None, 5.6, None, 0.0, 7.0, None, 2012-04-07 19:30:00, 12.0, 62.0
None, 5.7, None, 0.0, 6.9, None, 2012-04-07 19:45:00, 14.0, 56.0
None, 5.6, 0.0, 0.0, 8.4, None, 2012-04-07 20:00:00, 13.0, 59.0
None, 5.7, None, 0.0, 8.5, None, 2012-04-07 20:15:00, 13.0, 59.0
None, 5.7, None, 0.0, 9.5, None, 2012-04-07 20:30:00, 25.0, 56.0
None, 5.5, None, 0.0, 8.6, None, 2012-04-07 20:45:00, 22.0, 60.0
None, 5.5, -1.0, 0.0, 9.0, None, 2012-04-07 21:00:00, 28.0, 63.0
None, 5.5, None, 0.0, 9.7, None, 2012-04-07 21:15:00, 30.0, 63.0
None, 4.8, None, 0.0, 7.6, None, 2012-04-07 21:30:00, 34.0, 69.0
None, 5.4, None, 0.0, 9.5, None, 2012-04-07 21:45:00, 35.0, 60.0
None, 5.2, 0.0, 0.0, 9.0, None, 2012-04-07 22:00:00, 37.0, 65.0
None, 4.5, None, 0.0, 8.8, None, 2012-04-07 22:15:00, 31.0, 70.0
None, 4.3, None, 0.0, 7.9, None, 2012-04-07 22:30:00, 36.0, 68.0
None, 4.5, None, 0.0, 9.2, None, 2012-04-07 22:45:00, 29.0, 61.0
None, 4.4, 0.0, 0.0, 8.4, None, 2012-04-07 23:00:00, 34.0, 65.0
None, 4.8, None, 0.0, 8.5, None, 2012-04-07 23:15:00, 33.0, 64.0
None, 5.1, None, 0.0, 8.9, None, 2012-04-07 23:30:00, 41.0, 63.0
None, 5.3, None, 0.0, 9.5, None, 2012-04-07 23:45:00, 43.0, 59.0
None, 5.3, 0.0, 0.0, 8.9, None, 2012-04-08 00:00:00, 42.0, 63.0
None, 5.0, None, 0.0, 9.9, None, 2012-04-08 00:15:00, 34.0, 61.0
None, 5.2, None, 0.0, 9.9, None, 2012-04-08 00:30:00, 42.0, 56.0
None, 4.9, None, 0.0, 9.6, None, 2012-04-08 00:45:00, 43.0, 59.0
None, 4.5, -1.0, 0.0, 8.4, None, 2012-04-08 01:00:00, 38.0, 65.0
None, 4.4, None, 0.0, 7.9, None, 2012-04-08 01:15:00, 40.0, 59.0
None, 4.1, None, 0.0, 6.9, None, 2012-04-08 01:30:00, 45.0, 56.0
None, 4.2, None, 0.0, 8.0, None, 2012-04-08 01:45:00, 49.0, 63.0
None, 4.5, 1.0, 0.0, 9.2, None, 2012-04-08 02:00:00, 45.0, 58.0
None, 4.2, None, 0.0, 10.7, None, 2012-04-08 02:15:00, 30.0, 66.0
None, 3.8, None, 0.0, 8.3, None, 2012-04-08 02:30:00, 34.0, 60.0
None, 3.7, None, 0.0, 7.5, None, 2012-04-08 02:45:00, 38.0, 68.0
None, 4.1, 1.0, 0.0, 8.6, None, 2012-04-08 03:00:00, 46.0, 64.0
None, 3.8, None, 0.0, 7.0, None, 2012-04-08 03:15:00, 57.0, 62.0
None, 3.6, None, 0.0, 7.1, None, 2012-04-08 03:30:00, 25.0, 69.0
None, 3.9, None, 0.0, 9.0, None, 2012-04-08 03:45:00, 19.0, 64.0
None, 4.5, 0.0, 0.0, 8.8, None, 2012-04-08 04:00:00, 18.0, 62.0
None, 4.7, None, 0.0, 9.6, None, 2012-04-08 04:15:00, 20.0, 61.0
None, 4.8, None, 0.0, 8.9, None, 2012-04-08 04:30:00, 22.0, 58.0
None, 5.1, None, 0.0, 8.8, None, 2012-04-08 04:45:00, 16.0, 56.0
None, 4.9, -1.0, 0.0, 8.5, None, 2012-04-08 05:00:00, 27.0, 58.0
None, 5.1, None, 0.0, 9.9, None, 2012-04-08 05:15:00, 20.0, 53.0
None, 5.1, None, 0.0, 11.5, None, 2012-04-08 05:30:00, 44.0, 53.0
None, 5.2, None, 0.0, 11.9, None, 2012-04-08 05:45:00, 50.0, 53.0
None, 5.1, -1.0, 0.0, 10.5, None, 2012-04-08 06:00:00, 45.0, 51.0
None, 5.3, None, 0.0, 11.1, None, 2012-04-08 06:15:00, 54.0, 50.0
None, 5.7, None, 0.0, 11.3, None, 2012-04-08 06:30:00, 56.0, 49.0
None, 5.9, None, 0.0, 12.6, None, 2012-04-08 06:45:00, 49.0, 49.0
None, 6.0, 0.0, 0.0, 10.9, None, 2012-04-08 07:00:00, 60.0, 48.0
None, 6.0, None, 0.0, 10.7, None, 2012-04-08 07:15:00, 60.0, 49.0
None, 6.4, None, 0.0, 11.9, None, 2012-04-08 07:30:00, 45.0, 49.0
None, 7.3, None, 0.0, 9.2, None, 2012-04-08 07:45:00, 45.0, 44.0
None, 8.1, 1.0, 0.0, 9.8, None, 2012-04-08 08:00:00, 56.0, 44.0
None, 8.4, None, 0.0, 11.1, None, 2012-04-08 08:15:00, 51.0, 43.0
None, 8.5, None, 0.0, 11.6, None, 2012-04-08 08:30:00, 37.0, 42.0
None, 8.5, None, 0.0, 13.4, None, 2012-04-08 08:45:00, 50.0, 43.0
None, 8.7, -1.0, 0.0, 13.2, None, 2012-04-08 09:00:00, 28.0, 44.0
None, 9.3, None, 0.0, 10.8, None, 2012-04-08 09:15:00, 36.0, 43.0
None, 9.2, None, 0.0, 11.0, None, 2012-04-08 09:30:00, 32.0, 44.0
None, 9.1, None, 0.0, 12.0, None, 2012-04-08 09:45:00, 29.0, 45.0
None, 8.7, 1.0, 0.0, 11.2, None, 2012-04-08 10:00:00, 19.0, 46.0
None, 8.5, None, 0.0, 9.9, None, 2012-04-08 10:15:00, 40.0, 45.0
None, 8.4, None, 0.0, 12.5, None, 2012-04-08 10:30:00, 40.0, 48.0
None, 9.1, None, 0.0, 10.7, None, 2012-04-08 10:45:00, 55.0, 43.0
None, 9.1, 1.0, 0.0, 13.8, None, 2012-04-08 11:00:00, 47.0, 42.0
None, 9.0, None, 0.0, 10.3, None, 2012-04-08 11:15:00, 35.0, 44.0
None, 8.9, None, 0.0, 11.2, None, 2012-04-08 11:30:00, 35.0, 45.0
None, 10.3, None, 0.0, 11.4, None, 2012-04-08 11:45:00, 46.0, 41.0
None, 10.4, -1.0, 0.0, 9.9, None, 2012-04-08 12:00:00, 37.0, 42.0
None, 10.7, None, 0.0, 10.3, None, 2012-04-08 12:15:00, 32.0, 39.0
None, 11.1, None, 0.0, 11.3, None, 2012-04-08 12:30:00, 35.0, 37.0
None, 10.9, None, 0.0, 9.2, None, 2012-04-08 12:45:00, 32.0, 38.0
None, 11.2, 0.0, 0.0, 7.9, None, 2012-04-08 13:00:00, 78.0, 38.0
None, 11.1, None, 0.0, 9.7, None, 2012-04-08 13:15:00, 42.0, 37.0
None, 11.3, None, 0.0, 10.1, None, 2012-04-08 13:30:00, 42.0, 37.0
None, 11.7, None, 0.0, 11.6, None, 2012-04-08 13:45:00, 36.0, 36.0
None, 12.4, 0.0, 0.0, 8.2, None, 2012-04-08 14:00:00, 37.0, 34.0
None, 12.3, None, 0.0, 10.5, None, 2012-04-08 14:15:00, 79.0, 32.0
None, 12.5, None, 0.0, 8.8, None, 2012-04-08 14:30:00, 80.0, 32.0
None, 12.1, None, 0.0, 8.1, None, 2012-04-08 14:45:00, 95.0, 36.0
None, 12.0, 0.0, 0.0, 9.0, None, 2012-04-08 15:00:00, 54.0, 33.0
None, 12.2, None, 0.0, 8.8, None, 2012-04-08 15:15:00, 44.0, 34.0
None, 12.7, None, 0.0, 9.8, None, 2012-04-08 15:30:00, 56.0, 33.0
None, 12.6, None, 0.0, 8.6, None, 2012-04-08 15:45:00, 65.0, 31.0
None, 13.6, -1.0, 0.0, 7.9, None, 2012-04-08 16:00:00, 73.0, 30.0
None, 13.9, None, 0.0, 8.9, None, 2012-04-08 16:15:00, 58.0, 30.0
None, 13.5, None, 0.0, 7.4, None, 2012-04-08 16:30:00, 62.0, 32.0
None, 12.5, None, 0.0, 8.3, None, 2012-04-08 16:45:00, 57.0, 31.0
None, 12.4, 2.0, 0.0, 8.0, None, 2012-04-08 17:00:00, 75.0, 35.0
None, 12.4, None, 0.0, 10.0, None, 2012-04-08 17:15:00, 65.0, 33.0
None, 12.0, None, 0.0, 7.4, None, 2012-04-08 17:30:00, 42.0, 34.0
None, 11.6, None, 0.0, 7.4, None, 2012-04-08 17:45:00, 51.0, 37.0
None, 11.4, 0.0, 0.0, 8.5, None, 2012-04-08 18:00:00, 39.0, 36.0
None, 10.8, None, 0.0, 8.4, None, 2012-04-08 18:15:00, 29.0, 41.0
None, 10.2, None, 0.0, 7.8, None, 2012-04-08 18:30:00, 29.0, 43.0
None, 9.9, None, 0.0, 9.5, None, 2012-04-08 18:45:00, 29.0, 47.0
None, 9.9, 0.0, 0.0, 9.8, None, 2012-04-08 19:00:00, 24.0, 40.0
None, 9.7, None, 0.0, 8.9, None, 2012-04-08 19:15:00, 29.0, 47.0
None, 9.2, None, 0.0, 8.0, None, 2012-04-08 19:30:00, 19.0, 43.0
None, 9.2, None, 0.0, 8.5, None, 2012-04-08 19:45:00, 18.0, 43.0
None, 8.9, 0.0, 0.0, 8.2, None, 2012-04-08 20:00:00, 24.0, 46.0
None, 9.3, None, 0.0, 8.6, None, 2012-04-08 20:15:00, 23.0, 46.0
None, 9.3, None, 0.0, 8.8, None, 2012-04-08 20:30:00, 20.0, 42.0
None, 9.4, None, 0.0, 9.6, None, 2012-04-08 20:45:00, 27.0, 42.0
None, 9.3, -1.0, 0.0, 8.8, None, 2012-04-08 21:00:00, 17.0, 46.0
None, 9.3, None, 0.0, 8.6, None, 2012-04-08 21:15:00, 10.0, 43.0
None, 9.2, None, 0.0, 7.9, None, 2012-04-08 21:30:00, 18.0, 43.0
None, 9.4, None, 0.0, 8.4, None, 2012-04-08 21:45:00, 18.0, 40.0
None, 9.1, 1.0, 0.0, 8.5, None, 2012-04-08 22:00:00, 18.0, 44.0
None, 9.5, None, 0.0, 9.4, None, 2012-04-08 22:15:00, 31.0, 45.0
None, 9.9, None, 0.0, 10.1, None, 2012-04-08 22:30:00, 34.0, 42.0
None, 9.9, None, 0.0, 9.9, None, 2012-04-08 22:45:00, 25.0, 37.0
None, 9.8, -1.0, 0.0, 9.7, None, 2012-04-08 23:00:00, 23.0, 38.0
None, 9.8, None, 0.0, 9.0, None, 2012-04-08 23:15:00, 24.0, 39.0
None, 9.1, None, 0.0, 9.0, None, 2012-04-08 23:30:00, 21.0, 46.0
None, 8.3, None, 0.0, 6.1, None, 2012-04-08 23:45:00, 337.0, 57.0
None, 8.3, 0.0, 0.0, 9.9, None, 2012-04-09 00:00:00, 17.0, 46.0
None, 8.4, None, 0.0, 11.3, None, 2012-04-09 00:15:00, 10.0, 59.0
None, 7.6, None, 0.0, 9.7, None, 2012-04-09 00:30:00, 350.0, 61.0
None, 8.1, None, 0.0, 10.9, None, 2012-04-09 00:45:00, 22.0, 45.0
None, 9.1, 0.0, 0.0, 9.5, None, 2012-04-09 01:00:00, 24.0, 41.0
None, 9.2, None, 0.0, 8.5, None, 2012-04-09 01:15:00, 45.0, 42.0
None, 8.9, None, 0.0, 10.6, None, 2012-04-09 01:30:00, 36.0, 43.0
None, 8.7, None, 0.0, 10.5, None, 2012-04-09 01:45:00, 30.0, 45.0
None, 7.6, 0.0, 0.0, 7.6, None, 2012-04-09 02:00:00, 24.0, 53.0
None, 7.1, None, 0.0, 8.2, None, 2012-04-09 02:15:00, 24.0, 60.0
None, 7.1, None, 0.0, 9.7, None, 2012-04-09 02:30:00, 13.0, 61.0
None, 6.7, None, 0.0, 9.3, None, 2012-04-09 02:45:00, 15.0, 58.0
None, 7.1, 1.0, 0.0, 9.5, None, 2012-04-09 03:00:00, 21.0, 49.0
None, 7.2, None, 0.0, 8.7, None, 2012-04-09 03:15:00, 16.0, 52.0
None, 7.4, None, 0.0, 9.2, None, 2012-04-09 03:30:00, 28.0, 47.0
None, 7.3, None, 0.0, 8.1, None, 2012-04-09 03:45:00, 15.0, 59.0
None, 7.1, -1.0, 0.0, 9.7, None, 2012-04-09 04:00:00, 3.0, 50.0
None, 7.2, None, 0.0, 9.9, None, 2012-04-09 04:15:00, 359.0, 54.0
None, 7.6, None, 0.0, 10.4, None, 2012-04-09 04:30:00, 18.0, 47.0
None, 7.5, None, 0.0, 10.2, None, 2012-04-09 04:45:00, 6.0, 60.0
None, 7.5, 0.0, 0.0, 9.7, None, 2012-04-09 05:00:00, 7.0, 48.0
None, 7.6, None, 0.0, 9.3, None, 2012-04-09 05:15:00, 7.0, 47.0
None, 7.5, None, 0.0, 9.6, None, 2012-04-09 05:30:00, 13.0, 45.0
None, 7.5, None, 0.0, 10.0, None, 2012-04-09 05:45:00, 5.0, 50.0
None, 7.5, 0.0, 0.0, 9.6, None, 2012-04-09 06:00:00, 14.0, 47.0
None, 7.8, None, 0.0, 10.2, None, 2012-04-09 06:15:00, 43.0, 47.0
None, 7.7, None, 0.0, 10.3, None, 2012-04-09 06:30:00, 36.0, 54.0
None, 7.5, None, 0.0, 12.8, None, 2012-04-09 06:45:00, 28.0, 47.0
None, 7.4, 0.0, 0.0, 10.5, None, 2012-04-09 07:00:00, 42.0, 53.0
None, 7.7, None, 0.0, 10.9, None, 2012-04-09 07:15:00, 52.0, 48.0
None, 8.1, None, 0.0, 8.6, None, 2012-04-09 07:30:00, 45.0, 47.0
None, 8.6, None, 0.0, 9.0, None, 2012-04-09 07:45:00, 28.0, 50.0
None, 9.5, -1.0, 0.0, 7.7, None, 2012-04-09 08:00:00, 24.0, 45.0
None, 10.1, None, 0.0, 8.0, None, 2012-04-09 08:15:00, 6.0, 44.0
None, 10.7, None, 0.0, 9.1, None, 2012-04-09 08:30:00, 359.0, 40.0
None, 11.2, None, 0.0, 7.5, None, 2012-04-09 08:45:00, 8.0, 43.0
None, 11.5, 0.0, 0.0, 7.4, None, 2012-04-09 09:00:00, 25.0, 40.0
None, 12.1, None, 0.0, 9.1, None, 2012-04-09 09:15:00, 353.0, 38.0
None, 13.0, None, 0.0, 7.5, None, 2012-04-09 09:30:00, 335.0, 39.0
None, 13.1, None, 0.0, 9.2, None, 2012-04-09 09:45:00, 341.0, 37.0
None, 13.4, 0.0, 0.0, 10.1, None, 2012-04-09 10:00:00, 358.0, 37.0
None, 13.7, None, 0.0, 8.1, None, 2012-04-09 10:15:00, 47.0, 34.0
None, 13.7, None, 0.0, 9.0, None, 2012-04-09 10:30:00, 22.0, 34.0
None, 14.0, None, 0.0, 7.6, None, 2012-04-09 10:45:00, 58.0, 33.0
None, 14.7, 0.0, 0.0, 6.7, None, 2012-04-09 11:00:00, 8.0, 34.0
None, 14.7, None, 0.0, 7.5, None, 2012-04-09 11:15:00, 19.0, 31.0
None, 14.9, None, 0.0, 7.7, None, 2012-04-09 11:30:00, 38.0, 32.0
None, 15.2, None, 0.0, 6.9, None, 2012-04-09 11:45:00, 71.0, 33.0
None, 15.3, 1.0, 0.0, 5.8, None, 2012-04-09 12:00:00, 46.0, 31.0
None, 15.8, None, 0.0, 6.8, None, 2012-04-09 12:15:00, 322.0, 32.0
None, 16.2, None, 0.0, 6.2, None, 2012-04-09 12:30:00, 49.0, 32.0
None, 16.1, None, 0.0, 9.4, None, 2012-04-09 12:45:00, 131.0, 32.0
None, 15.6, 0.0, 0.0, 13.1, None, 2012-04-09 13:00:00, 137.0, 32.0
None, 15.8, None, 0.0, 11.3, None, 2012-04-09 13:15:00, 132.0, 30.0
None, 15.7, None, 0.0, 12.8, None, 2012-04-09 13:30:00, 138.0, 35.0
None, 15.5, None, 0.0, 10.7, None, 2012-04-09 13:45:00, 119.0, 32.0
None, 15.9, 1.0, 0.0, 9.3, None, 2012-04-09 14:00:00, 129.0, 34.0
None, 15.5, None, 0.0, 7.3, None, 2012-04-09 14:15:00, 133.0, 35.0
None, 15.7, None, 0.0, 7.2, None, 2012-04-09 14:30:00, 132.0, 34.0
None, 15.8, None, 0.0, 7.3, None, 2012-04-09 14:45:00, 141.0, 40.0
None, 16.0, 0.0, 0.0, 8.1, None, 2012-04-09 15:00:00, 158.0, 39.0
None, 16.5, None, 0.0, 7.2, None, 2012-04-09 15:15:00, 178.0, 40.0
None, 16.3, None, 0.0, 7.0, None, 2012-04-09 15:30:00, 137.0, 39.0
None, 16.6, None, 0.0, 7.7, None, 2012-04-09 15:45:00, 144.0, 39.0
None, 16.6, 0.0, 0.0, 7.7, None, 2012-04-09 16:00:00, 137.0, 40.0
None, 15.9, None, 0.0, 11.0, None, 2012-04-09 16:15:00, 123.0, 40.0
None, 15.6, None, 0.0, 8.8, None, 2012-04-09 16:30:00, 102.0, 41.0
None, 15.5, None, 0.0, 9.7, None, 2012-04-09 16:45:00, 145.0, 45.0
None, 14.2, 1.0, 0.0, 11.6, None, 2012-04-09 17:00:00, 140.0, 51.0
None, 13.4, None, 0.0, 8.0, None, 2012-04-09 17:15:00, 144.0, 47.0
None, 12.9, None, 0.0, 8.3, None, 2012-04-09 17:30:00, 159.0, 55.0
None, 12.4, None, 0.0, 7.5, None, 2012-04-09 17:45:00, 163.0, 50.0
None, 12.0, 0.0, 0.0, 3.9, None, 2012-04-09 18:00:00, 214.0, 53.0
None, 11.7, None, 0.0, 8.1, None, 2012-04-09 18:15:00, 300.0, 54.0
None, 11.0, None, 0.0, 9.4, None, 2012-04-09 18:30:00, 314.0, 60.0
None, 10.7, None, 0.0, 5.7, None, 2012-04-09 18:45:00, 328.0, 64.0
None, 10.4, -1.0, 0.0, 5.6, None, 2012-04-09 19:00:00, 329.0, 61.0
None, 9.8, None, 0.0, 6.1, None, 2012-04-09 19:15:00, 331.0, 65.0
None, 9.2, None, 0.0, 4.1, None, 2012-04-09 19:30:00, 326.0, 72.0
None, 8.9, None, 0.0, 4.3, None, 2012-04-09 19:45:00, 306.0, 70.0
None, 8.5, 0.0, 0.0, 3.2, None, 2012-04-09 20:00:00, 277.0, 71.0
None, 8.5, None, 0.0, 4.4, None, 2012-04-09 20:15:00, 346.0, 74.0
None, 8.4, None, 0.0, 8.0, None, 2012-04-09 20:30:00, 338.0, 75.0
None, 8.3, None, 0.0, 6.0, None, 2012-04-09 20:45:00, 348.0, 76.0
None, 8.2, -1.0, 0.0, 6.2, None, 2012-04-09 21:00:00, 16.0, 79.0
None, 8.0, None, 0.0, 6.3, None, 2012-04-09 21:15:00, 358.0, 79.0
None, 7.8, None, 0.0, 6.3, None, 2012-04-09 21:30:00, 303.0, 82.0
None, 7.6, None, 0.0, 7.3, None, 2012-04-09 21:45:00, 347.0, 80.0
None, 7.5, 0.0, 0.0, 5.7, None, 2012-04-09 22:00:00, 8.0, 80.0
None, 7.3, None, 0.0, 7.5, None, 2012-04-09 22:15:00, 5.0, 83.0
None, 7.1, None, 0.0, 5.9, None, 2012-04-09 22:30:00, 346.0, 84.0
None, 7.0, None, 0.0, 8.3, None, 2012-04-09 22:45:00, 340.0, 86.0
None, 6.9, 0.0, 0.0, 5.6, None, 2012-04-09 23:00:00, 11.0, 86.0
None, 7.1, None, 0.0, 7.1, None, 2012-04-09 23:15:00, 48.0, 78.0
None, 9.0, None, 0.0, 8.5, None, 2012-04-09 23:30:00, 45.0, 56.0
None, 9.2, None, 0.0, 6.7, None, 2012-04-09 23:45:00, 25.0, 66.0
None, 8.2, -1.0, 0.0, 7.9, None, 2012-04-10 00:00:00, 22.0, 79.0
None, 7.9, None, 0.0, 7.6, None, 2012-04-10 00:15:00, 16.0, 74.0
None, 7.7, None, 0.0, 7.4, None, 2012-04-10 00:30:00, 8.0, 75.0
None, 7.8, None, 0.0, 7.3, None, 2012-04-10 00:45:00, 15.0, 73.0
None, 7.9, 0.0, 0.0, 7.6, None, 2012-04-10 01:00:00, 8.0, 74.0
None, 7.8, None, 0.0, 8.9, None, 2012-04-10 01:15:00, 8.0, 74.0
None, 7.4, None, 0.0, 7.2, None, 2012-04-10 01:30:00, 7.0, 79.0
None, 7.0, None, 0.0, 8.6, None, 2012-04-10 01:45:00, 5.0, 82.0
None, 6.9, 1.0, 0.0, 7.0, None, 2012-04-10 02:00:00, 17.0, 83.0
None, 6.6, None, 0.0, 4.6, None, 2012-04-10 02:15:00, 5.0, 82.0
None, 6.5, None, 0.0, 7.3, None, 2012-04-10 02:30:00, 20.0, 82.0
None, 7.0, None, 0.0, 7.5, None, 2012-04-10 02:45:00, 26.0, 73.0
None, 7.9, 0.0, 0.0, 8.9, None, 2012-04-10 03:00:00, 16.0, 60.0
None, 8.7, None, 0.0, 9.3, None, 2012-04-10 03:15:00, 8.0, 56.0
None, 9.1, None, 0.0, 9.7, None, 2012-04-10 03:30:00, 16.0, 54.0
None, 9.2, None, 0.0, 6.9, None, 2012-04-10 03:45:00, 11.0, 53.0
None, 9.1, -1.0, 0.0, 8.2, None, 2012-04-10 04:00:00, 14.0, 52.0
None, 8.8, None, 0.0, 6.7, None, 2012-04-10 04:15:00, 36.0, 53.0
None, 9.0, None, 0.0, 8.4, None, 2012-04-10 04:30:00, 11.0, 52.0
None, 9.1, None, 0.0, 7.0, None, 2012-04-10 04:45:00, 23.0, 54.0
None, 8.7, 0.0, 0.0, 7.3, None, 2012-04-10 05:00:00, 10.0, 56.0
None, 8.5, None, 0.0, 9.2, None, 2012-04-10 05:15:00, 8.0, 52.0
None, 8.4, None, 0.0, 8.1, None, 2012-04-10 05:30:00, 26.0, 55.0
None, 8.4, None, 0.0, 6.4, None, 2012-04-10 05:45:00, 31.0, 57.0
None, 8.2, 1.0, 0.0, 8.0, None, 2012-04-10 06:00:00, 12.0, 56.0
None, 8.6, None, 0.0, 8.5, None, 2012-04-10 06:15:00, 11.0, 57.0
None, 8.7, None, 0.0, 7.2, None, 2012-04-10 06:30:00, 19.0, 56.0
None, 8.4, None, 0.0, 9.6, None, 2012-04-10 06:45:00, 359.0, 60.0
None, 8.7, 0.0, 0.0, 9.8, None, 2012-04-10 07:00:00, 5.0, 53.0
None, 8.8, None, 0.0, 4.9, None, 2012-04-10 07:15:00, 168.0, 65.0
None, 8.5, None, 0.0, 7.1, None, 2012-04-10 07:30:00, 339.0, 69.0
None, 8.6, None, 0.0, 6.4, None, 2012-04-10 07:45:00, 1.0, 64.0
None, 9.1, 0.0, 0.0, 5.7, None, 2012-04-10 08:00:00, 338.0, 70.0
None, 8.6, None, 0.0, 3.5, None, 2012-04-10 08:15:00, 323.0, 71.0
None, 8.9, None, 0.0, 5.7, None, 2012-04-10 08:30:00, 348.0, 64.0
None, 9.0, None, 0.0, 2.7, None, 2012-04-10 08:45:00, 324.0, 72.0
None, 9.0, -1.0, 0.0, 5.1, None, 2012-04-10 09:00:00, 335.0, 72.0
None, 9.2, None, 0.0, 4.7, None, 2012-04-10 09:15:00, 345.0, 73.0
None, 9.5, None, 0.0, 5.4, None, 2012-04-10 09:30:00, 357.0, 61.0
None, 10.3, None, 0.0, 4.6, None, 2012-04-10 09:45:00, 337.0, 60.0
None, 11.1, 0.0, 0.0, 3.8, None, 2012-04-10 10:00:00, 261.0, 54.0
None, 13.1, None, 0.0, 3.7, None, 2012-04-10 10:15:00, 355.0, 39.0
None, 13.8, None, 0.0, 5.6, None, 2012-04-10 10:30:00, 336.0, 39.0
None, 14.5, None, 0.0, 6.2, None, 2012-04-10 10:45:00, 327.0, 40.0
None, 15.0, -1.0, 0.0, 6.5, None, 2012-04-10 11:00:00, 339.0, 36.0
None, 14.9, None, 0.0, 8.4, None, 2012-04-10 11:15:00, 327.0, 39.0
None, 14.3, None, 0.0, 9.4, None, 2012-04-10 11:30:00, 107.0, 41.0
None, 14.1, None, 0.0, 7.0, None, 2012-04-10 11:45:00, 97.0, 39.0
None, 14.6, 1.0, 0.0, 5.7, None, 2012-04-10 12:00:00, 53.0, 41.0
None, 15.3, None, 0.0, 9.7, None, 2012-04-10 12:15:00, 139.0, 45.0
None, 15.5, None, 0.0, 12.4, None, 2012-04-10 12:30:00, 126.0, 44.0
None, 15.0, None, 0.0, 8.4, None, 2012-04-10 12:45:00, 147.0, 49.0
None, 15.6, 0.0, 0.0, 9.7, None, 2012-04-10 13:00:00, 157.0, 49.0
None, 15.0, None, 0.0, 7.6, None, 2012-04-10 13:15:00, 146.0, 48.0
None, 15.0, None, 0.0, 9.4, None, 2012-04-10 13:30:00, 149.0, 49.0
None, 15.9, None, 0.0, 9.0, None, 2012-04-10 13:45:00, 159.0, 45.0
None, 15.7, 0.0, 0.0, 9.9, None, 2012-04-10 14:00:00, 162.0, 47.0
None, 16.3, None, 0.0, 8.6, None, 2012-04-10 14:15:00, 153.0, 47.0
None, 15.9, None, 0.0, 11.9, None, 2012-04-10 14:30:00, 137.0, 48.0
None, 15.5, None, 0.0, 11.8, None, 2012-04-10 14:45:00, 153.0, 49.0
None, 15.6, 1.0, 0.0, 10.8, None, 2012-04-10 15:00:00, 134.0, 48.0
None, 15.5, None, 0.0, 11.0, None, 2012-04-10 15:15:00, 154.0, 49.0
None, 14.6, None, 0.0, 11.2, None, 2012-04-10 15:30:00, 159.0, 52.0
None, 13.2, None, 0.0, 10.4, None, 2012-04-10 15:45:00, 229.0, 51.0
None, 12.7, 1.0, 0.0, 7.4, None, 2012-04-10 16:00:00, 277.0, 50.0
None, 12.7, None, 0.0, 8.9, None, 2012-04-10 16:15:00, 290.0, 50.0
None, 13.7, None, 0.0, 10.8, None, 2012-04-10 16:30:00, 293.0, 53.0
None, 13.5, None, 0.0, 10.8, None, 2012-04-10 16:45:00, 282.0, 51.0
None, 12.7, -1.0, 0.0, 8.7, None, 2012-04-10 17:00:00, 284.0, 56.0
None, 12.0, None, 0.0, 8.9, None, 2012-04-10 17:15:00, 295.0, 63.0
None, 12.4, None, 0.0, 12.7, None, 2012-04-10 17:30:00, 293.0, 62.0
None, 12.2, None, 0.0, 11.9, None, 2012-04-10 17:45:00, 284.0, 65.0
None, 11.9, 0.0, 0.0, 10.8, None, 2012-04-10 18:00:00, 288.0, 68.0
None, 11.2, None, 0.0, 12.5, None, 2012-04-10 18:15:00, 296.0, 72.0
None, 10.7, None, 0.0, 13.0, None, 2012-04-10 18:30:00, 301.0, 74.0
None, 10.2, None, 0.0, 13.5, None, 2012-04-10 18:45:00, 304.0, 74.0
None, 9.9, 0.0, 0.0, 11.8, None, 2012-04-10 19:00:00, 300.0, 74.0
None, 9.6, None, 0.0, 10.7, None, 2012-04-10 19:15:00, 296.0, 74.0
None, 9.4, None, 0.0, 9.7, None, 2012-04-10 19:30:00, 301.0, 75.0
