WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,12.2, None,79.4,2018-07-09 00:00:00,28
None,10.7, None,85.8,2018-07-09 01:00:00,28
None,9.5, None,89.2,2018-07-09 02:00:00,28
None,8.5, None,90.6,2018-07-09 03:00:00,28
None,7.6, None,92.3,2018-07-09 04:00:00,28
None,7.2, None,92.4,2018-07-09 05:00:00,28
None,6.4, None,92.7,2018-07-09 06:00:00,28
None,8.0, None,87.4,2018-07-09 07:00:00,28
None,12.5, None,74.6,2018-07-09 08:00:00,28
None,15.1, None,65.8,2018-07-09 09:00:00,28
None,17.3, None,56.0,2018-07-09 10:00:00,28
None,19.5, None,48.7,2018-07-09 11:00:00,28
None,22.2, None,39.1,2018-07-09 12:00:00,28
None,24.6, None,30.3,2018-07-09 13:00:00,28
None,26.0, None,27.4,2018-07-09 14:00:00,28
None,25.9, None,27.5,2018-07-09 15:00:00,28
None,26.4, None,26.5,2018-07-09 16:00:00,28
None,26.0, None,26.6,2018-07-09 17:00:00,28
None,25.7, None,25.8,2018-07-09 18:00:00,28
None,24.4, None,29.4,2018-07-09 19:00:00,28
None,22.6, None,38.3,2018-07-09 20:00:00,28
None,21.7, None,42.3,2018-07-09 21:00:00,28
None,19.9, None,49.8,2018-07-09 22:00:00,28
None,19.8, None,48.2,2018-07-09 23:00:00,28
None,20.0, None,45.8,2018-07-10 00:00:00,28
None,18.6, None,53.0,2018-07-10 01:00:00,28
None,18.3, None,53.6,2018-07-10 02:00:00,28
None,17.3, None,60.5,2018-07-10 03:00:00,28
None,16.9, None,64.7,2018-07-10 04:00:00,28
None,15.0, None,80.7,2018-07-10 05:00:00,28
None,13.8, None,90.4,2018-07-10 06:00:00,28
None,13.5, None,94.5,2018-07-10 07:00:00,28
None,13.6, None,94.9,2018-07-10 08:00:00,28
None,13.8, None,94.7,2018-07-10 09:00:00,28
None,14.1, None,92.4,2018-07-10 10:00:00,28
None,14.9, None,87.2,2018-07-10 11:00:00,28
None,16.2, None,78.6,2018-07-10 12:00:00,28
None,16.2, None,80.7,2018-07-10 13:00:00,28
None,16.7, None,75.5,2018-07-10 14:00:00,28
None,17.4, None,71.3,2018-07-10 15:00:00,28
None,17.5, None,69.2,2018-07-10 16:00:00,28
None,16.9, None,72.8,2018-07-10 17:00:00,28
None,17.5, None,73.5,2018-07-10 18:00:00,28
None,18.0, None,72.4,2018-07-10 19:00:00,28
None,17.4, None,72.5,2018-07-10 20:00:00,28
None,16.2, None,78.5,2018-07-10 21:00:00,28
None,14.8, None,89.3,2018-07-10 22:00:00,28
None,13.3, None,94.4,2018-07-10 23:00:00,28
None,12.2, None,95.7,2018-07-11 00:00:00,28
None,12.4, None,96.8,2018-07-11 01:00:00,28
None,11.9, None,97.5,2018-07-11 02:00:00,28
None,11.8, None,97.8,2018-07-11 03:00:00,28
None,11.5, None,97.9,2018-07-11 04:00:00,28
None,11.1, None,97.9,2018-07-11 05:00:00,28
None,11.3, None,98.0,2018-07-11 06:00:00,28
None,11.6, None,98.1,2018-07-11 07:00:00,28
None,12.5, None,95.5,2018-07-11 08:00:00,28
None,14.9, None,82.1,2018-07-11 09:00:00,28
None,17.0, None,63.1,2018-07-11 10:00:00,28
None,18.1, None,56.1,2018-07-11 11:00:00,28
None,19.5, None,48.1,2018-07-11 12:00:00,28
None,21.0, None,40.6,2018-07-11 13:00:00,28
None,22.2, None,37.0,2018-07-11 14:00:00,28
None,22.5, None,37.6,2018-07-11 15:00:00,28
None,23.1, None,35.6,2018-07-11 16:00:00,28
None,24.0, None,34.1,2018-07-11 17:00:00,28
None,24.1, None,32.5,2018-07-11 18:00:00,28
None,23.1, None,36.0,2018-07-11 19:00:00,28
None,22.0, None,39.4,2018-07-11 20:00:00,28
None,20.6, None,45.5,2018-07-11 21:00:00,28
None,19.4, None,50.9,2018-07-11 22:00:00,28
None,17.7, None,58.4,2018-07-11 23:00:00,28
None,15.3, None,69.7,2018-07-12 00:00:00,28
None,14.6, None,67.6,2018-07-12 01:00:00,28
None,13.2, None,73.1,2018-07-12 02:00:00,28
None,11.8, None,79.0,2018-07-12 03:00:00,28
None,11.0, None,82.3,2018-07-12 04:00:00,28
None,12.2, None,75.7,2018-07-12 05:00:00,28
None,12.0, None,77.4,2018-07-12 06:00:00,28
None,13.3, None,73.7,2018-07-12 07:00:00,28
None,14.1, None,70.8,2018-07-12 08:00:00,28
None,15.1, None,66.6,2018-07-12 09:00:00,28
None,16.6, None,61.0,2018-07-12 10:00:00,28
None,18.1, None,55.7,2018-07-12 11:00:00,28
None,20.1, None,50.6,2018-07-12 12:00:00,28
None,22.4, None,44.1,2018-07-12 13:00:00,28
None,24.6, None,35.5,2018-07-12 14:00:00,28
None,25.6, None,31.8,2018-07-12 15:00:00,28
None,25.4, None,32.5,2018-07-12 16:00:00,28
None,25.7, None,32.3,2018-07-12 17:00:00,28
None,25.8, None,32.1,2018-07-12 18:00:00,28
None,25.1, None,34.7,2018-07-12 19:00:00,28
None,24.2, None,38.7,2018-07-12 20:00:00,28
None,21.1, None,46.7,2018-07-12 21:00:00,28
None,20.4, None,47.6,2018-07-12 22:00:00,28
None,18.2, None,65.2,2018-07-12 23:00:00,28
None,16.3, None,81.9,2018-07-13 00:00:00,28
None,15.4, None,88.6,2018-07-13 01:00:00,28
None,15.0, None,92.4,2018-07-13 02:00:00,28
None,14.7, None,94.5,2018-07-13 03:00:00,28
None,14.2, None,95.9,2018-07-13 04:00:00,28
None,14.3, None,95.7,2018-07-13 05:00:00,28
None,14.3, None,96.1,2018-07-13 06:00:00,28
None,14.0, None,95.4,2018-07-13 07:00:00,28
None,14.3, None,94.9,2018-07-13 08:00:00,28
None,14.2, None,78.1,2018-07-13 09:00:00,28
None,14.0, None,76.1,2018-07-13 10:00:00,28
None,14.2, None,72.5,2018-07-13 11:00:00,28
None,15.1, None,64.2,2018-07-13 12:00:00,28
None,16.4, None,55.0,2018-07-13 13:00:00,28
None,16.4, None,53.6,2018-07-13 14:00:00,28
None,17.6, None,53.0,2018-07-13 15:00:00,28
None,17.9, None,52.5,2018-07-13 16:00:00,28
None,17.9, None,52.7,2018-07-13 17:00:00,28
None,17.7, None,55.4,2018-07-13 18:00:00,28
None,17.2, None,52.7,2018-07-13 19:00:00,28
None,16.4, None,54.4,2018-07-13 20:00:00,28
None,15.4, None,58.9,2018-07-13 21:00:00,28
None,14.5, None,62.3,2018-07-13 22:00:00,28
None,12.1, None,73.5,2018-07-13 23:00:00,28
None,12.4, None,62.8,2018-07-14 00:00:00,28
None,10.6, None,73.2,2018-07-14 01:00:00,28
None,10.0, None,72.9,2018-07-14 02:00:00,28
None,9.2, None,78.5,2018-07-14 03:00:00,28
None,7.4, None,87.0,2018-07-14 04:00:00,28
None,5.7, None,91.6,2018-07-14 05:00:00,28
None,4.9, None,93.5,2018-07-14 06:00:00,28
None,6.1, None,89.0,2018-07-14 07:00:00,28
None,9.9, None,77.0,2018-07-14 08:00:00,28
None,11.7, None,68.5,2018-07-14 09:00:00,28
None,13.5, None,61.2,2018-07-14 10:00:00,28
None,15.8, None,49.7,2018-07-14 11:00:00,28
None,17.7, None,39.9,2018-07-14 12:00:00,28
None,19.2, None,33.3,2018-07-14 13:00:00,28
None,20.6, None,29.2,2018-07-14 14:00:00,28
None,21.5, None,27.3,2018-07-14 15:00:00,28
None,22.5, None,25.9,2018-07-14 16:00:00,28
None,23.4, None,24.2,2018-07-14 17:00:00,28
None,24.1, None,23.7,2018-07-14 18:00:00,28
None,24.7, None,22.5,2018-07-14 19:00:00,28
None,24.4, None,24.1,2018-07-14 20:00:00,28
None,21.3, None,33.6,2018-07-14 21:00:00,28
None,16.3, None,55.7,2018-07-14 22:00:00,28
None,13.5, None,64.5,2018-07-14 23:00:00,28
None,11.9, None,67.4,2018-07-15 00:00:00,28
None,10.0, None,77.9,2018-07-15 01:00:00,28
None,8.7, None,79.7,2018-07-15 02:00:00,28
None,7.5, None,83.5,2018-07-15 03:00:00,28
None,6.7, None,85.7,2018-07-15 04:00:00,28
None,6.1, None,87.3,2018-07-15 05:00:00,28
None,6.2, None,86.2,2018-07-15 06:00:00,28
None,9.0, None,76.0,2018-07-15 07:00:00,28
None,12.6, None,64.8,2018-07-15 08:00:00,28
None,14.6, None,56.9,2018-07-15 09:00:00,28
None,16.8, None,50.4,2018-07-15 10:00:00,28
None,19.7, None,39.8,2018-07-15 11:00:00,28
None,22.3, None,32.5,2018-07-15 12:00:00,28
None,25.1, None,23.9,2018-07-15 13:00:00,28
None,26.8, None,20.2,2018-07-15 14:00:00,28
None,28.1, None,17.6,2018-07-15 15:00:00,28
None,28.9, None,16.0,2018-07-15 16:00:00,28
None,29.1, None,15.6,2018-07-15 17:00:00,28
None,29.5, None,14.8,2018-07-15 18:00:00,28
None,29.3, None,15.4,2018-07-15 19:00:00,28
None,28.5, None,18.9,2018-07-15 20:00:00,28
None,25.8, None,25.9,2018-07-15 21:00:00,28
None,22.1, None,37.8,2018-07-15 22:00:00,28
None,18.3, None,50.9,2018-07-15 23:00:00,28
