WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
106.7, None, None,2021-10-01 00:00:00, None,40
63.2, None, None,2021-10-01 01:00:00, None,40
9.2, None, None,2021-10-01 02:00:00, None,40
239.0, None, None,2021-10-01 03:00:00, None,40
193.8, None, None,2021-10-01 04:00:00, None,40
140.2, None, None,2021-10-01 05:00:00, None,40
333.5, None, None,2021-10-01 06:00:00, None,40
226.8, None, None,2021-10-01 07:00:00, None,40
49.7, None, None,2021-10-01 08:00:00, None,40
254.3, None, None,2021-10-01 09:00:00, None,40
255.3, None, None,2021-10-01 10:00:00, None,40
256.5, None, None,2021-10-01 11:00:00, None,40
252.3, None, None,2021-10-01 12:00:00, None,40
200.4, None, None,2021-10-01 13:00:00, None,40
164.1, None, None,2021-10-01 14:00:00, None,40
159.3, None, None,2021-10-01 15:00:00, None,40
154.7, None, None,2021-10-01 16:00:00, None,40
165.6, None, None,2021-10-01 17:00:00, None,40
74.5, None, None,2021-10-01 18:00:00, None,40
86.3, None, None,2021-10-01 19:00:00, None,40
85.9, None, None,2021-10-01 20:00:00, None,40
64.2, None, None,2021-10-01 21:00:00, None,40
73.6, None, None,2021-10-01 22:00:00, None,40
61.2, None, None,2021-10-01 23:00:00, None,40
59.0, None, None,2021-10-02 00:00:00, None,40
63.3, None, None,2021-10-02 01:00:00, None,40
71.9, None, None,2021-10-02 02:00:00, None,40
62.8, None, None,2021-10-02 03:00:00, None,40
56.3, None, None,2021-10-02 04:00:00, None,40
58.3, None, None,2021-10-02 05:00:00, None,40
58.3, None, None,2021-10-02 06:00:00, None,40
50.6, None, None,2021-10-02 07:00:00, None,40
60.5, None, None,2021-10-02 08:00:00, None,40
56.2, None, None,2021-10-02 09:00:00, None,40
63.2, None, None,2021-10-02 10:00:00, None,40
51.4, None, None,2021-10-02 11:00:00, None,40
68.0, None, None,2021-10-02 12:00:00, None,40
47.1, None, None,2021-10-02 13:00:00, None,40
85.2, None, None,2021-10-02 14:00:00, None,40
253.5, None, None,2021-10-02 15:00:00, None,40
251.1, None, None,2021-10-02 16:00:00, None,40
256.4, None, None,2021-10-02 17:00:00, None,40
185.1, None, None,2021-10-02 18:00:00, None,40
205.6, None, None,2021-10-02 19:00:00, None,40
172.3, None, None,2021-10-02 20:00:00, None,40
88.8, None, None,2021-10-02 21:00:00, None,40
68.2, None, None,2021-10-02 22:00:00, None,40
57.9, None, None,2021-10-02 23:00:00, None,40
63.0, None, None,2021-10-03 00:00:00, None,40
64.4, None, None,2021-10-03 01:00:00, None,40
59.6, None, None,2021-10-03 02:00:00, None,40
76.0, None, None,2021-10-03 03:00:00, None,40
58.8, None, None,2021-10-03 04:00:00, None,40
64.4, None, None,2021-10-03 05:00:00, None,40
80.2, None, None,2021-10-03 06:00:00, None,40
54.3, None, None,2021-10-03 07:00:00, None,40
58.0, None, None,2021-10-03 08:00:00, None,40
68.7, None, None,2021-10-03 09:00:00, None,40
60.9, None, None,2021-10-03 10:00:00, None,40
64.9, None, None,2021-10-03 11:00:00, None,40
87.0, None, None,2021-10-03 12:00:00, None,40
49.3, None, None,2021-10-03 13:00:00, None,40
54.2, None, None,2021-10-03 14:00:00, None,40
65.8, None, None,2021-10-03 15:00:00, None,40
112.3, None, None,2021-10-03 16:00:00, None,40
131.3, None, None,2021-10-03 17:00:00, None,40
135.4, None, None,2021-10-03 18:00:00, None,40
69.5, None, None,2021-10-03 19:00:00, None,40
67.8, None, None,2021-10-03 20:00:00, None,40
62.3, None, None,2021-10-03 21:00:00, None,40
60.9, None, None,2021-10-03 22:00:00, None,40
57.2, None, None,2021-10-03 23:00:00, None,40
54.9, None, None,2021-10-04 00:00:00, None,40
56.0, None, None,2021-10-04 01:00:00, None,40
58.3, None, None,2021-10-04 02:00:00, None,40
59.8, None, None,2021-10-04 03:00:00, None,40
60.7, None, None,2021-10-04 04:00:00, None,40
60.1, None, None,2021-10-04 05:00:00, None,40
57.2, None, None,2021-10-04 06:00:00, None,40
53.2, None, None,2021-10-04 07:00:00, None,40
55.1, None, None,2021-10-04 08:00:00, None,40
88.8, None, None,2021-10-04 09:00:00, None,40
66.7, None, None,2021-10-04 10:00:00, None,40
63.2, None, None,2021-10-04 11:00:00, None,40
67.2, None, None,2021-10-04 12:00:00, None,40
68.2, None, None,2021-10-04 13:00:00, None,40
70.1, None, None,2021-10-04 14:00:00, None,40
63.6, None, None,2021-10-04 15:00:00, None,40
93.7, None, None,2021-10-04 16:00:00, None,40
69.3, None, None,2021-10-04 17:00:00, None,40
60.0, None, None,2021-10-04 18:00:00, None,40
53.3, None, None,2021-10-04 19:00:00, None,40
53.3, None, None,2021-10-04 20:00:00, None,40
56.2, None, None,2021-10-04 21:00:00, None,40
58.0, None, None,2021-10-04 22:00:00, None,40
59.6, None, None,2021-10-04 23:00:00, None,40
53.6, None, None,2021-10-05 00:00:00, None,40
59.6, None, None,2021-10-05 01:00:00, None,40
62.6, None, None,2021-10-05 02:00:00, None,40
64.8, None, None,2021-10-05 03:00:00, None,40
47.3, None, None,2021-10-05 04:00:00, None,40
58.7, None, None,2021-10-05 05:00:00, None,40
55.6, None, None,2021-10-05 06:00:00, None,40
54.2, None, None,2021-10-05 07:00:00, None,40
53.8, None, None,2021-10-05 08:00:00, None,40
59.8, None, None,2021-10-05 09:00:00, None,40
59.2, None, None,2021-10-05 10:00:00, None,40
60.6, None, None,2021-10-05 11:00:00, None,40
61.2, None, None,2021-10-05 12:00:00, None,40
54.9, None, None,2021-10-05 13:00:00, None,40
54.8, None, None,2021-10-05 14:00:00, None,40
61.8, None, None,2021-10-05 15:00:00, None,40
71.3, None, None,2021-10-05 16:00:00, None,40
61.9, None, None,2021-10-05 17:00:00, None,40
58.8, None, None,2021-10-05 18:00:00, None,40
55.7, None, None,2021-10-05 19:00:00, None,40
52.6, None, None,2021-10-05 20:00:00, None,40
57.0, None, None,2021-10-05 21:00:00, None,40
62.0, None, None,2021-10-05 22:00:00, None,40
52.7, None, None,2021-10-05 23:00:00, None,40
60.5, None, None,2021-10-06 00:00:00, None,40
55.7, None, None,2021-10-06 01:00:00, None,40
58.2, None, None,2021-10-06 02:00:00, None,40
49.1, None, None,2021-10-06 03:00:00, None,40
238.3, None, None,2021-10-06 04:00:00, None,40
237.7, None, None,2021-10-06 05:00:00, None,40
90.9, None, None,2021-10-06 06:00:00, None,40
51.4, None, None,2021-10-06 07:00:00, None,40
36.9, None, None,2021-10-06 08:00:00, None,40
20.2, None, None,2021-10-06 09:00:00, None,40
35.1, None, None,2021-10-06 10:00:00, None,40
35.2, None, None,2021-10-06 11:00:00, None,40
43.7, None, None,2021-10-06 12:00:00, None,40
39.8, None, None,2021-10-06 13:00:00, None,40
42.1, None, None,2021-10-06 14:00:00, None,40
40.2, None, None,2021-10-06 15:00:00, None,40
237.4, None, None,2021-10-06 16:00:00, None,40
59.8, None, None,2021-10-06 17:00:00, None,40
103.3, None, None,2021-10-06 18:00:00, None,40
100.2, None, None,2021-10-06 19:00:00, None,40
65.7, None, None,2021-10-06 20:00:00, None,40
66.5, None, None,2021-10-06 21:00:00, None,40
63.1, None, None,2021-10-06 22:00:00, None,40
67.2, None, None,2021-10-06 23:00:00, None,40
62.6, None, None,2021-10-07 00:00:00, None,40
65.7, None, None,2021-10-07 01:00:00, None,40
56.1, None, None,2021-10-07 02:00:00, None,40
58.4, None, None,2021-10-07 03:00:00, None,40
65.1, None, None,2021-10-07 04:00:00, None,40
59.2, None, None,2021-10-07 05:00:00, None,40
64.8, None, None,2021-10-07 06:00:00, None,40
46.6, None, None,2021-10-07 07:00:00, None,40
74.2, None, None,2021-10-07 08:00:00, None,40
63.2, None, None,2021-10-07 09:00:00, None,40
46.2, None, None,2021-10-07 10:00:00, None,40
39.6, None, None,2021-10-07 11:00:00, None,40
32.5, None, None,2021-10-07 12:00:00, None,40
35.1, None, None,2021-10-07 13:00:00, None,40
35.1, None, None,2021-10-07 14:00:00, None,40
56.6, None, None,2021-10-07 15:00:00, None,40
112.7, None, None,2021-10-07 16:00:00, None,40
113.3, None, None,2021-10-07 17:00:00, None,40
108.6, None, None,2021-10-07 18:00:00, None,40
93.3, None, None,2021-10-07 19:00:00, None,40
89.0, None, None,2021-10-07 20:00:00, None,40
100.7, None, None,2021-10-07 21:00:00, None,40
87.1, None, None,2021-10-07 22:00:00, None,40
81.8, None, None,2021-10-07 23:00:00, None,40
