WDIR_VECT,time,HUMIDITY,week_of_year
14.2,2021-10-01 00:00:00,97.5,40
26.9,2021-10-01 01:00:00,98.3,40
18.2,2021-10-01 02:00:00,96.4,40
11.9,2021-10-01 03:00:00,93.0,40
8.9,2021-10-01 04:00:00,94.7,40
359.2,2021-10-01 05:00:00,95.1,40
339.7,2021-10-01 06:00:00,95.2,40
1.5,2021-10-01 07:00:00,94.0,40
32.5,2021-10-01 08:00:00,90.9,40
42.8,2021-10-01 09:00:00,82.5,40
47.5,2021-10-01 10:00:00,72.4,40
47.4,2021-10-01 11:00:00,62.8,40
48.7,2021-10-01 12:00:00,56.1,40
351.0,2021-10-01 13:00:00,49.6,40
255.0,2021-10-01 14:00:00,47.6,40
257.3,2021-10-01 15:00:00,41.8,40
269.8,2021-10-01 16:00:00,47.8,40
350.1,2021-10-01 17:00:00,60.2,40
21.6,2021-10-01 18:00:00,72.8,40
24.1,2021-10-01 19:00:00,78.6,40
339.4,2021-10-01 20:00:00,83.2,40
21.9,2021-10-01 21:00:00,86.9,40
17.7,2021-10-01 22:00:00,87.6,40
19.9,2021-10-01 23:00:00,90.5,40
85.2,2021-10-02 00:00:00,93.5,40
31.8,2021-10-02 01:00:00,95.4,40
357.4,2021-10-02 02:00:00,96.2,40
349.5,2021-10-02 03:00:00,96.8,40
137.8,2021-10-02 04:00:00,96.5,40
241.2,2021-10-02 05:00:00,97.4,40
38.6,2021-10-02 06:00:00,97.8,40
48.4,2021-10-02 07:00:00,97.8,40
207.6,2021-10-02 08:00:00,94.9,40
210.0,2021-10-02 09:00:00,90.5,40
223.2,2021-10-02 10:00:00,78.2,40
206.2,2021-10-02 11:00:00,65.5,40
200.9,2021-10-02 12:00:00,56.0,40
190.4,2021-10-02 13:00:00,51.2,40
194.0,2021-10-02 14:00:00,48.5,40
201.5,2021-10-02 15:00:00,49.2,40
194.5,2021-10-02 16:00:00,53.3,40
174.4,2021-10-02 17:00:00,59.4,40
31.5,2021-10-02 18:00:00,73.1,40
21.8,2021-10-02 19:00:00,80.5,40
27.3,2021-10-02 20:00:00,82.9,40
3.6,2021-10-02 21:00:00,84.6,40
18.2,2021-10-02 22:00:00,82.2,40
14.2,2021-10-02 23:00:00,85.2,40
289.6,2021-10-03 00:00:00,87.3,40
348.2,2021-10-03 01:00:00,90.2,40
16.7,2021-10-03 02:00:00,90.4,40
341.2,2021-10-03 03:00:00,89.0,40
73.8,2021-10-03 04:00:00,89.6,40
340.5,2021-10-03 05:00:00,90.3,40
98.1,2021-10-03 06:00:00,90.2,40
162.7,2021-10-03 07:00:00,90.9,40
213.5,2021-10-03 08:00:00,86.1,40
223.5,2021-10-03 09:00:00,78.2,40
195.7,2021-10-03 10:00:00,68.9,40
186.2,2021-10-03 11:00:00,63.3,40
193.1,2021-10-03 12:00:00,47.7,40
176.6,2021-10-03 13:00:00,43.8,40
175.7,2021-10-03 14:00:00,39.9,40
232.3,2021-10-03 15:00:00,39.0,40
252.1,2021-10-03 16:00:00,45.1,40
204.3,2021-10-03 17:00:00,59.9,40
12.7,2021-10-03 18:00:00,70.8,40
330.8,2021-10-03 19:00:00,76.7,40
216.4,2021-10-03 20:00:00,83.4,40
169.6,2021-10-03 21:00:00,86.7,40
151.8,2021-10-03 22:00:00,89.1,40
23.0,2021-10-03 23:00:00,91.1,40
21.1,2021-10-04 00:00:00,92.7,40
256.4,2021-10-04 01:00:00,95.1,40
325.7,2021-10-04 02:00:00,96.7,40
296.7,2021-10-04 03:00:00,97.4,40
31.8,2021-10-04 04:00:00,97.9,40
9.0,2021-10-04 05:00:00,98.2,40
339.6,2021-10-04 06:00:00,98.4,40
335.0,2021-10-04 07:00:00,98.7,40
45.2,2021-10-04 08:00:00,98.9,40
185.5,2021-10-04 09:00:00,96.3,40
24.6,2021-10-04 10:00:00,76.3,40
249.8,2021-10-04 11:00:00,62.9,40
334.6,2021-10-04 12:00:00,56.1,40
303.9,2021-10-04 13:00:00,52.6,40
319.8,2021-10-04 14:00:00,51.0,40
229.1,2021-10-04 15:00:00,53.8,40
261.6,2021-10-04 16:00:00,56.9,40
195.7,2021-10-04 17:00:00,64.3,40
45.8,2021-10-04 18:00:00,77.0,40
25.8,2021-10-04 19:00:00,82.5,40
37.9,2021-10-04 20:00:00,87.7,40
335.6,2021-10-04 21:00:00,90.3,40
1.0,2021-10-04 22:00:00,90.6,40
65.9,2021-10-04 23:00:00,91.1,40
13.3,2021-10-05 00:00:00,93.0,40
264.1,2021-10-05 01:00:00,95.5,40
24.0,2021-10-05 02:00:00,96.3,40
27.7,2021-10-05 03:00:00,96.4,40
142.7,2021-10-05 04:00:00,94.6,40
25.7,2021-10-05 05:00:00,95.2,40
324.8,2021-10-05 06:00:00,95.7,40
71.7,2021-10-05 07:00:00,96.6,40
290.2,2021-10-05 08:00:00,94.9,40
28.4,2021-10-05 09:00:00,80.7,40
99.7,2021-10-05 10:00:00,68.1,40
338.1,2021-10-05 11:00:00,62.7,40
286.2,2021-10-05 12:00:00,60.3,40
289.3,2021-10-05 13:00:00,57.3,40
335.0,2021-10-05 14:00:00,55.8,40
319.5,2021-10-05 15:00:00,54.6,40
299.0,2021-10-05 16:00:00,58.0,40
22.4,2021-10-05 17:00:00,70.0,40
111.1,2021-10-05 18:00:00,78.2,40
31.9,2021-10-05 19:00:00,80.3,40
8.5,2021-10-05 20:00:00,81.4,40
192.9,2021-10-05 21:00:00,81.2,40
355.9,2021-10-05 22:00:00,78.4,40
148.1,2021-10-05 23:00:00,79.1,40
33.5,2021-10-06 00:00:00,79.8,40
195.1,2021-10-06 01:00:00,81.1,40
339.5,2021-10-06 02:00:00,86.5,40
351.1,2021-10-06 03:00:00,85.4,40
252.4,2021-10-06 04:00:00,80.8,40
251.3,2021-10-06 05:00:00,72.8,40
213.7,2021-10-06 06:00:00,56.3,40
142.6,2021-10-06 07:00:00,59.9,40
130.6,2021-10-06 08:00:00,61.4,40
298.3,2021-10-06 09:00:00,59.8,40
175.5,2021-10-06 10:00:00,48.9,40
168.8,2021-10-06 11:00:00,41.8,40
184.4,2021-10-06 12:00:00,40.2,40
184.3,2021-10-06 13:00:00,38.6,40
171.0,2021-10-06 14:00:00,39.2,40
173.3,2021-10-06 15:00:00,36.4,40
174.5,2021-10-06 16:00:00,36.8,40
167.9,2021-10-06 17:00:00,37.2,40
203.0,2021-10-06 18:00:00,44.5,40
50.5,2021-10-06 19:00:00,55.6,40
61.2,2021-10-06 20:00:00,64.0,40
59.0,2021-10-06 21:00:00,68.7,40
28.4,2021-10-06 22:00:00,76.4,40
19.7,2021-10-06 23:00:00,85.4,40
17.1,2021-10-07 00:00:00,87.9,40
24.5,2021-10-07 01:00:00,88.2,40
9.1,2021-10-07 02:00:00,88.7,40
44.3,2021-10-07 03:00:00,90.7,40
327.2,2021-10-07 04:00:00,90.2,40
135.2,2021-10-07 05:00:00,91.4,40
140.6,2021-10-07 06:00:00,92.1,40
204.2,2021-10-07 07:00:00,92.6,40
43.8,2021-10-07 08:00:00,88.6,40
161.5,2021-10-07 09:00:00,91.8,40
109.2,2021-10-07 10:00:00,91.6,40
127.1,2021-10-07 11:00:00,86.3,40
299.7,2021-10-07 12:00:00,71.9,40
291.4,2021-10-07 13:00:00,64.7,40
263.3,2021-10-07 14:00:00,54.6,40
297.6,2021-10-07 15:00:00,49.5,40
327.7,2021-10-07 16:00:00,54.4,40
14.8,2021-10-07 17:00:00,70.5,40
359.8,2021-10-07 18:00:00,79.4,40
358.8,2021-10-07 19:00:00,81.7,40
359.1,2021-10-07 20:00:00,84.0,40
2.8,2021-10-07 21:00:00,83.9,40
5.3,2021-10-07 22:00:00,84.9,40
2.2,2021-10-07 23:00:00,86.7,40
