wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
189.0, 63.0, 6.2,0.0, -10.5,7.2, -4.5,-3.5, 159.0, 0.0, 0.0,60.0,2021-01-15 00:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, 60.0, 7.2,0.0, -10.1,9.2, -3.5,-3.2, 189.0, 0.0, 0.0,58.0,2021-01-15 01:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, 58.0, 9.2,0.0, -10.3,8.5, -3.2,-3.4, 177.0, 0.0, 0.0,58.0,2021-01-15 02:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0, 58.0, 8.5,0.0, -10.5,7.5, -3.4,-3.1, 170.0, 0.0, 0.0,57.0,2021-01-15 03:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, 57.0, 7.5,0.0, -10.4,4.4, -3.1,-2.8, 229.0, 0.0, 0.0,58.0,2021-01-15 04:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, 58.0, 4.4,0.0, -9.9,2.8, -2.8,-3.1, 223.0, 0.0, 0.0,61.0,2021-01-15 05:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, 61.0, 2.8,0.0, -9.6,2.0, -3.1,-3.3, 77.0, 0.0, 0.0,62.0,2021-01-15 06:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0, 62.0, 2.0,0.0, -9.5,2.4, -3.3,-3.6, 144.0, 0.0, 0.0,68.0,2021-01-15 07:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, 68.0, 2.4,0.0, -8.6,2.5, -3.6,-4.4, 92.0, 0.0, 0.0,69.0,2021-01-15 08:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 69.0, 2.5,0.0, -9.2,3.1, -4.4,-4.4, 349.0, 0.0, 0.0,71.0,2021-01-15 09:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, 71.0, 3.1,0.0, -8.9,5.0, -4.4,-2.5, 152.0, 0.0, 0.0,61.0,2021-01-15 10:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, 61.0, 5.0,0.0, -9.0,4.9, -2.5,0.0, 147.0, 0.0, 0.0,49.0,2021-01-15 11:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, 49.0, 4.9,0.0, -9.4,7.5, 0.0,1.1, 171.0, 0.0, 0.0,46.0,2021-01-15 12:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0, 46.0, 7.5,0.8, -9.2,4.7, 1.1,4.5, 166.0, 0.0, 0.0,39.0,2021-01-15 13:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0, 39.0, 4.7,1.0, -8.3,2.7, 4.5,3.7, 190.0, 0.8, 0.8,44.0,2021-01-15 14:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0, 44.0, 2.7,0.0, -7.4,6.0, 3.7,1.0, 86.0, 1.0, 1.8,57.0,2021-01-15 15:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, 57.0, 6.0,0.0, -6.6,3.1, 1.0,-2.9, 12.0, 0.0, 1.8,74.0,2021-01-15 16:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, 74.0, 3.1,0.0, -6.9,6.3, -2.9,-3.7, 352.0, 0.0, 1.8,75.0,2021-01-15 17:00:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,
