ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.4,0.4,-1.0,0.0,2021-01-15,0.0,6.0,3,,,,,,,,,,,
0.0,0.0,1.5,0.0,2021-01-16,0.0,6.0,3,,,,,,,,,,,
0.0,0.0,2.0,0.0,2021-01-17,0.0,7.0,3,,,,,,,,,,,
0.0,0.0,-2.0,0.0,2021-01-18,0.0,4.5,3,,,,,,,,,,,
0.0,0.0,-1.0,0.0,2021-01-19,0.0,3.0,3,,,,,,,,,,,
0.0,0.0,-2.0,0.0,2021-01-20,0.0,-0.5,3,,,,,,,,,,,
0.0,0.0,-5.5,0.0,2021-01-21,0.0,-2.0,3,,,,,,,,,,,
,,,,2021-01-15 00:00:00,,,3,, -5.2, -5.205, 80.7, 0.0, 0.0, -3.6, 81.0, -7.0, -6999.0, -8.0
,,,,2021-01-15 01:00:00,,,3,, -4.5, -4.502, 75.89, 0.0, 0.0, -3.6, 76.0, -7.0, -6999.0, -8.0
,,,,2021-01-15 02:00:00,,,3,, -4.4, -4.412, 77.0, 0.0, 0.0, -3.6, 77.0, -7.0, -6999.0, -7.0
,,,,2021-01-15 03:00:00,,,3,, -4.1, -4.109, 77.22, 0.0, 0.0, -3.5, 77.0, -7.0, -6999.0, -7.0
,,,,2021-01-15 04:00:00,,,3,, -4.0, -4.046, 79.08, 0.0, 0.0, -3.5, 79.0, -7.0, -6999.0, -7.0
,,,,2021-01-15 05:00:00,,,3,, -3.9, -3.883, 81.2, 0.0, 0.0, -3.3, 81.0, -7.0, -6999.0, -7.0
,,,,2021-01-15 06:00:00,,,3,, -3.6, -3.565, 79.38, 0.0, 0.0, -3.3, 79.0, -7.0, -6999.0, -6.0
,,,,2021-01-15 07:00:00,,,3,, -4.2, -4.209, 87.2, 0.0, 0.0, -3.3, 87.0, -4.2, -6999.0, -6.0
