AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-1.7, 1.8,1.0,2021-06-11 00:00:00, -3.0, 8.1,24,,,,,,,,,,,,,,,,,,,,,,
-2.1, None,1.0,2021-06-11 00:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.2, None,1.0,2021-06-11 00:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.6, None,1.0,2021-06-11 00:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.9, None,1.0,2021-06-11 01:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.8, None,1.0,2021-06-11 01:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.9, None,1.0,2021-06-11 01:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.7, None,1.0,2021-06-11 01:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.6, None,0.0,2021-06-11 02:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.5, None,0.0,2021-06-11 02:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.5, None,0.0,2021-06-11 02:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.7, None,0.0,2021-06-11 02:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.8, None,0.0,2021-06-11 03:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.9, None,0.0,2021-06-11 03:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-3.0, None,0.0,2021-06-11 03:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.7, None,0.0,2021-06-11 03:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.3, None,0.0,2021-06-11 04:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.2, None,0.0,2021-06-11 04:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-2.1, None,0.0,2021-06-11 04:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-1.5, None,0.0,2021-06-11 04:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
-0.8, None,0.0,2021-06-11 05:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
0.3, None,0.0,2021-06-11 05:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
0.9, None,0.0,2021-06-11 05:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.4, None,0.0,2021-06-11 05:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.5, None,0.0,2021-06-11 06:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.6, None,0.0,2021-06-11 06:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.9, None,0.0,2021-06-11 06:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.0, None,0.0,2021-06-11 06:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.5, None,0.0,2021-06-11 07:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.9, None,0.0,2021-06-11 07:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.7, None,0.0,2021-06-11 07:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.4, None,0.0,2021-06-11 07:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.7, None,0.0,2021-06-11 08:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.6, None,0.0,2021-06-11 08:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.8, None,0.0,2021-06-11 08:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.7, None,0.0,2021-06-11 08:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.2, None,0.0,2021-06-11 09:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.8, None,0.0,2021-06-11 09:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.5, None,0.0,2021-06-11 09:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.2, None,0.0,2021-06-11 09:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.0, None,0.0,2021-06-11 10:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.3, None,0.0,2021-06-11 10:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.6, None,0.0,2021-06-11 10:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.7, None,0.0,2021-06-11 10:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.2, None,0.0,2021-06-11 11:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.4, None,0.0,2021-06-11 11:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.8, None,0.0,2021-06-11 11:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.3, None,0.0,2021-06-11 11:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.8, None,0.0,2021-06-11 12:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.1, None,0.0,2021-06-11 12:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.8, None,0.0,2021-06-11 12:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.3, None,0.0,2021-06-11 12:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.3, None,0.0,2021-06-11 13:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.4, None,0.0,2021-06-11 13:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.0, None,0.0,2021-06-11 13:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.7, None,0.0,2021-06-11 13:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.4, None,0.0,2021-06-11 14:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.0, None,0.0,2021-06-11 14:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.6, None,0.0,2021-06-11 14:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.0, None,0.0,2021-06-11 14:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.7, None,0.0,2021-06-11 15:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.6, None,0.0,2021-06-11 15:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.4, None,0.0,2021-06-11 15:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.3, None,0.0,2021-06-11 15:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.3, None,0.0,2021-06-11 16:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
8.1, None,0.0,2021-06-11 16:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.4, None,1.0,2021-06-11 16:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.2, None,1.0,2021-06-11 16:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.1, None,1.0,2021-06-11 17:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.9, None,1.0,2021-06-11 17:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.5, None,1.0,2021-06-11 17:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.4, None,1.0,2021-06-11 17:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.1, None,1.0,2021-06-11 18:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.8, None,1.0,2021-06-11 18:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.5, None,1.0,2021-06-11 18:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.5, None,1.0,2021-06-11 18:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.1, None,1.0,2021-06-11 19:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.9, None,1.0,2021-06-11 19:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.6, None,1.0,2021-06-11 19:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.4, None,1.0,2021-06-11 19:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.3, None,1.0,2021-06-11 20:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.2, None,1.0,2021-06-11 20:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.1, None,1.0,2021-06-11 20:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-11 20:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.9, None,1.0,2021-06-11 21:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-11 21:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-11 21:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.9, None,1.0,2021-06-11 21:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.9, None,1.0,2021-06-11 22:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.9, None,1.0,2021-06-11 22:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.9, None,1.0,2021-06-11 22:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.8, None,1.0,2021-06-11 22:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.7, None,1.0,2021-06-11 23:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.1, None,1.0,2021-06-11 23:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.1, None,1.0,2021-06-11 23:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-11 23:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, 0.0,1.0,2021-06-12 00:00:00, 1.0, 14.8,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-12 00:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-12 00:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.0, None,1.0,2021-06-12 00:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.7, None,1.0,2021-06-12 01:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.1, None,1.0,2021-06-12 01:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.5, None,1.0,2021-06-12 01:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.0, None,1.0,2021-06-12 01:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.5, None,1.0,2021-06-12 02:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.2, None,1.0,2021-06-12 02:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.3, None,1.0,2021-06-12 02:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.1, None,1.0,2021-06-12 02:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.0, None,1.0,2021-06-12 03:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.1, None,1.0,2021-06-12 03:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.3, None,1.0,2021-06-12 03:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.3, None,1.0,2021-06-12 03:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.4, None,1.0,2021-06-12 04:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.1, None,1.0,2021-06-12 04:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.3, None,1.0,2021-06-12 04:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.0, None,1.0,2021-06-12 04:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.1, None,1.0,2021-06-12 05:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
1.7, None,0.0,2021-06-12 05:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
2.0, None,0.0,2021-06-12 05:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.0, None,0.0,2021-06-12 05:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.1, None,0.0,2021-06-12 06:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
3.5, None,0.0,2021-06-12 06:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.5, None,0.0,2021-06-12 06:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
4.8, None,0.0,2021-06-12 06:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.0, None,0.0,2021-06-12 07:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.8, None,0.0,2021-06-12 07:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.6, None,0.0,2021-06-12 07:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.0, None,0.0,2021-06-12 07:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
5.9, None,0.0,2021-06-12 08:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
6.2, None,1.0,2021-06-12 08:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.1, None,0.0,2021-06-12 08:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
7.5, None,0.0,2021-06-12 08:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
8.2, None,1.0,2021-06-12 09:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
8.6, None,1.0,2021-06-12 09:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
9.3, None,1.0,2021-06-12 09:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
9.9, None,1.0,2021-06-12 09:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
9.5, None,1.0,2021-06-12 10:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
9.6, None,1.0,2021-06-12 10:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.1, None,1.0,2021-06-12 10:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.8, None,1.0,2021-06-12 10:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.6, None,1.0,2021-06-12 11:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
11.0, None,1.0,2021-06-12 11:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
11.7, None,1.0,2021-06-12 11:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.7, None,1.0,2021-06-12 11:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
9.9, None,1.0,2021-06-12 12:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.0, None,1.0,2021-06-12 12:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.4, None,1.0,2021-06-12 12:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.8, None,1.0,2021-06-12 12:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
10.7, None,1.0,2021-06-12 13:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
11.2, None,1.0,2021-06-12 13:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
11.6, None,1.0,2021-06-12 13:30:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
13.1, None,2.0,2021-06-12 13:45:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
13.6, None,2.0,2021-06-12 14:00:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
13.0, None,2.0,2021-06-12 14:15:00, None, None,24,,,,,,,,,,,,,,,,,,,,,,
