ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,-2.0, None,2016-03-26, None,14.0,13,,,,,,
4.8, 4.8,4.0, None,2016-03-27, None,8.0,13,,,,,,
, None,-1.0, None,2016-03-29, None,14.0,13,,,,,,
, None,0.0, None,2016-03-30, None,18.0,13,,,,,,
, None,2.5, None,2016-03-31, None,20.0,13,,,,,,
,,,,2016-03-25 00:00:00,,,13,, None,3.883, None,47.9,8.35
,,,,2016-03-25 01:00:00,,,13,, None,2.241, None,50.3,7.71
,,,,2016-03-25 02:00:00,,,13,, None,2.292, None,53.69,7.333
,,,,2016-03-25 03:00:00,,,13,, None,3.015, None,66.44,6.61
,,,,2016-03-25 04:00:00,,,13,, None,2.756, None,68.43,5.968
,,,,2016-03-25 05:00:00,,,13,, None,2.39, None,74.59,5.461
,,,,2016-03-25 06:00:00,,,13,, None,2.402, None,76.37,5.23
,,,,2016-03-25 07:00:00,,,13,, None,1.497, None,75.88,5.411
,,,,2016-03-25 08:00:00,,,13,, None,1.571, None,78.27,5.302
,,,,2016-03-25 09:00:00,,,13,, None,1.193, None,77.49,6.369
,,,,2016-03-25 10:00:00,,,13,, None,0.885, None,66.35,8.49
,,,,2016-03-25 11:00:00,,,13,, None,1.276, None,59.09,9.63
,,,,2016-03-25 12:00:00,,,13,, None,1.914, None,51.79,9.53
,,,,2016-03-25 13:00:00,,,13,, None,1.651, None,48.27,10.36
,,,,2016-03-25 14:00:00,,,13,, None,1.6, None,47.12,11.32
,,,,2016-03-25 15:00:00,,,13,, None,2.337, None,39.2,11.33
,,,,2016-03-25 16:00:00,,,13,, None,1.341, None,38.86,11.39
,,,,2016-03-25 17:00:00,,,13,, None,1.409, None,36.36,11.91
,,,,2016-03-25 18:00:00,,,13,, None,2.14, None,38.85,11.66
,,,,2016-03-25 19:00:00,,,13,, None,3.122, None,55.43,9.03
