station_observations
time, tasmin, tasmax, pcp
2013-01-01 00:00:00, -9.7, -4.6, 0.7
2013-01-02 00:00:00, -9.2, 1.3, 1.3
2013-01-03 00:00:00, -6.6, 1.2, 0.0
2013-01-04 00:00:00, -6.0, 1.5, 0.0
2013-01-05 00:00:00, -6.3, -3.7, 7.2
2013-01-06 00:00:00, -5.2, -2.1, 13.5
2013-01-07 00:00:00, -5.1, -1.2, 15.4
2013-01-08 00:00:00, -6.9, -3.3, 10.0
2013-01-09 00:00:00, -12.0, -3.6, 5.9
2013-01-10 00:00:00, -16.3, -6.1, 0.0
2013-01-11 00:00:00, -13.7, -6.2, 0.5
2013-01-12 00:00:00, -10.3, -1.4, 0.0
2013-01-13 00:00:00, -7.5, -0.1, 0.5
2013-01-14 00:00:00, -2.9, 2.6, 0.0
2013-01-15 00:00:00, -4.3, 3.9, 0.6
2013-01-16 00:00:00, -0.7, 1.1, 2.4
2013-01-17 00:00:00, -1.9, 0.9, 5.1
2013-01-18 00:00:00, -2.3, 1.0, 0.0
2013-01-19 00:00:00, -2.1, 3.3, 0.0
2013-01-20 00:00:00, -5.3, 5.2, 0.6
2013-01-21 00:00:00, -1.5, 10.2, 2.5
2013-01-22 00:00:00, -4.5, 2.6, 2.1
2013-01-23 00:00:00, -5.3, 0.0, 1.1
2013-01-24 00:00:00, -4.5, -2.3, 3.0
2013-01-25 00:00:00, -3.0, -1.7, 11.5
2013-01-26 00:00:00, -3.6, -0.6, 4.7
2013-01-27 00:00:00, -6.6, -1.9, 5.1
2013-01-28 00:00:00, -7.0, -3.9, 3.4
2013-01-29 00:00:00, -5.5, 0.2, 3.6
2013-01-30 00:00:00, -1.8, 0.9, 2.5
2013-01-31 00:00:00, -0.4, 1.1, 7.1
2013-02-01 00:00:00, -0.6, 1.5, 1.0
2013-02-02 00:00:00, -1.0, 1.7, 3.0
2013-02-03 00:00:00, -2.9, -0.4, 8.1
2013-02-04 00:00:00, -10.9, -0.4, 11.9
2013-02-05 00:00:00, -5.4, -1.0, 13.6
2013-02-06 00:00:00, -4.4, -0.5, 9.5
2013-02-07 00:00:00, -6.8, 1.5, 6.4
2013-02-08 00:00:00, -3.6, -0.6, 2.1
2013-02-09 00:00:00, -3.7, 2.6, 0.9
2013-02-10 00:00:00, -3.5, 1.7, 2.8
2013-02-11 00:00:00, -2.8, -0.8, 2.8
2013-02-12 00:00:00, -3.6, -0.6, 8.4
2013-02-13 00:00:00, -7.5, -1.3, 0.5
2013-02-14 00:00:00, -5.6, 1.4, 4.3
2013-02-15 00:00:00, -0.6, 1.7, 8.3
2013-02-16 00:00:00, -4.9, 1.7, 4.2
2013-02-17 00:00:00, -9.7, -2.4, 2.4
2013-02-18 00:00:00, -9.5, -2.1, 6.4
2013-02-19 00:00:00, -11.3, -0.4, 0.9
2013-02-20 00:00:00, -9.1, -1.9, 3.2
2013-02-21 00:00:00, -4.6, 0.0, 8.9
2013-02-22 00:00:00, -4.6, -2.3, 23.0
2013-02-23 00:00:00, -5.9, -2.5, 0.0
2013-02-24 00:00:00, -4.3, -0.3, 20.1
2013-02-25 00:00:00, -7.0, 1.1, 2.4
2013-02-26 00:00:00, -6.3, -2.2, 7.3
2013-02-27 00:00:00, -5.4, -3.4, 10.6
2013-02-28 00:00:00, -4.5, -0.9, 17.5
2013-03-01 00:00:00, -6.7, 0.7, 8.9
2013-03-02 00:00:00, -6.7, 2.8, 6.0
2013-03-03 00:00:00, -9.6, 3.0, 0.0
2013-03-04 00:00:00, -13.0, -0.6, 2.7
2013-03-05 00:00:00, -8.8, 0.7, 4.1
2013-03-06 00:00:00, -9.8, 0.6, 0.5
2013-03-07 00:00:00, -11.4, 2.6, 0.0
2013-03-08 00:00:00, -6.6, 3.0, 0.0
2013-03-09 00:00:00, -5.6, 1.0, 0.0
2013-03-10 00:00:00, -6.0, -0.3, 1.2
2013-03-11 00:00:00, -11.1, 0.1, 5.0
2013-03-12 00:00:00, -8.9, 1.2, 8.7
2013-03-13 00:00:00, -2.4, 0.3, 6.0
2013-03-14 00:00:00, -3.3, 0.0, 24.3
2013-03-15 00:00:00, -3.6, 0.9, 11.7
2013-03-16 00:00:00, -8.8, 0.3, 11.2
2013-03-17 00:00:00, -9.1, 0.8, 0.2
2013-03-18 00:00:00, -11.1, -0.8, 0.0
2013-03-19 00:00:00, -7.0, -2.6, 9.3
2013-03-20 00:00:00, -7.6, 0.3, 8.6
2013-03-21 00:00:00, -9.2, -1.0, 0.0
2013-03-22 00:00:00, -11.7, -0.3, 3.0
2013-03-23 00:00:00, -12.2, 0.5, 6.5
2013-03-24 00:00:00, -5.8, 3.0, 3.7
2013-03-25 00:00:00, -2.3, 2.6, 2.5
2013-03-26 00:00:00, -0.8, 5.0, 1.0
2013-03-27 00:00:00, -5.4, 7.0, 0.7
2013-03-28 00:00:00, -3.5, 8.6, 0.4
2013-03-29 00:00:00, -3.5, 7.6, 0.0
2013-03-30 00:00:00, -2.9, 9.0, 0.7
2013-03-31 00:00:00, -3.4, 10.3, 5.1
2013-04-01 00:00:00, 1.9, 12.4, 4.3
2013-04-02 00:00:00, -3.7, 5.7, 0.0
2013-04-03 00:00:00, -6.2, 6.6, 0.0
2013-04-04 00:00:00, -1.2, 5.4, 7.5
2013-04-05 00:00:00, -0.6, 2.2, 1.0
2013-04-06 00:00:00, -2.7, 2.2, 4.0
2013-04-07 00:00:00, -6.1, 5.3, 0.0
2013-04-08 00:00:00, -2.7, 4.5, 0.0
2013-04-09 00:00:00, -0.7, 3.4, 11.1
2013-04-10 00:00:00, -4.8, 3.2, 7.3
2013-04-11 00:00:00, -7.1, 2.8, 0.0
2013-04-12 00:00:00, -6.2, -0.7, 22.5
2013-04-13 00:00:00, -9.9, 2.9, 0.0
2013-04-14 00:00:00, -4.8, 0.6, 0.4
2013-04-15 00:00:00, -7.3, 3.4, 0.0
2013-04-16 00:00:00, -7.6, 5.7, 1.4
2013-04-17 00:00:00, -2.2, 1.9, 5.0
2013-04-18 00:00:00, 0.2, 1.8, 6.8
2013-04-19 00:00:00, -3.1, 4.9, 8.1
2013-04-20 00:00:00, -8.3, 5.0, 0.0
2013-04-21 00:00:00, -7.3, 5.2, 0.0
2013-04-22 00:00:00, -6.8, 8.5, 1.1
2013-04-23 00:00:00, -3.3, 9.1, 2.0
2013-04-24 00:00:00, -1.0, 8.4, 7.8
2013-04-25 00:00:00, 0.2, 4.4, 0.4
