station_observations
time, tasmin, tasmax, pcp
2013-01-01 00:00:00, -8.3, 1.9, 0.0
2013-01-02 00:00:00, -2.6, 2.7, 4.5
2013-01-03 00:00:00, -8.6, 2.2, 0.0
2013-01-04 00:00:00, -10.4, -1.4, 0.0
2013-01-05 00:00:00, -7.3, -2.5, 3.5
2013-01-06 00:00:00, -6.9, -4.4, 1.3
2013-01-07 00:00:00, -6.8, -2.6, 4.9
2013-01-08 00:00:00, -9.1, -5.3, 2.0
2013-01-09 00:00:00, -14.9, -7.4, 11.2
2013-01-10 00:00:00, -17.8, -6.2, 0.0
2013-01-11 00:00:00, -16.5, -4.0, 1.4
2013-01-12 00:00:00, -11.5, -4.3, 0.0
2013-01-13 00:00:00, -7.0, 2.5, 2.7
2013-01-14 00:00:00, 0.6, 2.9, 1.9
2013-01-15 00:00:00, -3.0, 2.9, 0.0
2013-01-16 00:00:00, -2.1, 0.1, 1.1
2013-01-17 00:00:00, -2.8, -0.3, 4.7
2013-01-18 00:00:00, -2.9, 1.1, 0.0
2013-01-19 00:00:00, -0.8, 3.3, 0.0
2013-01-20 00:00:00, -2.4, 3.7, 0.3
2013-01-21 00:00:00, 1.6, 5.1, 2.5
2013-01-22 00:00:00, -2.1, 5.6, 1.2
2013-01-23 00:00:00, -4.1, 0.8, 0.8
2013-01-24 00:00:00, -6.9, -3.9, 0.0
2013-01-25 00:00:00, -5.7, -0.9, 5.4
2013-01-26 00:00:00, -9.4, -1.3, 0.0
2013-01-27 00:00:00, -8.4, -3.5, 2.2
2013-01-28 00:00:00, -8.5, -5.2, 3.0
2013-01-29 00:00:00, -7.4, -1.6, 2.8
2013-01-30 00:00:00, -2.8, 0.5, 2.6
2013-01-31 00:00:00, -2.1, 0.3, 5.0
2013-02-01 00:00:00, -1.9, 1.9, 0.0
2013-02-02 00:00:00, -2.4, 2.9, 2.5
2013-02-03 00:00:00, -3.1, -0.3, 4.8
2013-02-04 00:00:00, -9.1, -1.1, 3.5
2013-02-05 00:00:00, -5.6, 2.5, 5.4
2013-02-06 00:00:00, -8.0, -1.6, 0.0
2013-02-07 00:00:00, -9.0, 2.3, 0.0
2013-02-08 00:00:00, -5.0, -2.3, 0.3
2013-02-09 00:00:00, -3.6, 2.6, 0.0
2013-02-10 00:00:00, -4.2, 1.8, 2.8
2013-02-11 00:00:00, -4.7, -2.3, 2.2
2013-02-12 00:00:00, -4.2, -0.1, 4.4
2013-02-13 00:00:00, -8.2, -3.0, 0.0
2013-02-14 00:00:00, -7.2, 0.7, 2.3
2013-02-15 00:00:00, -2.7, 2.1, 5.0
2013-02-16 00:00:00, -6.8, 0.5, 5.3
2013-02-17 00:00:00, -11.8, -1.1, 2.2
2013-02-18 00:00:00, -10.1, -2.5, 4.6
2013-02-19 00:00:00, -9.3, -1.6, 0.0
2013-02-20 00:00:00, -10.6, -2.8, 3.5
2013-02-21 00:00:00, -7.2, -1.2, 4.3
2013-02-22 00:00:00, -5.7, -1.9, 8.5
2013-02-23 00:00:00, -7.0, -4.3, 0.0
2013-02-24 00:00:00, -6.4, -1.8, 9.8
2013-02-25 00:00:00, -8.5, -0.5, 1.5
2013-02-26 00:00:00, -8.0, -1.9, 1.7
2013-02-27 00:00:00, -10.0, -2.3, 1.5
2013-02-28 00:00:00, -7.0, -0.3, 6.0
2013-03-01 00:00:00, -4.9, -0.3, 5.5
2013-03-02 00:00:00, -8.0, 1.6, 11.5
2013-03-03 00:00:00, -12.3, 1.3, 0.0
2013-03-04 00:00:00, -14.7, -2.6, 1.4
2013-03-05 00:00:00, -11.0, -4.3, 3.9
2013-03-06 00:00:00, -11.9, -0.3, 2.0
2013-03-07 00:00:00, -14.7, 1.4, 0.0
2013-03-08 00:00:00, -8.3, 4.8, 0.0
2013-03-09 00:00:00, -5.4, 3.2, 0.0
2013-03-10 00:00:00, -8.8, -1.5, 0.0
2013-03-11 00:00:00, -13.5, 0.9, 2.8
2013-03-12 00:00:00, -11.4, 3.0, 9.2
2013-03-13 00:00:00, -3.0, 2.4, 3.4
2013-03-14 00:00:00, -5.2, 1.4, 11.9
2013-03-15 00:00:00, -2.1, 4.8, 1.4
2013-03-16 00:00:00, -8.1, -0.9, 6.6
2013-03-17 00:00:00, -9.7, -2.2, 1.6
2013-03-18 00:00:00, -11.1, -3.3, 0.4
2013-03-19 00:00:00, -11.7, -0.5, 6.3
2013-03-20 00:00:00, -8.2, 1.7, 8.4
2013-03-21 00:00:00, -10.9, -2.5, 0.0
2013-03-22 00:00:00, -13.6, 0.6, 0.5
2013-03-23 00:00:00, -14.3, 1.4, 3.7
2013-03-24 00:00:00, -11.7, 5.1, 2.9
2013-03-25 00:00:00, -5.1, 4.7, 2.2
2013-03-26 00:00:00, -1.9, 6.2, 0.0
2013-03-27 00:00:00, -8.4, 8.6, 0.0
2013-03-28 00:00:00, -3.5, 9.2, 0.0
2013-03-29 00:00:00, -2.8, 5.7, 0.0
2013-03-30 00:00:00, -1.6, 9.6, 0.0
2013-03-31 00:00:00, -5.4, 11.8, 3.2
2013-04-01 00:00:00, 0.7, 11.2, 2.6
2013-04-02 00:00:00, -4.5, 6.2, 0.0
2013-04-03 00:00:00, -8.8, 7.3, 0.7
2013-04-04 00:00:00, -1.8, 6.6, 6.0
