pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,153.0, None, 9.8,9.7, 0.0, None, None, None,-2.0,2022-07-23 02:00:00, None,30
None, None,153.0, None, 9.2,9.1, 0.0, None, None, None,-3.0,2022-07-23 06:00:00, None,30
None, None,153.0, None, 8.4,8.3, 0.0, None, None, None,-3.0,2022-07-23 22:00:00, None,30
None, None,153.0, None, 8.0,7.9, 0.0, None, None, None,-4.0,2022-07-24 00:00:00, None,30
None, None,162.0, None, 10.5,10.4, 0.0, None, None, None,-3.0,2022-07-25 03:00:00, None,30
None, None,162.0, None, 18.5,17.9, 0.0, None, None, None,2.0,2022-07-25 18:00:00, None,30
0.0, None,162.0, None, 11.5,11.3, 0.0, None, None, None,-2.0,2022-07-26 03:00:00, None,30
None, None,162.0, None, 24.8,24.0, 0.0, None, None, None,4.0,2022-07-27 14:00:00, None,30
None, None,162.0, None, 25.2,24.3, 0.0, None, None, 0.0,4.0,2022-07-27 15:00:00, None,30
None, None,163.0, None, 23.1,23.1, 0.0, None, None, None,5.0,2022-07-27 19:00:00, None,30
0.0, None,162.0, None, 16.4,15.9, 0.0, None, None, None,-1.0,2022-07-28 14:00:00, None,30
1.0, None,163.0, None, 13.9,13.7, 0.0, None, None, 1.0,0.0,2022-07-28 15:00:00, None,30
None, None,163.0, None, 14.2,14.1, 0.0, None, None, None,-1.0,2022-07-29 00:00:00, None,30
None, None,165.0, None, 17.2,15.9, 0.0, None, None, None,-2.0,2022-07-29 12:00:00, None,30
None, None,165.0, None, 18.2,17.9, 0.0, None, None, None,0.0,2022-07-29 18:00:00, None,30
