air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
10.8, 10.83, 74.57, 23.5, 75.0, 10.8,2022-07-02 00:00:00, 7.0,27
10.4, 10.43, 76.2, 23.5, 76.0, 10.5,2022-07-02 01:00:00, 7.0,27
9.7, 9.73, 79.2, 23.5, 79.0, 9.6,2022-07-02 02:00:00, 6.0,27
9.2, 9.21, 80.7, 23.5, 81.0, 9.1,2022-07-02 03:00:00, 6.0,27
8.6, 8.62, 83.6, 23.5, 84.0, 8.6,2022-07-02 04:00:00, 6.0,27
8.4, 8.4, 86.5, 23.5, 87.0, 8.3,2022-07-02 05:00:00, 6.0,27
8.1, 8.05, 87.5, 23.5, 88.0, 7.9,2022-07-02 06:00:00, 6.0,27
12.2, 12.24, 74.15, 12.1, 74.0, 8.0,2022-07-02 07:00:00, 8.0,27
13.9, 13.89, 67.99, 13.9, 68.0, 8.0,2022-07-02 08:00:00, 8.0,27
15.5, 15.49, 64.02, 15.7, 64.0, 8.0,2022-07-02 09:00:00, 9.0,27
18.0, 18.03, 53.97, 18.3, 54.0, 8.0,2022-07-02 10:00:00, 9.0,27
19.7, 19.69, 46.94, 19.8, 47.0, 8.0,2022-07-02 11:00:00, 8.0,27
21.5, 21.54, 41.01, 21.8, 41.0, 8.0,2022-07-02 12:00:00, 8.0,27
22.6, 22.58, 39.79, 22.5, 40.0, 8.0,2022-07-02 13:00:00, 8.0,27
24.4, 24.37, 34.19, 24.2, 34.0, 8.0,2022-07-02 14:00:00, 8.0,27
25.0, 24.96, 30.58, 25.2, 31.0, 8.0,2022-07-02 15:00:00, 6.0,27
23.2, 23.19, 34.91, 25.2, 35.0, 8.0,2022-07-02 16:00:00, 10.0,27
21.9, 21.91, 44.81, 25.2, 45.0, 8.0,2022-07-02 17:00:00, 10.0,27
13.9, 13.89, 81.1, 25.2, 81.0, 8.0,2022-07-02 18:00:00, 11.0,27
14.6, 14.56, 78.37, 15.0, 78.0, 13.6,2022-07-02 19:00:00, 12.0,27
14.4, 14.38, 86.6, 15.6, 87.0, 13.2,2022-07-02 20:00:00, 12.0,27
12.7, 12.72, 90.4, 15.6, 90.0, 12.8,2022-07-02 21:00:00, 11.0,27
12.1, 12.07, 88.2, 15.6, 88.0, 11.7,2022-07-02 22:00:00, 10.0,27
11.5, 11.48, 95.2, 15.6, 95.0, 11.4,2022-07-02 23:00:00, 11.0,27
11.4, 11.35, 94.4, 15.6, 94.0, 11.2,2022-07-03 00:00:00, 10.0,27
11.2, 11.15, 94.0, 15.6, 94.0, 11.1,2022-07-03 01:00:00, 10.0,27
11.0, 10.95, 91.8, 15.6, 92.0, 10.9,2022-07-03 02:00:00, 10.0,27
11.1, 11.09, 91.4, 15.6, 91.0, 10.9,2022-07-03 03:00:00, 9.0,27
10.3, 10.34, 93.5, 15.6, 94.0, 10.2,2022-07-03 04:00:00, 9.0,27
10.8, 10.77, 94.1, 15.6, 94.0, 10.2,2022-07-03 05:00:00, 10.0,27
11.2, 11.16, 93.0, 15.6, 93.0, 10.2,2022-07-03 06:00:00, 10.0,27
11.6, 11.61, 92.8, 11.6, 93.0, 11.1,2022-07-03 07:00:00, 10.0,27
12.3, 12.27, 92.6, 12.3, 93.0, 11.1,2022-07-03 08:00:00, 11.0,27
12.5, 12.54, 95.7, 12.6, 96.0, 11.1,2022-07-03 09:00:00, 12.0,27
13.6, 13.61, 95.5, 13.7, 96.0, 11.1,2022-07-03 10:00:00, 13.0,27
12.8, 12.76, 96.9, 13.7, 97.0, 11.1,2022-07-03 11:00:00, 12.0,27
13.2, 13.18, 97.1, 13.7, 97.0, 11.1,2022-07-03 12:00:00, 13.0,27
16.3, 16.34, 78.99, 16.6, 79.0, 11.1,2022-07-03 13:00:00, 13.0,27
14.7, 14.72, 90.7, 16.6, 91.0, 11.1,2022-07-03 14:00:00, 13.0,27
15.4, 15.4, 78.43, 16.6, 78.0, 11.1,2022-07-03 15:00:00, 12.0,27
14.5, 14.47, 94.1, 16.6, 94.0, 11.1,2022-07-03 16:00:00, 13.0,27
15.1, 15.13, 85.2, 16.6, 85.0, 11.1,2022-07-03 17:00:00, 13.0,27
15.7, 15.69, 88.2, 16.6, 88.0, 11.1,2022-07-03 18:00:00, 14.0,27
14.5, 14.53, 95.0, 15.7, 95.0, 14.5,2022-07-03 19:00:00, 14.0,27
13.9, 13.92, 95.0, 15.7, 95.0, 14.0,2022-07-03 20:00:00, 13.0,27
13.2, 13.24, 90.7, 15.7, 91.0, 13.3,2022-07-03 21:00:00, 12.0,27
12.0, 11.98, 96.4, 15.7, 96.0, 12.0,2022-07-03 22:00:00, 11.0,27
11.5, 11.46, 97.3, 15.7, 97.0, 11.4,2022-07-03 23:00:00, 11.0,27
10.9, 10.9, 97.6, 15.7, 98.0, 10.9,2022-07-04 00:00:00, 11.0,27
10.6, 10.59, 98.1, 15.7, 98.0, 10.5,2022-07-04 01:00:00, 10.0,27
10.1, 10.06, 98.1, 15.7, 98.0, 10.0,2022-07-04 02:00:00, 10.0,27
9.8, 9.82, 98.3, 15.7, 98.0, 9.7,2022-07-04 03:00:00, 10.0,27
9.7, 9.69, 98.4, 15.7, 98.0, 9.6,2022-07-04 04:00:00, 10.0,27
8.6, 8.57, 98.2, 15.7, 98.0, 8.6,2022-07-04 05:00:00, 8.0,27
8.3, 8.29, 98.4, 15.7, 98.0, 8.3,2022-07-04 06:00:00, 8.0,27
10.2, 10.24, 97.3, 10.2, 97.0, 8.2,2022-07-04 07:00:00, 10.0,27
12.5, 12.52, 78.27, 12.5, 78.0, 8.2,2022-07-04 08:00:00, 9.0,27
12.7, 12.74, 76.7, 13.7, 77.0, 8.2,2022-07-04 09:00:00, 9.0,27
13.0, 13.03, 73.92, 13.7, 74.0, 8.2,2022-07-04 10:00:00, 9.0,27
14.3, 14.31, 63.79, 14.4, 64.0, 8.2,2022-07-04 11:00:00, 7.0,27
15.6, 15.59, 55.44, 15.8, 55.0, 8.2,2022-07-04 12:00:00, 7.0,27
15.8, 15.82, 52.93, 16.1, 53.0, 8.2,2022-07-04 13:00:00, 6.0,27
16.8, 16.79, 49.37, 17.0, 49.0, 8.2,2022-07-04 14:00:00, 6.0,27
15.5, 15.52, 54.74, 17.0, 55.0, 8.2,2022-07-04 15:00:00, 7.0,27
15.5, 15.46, 53.15, 17.0, 53.0, 8.2,2022-07-04 16:00:00, 6.0,27
15.2, 15.16, 56.56, 17.0, 57.0, 8.2,2022-07-04 17:00:00, 6.0,27
15.0, 14.98, 56.81, 17.0, 57.0, 8.2,2022-07-04 18:00:00, 7.0,27
15.2, 15.2, 55.43, 15.2, 55.0, 14.9,2022-07-04 19:00:00, 7.0,27
13.9, 13.89, 59.64, 15.2, 60.0, 13.9,2022-07-04 20:00:00, 6.0,27
11.0, 10.99, 73.65, 15.2, 74.0, 11.1,2022-07-04 21:00:00, 6.0,27
10.1, 10.1, 74.05, 15.2, 74.0, 9.4,2022-07-04 22:00:00, 6.0,27
8.3, 8.34, 87.0, 15.2, 87.0, 8.3,2022-07-04 23:00:00, 6.0,27
7.5, 7.529, 90.7, 15.2, 91.0, 7.5,2022-07-05 00:00:00, 6.0,27
7.8, 7.818, 87.0, 15.2, 87.0, 7.2,2022-07-05 01:00:00, 6.0,27
7.4, 7.44, 88.1, 15.2, 88.0, 7.2,2022-07-05 02:00:00, 6.0,27
7.0, 7.042, 89.9, 15.2, 90.0, 6.9,2022-07-05 03:00:00, 5.0,27
6.5, 6.506, 92.7, 15.2, 93.0, 6.5,2022-07-05 04:00:00, 5.0,27
5.8, 5.751, 93.7, 15.2, 94.0, 5.8,2022-07-05 05:00:00, 5.0,27
6.0, 5.993, 95.7, 15.2, 96.0, 5.4,2022-07-05 06:00:00, 5.0,27
8.1, 8.11, 86.5, 8.0, 87.0, 5.9,2022-07-05 07:00:00, 6.0,27
11.4, 11.37, 71.53, 11.4, 72.0, 5.9,2022-07-05 08:00:00, 6.0,27
14.0, 14.02, 59.78, 14.2, 60.0, 5.9,2022-07-05 09:00:00, 6.0,27
15.7, 15.67, 47.98, 15.8, 48.0, 5.9,2022-07-05 10:00:00, 5.0,27
16.2, 16.16, 48.26, 16.6, 48.0, 5.9,2022-07-05 11:00:00, 5.0,27
18.0, 17.98, 42.78, 18.5, 43.0, 5.9,2022-07-05 12:00:00, 5.0,27
18.9, 18.9, 40.78, 19.3, 41.0, 5.9,2022-07-05 13:00:00, 5.0,27
20.2, 20.15, 38.64, 20.4, 39.0, 5.9,2022-07-05 14:00:00, 6.0,27
20.7, 20.68, 38.9, 21.4, 39.0, 5.9,2022-07-05 15:00:00, 6.0,27
