wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
45.0, 88.0, 2.7, 0.0, -13.5, 3.2, -11.9, -12.6, 39.0, 0.0, 0.2, 88.0,2022-11-19 00:00:00,47,
53.0, 88.0, 3.2, 0.0, -14.2, 4.1, -12.6, -14.0, 45.0, 0.0, 0.2, 87.0,2022-11-19 01:00:00,47,
, 87.0, 4.1, None, -15.7, None, -14.0, None, 53.0, 0.0, 0.2, None,2022-11-19 02:00:00,47,
52.0, None, None, 0.0, None, 3.3, None, -12.5, None, None, None, 89.0,2022-11-19 03:00:00,47,
58.0, 89.0, 3.3, 0.0, -13.9, 7.3, -12.5, -12.0, 52.0, 0.0, None, 84.0,2022-11-19 04:00:00,47,
54.0, 84.0, 7.3, 0.0, -14.2, 8.4, -12.0, -12.1, 58.0, 0.0, None, 83.0,2022-11-19 05:00:00,47,
48.0, 83.0, 8.4, 0.0, -14.4, 5.6, -12.1, -12.5, 54.0, 0.0, None, 87.0,2022-11-19 06:00:00,47,
64.0, 87.0, 5.6, 0.0, -14.2, 4.4, -12.5, -11.9, 48.0, 0.0, None, 87.0,2022-11-19 07:00:00,47,
61.0, 87.0, 4.4, 0.0, -13.6, 5.4, -11.9, -9.4, 64.0, 0.0, None, 81.0,2022-11-19 08:00:00,47,
68.0, 81.0, 5.4, 0.0, -12.1, 6.8, -9.4, -5.6, 61.0, 0.0, None, 69.0,2022-11-19 09:00:00,47,
84.0, 69.0, 6.8, 0.0, -10.4, 5.9, -5.6, -2.2, 68.0, 0.0, None, 50.0,2022-11-19 10:00:00,47,
80.0, 50.0, 5.9, 0.0, -11.2, 5.6, -2.2, -1.3, 84.0, 0.0, None, 54.0,2022-11-19 11:00:00,47,
82.0, 54.0, 5.6, 0.0, -9.4, 7.4, -1.3, -3.6, 80.0, 0.0, None, 62.0,2022-11-19 12:00:00,47,
