time,tasmin,tasmax,pcp,week_of_year
2016-07-15, 6.9, 20.6,0.5,29
2016-07-16, 8.3, 22.7,1.7,29
2016-07-17, 8.1, 22.1,0.0,29
2016-07-18, 10.6, 21.2,2.8,29
2016-07-19, 9.8, 12.7,10.3,29
2016-07-20, 9.0, 11.9,0.0,29
2016-07-21, 8.5, 16.8,0.0,29
