snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-526.0, None,2020-04-29 00:00:00,0.5, None, None, None,18
-526.0, None,2020-04-29 01:00:00,0.8, None, None, None,18
-526.0, None,2020-04-29 02:00:00,0.6, None, None, None,18
-526.0, None,2020-04-29 03:00:00,0.3, None, None, None,18
-525.0, None,2020-04-29 04:00:00,0.2, None, None, None,18
-525.0, None,2020-04-29 05:00:00,0.2, None, None, None,18
-525.0, None,2020-04-29 06:00:00,0.1, None, None, None,18
-525.0, None,2020-04-29 07:00:00,0.1, None, None, None,18
-525.0, None,2020-04-29 08:00:00,0.4, None, None, None,18
-525.0, None,2020-04-29 09:00:00,0.6, None, None, None,18
-525.0, None,2020-04-29 10:00:00,1.0, None, None, None,18
-525.0, None,2020-04-29 11:00:00,1.2, None, None, None,18
-524.0, None,2020-04-29 12:00:00,2.3, None, None, None,18
-524.0, None,2020-04-29 13:00:00,2.4, None, None, None,18
-524.0, None,2020-04-29 14:00:00,3.3, None, None, None,18
-524.0, None,2020-04-29 15:00:00,3.3, None, None, None,18
-523.0, None,2020-04-29 16:00:00,4.7, None, None, None,18
-523.0, None,2020-04-29 17:00:00,3.9, None, None, None,18
-523.0, None,2020-04-29 18:00:00,7.7, None, None, None,18
-523.0, None,2020-04-29 19:00:00,6.1, None, None, None,18
-523.0, None,2020-04-29 20:00:00,5.7, None, None, None,18
-523.0, None,2020-04-29 21:00:00,1.0, None, None, None,18
-523.0, None,2020-04-29 22:00:00,-0.3, None, None, None,18
-523.0, None,2020-04-29 23:00:00,0.0, None, None, None,18
-523.0, None,2020-04-30 00:00:00,-0.4, None, None, None,18
-523.0, None,2020-04-30 01:00:00,-0.5, None, None, None,18
-523.0, None,2020-04-30 02:00:00,-0.4, None, None, None,18
-522.0, None,2020-04-30 03:00:00,1.0, None, None, None,18
-522.0, None,2020-04-30 04:00:00,0.0, None, None, None,18
-522.0, None,2020-04-30 05:00:00,0.2, None, None, None,18
-522.0, None,2020-04-30 06:00:00,-0.6, None, None, None,18
-522.0, None,2020-04-30 07:00:00,-0.1, None, None, None,18
-521.0, None,2020-04-30 08:00:00,1.3, None, None, None,18
-521.0, None,2020-04-30 09:00:00,2.2, None, None, None,18
-521.0, None,2020-04-30 10:00:00,2.3, None, None, None,18
-520.0, None,2020-04-30 11:00:00,3.8, None, None, None,18
-520.0, None,2020-04-30 12:00:00,3.9, None, None, None,18
-520.0, None,2020-04-30 13:00:00,4.5, None, None, None,18
-520.0, None,2020-04-30 14:00:00,4.3, None, None, None,18
-519.0, None,2020-04-30 15:00:00,6.5, None, None, None,18
-519.0, None,2020-04-30 16:00:00,5.2, None, None, None,18
-519.0, None,2020-04-30 17:00:00,5.2, None, None, None,18
-519.0, None,2020-04-30 18:00:00,3.1, None, None, None,18
-519.0, None,2020-04-30 19:00:00,3.2, None, None, None,18
-519.0, None,2020-04-30 20:00:00,2.7, None, None, None,18
-519.0, None,2020-04-30 21:00:00,1.8, None, None, None,18
-519.0, None,2020-04-30 22:00:00,1.8, None, None, None,18
-519.0, None,2020-04-30 23:00:00,1.7, None, None, None,18
-519.0, None,2020-05-01 00:00:00,1.3, None, None, None,18
-519.0, None,2020-05-01 01:00:00,1.1, None, None, None,18
-519.0, None,2020-05-01 02:00:00,0.5, None, None, None,18
-519.0, None,2020-05-01 03:00:00,-0.7, None, None, None,18
-519.0, None,2020-05-01 04:00:00,-0.8, None, None, None,18
-518.0, None,2020-05-01 05:00:00,-0.7, None, None, None,18
-518.0, None,2020-05-01 06:00:00,-1.1, None, None, None,18
-518.0, None,2020-05-01 07:00:00,-0.2, None, None, None,18
