ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 670.0, 512.0, None, None,2020-04-29 00:00:00, 4.1, None, None,18
None, 670.0, 512.0, None, None,2020-04-29 01:00:00, 2.9, None, None,18
None, 671.0, 512.0, None, None,2020-04-29 02:00:00, 1.1, None, None,18
None, 671.0, 512.0, None, None,2020-04-29 03:00:00, -1.3, None, None,18
None, 671.0, 511.0, None, None,2020-04-29 04:00:00, -2.0, None, None,18
None, 671.0, 511.0, None, None,2020-04-29 05:00:00, -2.2, None, None,18
None, 671.0, 511.0, None, None,2020-04-29 06:00:00, -2.2, None, None,18
None, 672.0, 511.0, None, None,2020-04-29 07:00:00, -2.5, None, None,18
None, 672.0, 510.0, None, None,2020-04-29 08:00:00, -2.6, None, None,18
None, 672.0, 509.0, None, None,2020-04-29 09:00:00, -2.6, None, None,18
None, 672.0, 508.0, None, None,2020-04-29 10:00:00, -2.6, None, None,18
None, 672.0, 508.0, None, None,2020-04-29 11:00:00, -2.8, None, None,18
None, 672.0, 508.0, None, None,2020-04-29 12:00:00, -2.0, None, None,18
None, 672.0, 508.0, None, None,2020-04-29 13:00:00, -1.9, None, None,18
None, 672.0, 507.0, None, None,2020-04-29 14:00:00, -1.0, None, None,18
None, 671.0, 507.0, None, None,2020-04-29 15:00:00, 1.5, None, None,18
None, 671.0, 508.0, 39.0, None,2020-04-29 16:00:00, 5.9, None, None,18
None, 671.0, 508.0, None, None,2020-04-29 17:00:00, 8.9, None, None,18
None, 670.0, 508.0, None, None,2020-04-29 18:00:00, 9.4, None, None,18
None, 670.0, 507.0, None, None,2020-04-29 19:00:00, 12.5, None, None,18
None, 671.0, 507.0, None, None,2020-04-29 20:00:00, 5.9, None, None,18
None, 673.0, 507.0, None, None,2020-04-29 21:00:00, 5.0, None, None,18
None, 673.0, 508.0, None, None,2020-04-29 22:00:00, 4.7, None, None,18
None, 672.0, 508.0, None, None,2020-04-29 23:00:00, 4.0, None, None,18
None, 673.0, 509.0, None, None,2020-04-30 00:00:00, 6.7, None, None,18
None, 673.0, 509.0, None, None,2020-04-30 01:00:00, 2.7, None, None,18
None, 674.0, 508.0, None, None,2020-04-30 02:00:00, 2.3, None, None,18
None, 674.0, 507.0, None, None,2020-04-30 03:00:00, 1.5, None, None,18
None, 674.0, 506.0, None, None,2020-04-30 04:00:00, 1.2, None, None,18
None, 675.0, 505.0, None, None,2020-04-30 05:00:00, 1.0, None, None,18
None, 674.0, 504.0, None, None,2020-04-30 06:00:00, 1.0, None, None,18
None, 676.0, 504.0, None, None,2020-04-30 07:00:00, 0.3, None, None,18
None, 676.0, 504.0, None, None,2020-04-30 08:00:00, 0.0, None, None,18
None, 676.0, 504.0, None, None,2020-04-30 09:00:00, -0.1, None, None,18
None, 676.0, 504.0, None, None,2020-04-30 10:00:00, -0.2, None, None,18
None, 677.0, 504.0, None, None,2020-04-30 11:00:00, -0.7, None, None,18
None, 677.0, 504.0, None, None,2020-04-30 12:00:00, -1.1, None, None,18
None, 677.0, 504.0, None, None,2020-04-30 13:00:00, -1.9, None, None,18
None, 677.0, 503.0, None, None,2020-04-30 14:00:00, -2.2, None, None,18
None, 677.0, 503.0, None, None,2020-04-30 15:00:00, -1.6, None, None,18
None, 677.0, 502.0, 39.0, None,2020-04-30 16:00:00, -0.4, None, None,18
None, 676.0, 501.0, None, None,2020-04-30 17:00:00, 3.7, None, None,18
None, 676.0, 501.0, None, None,2020-04-30 18:00:00, 5.3, None, None,18
None, 676.0, 501.0, None, None,2020-04-30 19:00:00, 6.9, None, None,18
None, 675.0, 501.0, None, None,2020-04-30 20:00:00, 8.7, None, None,18
None, 675.0, 501.0, None, None,2020-04-30 21:00:00, 10.5, None, None,18
None, 675.0, 501.0, None, None,2020-04-30 22:00:00, 11.1, None, None,18
None, 675.0, 501.0, None, None,2020-04-30 23:00:00, 11.5, None, None,18
None, 675.0, 499.0, None, None,2020-05-01 00:00:00, 9.8, None, None,18
None, 676.0, 497.0, None, None,2020-05-01 01:00:00, 4.1, None, None,18
None, 676.0, 495.0, None, None,2020-05-01 02:00:00, 2.6, None, None,18
None, 676.0, 493.0, None, None,2020-05-01 03:00:00, 0.2, None, None,18
None, 676.0, 491.0, None, None,2020-05-01 04:00:00, -0.8, None, None,18
None, 676.0, 490.0, None, None,2020-05-01 05:00:00, -1.0, None, None,18
None, 676.0, 489.0, None, None,2020-05-01 06:00:00, -1.8, None, None,18
None, 676.0, 488.0, None, None,2020-05-01 07:00:00, -1.8, None, None,18
None, 677.0, 487.0, None, None,2020-05-01 08:00:00, -2.3, None, None,18
None, 677.0, 486.0, None, None,2020-05-01 09:00:00, -2.7, None, None,18
None, 677.0, 485.0, None, None,2020-05-01 10:00:00, -3.2, None, None,18
None, 677.0, 484.0, None, None,2020-05-01 11:00:00, -3.3, None, None,18
None, 677.0, 484.0, None, None,2020-05-01 12:00:00, -3.0, None, None,18
None, 677.0, 484.0, None, None,2020-05-01 13:00:00, -2.8, None, None,18
None, 677.0, 484.0, None, None,2020-05-01 14:00:00, -2.0, None, None,18
None, 677.0, 484.0, None, None,2020-05-01 15:00:00, -1.0, None, None,18
None, 677.0, 485.0, 41.0, None,2020-05-01 16:00:00, 1.5, None, None,18
None, 676.0, 484.0, None, None,2020-05-01 17:00:00, 7.8, None, None,18
None, 676.0, 484.0, None, None,2020-05-01 18:00:00, 8.7, None, None,18
None, 676.0, 483.0, None, None,2020-05-01 19:00:00, 10.5, None, None,18
None, 675.0, 483.0, None, None,2020-05-01 20:00:00, 12.5, None, None,18
None, 676.0, 483.0, None, None,2020-05-01 21:00:00, 12.5, None, None,18
None, 676.0, 483.0, None, None,2020-05-01 22:00:00, 14.5, None, None,18
None, 676.0, 483.0, None, None,2020-05-01 23:00:00, 9.4, None, None,18
