TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-1.1,0.6,66.2,4.12,0.5,926.05, 0.0,3.52,2021-04-02 00:00:00, 178.3,-6.6,14
-0.648,0.6,67.2,4.12,0.5,926.45, 0.0,3.52,2021-04-02 01:00:00, 172.7,-6.0,14
-0.704,0.6,69.3,4.12,0.0,926.95, 0.0,2.52,2021-04-02 02:00:00, 162.9,-5.6,14
-0.93,0.6,70.0,4.12,0.5,927.25, 0.0,3.02,2021-04-02 03:00:00, 176.9,-5.7,14
-0.76,0.6,69.2,4.12,0.5,927.55, 0.0,3.02,2021-04-02 04:00:00, 158.6,-5.7,14
-0.845,0.6,67.4,4.12,0.5,927.95, 0.0,4.03,2021-04-02 05:00:00, 158.6,-6.1,14
-1.1,33.1,68.6,4.12,0.5,928.25, 0.0,4.03,2021-04-02 06:00:00, 150.2,-6.1,14
-0.116,89.4,68.5,4.12,0.5,928.85, 0.0,3.52,2021-04-02 07:00:00, 161.5,-5.2,14
0.66,130.6,68.4,4.71,0.5,929.15, 0.0,4.53,2021-04-02 08:00:00, 169.9,-4.5,14
2.289,290.6,67.2,4.71,0.5,929.45, 0.0,3.52,2021-04-02 09:00:00, 143.2,-3.2,14
3.354,254.4,60.8,4.12,0.5,929.45, 0.0,4.03,2021-04-02 10:00:00, 176.9,-3.5,14
4.141,241.9,59.0,4.71,1.01,929.45, 0.0,3.52,2021-04-02 11:00:00, 127.8,-3.1,14
5.024,348.1,54.5,4.12,1.01,929.65, 0.0,3.52,2021-04-02 12:00:00, 105.3,-3.4,14
5.385,288.1,46.7,4.12,1.51,929.45, 0.0,6.54,2021-04-02 13:00:00, 165.7,-5.1,14
7.091,433.1,44.7,4.71,1.51,929.65, 0.0,5.54,2021-04-02 14:00:00, 190.9,-4.1,14
5.77,290.6,44.6,4.12,1.51,930.05, 0.0,5.03,2021-04-02 15:00:00, 198.0,-5.4,14
5.36,288.1,46.6,4.12,2.01,930.35, 0.0,5.54,2021-04-02 16:00:00, 175.5,-5.2,14
5.334,218.1,48.4,4.12,2.01,930.75, 0.0,5.03,2021-04-02 17:00:00, 178.3,-4.7,14
3.354,38.1,49.7,3.53,1.51,930.95, 0.0,5.03,2021-04-02 18:00:00, 162.9,-6.2,14
1.859,0.6,57.5,3.53,0.0,931.35, 0.0,2.52,2021-04-02 19:00:00, 129.2,-5.6,14
1.507,0.6,66.0,4.12,0.0,931.85, 0.0,2.52,2021-04-02 20:00:00, 63.2,-4.2,14
1.859,0.6,61.5,4.12,0.5,932.35, 0.0,3.02,2021-04-02 21:00:00, 84.2,-4.8,14
0.742,0.6,63.7,4.12,0.0,932.55, 0.0,2.52,2021-04-02 22:00:00, 81.4,-5.3,14
1.126,0.6,66.5,4.12,0.5,932.75, 0.0,2.52,2021-04-02 23:00:00, 87.0,-4.4,14
0.301,0.6,68.8,4.12,1.01,933.05, 0.0,3.02,2021-04-03 00:00:00, 98.3,-4.8,14
0.55,0.6,72.7,4.12,1.01,933.25, 0.0,3.52,2021-04-03 01:00:00, 101.1,-3.8,14
0.19,0.6,74.4,4.12,1.01,933.45, 0.0,3.52,2021-04-03 02:00:00, 96.9,-3.8,14
-0.199,0.6,76.2,4.71,1.01,933.35, 0.0,3.02,2021-04-03 03:00:00, 98.3,-3.9,14
-0.648,0.6,78.4,4.71,0.5,933.15, 0.0,2.52,2021-04-03 04:00:00, 98.3,-3.9,14
-0.817,0.6,79.1,4.71,1.01,933.15, 0.0,3.52,2021-04-03 05:00:00, 96.9,-4.0,14
-1.015,19.4,80.2,4.71,0.5,933.15, 0.0,2.52,2021-04-03 06:00:00, 96.9,-4.0,14
0.356,120.6,78.7,4.71,0.5,933.25, 0.0,2.52,2021-04-03 07:00:00, 102.5,-2.9,14
2.209,250.6,73.2,4.71,1.01,933.05, 0.0,4.03,2021-04-03 08:00:00, 109.5,-2.1,14
4.141,366.9,66.1,4.71,1.51,932.75, 0.0,4.03,2021-04-03 09:00:00, 102.5,-1.6,14
5.05,531.9,62.2,4.71,1.01,932.45, 0.0,3.52,2021-04-03 10:00:00, 161.5,-1.6,14
5.154,314.4,60.4,4.12,1.01,931.95, 0.0,3.52,2021-04-03 11:00:00, 200.8,-1.9,14
5.668,411.9,59.3,4.71,1.51,931.45, 0.0,6.04,2021-04-03 12:00:00, 188.1,-1.6,14
5.668,410.6,65.7,4.71,1.51,931.35, 0.0,4.53,2021-04-03 13:00:00, 189.5,-0.2,14
4.844,369.4,68.9,4.71,1.01,931.05, 0.0,4.03,2021-04-03 14:00:00, 198.0,-0.4,14
4.141,141.9,72.0,4.71,0.5,930.75, 0.0,3.52,2021-04-03 15:00:00, 207.8,-0.4,14
5.024,230.6,71.7,4.71,0.5,930.55, 0.0,4.03,2021-04-03 16:00:00, 186.7,0.3,14
5.231,209.4,68.4,4.71,0.5,930.25, 0.0,2.52,2021-04-03 17:00:00, 185.3,-0.1,14
3.696,31.9,68.9,4.71,0.5,930.05, 0.0,3.02,2021-04-03 18:00:00, 171.3,-1.5,14
2.396,0.6,74.1,4.71,0.0,930.25, 0.0,2.01,2021-04-03 19:00:00, 178.3,-1.7,14
0.687,0.6,86.4,100.0,0.0,930.75, 0.0,2.01,2021-04-03 20:00:00, 315.9,-1.3,14
-2.015,0.6,92.2,80.0,0.0,931.05, 0.0,1.01,2021-04-03 21:00:00, 64.6,-3.1,14
-1.958,0.6,94.0,93.53,0.0,931.25, 0.0,0.0,2021-04-03 22:00:00, 64.6,-2.8,14
-1.958,0.6,94.5,87.06,0.0,931.55, 0.0,0.5,2021-04-03 23:00:00, 64.6,-2.7,14
-2.508,0.6,94.7,85.29,0.0,931.85, 0.0,0.5,2021-04-04 00:00:00, 64.6,-3.2,14
-2.363,0.6,94.9,89.41,0.0,932.25, 0.0,1.01,2021-04-04 01:00:00, 59.0,-3.1,14
-1.327,0.6,95.2,100.0,0.0,932.55, 0.0,0.0,2021-04-04 02:00:00, 346.8,-2.0,14
-1.1,0.6,95.5,100.0,0.0,932.85, 0.0,1.01,2021-04-04 03:00:00, 308.9,-1.7,14
-1.213,0.6,95.6,100.0,0.0,933.35, 0.0,1.01,2021-04-04 04:00:00, 285.0,-1.8,14
-1.441,0.6,94.7,100.0,0.0,933.85, 0.0,1.01,2021-04-04 05:00:00, 231.6,-2.2,14
-1.785,11.9,93.1,100.0,0.0,934.55, 0.0,2.01,2021-04-04 06:00:00, 231.6,-2.8,14
-1.157,73.1,91.4,100.0,0.0,935.35, 0.0,2.01,2021-04-04 07:00:00, 216.2,-2.4,14
-0.591,105.6,90.0,53.53,0.0,935.95, 0.0,2.01,2021-04-04 08:00:00, 228.8,-2.0,14
0.907,286.9,89.2,5.88,0.0,936.45, 0.0,1.51,2021-04-04 09:00:00, 206.4,-0.7,14
4.428,846.9,83.6,5.29,0.5,936.55, 0.0,3.02,2021-04-04 10:00:00, 176.9,1.9,14
5.821,716.9,72.6,4.71,0.5,936.55, 0.0,2.52,2021-04-04 11:00:00, 36.5,1.3,14
7.569,325.6,62.4,4.71,0.5,936.25, 0.0,3.52,2021-04-04 12:00:00, 198.0,0.9,14
7.419,706.9,56.3,4.71,0.5,935.95, 0.0,3.52,2021-04-04 13:00:00, 227.4,-0.7,14
8.045,616.9,48.1,4.71,0.5,935.55, 0.0,4.03,2021-04-04 14:00:00, 217.6,-2.3,14
9.509,529.4,41.6,4.71,0.5,934.85, 0.0,3.52,2021-04-04 15:00:00, 193.7,-2.9,14
7.92,320.6,40.9,4.12,1.51,934.75, 0.0,5.54,2021-04-04 16:00:00, 162.9,-4.5,14
9.287,309.4,40.5,4.71,1.51,934.25, 0.0,5.03,2021-04-04 17:00:00, 188.1,-3.4,14
5.847,48.1,41.7,3.53,1.51,934.05, 0.0,6.54,2021-04-04 18:00:00, 179.7,-6.2,14
4.089,0.6,47.2,3.53,1.01,933.95, 0.0,4.53,2021-04-04 19:00:00, 154.4,-6.1,14
3.827,0.6,49.3,3.53,0.5,933.95, 0.0,3.52,2021-04-04 20:00:00, 151.6,-5.8,14
2.262,0.6,51.2,3.53,0.5,933.75, 0.0,4.03,2021-04-04 21:00:00, 141.8,-6.8,14
2.503,0.6,56.6,3.53,0.5,933.45, 0.0,3.52,2021-04-04 22:00:00, 148.8,-5.2,14
1.344,0.6,60.5,3.53,0.5,933.35, 0.0,6.04,2021-04-04 23:00:00, 161.5,-5.5,14
0.632,0.6,63.6,3.53,1.01,933.35, 0.0,4.03,2021-04-05 00:00:00, 172.7,-5.5,14
-1.1,0.6,68.1,4.12,0.5,933.25, 0.0,3.52,2021-04-05 01:00:00, 160.0,-6.2,14
-3.479,0.6,78.0,7.06,0.0,933.25, 0.0,2.01,2021-04-05 02:00:00, 119.3,-6.8,14
-2.247,0.6,78.8,4.71,0.0,933.45, 0.0,2.01,2021-04-05 03:00:00, 82.8,-5.4,14
-2.073,0.6,77.5,4.71,0.5,933.45, 0.0,2.52,2021-04-05 04:00:00, 80.0,-5.5,14
-2.073,0.6,77.6,4.71,0.5,933.65, 0.0,2.52,2021-04-05 05:00:00, 84.2,-5.5,14
-2.276,24.4,78.4,4.71,1.01,933.65, 0.0,3.02,2021-04-05 06:00:00, 88.4,-5.5,14
-1.043,153.1,77.1,4.71,1.51,933.85, 0.0,4.03,2021-04-05 07:00:00, 84.2,-4.5,14
1.208,350.6,71.9,4.12,1.51,933.85, 0.0,4.53,2021-04-05 08:00:00, 91.3,-3.3,14
3.564,439.4,66.9,4.71,1.51,933.55, 0.0,4.53,2021-04-05 09:00:00, 99.7,-2.0,14
5.411,581.9,59.6,4.71,1.51,933.15, 0.0,4.53,2021-04-05 10:00:00, 140.4,-1.8,14
6.889,675.6,54.9,4.71,2.01,932.35, 0.0,5.54,2021-04-05 11:00:00, 136.2,-1.5,14
7.142,514.4,50.0,4.12,2.01,931.65, 0.0,6.54,2021-04-05 12:00:00, 150.2,-2.6,14
6.102,408.1,52.7,4.12,2.52,931.65, 0.0,7.55,2021-04-05 13:00:00, 181.1,-2.8,14
6.0,274.4,53.6,4.12,2.01,931.45, 0.0,6.04,2021-04-05 14:00:00, 186.7,-2.7,14
5.616,163.1,54.9,4.12,1.51,931.05, 0.0,5.03,2021-04-05 15:00:00, 172.7,-2.7,14
5.231,123.1,56.1,4.12,1.01,930.75, 0.0,5.03,2021-04-05 16:00:00, 190.9,-2.8,14
5.36,130.6,55.9,4.12,1.51,930.25, 0.0,5.03,2021-04-05 17:00:00, 205.0,-2.7,14
5.154,55.6,53.9,4.12,1.01,929.95, 0.0,5.54,2021-04-05 18:00:00, 189.5,-3.4,14
3.722,0.6,59.5,4.12,0.5,929.95, 0.0,3.52,2021-04-05 19:00:00, 140.4,-3.4,14
1.099,0.6,69.4,4.12,0.0,930.15, 0.0,2.01,2021-04-05 20:00:00, 70.2,-3.9,14
0.77,0.6,72.2,4.71,0.0,930.35, 0.0,2.52,2021-04-05 21:00:00, 75.8,-3.7,14
-2.421,0.6,81.2,65.88,0.0,930.35, 0.0,1.51,2021-04-05 22:00:00, 15.4,-5.2,14
-3.777,0.6,87.6,100.0,0.0,930.35, 0.0,1.01,2021-04-05 23:00:00, 327.1,-5.5,14
-4.318,0.6,90.0,54.12,0.0,930.05, 0.0,1.01,2021-04-06 00:00:00, 148.8,-5.7,14
-3.301,0.6,85.8,58.24,0.0,929.95, 0.0,2.01,2021-04-06 01:00:00, 124.9,-5.3,14
-5.049,0.6,89.4,50.0,0.0,929.95, 0.0,1.51,2021-04-06 02:00:00, 82.8,-6.5,14
-3.956,0.6,90.4,61.76,0.0,929.95, 0.0,1.01,2021-04-06 03:00:00, 87.0,-5.3,14
-2.771,0.6,88.5,73.53,0.0,930.05, 0.0,2.01,2021-04-06 04:00:00, 112.3,-4.4,14
-2.218,0.6,84.0,66.47,0.0,930.15, 0.0,2.01,2021-04-06 05:00:00, 101.1,-4.6,14
-1.384,25.6,81.7,6.47,0.5,930.35, 0.0,2.52,2021-04-06 06:00:00, 95.5,-4.1,14
-0.311,113.1,79.2,5.29,1.01,930.35, 0.0,3.02,2021-04-06 07:00:00, 91.3,-3.5,14
1.262,204.4,75.6,4.71,1.01,930.45, 0.0,3.52,2021-04-06 08:00:00, 80.0,-2.6,14
3.248,418.1,70.3,4.71,1.01,930.15, 0.0,3.52,2021-04-06 09:00:00, 102.5,-1.6,14
5.024,511.9,63.2,4.71,1.01,929.85, 0.0,4.53,2021-04-06 10:00:00, 161.5,-1.4,14
5.668,366.9,57.3,4.71,2.01,929.45, 0.0,6.04,2021-04-06 11:00:00, 153.0,-2.1,14
5.334,360.6,57.3,4.12,2.01,929.15, 0.0,6.04,2021-04-06 12:00:00, 169.9,-2.4,14
5.36,354.4,56.7,4.12,2.52,928.85, 0.0,6.54,2021-04-06 13:00:00, 167.1,-2.5,14
