time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2017-12-24,0.0,-13.5,-21.2,52
2017-12-25,0.0,-13.0,-21.7,52
2017-12-26,0.0,-16.6,-20.9,52
2017-12-27,0.9,-11.6,-18.9,52
2017-12-28,12.2,-10.8,-16.6,52
2017-12-29,10.3,-12.0,-17.2,52
2017-12-30,6.6,-16.1,-25.6,52
