air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
None,-7.0, None, None,98.0, None, None, None,0.0,2019-11-26 00:00:00,48
None,-6.6, None, None,97.0, None, None, None,0.0,2019-11-26 01:00:00,48
None,-7.0, None, None,96.0, None, None, None,0.0,2019-11-26 02:00:00,48
None,-7.8, None, None,98.0, None, None, None,0.0,2019-11-26 03:00:00,48
None,-7.6, None, None,97.0, None, None, None,0.0,2019-11-26 04:00:00,48
None,-7.5, None, None,97.0, None, None, None,0.0,2019-11-26 05:00:00,48
None,-7.3, None, None,97.0, None, None, None,0.0,2019-11-26 06:00:00,48
None,-7.6, None, None,96.0, None, None, None,0.0,2019-11-26 07:00:00,48
None,-6.7, None, None,97.0, None, None, None,0.0,2019-11-26 08:00:00,48
None,-5.4, None, None,96.0, None, None, None,0.0,2019-11-26 09:00:00,48
None,-4.5, None, None,96.0, None, None, None,0.0,2019-11-26 10:00:00,48
None,-4.9, None, None,92.0, None, None, None,0.0,2019-11-26 11:00:00,48
None,-4.7, None, None,91.0, None, None, None,0.0,2019-11-26 12:00:00,48
None,-5.2, None, None,92.0, None, None, None,0.0,2019-11-26 13:00:00,48
None,-5.4, None, None,90.0, None, None, None,0.0,2019-11-26 14:00:00,48
None,-5.3, None, None,83.0, None, None, None,0.0,2019-11-26 15:00:00,48
None,-5.5, None, None,82.0, None, None, None,0.0,2019-11-26 16:00:00,48
None,-5.5, None, None,81.0, None, None, None,0.0,2019-11-26 17:00:00,48
None,-5.7, None, None,82.0, None, None, None,0.0,2019-11-26 18:00:00,48
None,-5.8, None, None,81.0, None, None, None,0.0,2019-11-26 19:00:00,48
None,-6.1, None, None,82.0, None, None, None,0.0,2019-11-26 20:00:00,48
None,-6.2, None, None,77.0, None, None, None,0.0,2019-11-26 21:00:00,48
None,-6.4, None, None,77.0, None, None, None,0.0,2019-11-26 22:00:00,48
None,-6.5, None, None,75.0, None, None, None,0.0,2019-11-26 23:00:00,48
None,-6.5, None, None,70.0, None, None, None,0.0,2019-11-27 00:00:00,48
None,-6.6, None, None,68.0, None, None, None,0.0,2019-11-27 01:00:00,48
None,-6.6, None, None,63.0, None, None, None,0.0,2019-11-27 02:00:00,48
None,-6.9, None, None,65.0, None, None, None,0.0,2019-11-27 03:00:00,48
None,-7.0, None, None,64.0, None, None, None,0.0,2019-11-27 04:00:00,48
None,-7.1, None, None,62.0, None, None, None,0.0,2019-11-27 05:00:00,48
None,-7.5, None, None,66.0, None, None, None,0.0,2019-11-27 06:00:00,48
None,-7.5, None, None,64.0, None, None, None,0.0,2019-11-27 07:00:00,48
None,-7.6, None, None,63.0, None, None, None,0.0,2019-11-27 08:00:00,48
