AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
-26.8, 0.0,2021-12-24 00:00:00, -32.9, -26.1,52
-26.1, None,2021-12-24 01:00:00, None, None,52
-26.7, None,2021-12-24 02:00:00, None, None,52
-27.7, None,2021-12-24 03:00:00, None, None,52
-27.7, None,2021-12-24 04:00:00, None, None,52
-28.0, None,2021-12-24 05:00:00, None, None,52
-29.3, None,2021-12-24 06:00:00, None, None,52
-30.6, None,2021-12-24 07:00:00, None, None,52
-31.5, None,2021-12-24 08:00:00, None, None,52
-32.5, None,2021-12-24 09:00:00, None, None,52
-32.9, None,2021-12-24 10:00:00, None, None,52
-31.4, None,2021-12-24 11:00:00, None, None,52
-30.3, None,2021-12-24 12:00:00, None, None,52
-30.4, None,2021-12-24 13:00:00, None, None,52
-30.3, None,2021-12-24 14:00:00, None, None,52
-29.8, None,2021-12-24 15:00:00, None, None,52
-29.2, None,2021-12-24 16:00:00, None, None,52
-29.8, None,2021-12-24 17:00:00, None, None,52
-30.0, None,2021-12-24 18:00:00, None, None,52
-31.2, None,2021-12-24 19:00:00, None, None,52
-32.2, None,2021-12-24 20:00:00, None, None,52
-31.7, None,2021-12-24 21:00:00, None, None,52
-31.2, None,2021-12-24 22:00:00, None, None,52
-30.6, None,2021-12-24 23:00:00, None, None,52
-30.1, 0.0,2021-12-25 00:00:00, -36.7, -29.0,52
-29.3, None,2021-12-25 01:00:00, None, None,52
-29.7, None,2021-12-25 02:00:00, None, None,52
-30.6, None,2021-12-25 03:00:00, None, None,52
-31.5, None,2021-12-25 04:00:00, None, None,52
-31.6, None,2021-12-25 05:00:00, None, None,52
-32.3, None,2021-12-25 06:00:00, None, None,52
-33.2, None,2021-12-25 07:00:00, None, None,52
-34.2, None,2021-12-25 08:00:00, None, None,52
-34.7, None,2021-12-25 09:00:00, None, None,52
-34.6, None,2021-12-25 10:00:00, None, None,52
-33.8, None,2021-12-25 11:00:00, None, None,52
-32.2, None,2021-12-25 12:00:00, None, None,52
-30.4, None,2021-12-25 13:00:00, None, None,52
-29.7, None,2021-12-25 14:00:00, None, None,52
-29.0, None,2021-12-25 15:00:00, None, None,52
-30.1, None,2021-12-25 16:00:00, None, None,52
-31.9, None,2021-12-25 17:00:00, None, None,52
-33.3, None,2021-12-25 18:00:00, None, None,52
-34.5, None,2021-12-25 19:00:00, None, None,52
-35.4, None,2021-12-25 20:00:00, None, None,52
-36.4, None,2021-12-25 21:00:00, None, None,52
-36.7, None,2021-12-25 22:00:00, None, None,52
-36.5, None,2021-12-25 23:00:00, None, None,52
-36.2, 0.0,2021-12-26 00:00:00, -40.5, -35.8,52
-36.0, None,2021-12-26 01:00:00, None, None,52
-36.2, None,2021-12-26 02:00:00, None, None,52
-36.0, None,2021-12-26 03:00:00, None, None,52
-36.1, None,2021-12-26 04:00:00, None, None,52
-36.5, None,2021-12-26 05:00:00, None, None,52
-37.5, None,2021-12-26 06:00:00, None, None,52
-38.6, None,2021-12-26 07:00:00, None, None,52
-39.2, None,2021-12-26 08:00:00, None, None,52
-39.5, None,2021-12-26 09:00:00, None, None,52
-39.5, None,2021-12-26 10:00:00, None, None,52
-38.5, None,2021-12-26 11:00:00, None, None,52
-37.9, None,2021-12-26 12:00:00, None, None,52
-36.8, None,2021-12-26 13:00:00, None, None,52
-36.6, None,2021-12-26 14:00:00, None, None,52
-35.8, None,2021-12-26 15:00:00, None, None,52
-36.5, None,2021-12-26 16:00:00, None, None,52
-37.3, None,2021-12-26 17:00:00, None, None,52
-38.3, None,2021-12-26 18:00:00, None, None,52
-38.9, None,2021-12-26 19:00:00, None, None,52
-39.3, None,2021-12-26 20:00:00, None, None,52
-39.8, None,2021-12-26 21:00:00, None, None,52
-40.2, None,2021-12-26 22:00:00, None, None,52
-40.5, None,2021-12-26 23:00:00, None, None,52
-41.0, 0.0,2021-12-27 00:00:00, -41.6, -23.3,52
-41.3, None,2021-12-27 01:00:00, None, None,52
-41.6, None,2021-12-27 02:00:00, None, None,52
-41.5, None,2021-12-27 03:00:00, None, None,52
-41.3, None,2021-12-27 04:00:00, None, None,52
-40.4, None,2021-12-27 05:00:00, None, None,52
-40.3, None,2021-12-27 06:00:00, None, None,52
-38.7, None,2021-12-27 07:00:00, None, None,52
-37.7, None,2021-12-27 08:00:00, None, None,52
