station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -18.0, 0.0, 2018-01-01 00:00:00, 56.0, -6.5
0.0, 0.0, -18.0, 0.0, 2018-01-02 00:00:00, 53.0, -2.0
0.0, 0.0, -7.5, 0.0, 2018-01-03 00:00:00, 51.0, 0.0
0.0, 0.0, -8.0, 0.0, 2018-01-04 00:00:00, 50.0, 0.5
3.0, 0.0, -5.0, 3.0, 2018-01-05 00:00:00, 48.0, 1.5
5.0, 0.0, -2.5, 5.0, 2018-01-06 00:00:00, 49.0, 1.5
5.0, 0.0, -3.0, 5.0, 2018-01-07 00:00:00, 54.0, -2.0
10.0, 0.0, -3.0, 10.0, 2018-01-08 00:00:00, 58.0, -0.5
4.0, 0.0, -2.5, 4.0, 2018-01-09 00:00:00, 64.0, 0.5
2.0, 0.0, -7.0, 2.0, 2018-01-10 00:00:00, 65.0, -5.5
0.0, 0.0, -16.0, 0.0, 2018-01-11 00:00:00, 66.0, -6.5
6.0, 0.0, -15.5, 6.0, 2018-01-12 00:00:00, 61.0, -3.5
0.0, 0.0, -11.0, 0.0, 2018-01-13 00:00:00, 66.0, 1.5
0.0, 0.0, -5.0, 0.0, 2018-01-14 00:00:00, 63.0, 3.5
0.0, 0.0, -2.0, 0.0, 2018-01-15 00:00:00, 61.0, 6.5
3.0, 0.0, -2.0, 3.0, 2018-01-16 00:00:00, 60.0, 1.5
3.0, 0.0, -4.0, 3.0, 2018-01-17 00:00:00, 60.0, 2.5
0.6, 0.0, -3.0, 0.6, 2018-01-18 00:00:00, 61.0, 1.5
4.0, 0.0, -5.0, 4.0, 2018-01-19 00:00:00, 60.0, 1.0
0.0, 0.0, -6.0, 0.0, 2018-01-20 00:00:00, 63.0, -0.5
4.0, 0.0, -3.5, 4.0, 2018-01-21 00:00:00, 64.0, -2.0
1.0, 0.0, -4.5, 1.0, 2018-01-22 00:00:00, 64.0, -2.0
9.0, 0.0, -9.0, 9.0, 2018-01-23 00:00:00, 63.0, -3.0
5.0, 0.0, -7.5, 5.0, 2018-01-24 00:00:00, 70.0, 0.5
3.0, 0.0, -3.5, 3.0, 2018-01-25 00:00:00, 71.0, -1.5
2.0, 0.0, -7.0, 2.0, 2018-01-26 00:00:00, 71.0, 0.0
0.0, 0.0, -7.5, 0.0, 2018-01-27 00:00:00, 70.0, -3.5
0.0, 0.0, -10.0, 0.0, 2018-01-28 00:00:00, 87.0, -1.0
1.0, 0.0, -7.0, 1.0, 2018-01-29 00:00:00, 91.0, 1.5
0.0, 0.0, -5.5, 0.0, 2018-01-30 00:00:00, 85.0, -2.0
6.0, 0.0, -9.0, 6.0, 2018-01-31 00:00:00, 84.0, -0.5
4.0, 0.0, -10.0, 4.0, 2018-02-01 00:00:00, 83.0, -1.5
5.0, 0.0, -7.5, 5.0, 2018-02-02 00:00:00, 84.0, 0.5
0.0, 0.0, -3.5, 0.0, 2018-02-03 00:00:00, 87.0, 1.0
16.0, 0.0, -9.0, 16.0, 2018-02-04 00:00:00, 97.0, -2.0
2.0, 0.0, -10.0, 2.0, 2018-02-05 00:00:00, 100.0, -6.0
7.0, 0.0, -10.0, 7.0, 2018-02-06 00:00:00, 97.0, -1.0
None, None, -9.5, None, 2018-02-07 00:00:00, 100.0, None
3.0, 0.0, -2.0, 3.0, 2018-02-08 00:00:00, 95.0, 2.0
0.0, 0.0, -14.0, 0.0, 2018-02-09 00:00:00, 96.0, -11.0
0.0, 0.0, -21.0, 0.0, 2018-02-10 00:00:00, 95.0, -6.5
0.0, 0.0, -22.0, 0.0, 2018-02-11 00:00:00, 92.0, -7.5
0.0, 0.0, -21.0, 0.0, 2018-02-12 00:00:00, 93.0, -7.0
7.0, 0.0, -21.0, 7.0, 2018-02-13 00:00:00, 96.0, -3.0
None, None, -9.0, None, 2018-02-14 00:00:00, 97.0, None
