IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2018-09-03,0.0,50.4815,-116.1592
2018-09-03,0.009,52.9719,-122.444
2018-09-03,0.0,49.3123,-121.6756
2018-09-03,0.8,53.2939,-122.6658
2018-09-03,0.009,50.4869,-119.4691
2018-09-03,0.0,48.5005,-124.2598
2018-09-03,0.0,49.5589,-121.9107
2018-09-03,0.009,49.8859,-120.0313
2018-09-03,0.009,49.85261667,-119.71528333
2018-09-03,0.009,49.8526,-119.7153
2018-09-03,0.009,49.7773,-119.4557
2018-09-03,0.009,53.3376,-122.7058
2018-09-04,0.009,49.081333,-121.696968
2018-09-04,0.009,49.0813,-121.697
2018-09-04,0.009,55.13,-128.0054
2018-09-05,0.0,49.2548,-124.8691
2018-09-05,0.2,54.9481,-123.7573
2018-09-05,0.15,55.0746,-126.4595
2018-09-05,0.0,54.5173,-128.5408
2018-09-05,0.0,50.2994,-122.6334
2018-09-05,0.15,55.074615,-126.459503
2018-09-05,0.2,54.948067,-123.757317
2018-09-05,0.0,53.1987,-131.7853
2018-09-05,0.0,52.2359,-121.7646
2018-09-06,0.009,49.619434,-115.619766
2018-09-06,0.24,49.173935,-118.041733
2018-09-06,0.2,49.7214,-119.86951667
2018-09-06,0.5,48.773834,-123.883919
2018-09-06,0.24,49.1739,-118.0417
2018-09-06,0.2,49.7214,-119.8695
2018-09-06,0.5,48.7738,-123.8839
2018-09-06,0.009,49.6194,-115.6198
2018-09-07,0.26,49.0674,-118.7843
2018-09-07,0.0,54.1861,-125.6448
2018-09-07,2.5,49.0117,-118.7579
2018-09-07,0.5,49.052784,-117.842651
2018-09-07,0.009,50.5489,-123.141
2018-09-07,0.009,50.952,-118.3816
2018-09-07,0.009,49.271084,-118.68277
2018-09-07,0.26,49.067417,-118.784332
2018-09-07,2.5,49.011749,-118.757851
2018-09-07,0.009,50.95196533,-118.38159943
2018-09-07,0.009,49.321785,-118.640732
2018-09-07,0.009,50.548935,-123.140968
2018-09-07,0.009,49.2711,-118.6828
2018-09-07,0.009,49.3218,-118.6407
2018-09-07,0.5,49.0528,-117.8427
2018-09-08,0.62,49.42208333,-119.70981667
2018-09-08,0.02,49.0513,-117.4887
2018-09-08,0.0,51.736,-121.4634
2018-09-08,0.02,49.051285,-117.488716
2018-09-09,0.62,49.4221,-119.7098
2018-09-09,0.009,49.99565,-119.815683
2018-09-09,0.009,49.3777,-118.0155
2018-09-09,0.009,49.377701,-118.015518
2018-09-09,0.009,49.9957,-119.8157
