WDIR_VECT,time,TEMP_MEAN,week_of_year
10.0,2019-04-30 00:00:00,10.7,18
18.8,2019-04-30 01:00:00,10.5,18
9.7,2019-04-30 02:00:00,10.1,18
11.7,2019-04-30 03:00:00,10.3,18
333.3,2019-04-30 04:00:00,10.0,18
146.7,2019-04-30 05:00:00,9.9,18
40.1,2019-04-30 06:00:00,9.1,18
40.7,2019-04-30 07:00:00,8.9,18
16.1,2019-04-30 08:00:00,9.9,18
235.7,2019-04-30 09:00:00,10.9,18
209.2,2019-04-30 10:00:00,12.1,18
217.9,2019-04-30 11:00:00,13.6,18
188.4,2019-04-30 12:00:00,14.6,18
219.4,2019-04-30 13:00:00,15.4,18
273.0,2019-04-30 14:00:00,16.0,18
287.0,2019-04-30 15:00:00,16.5,18
287.8,2019-04-30 16:00:00,16.8,18
288.4,2019-04-30 17:00:00,17.1,18
287.8,2019-04-30 18:00:00,17.1,18
255.9,2019-04-30 19:00:00,17.1,18
236.2,2019-04-30 20:00:00,15.9,18
318.2,2019-04-30 21:00:00,14.5,18
27.2,2019-04-30 22:00:00,13.0,18
1.5,2019-04-30 23:00:00,11.7,18
2.0,2019-05-01 00:00:00,10.5,18
2.3,2019-05-01 01:00:00,10.1,18
7.2,2019-05-01 02:00:00,9.5,18
6.1,2019-05-01 03:00:00,9.4,18
11.8,2019-05-01 04:00:00,9.1,18
29.6,2019-05-01 05:00:00,9.1,18
60.2,2019-05-01 06:00:00,9.4,18
105.9,2019-05-01 07:00:00,9.8,18
78.3,2019-05-01 08:00:00,9.9,18
87.1,2019-05-01 09:00:00,10.2,18
104.0,2019-05-01 10:00:00,11.1,18
98.3,2019-05-01 11:00:00,12.0,18
120.5,2019-05-01 12:00:00,13.1,18
170.2,2019-05-01 13:00:00,14.0,18
177.8,2019-05-01 14:00:00,14.2,18
181.2,2019-05-01 15:00:00,14.6,18
182.5,2019-05-01 16:00:00,15.1,18
176.3,2019-05-01 17:00:00,15.2,18
185.3,2019-05-01 18:00:00,15.0,18
178.8,2019-05-01 19:00:00,14.6,18
179.1,2019-05-01 20:00:00,14.0,18
169.8,2019-05-01 21:00:00,13.2,18
40.5,2019-05-01 22:00:00,12.4,18
3.8,2019-05-01 23:00:00,11.3,18
329.1,2019-05-02 00:00:00,10.7,18
106.7,2019-05-02 01:00:00,10.7,18
104.1,2019-05-02 02:00:00,10.2,18
96.9,2019-05-02 03:00:00,9.6,18
47.2,2019-05-02 04:00:00,9.0,18
47.1,2019-05-02 05:00:00,9.0,18
61.6,2019-05-02 06:00:00,9.0,18
83.3,2019-05-02 07:00:00,9.0,18
101.4,2019-05-02 08:00:00,9.2,18
87.0,2019-05-02 09:00:00,9.4,18
114.1,2019-05-02 10:00:00,10.0,18
121.6,2019-05-02 11:00:00,10.4,18
140.2,2019-05-02 12:00:00,10.6,18
159.2,2019-05-02 13:00:00,10.5,18
162.1,2019-05-02 14:00:00,10.2,18
145.2,2019-05-02 15:00:00,11.4,18
31.8,2019-05-02 16:00:00,11.3,18
24.0,2019-05-02 17:00:00,11.6,18
44.7,2019-05-02 18:00:00,12.2,18
17.1,2019-05-02 19:00:00,12.3,18
6.8,2019-05-02 20:00:00,11.5,18
8.4,2019-05-02 21:00:00,10.9,18
12.0,2019-05-02 22:00:00,10.7,18
17.6,2019-05-02 23:00:00,10.5,18
69.6,2019-05-03 00:00:00,11.0,18
81.9,2019-05-03 01:00:00,10.9,18
98.2,2019-05-03 02:00:00,10.3,18
115.4,2019-05-03 03:00:00,9.8,18
126.3,2019-05-03 04:00:00,9.4,18
112.2,2019-05-03 05:00:00,9.3,18
115.6,2019-05-03 06:00:00,9.2,18
127.4,2019-05-03 07:00:00,9.1,18
129.1,2019-05-03 08:00:00,9.3,18
138.8,2019-05-03 09:00:00,9.7,18
165.2,2019-05-03 10:00:00,10.0,18
147.6,2019-05-03 11:00:00,10.7,18
128.8,2019-05-03 12:00:00,11.4,18
90.8,2019-05-03 13:00:00,12.3,18
12.0,2019-05-03 14:00:00,12.6,18
18.6,2019-05-03 15:00:00,12.9,18
184.5,2019-05-03 16:00:00,13.1,18
178.3,2019-05-03 17:00:00,13.2,18
211.6,2019-05-03 18:00:00,13.2,18
273.6,2019-05-03 19:00:00,12.8,18
276.0,2019-05-03 20:00:00,12.7,18
0.9,2019-05-03 21:00:00,12.4,18
356.9,2019-05-03 22:00:00,12.3,18
7.1,2019-05-03 23:00:00,11.6,18
10.7,2019-05-04 00:00:00,10.9,18
6.1,2019-05-04 01:00:00,10.3,18
4.5,2019-05-04 02:00:00,9.7,18
8.5,2019-05-04 03:00:00,9.2,18
9.5,2019-05-04 04:00:00,8.8,18
9.0,2019-05-04 05:00:00,8.5,18
9.7,2019-05-04 06:00:00,8.1,18
11.4,2019-05-04 07:00:00,8.1,18
18.3,2019-05-04 08:00:00,9.0,18
37.8,2019-05-04 09:00:00,10.4,18
242.6,2019-05-04 10:00:00,11.9,18
251.2,2019-05-04 11:00:00,12.8,18
271.3,2019-05-04 12:00:00,13.0,18
193.4,2019-05-04 13:00:00,13.9,18
193.8,2019-05-04 14:00:00,14.8,18
260.8,2019-05-04 15:00:00,15.1,18
279.9,2019-05-04 16:00:00,15.8,18
253.2,2019-05-04 17:00:00,16.5,18
280.8,2019-05-04 18:00:00,16.0,18
265.3,2019-05-04 19:00:00,15.8,18
274.3,2019-05-04 20:00:00,15.4,18
253.9,2019-05-04 21:00:00,14.2,18
251.8,2019-05-04 22:00:00,13.4,18
32.3,2019-05-04 23:00:00,12.4,18
4.7,2019-05-05 00:00:00,11.0,18
358.6,2019-05-05 01:00:00,10.6,18
1.3,2019-05-05 02:00:00,10.2,18
1.8,2019-05-05 03:00:00,10.0,18
0.6,2019-05-05 04:00:00,10.0,18
354.0,2019-05-05 05:00:00,10.1,18
357.3,2019-05-05 06:00:00,10.4,18
343.7,2019-05-05 07:00:00,10.9,18
248.5,2019-05-05 08:00:00,11.9,18
230.0,2019-05-05 09:00:00,12.9,18
246.2,2019-05-05 10:00:00,13.5,18
281.5,2019-05-05 11:00:00,14.2,18
279.7,2019-05-05 12:00:00,14.5,18
261.8,2019-05-05 13:00:00,14.8,18
249.8,2019-05-05 14:00:00,15.6,18
250.3,2019-05-05 15:00:00,17.1,18
294.3,2019-05-05 16:00:00,17.1,18
269.3,2019-05-05 17:00:00,17.3,18
236.7,2019-05-05 18:00:00,17.5,18
245.7,2019-05-05 19:00:00,17.8,18
272.3,2019-05-05 20:00:00,17.3,18
333.4,2019-05-05 21:00:00,15.2,18
18.0,2019-05-05 22:00:00,14.3,18
2.2,2019-05-05 23:00:00,13.3,18
328.2,2019-05-06 00:00:00,13.7,18
336.5,2019-05-06 01:00:00,12.8,18
350.8,2019-05-06 02:00:00,11.8,18
5.3,2019-05-06 03:00:00,11.4,18
358.2,2019-05-06 04:00:00,10.9,18
9.2,2019-05-06 05:00:00,10.2,18
0.1,2019-05-06 06:00:00,9.9,18
6.1,2019-05-06 07:00:00,10.3,18
24.3,2019-05-06 08:00:00,11.4,18
253.0,2019-05-06 09:00:00,13.3,18
254.3,2019-05-06 10:00:00,14.9,18
267.2,2019-05-06 11:00:00,15.4,18
260.0,2019-05-06 12:00:00,16.5,18
259.9,2019-05-06 13:00:00,17.6,18
233.5,2019-05-06 14:00:00,18.8,18
242.0,2019-05-06 15:00:00,19.3,18
252.3,2019-05-06 16:00:00,19.1,18
262.6,2019-05-06 17:00:00,19.2,18
272.6,2019-05-06 18:00:00,18.7,18
3.8,2019-05-06 19:00:00,17.6,18
258.5,2019-05-06 20:00:00,16.4,18
4.5,2019-05-06 21:00:00,15.4,18
20.1,2019-05-06 22:00:00,14.7,18
3.7,2019-05-06 23:00:00,14.1,18
