wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
82.0, None, None,0.0, None,5.6, None,-3.8, None, None, None,79.0,2017-03-26 00:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0, None, None,0.0, None,6.5, None,-4.1, None, None, None,75.0,2017-03-26 01:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0, None, None,0.0, None,4.4, None,-5.1, None, None, None,79.0,2017-03-26 02:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0, None, None,0.0, None,1.8, None,-5.8, None, None, None,85.0,2017-03-26 03:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,2.6, None,-5.8, None, None, None,91.0,2017-03-26 04:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0, None, None,0.0, None,3.5, None,-5.8, None, None, None,92.0,2017-03-26 05:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0, None, None,0.0, None,4.5, None,-5.3, None, None, None,93.0,2017-03-26 06:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, None, None,0.0, None,4.8, None,-4.4, None, None, None,90.0,2017-03-26 07:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,7.9, None,-1.3, None, None, None,76.0,2017-03-26 08:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, None, None,0.0, None,12.2, None,0.6, None, None, None,63.0,2017-03-26 09:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,13.1, None,2.7, None, None, None,59.0,2017-03-26 10:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,9.8, None,3.7, None, None, None,59.0,2017-03-26 11:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,9.3, None,3.7, None, None, None,57.0,2017-03-26 12:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,13.0, None,2.4, None, None, None,72.0,2017-03-26 13:00:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,
