AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-10.9, 3.6,168.7,2022-12-17 00:00:00, -13.4, -10.9,51,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,178.0,2022-12-17 00:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,178.1,2022-12-17 00:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.0, None,178.1,2022-12-17 00:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.0, None,178.3,2022-12-17 01:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.0, None,168.8,2022-12-17 01:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.0, None,168.6,2022-12-17 01:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,168.7,2022-12-17 01:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,168.7,2022-12-17 02:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,168.6,2022-12-17 02:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,168.7,2022-12-17 02:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.2, None,168.6,2022-12-17 02:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.2, None,168.4,2022-12-17 03:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.2, None,168.4,2022-12-17 03:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.3, None,168.6,2022-12-17 03:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.3, None,168.5,2022-12-17 03:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,168.5,2022-12-17 04:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,168.5,2022-12-17 04:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.5, None,168.7,2022-12-17 04:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.5, None,168.5,2022-12-17 04:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.7, None,168.6,2022-12-17 05:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.6, None,168.4,2022-12-17 05:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.7, None,168.7,2022-12-17 05:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.7, None,168.6,2022-12-17 05:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.6,2022-12-17 06:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.5,2022-12-17 06:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.3,2022-12-17 06:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.3,2022-12-17 06:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.5,2022-12-17 07:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.3,2022-12-17 07:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.3,2022-12-17 07:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.5,2022-12-17 07:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.5,2022-12-17 08:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.4,2022-12-17 08:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.3,2022-12-17 08:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.3,2022-12-17 08:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.3,2022-12-17 09:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,168.7,2022-12-17 09:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.6,2022-12-17 09:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.9,2022-12-17 09:45:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-12.0, None,168.9,2022-12-17 10:00:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,168.8,2022-12-17 10:15:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
-11.6, None,168.9,2022-12-17 10:30:00, None, None,51,,,,,,,,,,,,,,,,,,,,,,
