pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,-11.15,90.3, None, None, 29.36, 1.241, 229.4, None, None, None, None, None, -13.0, 907.0, None,2020-12-23 00:00:00, None,52
None,-11.12,90.1, None, None, 47.84, 2.868, 224.3, None, None, None, None, None, -13.0, 907.0, None,2020-12-23 01:00:00, None,52
None,-10.84,89.7, None, None, 15.15, 4.736, 225.1, None, None, None, None, None, -12.0, 907.0, None,2020-12-23 02:00:00, None,52
None,-11.47,88.7, None, None, 19.78, 5.804, 222.2, None, None, None, None, None, -13.0, 907.0, None,2020-12-23 03:00:00, None,52
None,-11.6,88.7, None, None, 19.77, 6.271, 196.7, None, None, None, None, None, -13.0, 907.0, None,2020-12-23 04:00:00, None,52
None,-11.52,88.8, None, None, 25.26, 6.486, 188.6, None, None, None, None, None, -13.0, 907.0, None,2020-12-23 05:00:00, None,52
None,-11.34,89.0, None, None, 17.71, 9.84, 196.1, None, None, None, None, None, -12.0, 906.0, None,2020-12-23 06:00:00, None,52
None,-11.45,88.6, None, None, 20.23, 10.2, 176.6, None, None, None, None, None, -13.0, 906.0, None,2020-12-23 07:00:00, None,52
None,-10.95,88.9, None, None, 19.5, 10.93, 172.7, None, None, None, None, None, -12.0, 906.0, None,2020-12-23 08:00:00, None,52
None,-10.34,89.2, None, None, 19.57, 10.19, 166.0, None, None, None, None, None, -12.0, 906.0, None,2020-12-23 09:00:00, None,52
None,-9.34,89.9, None, None, 19.37, 10.41, 166.5, None, None, None, None, None, -11.0, 906.0, None,2020-12-23 10:00:00, None,52
None,-8.98,90.3, None, None, 26.09, 7.51, 149.7, None, None, None, None, None, -10.0, 906.0, None,2020-12-23 11:00:00, None,52
None,-8.34,90.8, None, None, 24.02, 7.759, 154.4, None, None, None, None, None, -9.0, 905.0, None,2020-12-23 12:00:00, None,52
