wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
16.0, 101.1,7.0, 90.0,52.0,17.1,2016-06-10 00:00:00, None, None, None, None, -0.11,24
20.0, 101.1,8.2, 112.5,57.0,16.8,2016-06-10 01:00:00, None, None, None, None, -0.15,24
22.0, 101.0,8.5, 90.0,59.0,16.5,2016-06-10 02:00:00, None, None, None, None, -0.15,24
17.0, 101.0,8.2, 112.5,58.0,16.4,2016-06-10 03:00:00, None, None, None, None, -0.11,24
16.0, 101.0,8.9, 112.5,62.0,16.1,2016-06-10 04:00:00, None, None, None, None, -0.05,24
9.0, 101.0,7.7, 90.0,60.0,15.5,2016-06-10 05:00:00, None, None, None, None, 0.03,24
6.0, 101.1,6.9, 67.5,57.0,15.2,2016-06-10 06:00:00, None, None, None, None, 0.04,24
6.0, 101.0,6.6, 90.0,56.0,15.3,2016-06-10 07:00:00, None, None, None, None, 0.01,24
5.0, 101.0,8.0, 112.5,63.0,15.0,2016-06-10 08:00:00, None, None, None, None, -0.05,24
18.0, 101.0,9.6, 112.5,71.0,14.7,2016-06-10 09:00:00, None, None, None, None, -0.07,24
30.0, 101.0,9.9, 90.0,78.0,13.7,2016-06-10 10:00:00, None, None, None, None, -0.04,24
27.0, 101.0,10.4, 90.0,85.0,12.9,2016-06-10 11:00:00, None, None, None, None, 0.04,24
29.0, 101.1,10.0, 90.0,83.0,12.9,2016-06-10 12:00:00, None, None, None, None, 0.1,24
23.0, 101.2,9.9, 90.0,83.0,12.8,2016-06-10 13:00:00, None, None, None, None, 0.18,24
23.0, 101.2,9.3, 90.0,79.0,12.9,2016-06-10 14:00:00, None, None, None, None, 0.18,24
15.0, 101.3,7.8, 135.0,71.0,13.0,2016-06-10 15:00:00, None, None, None, None, 0.19,24
20.0, 101.3,8.2, 112.5,73.0,12.9,2016-06-10 16:00:00, None, None, 30.0, None, 0.16,24
30.0, 101.3,9.0, 112.5,77.0,12.9,2016-06-10 17:00:00, None, None, None, None, 0.12,24
25.0, 101.4,8.0, 112.5,73.0,12.6,2016-06-10 18:00:00, None, None, None, None, 0.12,24
24.0, 101.4,8.0, 112.5,72.0,12.9,2016-06-10 19:00:00, None, None, None, None, 0.09,24
26.0, 101.4,8.9, 90.0,74.0,13.3,2016-06-10 20:00:00, None, None, None, None, 0.1,24
22.0, 101.5,7.0, 90.0,61.0,14.4,2016-06-10 21:00:00, None, None, None, None, 0.06,24
13.0, 101.5,5.9, 90.0,52.0,15.8,2016-06-10 22:00:00, None, None, None, None, 0.05,24
10.0, 101.5,7.6, 225.0,61.0,15.1,2016-06-10 23:00:00, 12.7, 2.7, 44.0, 17.1, 0.08,24
14.0, 101.5,5.4, 225.0,52.0,15.2,2016-06-11 00:00:00, None, None, None, None, 0.06,24
14.0, 101.5,6.9, 247.5,59.0,14.9,2016-06-11 01:00:00, None, None, None, None, 0.04,24
11.0, 101.5,7.3, 270.0,60.0,15.0,2016-06-11 02:00:00, None, None, None, None, 0.02,24
11.0, 101.6,7.0, 270.0,60.0,14.7,2016-06-11 03:00:00, None, None, None, None, 0.06,24
4.0, 101.6,7.7, 337.5,66.0,13.9,2016-06-11 04:00:00, None, None, None, None, 0.09,24
5.0, 101.6,6.3, 337.5,60.0,13.9,2016-06-11 05:00:00, None, None, None, None, 0.1,24
2.0, 101.7,6.7, 67.5,66.0,13.0,2016-06-11 06:00:00, None, None, None, None, 0.09,24
6.0, 101.7,6.0, 90.0,63.0,12.9,2016-06-11 07:00:00, None, None, None, None, 0.09,24
6.0, 101.7,7.1, 90.0,70.0,12.5,2016-06-11 08:00:00, None, None, None, None, 0.07,24
