pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,10.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 00:00:00, None, None,35
None, None,9.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 01:00:00, None, None,35
None, None,9.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 02:00:00, None, None,35
None, None,10.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 03:00:00, None, None,35
None, None,10.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 04:00:00, None, None,35
None, None,8.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 05:00:00, None, None,35
None, None,7.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 06:00:00, None, None,35
None, None,8.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 07:00:00, None, None,35
None, None,9.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 08:00:00, None, None,35
None, None,12.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 09:00:00, None, None,35
None, None,16.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 10:00:00, None, None,35
None, None,19.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 11:00:00, None, None,35
None, None,21.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 12:00:00, None, None,35
None, None,23.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 13:00:00, None, None,35
None, None,23.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 14:00:00, None, None,35
None, None,23.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 15:00:00, None, None,35
None, None,22.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 16:00:00, None, None,35
None, None,21.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 17:00:00, None, None,35
None, None,20.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 18:00:00, None, None,35
None, None,18.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 19:00:00, None, None,35
None, None,15.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 20:00:00, None, None,35
None, None,13.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 21:00:00, None, None,35
None, None,13.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 22:00:00, None, None,35
None, None,13.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-26 23:00:00, None, None,35
None, None,15.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 00:00:00, None, None,35
None, None,13.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 01:00:00, None, None,35
None, None,14.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 02:00:00, None, None,35
None, None,13.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 03:00:00, None, None,35
None, None,14.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 04:00:00, None, None,35
None, None,12.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 05:00:00, None, None,35
None, None,12.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 06:00:00, None, None,35
None, None,13.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 07:00:00, None, None,35
None, None,14.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 08:00:00, None, None,35
None, None,14.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 09:00:00, None, None,35
None, None,13.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 10:00:00, None, None,35
None, None,15.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 11:00:00, None, None,35
None, None,14.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 12:00:00, None, None,35
None, None,15.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 13:00:00, None, None,35
None, None,15.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 14:00:00, None, None,35
None, None,16.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 15:00:00, None, None,35
None, None,15.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 16:00:00, None, None,35
None, None,13.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 17:00:00, None, None,35
None, None,13.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 18:00:00, None, None,35
None, None,12.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 19:00:00, None, None,35
None, None,11.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 20:00:00, None, None,35
None, None,11.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 21:00:00, None, None,35
None, None,10.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 22:00:00, None, None,35
None, None,10.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-27 23:00:00, None, None,35
None, None,10.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 00:00:00, None, None,35
None, None,10.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 01:00:00, None, None,35
None, None,9.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 02:00:00, None, None,35
None, None,9.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 03:00:00, None, None,35
None, None,9.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 04:00:00, None, None,35
None, None,9.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 05:00:00, None, None,35
None, None,9.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 06:00:00, None, None,35
None, None,8.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 07:00:00, None, None,35
None, None,9.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 08:00:00, None, None,35
None, None,10.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 09:00:00, None, None,35
None, None,11.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 10:00:00, None, None,35
None, None,12.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-08-28 11:00:00, None, None,35
