time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-03-25,0.0,9.1,1.7,13
2016-03-26,11.5,8.7,4.0,13
2016-03-27,1.5,10.9,2.3,13
2016-03-28,0.0,12.4,1.4,13
2016-03-29,0.0,18.8,3.3,13
2016-03-30,0.0,19.8,5.7,13
2016-03-31,0.0,20.3,6.3,13
