ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,3.0,0.0,2020-01-29,0.0,6.5,5,,,,,,,,,,,
0.2,0.2,3.0,0.0,2020-01-30,0.0,5.5,5,,,,,,,,,,,
6.0,6.0,4.0,0.0,2020-01-31,0.0,10.0,5,,,,,,,,,,,
0.0,0.0,5.0,0.0,2020-02-01,0.0,10.0,5,,,,,,,,,,,
0.0,0.0,-2.0,0.0,2020-02-02,0.0,4.5,5,,,,,,,,,,,
0.0,0.0,-1.0,0.0,2020-02-03,0.0,2.5,5,,,,,,,,,,,
10.0,0.0,-4.0,10.0,2020-02-04,0.0,2.0,5,,,,,,,,,,,
,,,,2020-01-29 00:00:00,,,5,0.8, -2.4,-2.373,97.3, 0.0, 0.0, -1.5, 97.0, -2.4, -6999.0, -3.0
,,,,2020-01-29 01:00:00,,,5,0.0, -2.3,-2.282,96.5, 0.1, 0.0, -1.5, 97.0, -2.4, -6999.0, -3.0
,,,,2020-01-29 02:00:00,,,5,0.0, -2.3,-2.294,97.7, 0.1, 0.0, -1.5, 98.0, -2.5, -6999.0, -3.0
,,,,2020-01-29 03:00:00,,,5,0.0, -2.4,-2.432,97.2, 0.0, 0.0, -1.5, 97.0, -2.5, -6999.0, -3.0
,,,,2020-01-29 04:00:00,,,5,0.0, -2.4,-2.376,98.0, 0.0, 0.0, -1.5, 98.0, -2.5, -6999.0, -3.0
,,,,2020-01-29 05:00:00,,,5,0.0, -2.4,-2.365,97.8, 0.1, 0.0, -1.5, 98.0, -2.5, -6999.0, -3.0
,,,,2020-01-29 06:00:00,,,5,0.0, -2.5,-2.528,97.7, 0.0, 0.0, -1.5, 98.0, -2.6, -6999.0, -3.0
,,,,2020-01-29 07:00:00,,,5,0.0, -2.6,-2.639,97.7, 0.0, 0.0, -2.5, 98.0, -2.7, -6999.0, -3.0
,,,,2020-01-29 08:00:00,,,5,0.0, -2.5,-2.539,97.5, 0.0, 0.0, -2.5, 98.0, -2.7, -6999.0, -3.0
,,,,2020-01-29 09:00:00,,,5,0.0, -2.4,-2.367,97.5, 0.0, 0.0, -2.4, 98.0, -2.7, -6999.0, -3.0
,,,,2020-01-29 10:00:00,,,5,0.0, -2.2,-2.242,97.5, 0.0, 0.0, -2.2, 98.0, -2.7, -6999.0, -3.0
,,,,2020-01-29 11:00:00,,,5,0.0, -2.0,-1.992,97.7, 0.0, 0.0, -1.9, 98.0, -2.7, -6999.0, -2.0
,,,,2020-01-29 12:00:00,,,5,0.0, -1.7,-1.717,97.8, 0.0, 0.0, -1.7, 98.0, -2.7, -6999.0, -2.0
,,,,2020-01-29 13:00:00,,,5,0.6, -1.5,-1.514,97.8, 0.6, 1.0, -1.5, 98.0, -2.7, -6999.0, -2.0
,,,,2020-01-29 14:00:00,,,5,1.1, -1.2,-1.208,97.9, 0.5, 1.0, -1.1, 98.0, -2.7, -6999.0, -1.0
,,,,2020-01-29 15:00:00,,,5,1.3, -1.4,-1.377,97.9, 0.2, 0.0, -1.1, 98.0, -2.7, -6999.0, -1.0
,,,,2020-01-29 16:00:00,,,5,2.3, -1.3,-1.3,98.0, 1.0, 1.0, -1.0, 98.0, -2.7, -6999.0, -1.0
,,,,2020-01-29 17:00:00,,,5,2.3, -1.6,-1.618,98.3, 0.0, 0.0, -1.0, 98.0, -2.7, -6999.0, -2.0
,,,,2020-01-29 18:00:00,,,5,2.3, -1.4,-1.367,86.5, 0.0, 0.0, -1.0, 87.0, -2.7, -6999.0, -3.0
,,,,2020-01-29 19:00:00,,,5,2.3, -1.4,-1.427,80.8, 0.0, 0.0, -1.2, 81.0, -1.9, -6999.0, -4.0
,,,,2020-01-29 20:00:00,,,5,2.3, -1.5,-1.498,79.59, 0.0, 0.0, -1.2, 80.0, -1.9, -6999.0, -4.0
,,,,2020-01-29 21:00:00,,,5,2.3, -1.8,-1.837,80.9, 0.0, 0.0, -1.2, 81.0, -2.0, -6999.0, -5.0
,,,,2020-01-29 22:00:00,,,5,2.3, -1.8,-1.761,78.34, 0.0, 0.0, -1.2, 78.0, -2.0, -6999.0, -4.0
,,,,2020-01-29 23:00:00,,,5,2.3, -2.0,-1.975,78.54, 0.0, 0.0, -1.2, 79.0, -2.0, -6999.0, -5.0
,,,,2020-01-30 00:00:00,,,5,2.3, -2.1,-2.119,78.05, 0.0, 0.0, -1.2, 78.0, -2.4, -6999.0, -5.0
,,,,2020-01-30 01:00:00,,,5,2.3, -2.3,-2.289,82.7, 0.0, 0.0, -1.2, 83.0, -3.6, -6999.0, -5.0
,,,,2020-01-30 02:00:00,,,5,2.3, -5.4,-5.442,90.8, 0.0, 0.0, -1.2, 91.0, -5.4, -6999.0, -7.0
,,,,2020-01-30 03:00:00,,,5,2.3, -5.9,-5.912,91.1, 0.0, 0.0, -1.2, 91.0, -7.3, -6999.0, -7.0
,,,,2020-01-30 04:00:00,,,5,2.3, -6.0,-5.983,89.7, 0.0, 0.0, -1.2, 90.0, -7.3, -6999.0, -7.0
,,,,2020-01-30 05:00:00,,,5,2.3, -4.5,-4.476,83.1, 0.0, 0.0, -1.2, 83.0, -7.3, -6999.0, -6.0
,,,,2020-01-30 06:00:00,,,5,2.3, -4.4,-4.368,86.7, 0.0, 0.0, -1.2, 87.0, -7.3, -6999.0, -6.0
,,,,2020-01-30 07:00:00,,,5,2.3, -3.7,-3.661,78.31, 0.0, 0.0, -3.5, 78.0, -4.7, -6999.0, -6.0
,,,,2020-01-30 08:00:00,,,5,2.3, -4.3,-4.273,85.0, 0.0, 0.0, -3.5, 85.0, -4.7, -6999.0, -6.0
,,,,2020-01-30 09:00:00,,,5,2.3, -4.2,-4.237,84.9, 0.0, 0.0, -3.5, 85.0, -4.7, -6999.0, -6.0
,,,,2020-01-30 10:00:00,,,5,2.3, -3.6,-3.561,78.13, 0.0, 0.0, -3.2, 78.0, -4.7, -6999.0, -7.0
,,,,2020-01-30 11:00:00,,,5,2.3, -3.9,-3.948,95.0, 0.0, 0.0, -3.1, 95.0, -4.7, -6999.0, -5.0
,,,,2020-01-30 12:00:00,,,5,2.3, -3.7,-3.693,95.9, 0.0, 0.0, -3.1, 96.0, -4.7, -6999.0, -4.0
,,,,2020-01-30 13:00:00,,,5,1.7, -3.5,-3.495,95.4, 0.0, 0.0, -3.1, 95.0, -4.7, -6999.0, -4.0
,,,,2020-01-30 14:00:00,,,5,1.2, -3.3,-3.292,92.5, 0.0, 0.0, -2.6, 93.0, -4.7, -6999.0, -4.0
,,,,2020-01-30 15:00:00,,,5,, None,-2.971,92.6, None, None, None, None, None, None, None
,,,,2020-01-30 16:00:00,,,5,0.0, -3.9,-3.872,97.3, 0.0, 0.0, -2.6, 97.0, -4.7, -6999.0, -4.0
,,,,2020-01-30 17:00:00,,,5,0.0, -3.6,-3.605,96.7, 0.0, 0.0, -2.6, 97.0, -4.7, -6999.0, -4.0
,,,,2020-01-30 18:00:00,,,5,0.0, -3.7,-3.68,94.3, 0.0, 0.0, -2.6, 94.0, -4.7, -6999.0, -5.0
,,,,2020-01-30 19:00:00,,,5,0.0, -3.6,-3.639,93.4, 0.0, 0.0, -3.6, 93.0, -3.8, -6999.0, -4.0
,,,,2020-01-30 20:00:00,,,5,0.0, -3.5,-3.453,96.3, 0.0, 0.0, -3.3, 96.0, -3.8, -6999.0, -4.0
,,,,2020-01-30 21:00:00,,,5,0.0, -3.2,-3.171,97.6, 0.0, 0.0, -3.2, 98.0, -3.8, -6999.0, -3.0
,,,,2020-01-30 22:00:00,,,5,0.0, -2.9,-2.86,97.2, 0.0, 0.0, -2.9, 97.0, -3.8, -6999.0, -3.0
,,,,2020-01-30 23:00:00,,,5,0.0, -2.8,-2.777,97.9, 0.0, 0.0, -2.7, 98.0, -3.8, -6999.0, -3.0
,,,,2020-01-31 00:00:00,,,5,0.0, -2.6,-2.582,97.9, 0.0, 0.0, -2.5, 98.0, -3.8, -6999.0, -3.0
,,,,2020-01-31 01:00:00,,,5,0.0, -2.5,-2.532,97.7, 0.0, 0.0, -2.3, 98.0, -3.8, -6999.0, -3.0
,,,,2020-01-31 02:00:00,,,5,0.2, -2.5,-2.477,97.6, 0.2, 0.0, -2.3, 98.0, -3.8, -6999.0, -3.0
,,,,2020-01-31 03:00:00,,,5,0.5, -2.4,-2.433,97.4, 0.3, 0.0, -2.3, 97.0, -3.8, -6999.0, -3.0
