ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 208.0, 1019.0, None, None,2020-06-03 00:00:00, 3.2, None, None,23
None, 208.0, 1018.0, None, None,2020-06-03 01:00:00, 2.1, None, None,23
None, 209.0, 1018.0, None, None,2020-06-03 02:00:00, 1.8, None, None,23
None, 209.0, 1018.0, None, None,2020-06-03 03:00:00, 2.1, None, None,23
None, 209.0, 1017.0, None, None,2020-06-03 04:00:00, 2.1, None, None,23
None, 209.0, 1016.0, None, None,2020-06-03 05:00:00, 1.9, None, None,23
None, 213.0, 1016.0, None, None,2020-06-03 06:00:00, 0.2, None, None,23
None, 214.0, 1017.0, None, None,2020-06-03 07:00:00, 0.1, None, None,23
None, 215.0, 1016.0, None, None,2020-06-03 08:00:00, 0.0, None, None,23
None, 215.0, 1016.0, None, None,2020-06-03 09:00:00, 0.0, None, None,23
None, 215.0, 1016.0, None, None,2020-06-03 10:00:00, -0.4, None, None,23
None, 215.0, 1015.0, None, None,2020-06-03 11:00:00, -0.5, None, None,23
None, 215.0, 1015.0, None, None,2020-06-03 12:00:00, -0.9, None, None,23
None, 215.0, 1015.0, None, None,2020-06-03 13:00:00, -0.5, None, None,23
None, 215.0, 1015.0, None, None,2020-06-03 14:00:00, 0.2, None, None,23
None, 215.0, 1015.0, None, None,2020-06-03 15:00:00, 1.4, None, None,23
None, 215.0, 1014.0, 0.0, None,2020-06-03 16:00:00, 2.6, None, None,23
None, 215.0, 1014.0, None, None,2020-06-03 17:00:00, 2.6, None, None,23
None, 215.0, 1014.0, None, None,2020-06-03 18:00:00, 5.0, None, None,23
None, 215.0, 1014.0, None, None,2020-06-03 19:00:00, 4.4, None, None,23
None, 216.0, 1014.0, None, None,2020-06-03 20:00:00, 4.5, None, None,23
None, 216.0, 1014.0, None, None,2020-06-03 21:00:00, 4.9, None, None,23
None, 216.0, 1014.0, None, None,2020-06-03 22:00:00, 4.4, None, None,23
None, 217.0, 1014.0, None, None,2020-06-03 23:00:00, 5.7, None, None,23
None, 217.0, 1014.0, None, None,2020-06-04 00:00:00, 6.1, None, None,23
None, 217.0, 1014.0, None, None,2020-06-04 01:00:00, 6.5, None, None,23
None, 217.0, 1013.0, None, None,2020-06-04 02:00:00, 5.6, None, None,23
None, 217.0, 1013.0, None, None,2020-06-04 03:00:00, 2.8, None, None,23
None, 217.0, 1011.0, None, None,2020-06-04 04:00:00, 1.3, None, None,23
None, 216.0, 1010.0, None, None,2020-06-04 05:00:00, 0.6, None, None,23
None, 216.0, 1009.0, None, None,2020-06-04 06:00:00, 0.2, None, None,23
None, 217.0, 1008.0, None, None,2020-06-04 07:00:00, 0.3, None, None,23
None, 216.0, 1008.0, None, None,2020-06-04 08:00:00, 0.1, None, None,23
None, 216.0, 1008.0, None, None,2020-06-04 09:00:00, 0.7, None, None,23
None, 216.0, 1008.0, None, None,2020-06-04 10:00:00, 1.4, None, None,23
None, 216.0, 1007.0, None, None,2020-06-04 11:00:00, 1.8, None, None,23
None, 216.0, 1007.0, None, None,2020-06-04 12:00:00, -0.2, None, None,23
None, 216.0, 1007.0, None, None,2020-06-04 13:00:00, -0.3, None, None,23
None, 216.0, 1007.0, None, None,2020-06-04 14:00:00, 3.3, None, None,23
None, 216.0, 1004.0, None, None,2020-06-04 15:00:00, 4.1, None, None,23
None, 216.0, 1004.0, None, None,2020-06-04 16:00:00, 4.3, None, None,23
None, 216.0, 1004.0, None, None,2020-06-04 17:00:00, 6.3, None, None,23
None, 216.0, 1004.0, None, None,2020-06-04 18:00:00, 5.7, None, None,23
None, 216.0, 1004.0, None, None,2020-06-04 19:00:00, 6.6, None, None,23
None, 217.0, 1003.0, None, None,2020-06-04 20:00:00, 3.8, None, None,23
None, 216.0, 1002.0, None, None,2020-06-04 21:00:00, 5.6, None, None,23
None, 217.0, 1002.0, None, None,2020-06-04 22:00:00, 4.6, None, None,23
None, 217.0, 1001.0, None, None,2020-06-04 23:00:00, 5.5, None, None,23
None, 216.0, 1000.0, None, None,2020-06-05 00:00:00, 7.0, None, None,23
None, 217.0, 1000.0, None, None,2020-06-05 01:00:00, 2.9, None, None,23
None, 217.0, 998.0, None, None,2020-06-05 02:00:00, 5.2, None, None,23
None, 217.0, 998.0, None, None,2020-06-05 03:00:00, 1.6, None, None,23
None, 217.0, 996.0, None, None,2020-06-05 04:00:00, 1.1, None, None,23
None, 217.0, 995.0, None, None,2020-06-05 05:00:00, 0.2, None, None,23
None, 216.0, 995.0, None, None,2020-06-05 06:00:00, -0.1, None, None,23
None, 216.0, 995.0, None, None,2020-06-05 07:00:00, -0.3, None, None,23
None, 216.0, 995.0, None, None,2020-06-05 08:00:00, -0.5, None, None,23
None, 216.0, 994.0, None, None,2020-06-05 09:00:00, -0.3, None, None,23
None, 216.0, 993.0, None, None,2020-06-05 10:00:00, -0.3, None, None,23
None, 216.0, 993.0, None, None,2020-06-05 11:00:00, -0.7, None, None,23
None, 216.0, 993.0, None, None,2020-06-05 12:00:00, -0.4, None, None,23
None, 216.0, 992.0, None, None,2020-06-05 13:00:00, 1.3, None, None,23
None, 216.0, 991.0, None, None,2020-06-05 14:00:00, 3.2, None, None,23
None, 216.0, 989.0, None, None,2020-06-05 15:00:00, 5.6, None, None,23
None, 216.0, 987.0, None, None,2020-06-05 16:00:00, 7.9, None, None,23
None, 216.0, 988.0, None, None,2020-06-05 17:00:00, 8.8, None, None,23
None, 216.0, 988.0, None, None,2020-06-05 18:00:00, 9.2, None, None,23
None, 217.0, 989.0, None, None,2020-06-05 19:00:00, 10.0, None, None,23
None, 217.0, 989.0, None, None,2020-06-05 20:00:00, 11.2, None, None,23
None, 217.0, 988.0, None, None,2020-06-05 21:00:00, 11.5, None, None,23
None, 217.0, 988.0, None, None,2020-06-05 22:00:00, 11.1, None, None,23
None, 217.0, 987.0, None, None,2020-06-05 23:00:00, 10.4, None, None,23
None, 217.0, 986.0, None, None,2020-06-06 00:00:00, 8.7, None, None,23
None, 217.0, 985.0, None, None,2020-06-06 01:00:00, 7.5, None, None,23
None, 217.0, 983.0, None, None,2020-06-06 02:00:00, 6.5, None, None,23
None, 217.0, 981.0, None, None,2020-06-06 03:00:00, 5.5, None, None,23
None, 217.0, 978.0, None, None,2020-06-06 04:00:00, 4.6, None, None,23
None, 217.0, 976.0, None, None,2020-06-06 05:00:00, 4.7, None, None,23
None, 217.0, 974.0, None, None,2020-06-06 06:00:00, 4.0, None, None,23
None, 217.0, 973.0, None, None,2020-06-06 07:00:00, 4.0, None, None,23
None, 217.0, 972.0, None, None,2020-06-06 08:00:00, 3.1, None, None,23
None, 218.0, 971.0, None, None,2020-06-06 09:00:00, 2.5, None, None,23
None, 218.0, 970.0, None, None,2020-06-06 10:00:00, 2.4, None, None,23
None, 218.0, 969.0, None, None,2020-06-06 11:00:00, 2.4, None, None,23
None, 219.0, 968.0, None, None,2020-06-06 12:00:00, 2.4, None, None,23
None, 222.0, 968.0, None, None,2020-06-06 13:00:00, 1.0, None, None,23
None, 224.0, 969.0, None, None,2020-06-06 14:00:00, 0.4, None, None,23
None, 225.0, 969.0, None, None,2020-06-06 15:00:00, 1.3, None, None,23
None, 225.0, 968.0, None, None,2020-06-06 16:00:00, 1.9, None, None,23
None, 225.0, 968.0, None, None,2020-06-06 17:00:00, 2.6, None, None,23
None, 225.0, 968.0, None, None,2020-06-06 18:00:00, 4.3, None, None,23
None, 225.0, 967.0, None, None,2020-06-06 19:00:00, 5.0, None, None,23
None, 225.0, 967.0, None, None,2020-06-06 20:00:00, 7.4, None, None,23
None, 225.0, 966.0, None, None,2020-06-06 21:00:00, 7.4, None, None,23
None, 225.0, 966.0, None, None,2020-06-06 22:00:00, 8.0, None, None,23
None, 226.0, 963.0, None, None,2020-06-06 23:00:00, 7.7, None, None,23
None, 226.0, 961.0, None, None,2020-06-07 00:00:00, 7.6, None, None,23
None, 226.0, 957.0, None, None,2020-06-07 01:00:00, 7.8, None, None,23
None, 226.0, 954.0, None, None,2020-06-07 02:00:00, 7.0, None, None,23
None, 225.0, 951.0, None, None,2020-06-07 03:00:00, 3.5, None, None,23
None, 225.0, 948.0, None, None,2020-06-07 04:00:00, 2.2, None, None,23
None, 225.0, 946.0, None, None,2020-06-07 05:00:00, 1.1, None, None,23
None, 225.0, 945.0, None, None,2020-06-07 06:00:00, 0.9, None, None,23
None, 225.0, 944.0, None, None,2020-06-07 07:00:00, 1.0, None, None,23
None, 225.0, 943.0, None, None,2020-06-07 08:00:00, 1.0, None, None,23
None, 225.0, 943.0, None, None,2020-06-07 09:00:00, 0.6, None, None,23
None, 225.0, 942.0, None, None,2020-06-07 10:00:00, 0.6, None, None,23
None, 225.0, 942.0, None, None,2020-06-07 11:00:00, 0.4, None, None,23
None, 225.0, 941.0, None, None,2020-06-07 12:00:00, 0.5, None, None,23
None, 225.0, 940.0, None, None,2020-06-07 13:00:00, 1.6, None, None,23
None, 225.0, 938.0, None, None,2020-06-07 14:00:00, 2.5, None, None,23
None, 225.0, 937.0, None, None,2020-06-07 15:00:00, 2.7, None, None,23
None, 225.0, 937.0, None, None,2020-06-07 16:00:00, 2.8, None, None,23
None, 225.0, 937.0, None, None,2020-06-07 17:00:00, 3.0, None, None,23
None, 225.0, 937.0, None, None,2020-06-07 18:00:00, 3.0, None, None,23
None, 225.0, 936.0, None, None,2020-06-07 19:00:00, 3.3, None, None,23
None, 225.0, 935.0, None, None,2020-06-07 20:00:00, 4.7, None, None,23
None, 225.0, 935.0, None, None,2020-06-07 21:00:00, 6.3, None, None,23
None, 225.0, 935.0, None, None,2020-06-07 22:00:00, 5.9, None, None,23
None, 226.0, 934.0, None, None,2020-06-07 23:00:00, 6.4, None, None,23
None, 225.0, 934.0, None, None,2020-06-08 00:00:00, 6.1, None, None,23
None, 226.0, 932.0, None, None,2020-06-08 01:00:00, 5.1, None, None,23
None, 225.0, 931.0, None, None,2020-06-08 02:00:00, 4.1, None, None,23
None, 226.0, 930.0, None, None,2020-06-08 03:00:00, 3.3, None, None,23
None, 225.0, 929.0, None, None,2020-06-08 04:00:00, 2.4, None, None,23
None, 226.0, 929.0, None, None,2020-06-08 05:00:00, 2.0, None, None,23
None, 226.0, 928.0, None, None,2020-06-08 06:00:00, 1.4, None, None,23
None, 226.0, 927.0, None, None,2020-06-08 07:00:00, 1.4, None, None,23
None, 226.0, 926.0, None, None,2020-06-08 08:00:00, 1.8, None, None,23
None, 226.0, 925.0, None, None,2020-06-08 09:00:00, 1.7, None, None,23
None, 226.0, 925.0, None, None,2020-06-08 10:00:00, 1.4, None, None,23
None, 226.0, 924.0, None, None,2020-06-08 11:00:00, 1.0, None, None,23
None, 226.0, 924.0, None, None,2020-06-08 12:00:00, 1.1, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 13:00:00, 1.0, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 14:00:00, 1.2, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 15:00:00, 1.8, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 16:00:00, 2.5, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 17:00:00, 2.5, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 18:00:00, 3.5, None, None,23
None, 226.0, 923.0, None, None,2020-06-08 19:00:00, 2.2, None, None,23
None, 227.0, 923.0, None, None,2020-06-08 20:00:00, 1.7, None, None,23
None, 229.0, 923.0, None, None,2020-06-08 21:00:00, 0.4, None, None,23
None, 230.0, 923.0, None, None,2020-06-08 22:00:00, 1.6, None, None,23
None, 230.0, 923.0, None, None,2020-06-08 23:00:00, 4.1, None, None,23
None, 230.0, 923.0, None, None,2020-06-09 00:00:00, 4.1, None, None,23
None, 230.0, 923.0, None, None,2020-06-09 01:00:00, 4.6, None, None,23
