snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
-560.0, None,2020-06-03 00:00:00,2.8, None, None, None,23
-560.0, None,2020-06-03 01:00:00,2.4, None, None, None,23
-560.0, None,2020-06-03 02:00:00,2.4, None, None, None,23
-560.0, None,2020-06-03 03:00:00,2.2, None, None, None,23
-560.0, None,2020-06-03 04:00:00,2.2, None, None, None,23
-560.0, None,2020-06-03 05:00:00,1.8, None, None, None,23
-560.0, None,2020-06-03 06:00:00,2.4, None, None, None,23
-560.0, None,2020-06-03 07:00:00,2.5, None, None, None,23
-560.0, None,2020-06-03 08:00:00,3.1, None, None, None,23
-560.0, None,2020-06-03 10:00:00,6.3, None, None, None,23
-560.0, None,2020-06-03 11:00:00,6.4, None, None, None,23
-560.0, None,2020-06-03 12:00:00,6.3, None, None, None,23
-560.0, None,2020-06-03 13:00:00,9.7, None, None, None,23
-560.0, None,2020-06-03 14:00:00,9.9, None, None, None,23
-560.0, None,2020-06-03 15:00:00,8.5, None, None, None,23
-560.0, None,2020-06-03 16:00:00,9.4, None, None, None,23
-560.0, None,2020-06-03 17:00:00,7.7, None, None, None,23
-560.0, None,2020-06-03 18:00:00,8.4, None, None, None,23
-560.0, None,2020-06-03 19:00:00,7.5, None, None, None,23
-560.0, None,2020-06-03 20:00:00,6.4, None, None, None,23
-560.0, None,2020-06-03 23:00:00,4.0, None, None, None,23
-560.0, None,2020-06-04 00:00:00,3.3, None, None, None,23
-560.0, None,2020-06-04 01:00:00,3.2, None, None, None,23
-560.0, None,2020-06-04 02:00:00,2.7, None, None, None,23
-560.0, None,2020-06-04 03:00:00,2.7, None, None, None,23
-560.0, None,2020-06-04 04:00:00,2.5, None, None, None,23
-560.0, None,2020-06-04 05:00:00,2.2, None, None, None,23
-560.0, None,2020-06-04 06:00:00,2.2, None, None, None,23
-560.0, None,2020-06-04 07:00:00,2.3, None, None, None,23
-560.0, None,2020-06-04 08:00:00,5.1, None, None, None,23
-560.0, None,2020-06-04 11:00:00,6.7, None, None, None,23
-560.0, None,2020-06-04 12:00:00,7.2, None, None, None,23
-560.0, None,2020-06-04 13:00:00,8.2, None, None, None,23
-560.0, None,2020-06-04 14:00:00,8.1, None, None, None,23
-560.0, None,2020-06-04 15:00:00,9.3, None, None, None,23
-560.0, None,2020-06-04 16:00:00,9.1, None, None, None,23
-560.0, None,2020-06-04 17:00:00,8.0, None, None, None,23
-560.0, None,2020-06-04 18:00:00,9.3, None, None, None,23
-560.0, None,2020-06-04 19:00:00,8.8, None, None, None,23
-560.0, None,2020-06-04 20:00:00,6.3, None, None, None,23
-560.0, None,2020-06-04 22:00:00,3.8, None, None, None,23
-560.0, None,2020-06-04 23:00:00,2.9, None, None, None,23
-560.0, None,2020-06-05 00:00:00,2.7, None, None, None,23
-560.0, None,2020-06-05 01:00:00,2.5, None, None, None,23
-560.0, None,2020-06-05 02:00:00,2.4, None, None, None,23
-560.0, None,2020-06-05 03:00:00,2.5, None, None, None,23
-560.0, None,2020-06-05 04:00:00,2.6, None, None, None,23
-560.0, None,2020-06-05 05:00:00,2.2, None, None, None,23
-560.0, None,2020-06-05 06:00:00,2.2, None, None, None,23
-560.0, None,2020-06-05 07:00:00,2.1, None, None, None,23
-560.0, None,2020-06-05 08:00:00,5.6, None, None, None,23
-560.0, None,2020-06-05 09:00:00,5.6, None, None, None,23
-560.0, None,2020-06-05 10:00:00,6.1, None, None, None,23
-560.0, None,2020-06-05 11:00:00,8.1, None, None, None,23
-560.0, None,2020-06-05 12:00:00,7.2, None, None, None,23
-560.0, None,2020-06-05 13:00:00,7.8, None, None, None,23
-560.0, None,2020-06-05 14:00:00,8.5, None, None, None,23
-560.0, None,2020-06-05 15:00:00,8.8, None, None, None,23
-560.0, None,2020-06-05 16:00:00,9.0, None, None, None,23
-560.0, None,2020-06-05 17:00:00,9.4, None, None, None,23
-560.0, None,2020-06-05 18:00:00,11.5, None, None, None,23
-560.0, None,2020-06-05 19:00:00,10.5, None, None, None,23
-560.0, None,2020-06-05 20:00:00,9.7, None, None, None,23
-560.0, None,2020-06-05 21:00:00,8.1, None, None, None,23
-560.0, None,2020-06-05 22:00:00,7.3, None, None, None,23
-560.0, None,2020-06-05 23:00:00,6.3, None, None, None,23
-560.0, None,2020-06-06 00:00:00,6.4, None, None, None,23
-560.0, None,2020-06-06 01:00:00,6.0, None, None, None,23
-560.0, None,2020-06-06 02:00:00,5.9, None, None, None,23
-560.0, None,2020-06-06 03:00:00,5.8, None, None, None,23
-560.0, None,2020-06-06 04:00:00,6.4, None, None, None,23
-560.0, None,2020-06-06 05:00:00,6.0, None, None, None,23
-560.0, None,2020-06-06 06:00:00,3.3, None, None, None,23
-560.0, None,2020-06-06 07:00:00,3.4, None, None, None,23
-560.0, None,2020-06-06 08:00:00,4.2, None, None, None,23
-560.0, None,2020-06-06 10:00:00,4.3, None, None, None,23
-560.0, None,2020-06-06 11:00:00,7.0, None, None, None,23
-560.0, None,2020-06-06 12:00:00,7.2, None, None, None,23
-560.0, None,2020-06-06 13:00:00,7.6, None, None, None,23
-560.0, None,2020-06-06 14:00:00,9.5, None, None, None,23
-560.0, None,2020-06-06 15:00:00,10.8, None, None, None,23
-560.0, None,2020-06-06 16:00:00,9.6, None, None, None,23
-560.0, None,2020-06-06 17:00:00,7.8, None, None, None,23
-560.0, None,2020-06-06 18:00:00,8.0, None, None, None,23
-560.0, None,2020-06-06 19:00:00,6.3, None, None, None,23
-560.0, None,2020-06-06 20:00:00,6.2, None, None, None,23
-560.0, None,2020-06-06 23:00:00,4.6, None, None, None,23
-560.0, None,2020-06-07 00:00:00,4.2, None, None, None,23
-560.0, None,2020-06-07 01:00:00,4.0, None, None, None,23
-560.0, None,2020-06-07 03:00:00,3.8, None, None, None,23
-560.0, None,2020-06-07 04:00:00,3.6, None, None, None,23
-560.0, None,2020-06-07 05:00:00,3.5, None, None, None,23
-560.0, None,2020-06-07 06:00:00,3.4, None, None, None,23
-560.0, None,2020-06-07 07:00:00,3.6, None, None, None,23
-560.0, None,2020-06-07 12:00:00,5.9, None, None, None,23
-560.0, None,2020-06-07 13:00:00,5.1, None, None, None,23
-560.0, None,2020-06-07 16:00:00,5.5, None, None, None,23
-560.0, None,2020-06-07 17:00:00,6.6, None, None, None,23
-560.0, None,2020-06-07 18:00:00,5.7, None, None, None,23
-560.0, None,2020-06-07 19:00:00,4.9, None, None, None,23
-560.0, None,2020-06-07 23:00:00,3.0, None, None, None,23
-560.0, None,2020-06-08 00:00:00,2.6, None, None, None,23
-560.0, None,2020-06-08 01:00:00,2.6, None, None, None,23
-560.0, None,2020-06-08 03:00:00,2.4, None, None, None,23
-560.0, None,2020-06-08 04:00:00,2.4, None, None, None,23
-560.0, None,2020-06-08 05:00:00,2.3, None, None, None,23
-560.0, None,2020-06-08 06:00:00,2.4, None, None, None,23
-560.0, None,2020-06-08 07:00:00,2.4, None, None, None,23
-560.0, None,2020-06-08 11:00:00,7.7, None, None, None,23
-560.0, None,2020-06-08 12:00:00,9.4, None, None, None,23
-560.0, None,2020-06-08 13:00:00,9.5, None, None, None,23
-560.0, None,2020-06-08 15:00:00,10.5, None, None, None,23
-560.0, None,2020-06-08 16:00:00,10.6, None, None, None,23
-560.0, None,2020-06-08 17:00:00,9.2, None, None, None,23
-560.0, None,2020-06-08 18:00:00,8.2, None, None, None,23
-560.0, None,2020-06-08 19:00:00,9.0, None, None, None,23
-560.0, None,2020-06-09 00:00:00,4.6, None, None, None,23
-560.0, None,2020-06-09 01:00:00,3.7, None, None, None,23
-560.0, None,2020-06-09 04:00:00,2.6, None, None, None,23
-560.0, None,2020-06-09 05:00:00,2.1, None, None, None,23
-560.0, None,2020-06-09 06:00:00,2.1, None, None, None,23
-560.0, None,2020-06-09 07:00:00,2.1, None, None, None,23
-560.0, None,2020-06-09 08:00:00,5.9, None, None, None,23
-560.0, None,2020-06-09 13:00:00,10.0, None, None, None,23
-560.0, None,2020-06-09 15:00:00,9.9, None, None, None,23
-560.0, None,2020-06-09 16:00:00,9.7, None, None, None,23
-560.0, None,2020-06-09 17:00:00,8.9, None, None, None,23
-560.0, None,2020-06-09 18:00:00,6.2, None, None, None,23
-560.0, None,2020-06-09 19:00:00,6.3, None, None, None,23
-560.0, None,2020-06-09 20:00:00,6.0, None, None, None,23
-560.0, None,2020-06-09 21:00:00,4.8, None, None, None,23
